GEN.1.1	太初，上帝创造了天地。 
1CO.12.23	我们认为身体上不体面的肢体，越要加以美化；不雅观的肢体，越要精心呵护。 
1CO.12.24	我们身上体面的肢体用不着美化。上帝把身体的各肢体安排在一起，使那些不体面的肢体更体面， 
1CO.12.25	这样身体各肢体才可以彼此相顾，不会分门别类。 
1CO.12.26	如果身体某个肢体感到痛苦，全身也一同受苦。如果某个肢体得到荣耀，全身也一同喜乐。
1CO.12.27	你们正是基督身体的不同肢体。 
1CO.12.28	上帝在教会中设立的第一是使徒，第二是先知，第三是教师，其次是行神迹的，然后是有医病恩赐的，帮助别人的，管理事务的，说各种方言的。 
1CO.12.29	岂是都做使徒吗？都做先知吗？都做教师吗？都行神迹吗？ 
1CO.12.30	都有医病的恩赐吗？都懂得说方言吗？都会翻译方言吗？ 
1CO.12.31	你们应该热心追求更大的恩赐。
1CO.12.31	现在，我要将一条奇妙无比的道路指示你们！
1CO.13.1	即使我能说人类和天使的各种语言，如果没有爱，我不过像咣咣作响的锣和钹。 
1CO.13.2	即使我能做先知讲道，又明白各样的奥秘，而且学问渊博，甚至有移开山岭的信心，如果没有爱，我仍然算不了什么。 
1CO.13.3	即使我倾家荡产周济穷人，甚至舍己捐躯任人焚烧，如果没有爱，对我也毫无益处。
1CO.13.4	爱是恒久忍耐，又有恩慈；爱是不嫉妒，不自吹自擂，不骄傲自大， 
1CO.13.5	不轻浮无礼，不自私自利，不轻易动怒，不怀怨记恨， 
1CO.13.6	不喜爱不义，只喜爱真理； 
1CO.13.7	凡事能包容，凡事有信心，凡事有盼望，凡事能忍耐。
1CO.13.8	爱永不止息。然而，先知讲道的恩赐终会过去，说方言的恩赐也会停止，学问也将成为过去。 
1CO.13.9	我们现在知道的有限，讲道的恩赐也有限， 
1CO.13.10	等那全备的来到，这一切有限的事都要被废弃。
1CO.13.11	当我是小孩子的时候，我的思想、言语和推理都像小孩子，长大后，我就把一切幼稚的事丢弃了。 
1CO.13.12	如今我们好像对着镜子观看影像，模糊不清，但将来会看得真真切切
1CO.13.13	如今常存的有信、望、爱这三样，其中最伟大的是爱。
1CO.14.1	你们要追求爱，也要切慕属灵的恩赐，尤其是做先知讲道的恩赐。 
1CO.14.2	人说方言，是对上帝说的，并非对人说的，因为没有人听得懂，他是在心灵里述说各样的奥秘。 
1CO.14.3	但先知讲道是对人讲的，为了要造就、鼓励、安慰人。 
1CO.14.4	说方言只是造就自己，但做先知讲道是造就教会。 
1CO.14.5	我希望你们都能够说方言，不过，我更希望你们都能做先知讲道。说方言的不如做先知讲道的重要，除非把方言翻译出来，使教会得造就。
1CO.14.6	弟兄姊妹，如果我到你们那里只说方言，不讲解有关上帝的启示、知识、预言、教导，我对你们有什么益处呢？ 
1CO.14.7	就连没有生命的箫和琴，如果发出的声音杂乱无章，谁能知道所吹所弹的是什么曲子呢？ 
1CO.14.8	如果号声不清楚，谁会预备打仗呢？ 
1CO.14.9	同样，除非你们讲出清楚的信息，不然听见的人怎能明白呢？那岂不等于对空气说话吗？ 
1CO.14.10	世上有各种语言，却没有一种是毫无意义的。 
1CO.14.11	如果有人对我说话，我却不明白他的语言，我们彼此就成了语言不通的人。 
1CO.14.12	你们也是一样，既然渴慕属灵的恩赐，就应该多多追求造就教会的恩赐。
1CO.14.13	所以说方言的人应当祈求能把方言翻译出来。 
1CO.14.14	如果我用方言祷告，那是我的灵在祷告，但我的悟性没有发挥作用。 
1CO.14.15	那么，我该怎么做呢？我要用灵祷告，也要用悟性祷告；我要用灵歌唱，也要用悟性歌唱。 
1CO.14.16	否则，如果你在聚会中用方言
1CO.14.17	你的感恩表达得固然美好，无奈不能造就别人。
1CO.14.18	感谢上帝，我说方言比你们众人都多。 
1CO.14.19	但在教会中我宁可用悟性说五句教导人的话，胜过说万句别人不懂的方言。
1CO.14.20	弟兄姊妹，你们的思想不要像小孩子，要长大成熟，但在罪恶的事上要像婴孩。 
1CO.14.21	律法书上记载：
1CO.14.21	“主说，‘我要借着讲陌生语言的人和外邦人的口向这些子民说话。
1CO.14.21	虽然如此，
1CO.14.21	他们仍然不听从我。’”
1CO.14.22	由此可见，讲方言不是显给信徒的标记，而是显给非信徒的标记；但先知讲道是显给信徒的标记，不是显给非信徒的标记。 
1CO.14.23	所以，如果你们在聚会中，全体信徒都说方言，偶然有不懂方言的人或非信徒进来，他们岂不会说你们全都疯了吗？ 
1CO.14.24	但如果你们都做先知讲道，偶然有非信徒或是不懂方言的人进来，他会醒悟到自己的罪，良心受到谴责， 
1CO.14.25	心中的秘密也会显露出来，便会俯伏敬拜上帝，说：“上帝真的在你们当中！”
1CO.14.26	那么，弟兄姊妹，你们该怎么做呢？你们聚会的时候，不管是唱诗、教导、讲启示、说方言或翻译方言，都应该是为了造就人。 
1CO.14.27	如果有人要说方言，应当只限于两个人，最多三个，要轮流说，而且要有人把它翻译出来。 
1CO.14.28	如果没有人翻译，说方言的人就当在聚会中闭口不言，只向自己和上帝说。
1CO.14.29	做先知讲道的也应该限于两三个人，其他的人应当慎思明辨。 
1CO.14.30	但如果上帝的启示临到在座的其他人，正在讲的人要停下来， 
1CO.14.31	这样大家都可以轮流讲道，人人都可以得到教导和勉励。 
1CO.14.32	先知的灵受先知控制， 
1CO.14.33	因为上帝不是叫人混乱的上帝，而是赐人平安的上帝。
1CO.14.34	正如圣徒的各教会一样，妇女
1CO.14.35	如果她们想要学什么，可以在家问自己的丈夫，因为妇女在聚会中发言是可耻的。 
1CO.14.36	难道上帝的道是出自你们
1CO.14.37	如果你们当中有人自认为是先知或属灵的人，他就应该知道我现在所写的是主的命令。 
1CO.14.38	如果有人对此视而不见，不必理会他。
1CO.14.39	所以，我的弟兄姊妹，你们要切慕做先知讲道，也不要禁止说方言。 
1CO.14.40	但无论做什么事，都要按规矩，有次序。
1CO.15.1	弟兄姊妹，我希望你们记住我传给你们的福音，就是你们曾经领受，向来坚持的福音。 
1CO.15.2	你们若持守我传给你们的，必因这福音而得救——除非你们没有真正相信。
1CO.15.3	我所领受并传给你们的最重要的信息是：基督照圣经的记载为我们的罪死了， 
1CO.15.4	然后被埋葬了；又照圣经的记载在第三天复活了， 
1CO.15.5	并曾向
1CO.15.6	后来有一次向五百多位弟兄姊妹显现，其中有许多至今依然健在，也有些已经安息了； 
1CO.15.7	随后，祂向
1CO.15.8	到最后，竟也向我这好像未按产期出生
1CO.15.9	在众使徒中我最微不足道，根本不配称为使徒，因为我曾迫害上帝的教会。 
1CO.15.10	但靠着上帝的恩典，我成了今天的我，祂赐给我的恩典没有枉费。我比其他人更加卖力，不过我不是靠自己，而是上帝的恩典与我同在。 
1CO.15.11	不论是我传的还是其他使徒传的，我们怎样传，你们也怎样相信了。
1CO.15.12	既然我们一直都在传扬基督已经从死里复活，怎么你们当中却有些人否定死人复活的事呢？ 
1CO.15.13	要是没有死人复活的事，基督也就没有复活。 
1CO.15.14	如果基督没有复活，我们所传的就是虚空，你们所信的也是虚空。 
1CO.15.15	而且，我们就是在为上帝做假见证，因为我们见证上帝已经使基督复活了。如果没有死人复活的事，上帝也就没有叫基督复活。 
1CO.15.16	如果人死了不会复活，基督也就没有复活。 
1CO.15.17	如果基督没有复活，你们的信仰就是虚空，你们依旧沉沦在罪中， 
1CO.15.18	那些在基督里安息的人也灭亡了。 
1CO.15.19	如果我们对基督的盼望只在今世，我们就是世上最可怜的人。
1CO.15.20	然而，基督已经从死里复活，祂是死人中第一个复活的
1CO.15.21	既然死亡的到来是借着一人，复活的到来也是借着一人。 
1CO.15.22	因为正如在
1CO.15.23	然而，各人要按照先后次序复活。基督最先复活，以后祂再来时，属祂的人也要复活。 
1CO.15.24	最后末日来临，那时基督会废除一切执政的、掌权的、有能力的，将国度交给父上帝。 
1CO.15.25	因为基督必执掌王权，直到上帝将所有的仇敌都放在祂脚下。 
1CO.15.26	祂最后要毁灭的仇敌就是死亡。 
1CO.15.27	因为圣经上说：“上帝使万物降服在祂脚下。”当然，这里说的“万物都降服祂”不包括使万物降服祂的上帝。 
1CO.15.28	到了万物都归服基督以后，圣子基督也要归服那使万物归服祂的上帝，使上帝做万物的主宰。
1CO.15.29	否则，那些人代替死人受洗有什么意义呢？死人如果不会复活，为什么要代替他们受洗呢？ 
1CO.15.30	我们又何必时刻身临险境呢？ 
1CO.15.31	我天天与死亡搏斗。弟兄姊妹，我这样说，就跟我在主基督耶稣里以你们为荣一样，没有半点虚假。 
1CO.15.32	从人的角度看，我在
1CO.15.33	你们不要上当受骗，“交坏朋友会败坏好品德”。 
1CO.15.34	你们该醒悟了！不要继续犯罪，因为你们当中有些人不认识上帝。我说这话是要叫你们羞愧。
1CO.15.35	或许有人会问：“死人怎样复活呢？复活后会有怎样的身体呢？” 
1CO.15.36	无知的人啊！你们种下的种子必须先死，然后才能生长。 
1CO.15.37	而且，你们种下的并不是那将来要长成的形体，仅仅是种子，或麦种，或其他种子。 
1CO.15.38	上帝按自己的旨意赐给种子形体，每个种子都有自己的形体。 
1CO.15.39	血肉之体各不相同，人、鱼、鸟、兽都各有不同的形体。
1CO.15.40	此外，有天上的形体，也有地上的形体，两者的荣光各不相同。 
1CO.15.41	日有日的荣光，月有月的荣光，星有星的荣光，这颗星和那颗星的荣光也有分别。
1CO.15.42	死人复活也是同样的道理。种下去的会朽坏，复活的不会朽坏； 
1CO.15.43	种下去的是羞耻的，复活的是荣耀的；种下去的是软弱的，复活的是刚强的； 
1CO.15.44	种下去的是血肉之躯，复活的是属灵的形体。既有血肉之躯，也必有属灵的形体。 
1CO.15.45	圣经上也说：“第一个
1CO.15.46	先有的不是属灵的形体，而是血肉之躯，以后才有属灵的形体。 
1CO.15.47	第一个人
1CO.15.48	尘土所造的那位是什么样，属地的人也是什么样；从天而来的那位是什么样，属天的人也是什么样。 
1CO.15.49	我们既然有属地的形象，将来也必有属天的形象。
1CO.15.50	弟兄姊妹，我告诉你们，血肉之躯不能承受上帝的国，必朽坏的身体也不能承受永不朽坏的产业。 
1CO.15.51	听着，我要告诉你们一个奥秘：我们并不是都要死亡
1CO.15.52	就在一刹那，眨眼之间，最后的号角吹响的时候。因为号角一吹响，死人就要复活成为永不朽坏的，我们也要改变。 
1CO.15.53	那时，这必朽的身体要变成不朽的，这必死的要变成不死的。 
1CO.15.54	当这一切发生的时候，就应验了圣经上的话：
1CO.15.54	“死亡被胜利吞灭了。”
1CO.15.55	“死亡啊！你得胜的权势在哪里？
1CO.15.55	死亡啊！你的毒钩在哪里？”
1CO.15.56	死亡的毒钩就是罪，罪借着律法施展它的权势。 
1CO.15.57	但感谢上帝，祂使我们靠着主耶稣基督得胜。
1CO.15.58	所以，我亲爱的弟兄姊妹，你们务要坚定不移，总要竭力做主的工作，因为你们知道自己在主里面的辛勤付出不会白费。
1CO.16.1	至于捐款帮助圣徒这件事，你们可以照我吩咐
1CO.16.2	每逢周日，各人应按照自己的收入抽出一部分留起来，免得我到的时候才现凑。 
1CO.16.3	我到了以后，会差遣你们委托的人带着推荐信把你们的捐款送到
1CO.16.4	如果我也需要去的话，他们可以跟我一起去。
1CO.16.5	我正打算从
1CO.16.6	我也许会和你们住一段时期，甚至在你们那里过冬。之后，我无论去什么地方，你们都可以给我送行。 
1CO.16.7	我不想只是现在顺道探望你们，主若许可，我盼望能够和你们同住一段时期。 
1CO.16.8	我会在
1CO.16.9	因为大门为我敞开了，工作很有成效，不过反对我的人也很多。
1CO.16.11	所以谁也不许轻视他。你们要帮助他平安地回到我这里，我正在等候他和弟兄们同来。 
1CO.16.12	至于
1CO.16.13	你们要警醒，在信仰上坚定不移，做勇敢刚强的人。 
1CO.16.14	无论做什么事，都要有爱心。
1CO.16.15	弟兄姊妹，你们都知道
1CO.16.16	你们要顺服这样的人，也要顺服所有同心努力服侍的人。 
