MAT.1.1	LLYVER 
HEB.11.10	Can ys discwyl y rydoedd am ddinas ac iddi sail, Saer ac edyladwr yr hon, 
HEB.11.11	Trwy ffydd Sara hithau a dderbyniodd nerth y ymddwyn had, ac a hiliodd wedi amser oedran, am y bod hi yn barnu yn ffyddlon yr hwn addowsay. 
HEB.11.12	Ac herwydd hynny o vn a hwnw yn awr wedi marweiddio y ganed 
HEB.11.13	Mewn ffydd y bu farw y rrain oll, heb dderbyn yr addaweidion, eithr o bell y gweled hwynt, ai credu, ay cymeryd hwynt yn ddiolchys, a chyfaddef y bod yn bererinion ac yn ddieithred ar y ddayar. 
HEB.11.14	Can ys y rrai ’sy yn doydyt hyn, ysbys yw y bod hwynt yn keisio gwlad. 
HEB.11.15	Pe biasentwy fyddylgar am 
HEB.11.16	Eithyr yn awr 
HEB.11.17	Trwy ffydd yr offrymodd Abraham Isaac, pan fu braw arno, ay vn mab a offrymodd yr hwn a dderbyniase yr addaweidion. 
HEB.11.18	(Wrth yr hwn y doydesid, Yn Isaac y gelwir y ti 
HEB.11.19	Ystyrio a wnaeth ef y galle Ddyw 
HEB.11.20	Trwy ffydd y bendithiawdd Isaac 
HEB.11.21	Trwy ffydd pan oedd Iaco yn marw, y 
HEB.11.22	Trwy ffydd pan oedd Ioseph yn marw, y coffaodd am ymadawiad plant Israel, ac a roes ’orchymyn am eu escyrn. 
HEB.11.23	Trwy ffydd pan aned Moses, y cuddiwyd ef drimis can eu rieni, achos y bod yn y weled yn fachcen tlws, ac nid ofnesont orchymyn y brenin. 
HEB.11.24	Trwy ffydd Moses gwedi mynd yn 
HEB.11.25	Yn ddewisach cantho ’oddef adfyd gid a phobl Ddyw, no chael 
HEB.11.26	Yn barnu yn fwy golud dirmig Christ no thresawr yr Aifft
HEB.11.27	Trwy ffydd y gadewis ef yr Aifft, heb ofni ffromder y brenin: cyfryw ydoedd y emynedd ef, a phe biase ef yn gweled y neb sydd anweledig. 
HEB.11.28	Trwy ffydd y gwnaeth ef y pasc, a gollyngiad y gwaed, rrac ir hwn ydoedd yn dianyddu y genedigon cynta, gyfwrdd ac wynt. 
HEB.11.29	Trwy ffydd yr aythont trwyr mor coch megis trwyr 
HEB.11.30	Trwy ffydd y cwympasont cayray Iericho wedi y compasu hyd saith diwrnod. 
HEB.11.31	Trwy ffydd ni 
HEB.11.32	A pheth mwy a ddoydaf? can ys yr amser a ddyffygiay y mi y fenegi am Gedeon, am Barac a’ Samson, a’ Iephte, am ddafydd hevyd, a’ Samuel, a’r prophwydi: 
HEB.11.33	Rrain trwy ffydd a orescynasont tyrnasoedd, a wnaythant gyfiownder, a freiniasont yr addeweidion, a stopiason safnau’r llewod, 
HEB.11.34	A ddiffoddason 
HEB.11.35	Gwragedd a 
HEB.11.36	Ac eraill a gaynt y profi trwy watwaray ac yscyrsiau, ie trwy rwymay a’ charchary. 
HEB.11.37	Y llabuddio a gowson, y 
HEB.11.38	Rrain ni haydder byd eu cael: crwydro yr oeddent yn y diffaythay ac yn y mynyddoedd, mewn 
HEB.11.39	Ar rrain y gydoll wedi heuddu testioleth trwy ffydd, ni 
HEB.11.40	Dyw yn rragweled peth gwell am danomi, val na theilyngid hwynt heibom ninay.
HEB.12.1	OBLEGID hynny, ninay hevyd can fod kimaint kwmwl testion wedi yn amgylchu ni, bwriwn heibio bob trymfaych, ar pechawd sy barawd i hyny yn amgylch: rredwn yn oddefus yr yrfa a osoded y ni 
HEB.12.2	Gan edrych ar Iesu 
HEB.12.3	Ystyriwch am hynny pwy ydiw r 
HEB.12.4	Ni wrthladdosochi etto hyd at waed, yn 
HEB.12.5	A gollwngesoch tros co y 
HEB.12.6	Can ys 
HEB.12.7	Os goddefwchi gospedigaeth, megis y feibion y may Dyw yn ymgynig ywch: can ys pa fab 
HEB.12.8	Eithr os heb gospedigaeth yddych, o’r 
HEB.12.9	Heb law hynny taday yn kyrff ni, cael a wneym yn cospi canthynt wy, ay perchy a wnaythom: onid mwy o lawer y may y ni ymostwng i dad yr yspryday, a chael byw? 
HEB.12.10	Can ys hwyntw yn wir tros ychydig ddyddiau an cospay ni val y bay dda canthynt: eithr 
HEB.12.11	Nid chwaith hyfrydwch y gedir pob rryw cospedigaeth tros 
HEB.12.12	Or achos pam derchefwch 
HEB.12.13	A gwnewch lwybray vnion ich traed, rrac mynd yr hyn 
HEB.12.14	Dilydwch heddwch 
HEB.12.15	Disgwilwch, rrag deffygio o neb oddiwrth 
HEB.12.16	Na fid vn putteiniwr, neu 
HEB.12.17	Can ys chwi a wyddoch mal wedi hynny hevyd pan fynase ef gael y fendith trwy dretadawl gyfraith, y gwrthodwyd ef: o blegid ni chafos ef gyfle y edifeirwch, ir y fod trwy 
HEB.12.18	O blegid nid at y mynydd teimledig, y nesayasoch, ar tan poeth, ar cwmwl ar tywollwg, ar dymestl. 
HEB.12.19	A’ sain y corn, a’ llef y geiriau, rrhon yr rai ay clowsant, a ymyscusodason, ir mwyn na ddoydid y gair wrthyntw mwy. 
HEB.12.20	(O blegid ni ellyntwy odde yr hyn y roiddid yn y orchymyn, pe rron y ’nifail a chyfwrdd ar mynydd, y labyddio a wneir, neu y frathu trwyddo a gwayw: 
HEB.12.21	Ac mor aruthr ydoedd y golwg oedd yn ymddangos, ac y dyvod Moses, Y ddwy yn ofni ac yn crynnu.) 
HEB.12.22	Eithyr nesau a wnaythoch at fynydd Syon, a dinas y Dyw byw, Caerselem nefawl, a chwmpeini 
HEB.12.23	A’ chynilleidfa y blaen anedig
HEB.12.24	Ac at Aesu cyfrwngwr y Testament newydd, ac at waed y taynelliad, sy yn doydyt pethau gwell 
HEB.12.25	Edrychwch nad eskeulusoch 
HEB.12.26	Lef yr hwn a yscydwodd y ddayar, yn awr hagen rrybuddio a wnaeth, gan ddoydyt, Etto vnwaith yr yscydwa, nid yn vnig y ddayar, eithyr y nefoedd hevyd. 
HEB.12.27	Yr Etto vnwaith hynny, sy yn arwyddocau treiglad y pethau ansafadwy, megis 
HEB.12.28	Am hynny gan yn bod ni yn cymered attom tyrnas, ni ellir y scydwyd, ymaylwn yn y gras, drwyr hwn y gallom wasneuthy Dyw, yn y modd ac y bo bodlon cantho, trwy barch ac ofn‐crefyddus. 
HEB.12.29	O blegid yn Dyw ni 
HEB.13.1	CARIAD broduraidd 
HEB.13.2	Na ollyngwch tros gof roddi lletty‐
HEB.13.3	Meddyliwch am y rrai sy mewn rrwymay, val pe baech yn rrwym gidag wynt: ar rai y ddydis yn y drygu, val pe ych 
HEB.13.4	Vrddasawl 
HEB.13.5	Bid digybydd ych ymwreddiad, ac ymfodlonwch ac y sydd tan ych llaw, cans ef a ddyvod, ni phallaf yti, ac nis gadawa di chwaith: 
HEB.13.6	Hyd val y gallom ddoydyt yn hy, Yr Arglwydd 
HEB.13.7	Meddyliwch am ych 
HEB.13.8	Iesu Christ doy, a heddiw, yr vn hefyt 
HEB.13.9	Nedwch ych dwyn o amgylch ac amryw, ac a dieithyr ddysceidiaythay: can ys da ydiw cadarnhau yr galon a gras, ac nid a bwydydd, rain ni thyciasont ir rrai a fu yn ymarfer ac wynt. 
HEB.13.10	May 
HEB.13.11	Can ys yr enifeilaid gwaed yr rrain a ddwg yr archeffeiriad ir 
HEB.13.12	Ac am hynny 
HEB.13.13	Am hynny awn atto ef or tu allan ir lluestai, gan ddwyn y ddirmig ef. 
HEB.13.14	O blegid ni does i ni yma ddynas a bery, eithr hon a ddaw y ddym yn i cheisio. 
HEB.13.15	Offrymmwn o blegid hynny yn estig trwyddo ef y Ddyw aberth moliant, hynny yw, ffrwyth gwefusay, yn cyfadday y Enw ef. 
HEB.13.16	Nedwch tros gof 
HEB.13.17	Vfyddhewch ych preladiaid, ac ymddarostyngwch: o blegid gwilio y maent 
HEB.13.18	Gweddiwch trosom ni: can ys may yn siccr kenym, fod y 
HEB.13.19	Y ddwy yn disif arno
HEB.13.20	Dyw yr heddwch rrwn a ddug trachefn o ddiwrth y meirw eyn harglwydd Iesu, y bigael mawr y defaid, trwy waed yr Amod tragwyddol, 
HEB.13.21	Ach gwnel yn berffaith ym hob gwaithred dda, y wneuthyr y wollys ef, drwy weithio ynochi yr hyn a fo cymradwy yn y olug ef trwy Iesu grist, ir hwn 
HEB.13.22	Y Ddwy yn wir yn disif arno
HEB.13.23	Gwybyddwch fod 
HEB.13.24	Anherchwch ych preladiaid oll, ar sentiau y gyd. May 
HEB.13.25	Gras 
HEB.13.25	At yr Ebraiaid yr yscrifenwyd yr 
JAS.1.1	IACO gwasanaethwr Dyw, ar Arglwydd Iesu Christ, at y deuddec‐llwyth gwascaredic, anerch.
JAS.1.2	Cymerwch yn lle dirfawr lewenydd fymrodyr, pan ddigwyddoch mewn amryw 
JAS.1.3	Can wybod y pair profedigaeth ych ffydd chwi ymynedd.
JAS.1.4	Eithr ymynedd caffed y berffaith waith, mal y galloch fod yn berffaith ac yn gyfan, heb ddim 
JAS.1.5	O bydd ar neb aysie doythineb, arched can Ddyw, sy yn rroi yn hayl
JAS.1.6	Eithyr arched mewn ffydd, heb ammay dim: can ys y neb a amheuo, cyffelib yw i tonn 
JAS.1.7	Ac na fyddylied y dyn hwnw i cayff ddim can yr Arglwydd.
JAS.1.8	Gwr dauddyblyg feddwl, anwadal yw yngwbyl o
JAS.1.9	Y brawd a vo o radd 
JAS.1.10	Ac elchwyl y neb a vo cywaithog, yn eu ostyngedigaeth: can ys megis blodeuyn y llysiewyn, y dif
JAS.1.11	O blegid 
JAS.1.12	Happus ywr gwr, a 
JAS.1.13	Na ddoydet neb pan 
JAS.1.14	Eithr pob ryw vn a 
JAS.1.15	Ac o ddyna gwedi i trachwant 
JAS.1.16	Na 
JAS.1.16	Yr Epistol y iiij. Sul gwedy Pasc.
JAS.1.17	Pob roddiat dayonus, a phob 
JAS.1.18	Oi wir wollys ir enillawdd ef ni trwy air y gwirionedd, mal i gallem vod megis blaenffrwyth y creauduriaid ef.
JAS.1.19	O achos hyn fymrodyr caredigion, bid pob dyn 
JAS.1.20	Can ys digofaint gwr, ni chyflowna gyfiownder Dyw.
JAS.1.21	Am hynny rrowch heibio pob budreddi, a phob 
JAS.1.21	Yr Epistol y v. Sul gwedy y Pasc
JAS.1.22	A byddwch wneuthyrwyr y gair, ac nid yn vnic gwrandawyr, yn ych twyllaw ych hunain.
JAS.1.23	Can ys o gwrendy neb y gair, ac heb y wneuthyr, tebig yw hwnw i 
JAS.1.24	Can ys y synnio eu hun a wnaeth, a myned ymaith, ac yn y man 
JAS.1.25	Eithr y neb a edrycho ar honn sy perffaith cyfraith rrydit, ac a erys 
JAS.1.26	O chymer neb yn ych mysc chwi arno y vod yn grefyddawl, ac nid attalio eu davod, eithyr twyllaw eu galou eu hun, crevydd hwn
JAS.1.27	Crevydd pur a’ 
JAS.2.1	VYMRODYR, na fid cenychi ffydd eyn Arglwydd ni Iesu Christ gogoneddus ynghyd ac 
JAS.2.2	O bleit os daw i mewn ich cwmpeniaeth chwi, gwr yn 
JAS.2.3	Ac ystyriaeth o honoch ar 
JAS.2.4	O ni dychi ynoch ych hunain yn gwneuthur 
JAS.2.5	Gwrandewch fymrodyr credigawl, oni ddewisodd Dyw tlodion y byd hwnn, 
JAS.2.6	Eithr i ddychi yn dyrmugu yr tlawd. Onid ydynt y cywaythogion yn 
JAS.2.7	Onid ydynt wy yn 
JAS.2.8	Eithr os cyflownwchi y frenhinawl gyfraith, ar ol yr yscrythyr, 
JAS.2.9	Eithr os ystyriwchi 
JAS.2.10	Can ys pwy bynac a gatwor gyfraith 
JAS.2.11	O blegid y 
JAS.2.12	Velly i doydwch, ac velly y gwnewch, megis y rrei a fernir 
JAS.2.13	Can ys barn heb drugaredd, a fydd ir neb ni wnel trugaredd, a llawenychu a wna trugaredd yn erbyn barn.
JAS.2.14	Pa les, vymrodyr, o dowaid neb fod cantho ffydd ac eb vot gantho weithredoedd? a ddychon y ffydd 
JAS.2.15	O blegit os bydd brawd neu chwaer yn noeth, ac aysie beunyddawl ymborth,
JAS.2.16	A’ doydet o vn o honoch wrthynt, Ewch er nawdd Dyw, ymdwym
JAS.2.17	Velly ffydd, oni bydd 
JAS.2.18	Eithr rryw vn a ddowaid, Tydi ffydd sy cennyt minnau gweithredoedd sy gennyf: dangos 
JAS.2.19	Credu i ddwytti may vn Dyw y sydd: da rwyt arno: y 
JAS.2.20	Eithr a fynnid i wybod, o dydi over ddyn, may marw yw’r ffydd 
JAS.2.21	O nid trwy weithredoedd i cyfiownwyd, Abraham yn tad ni, pan offrymmawdd ef Isaac eu fab ar yr allawr?
JAS.2.23	Ac a gyflownwyd yr yscrythyr rron a ddowaid, Ef a gredawdd Abraham i Ddyw, ac ay cyfrifed iddo yn lle cyfiawnder: ac ay galwyd yn gar
JAS.2.24	Chwi a welwch can hynny, may o weithredoedd y cyfio wnir dyn, ac nid o ffydd yn vnic.
JAS.2.25	Yr vn ffunyt Raab y puttain onid o weithredoedd i cyfiownwyd hi, pan 
JAS.2.26	Can ys megis y may’r corph heb 
JAS.3.1	NA cheisiwch fod yn veistred lawer, fymrodyr, gan wybod y cawn i farnedigaeth glettach.
JAS.3.2	Can ys mewn llawer o bethay y ddym ni pawb yn 
JAS.3.4	Nycha hevyd y llongay, rrain cyd bont 
JAS.3.5	Velly y tavawd hevyd aylod bychan yw, yn bostio pethay mawr
JAS.3.6	A’r tavawd tan ydyw, ie byd o enwiredd: velly i gosodet y tavawd y mysc ein ayloday, mal 
JAS.3.7	Cans 
JAS.3.8	Y tavawd hagen nis dichin neb rryw ddyn y ddofi. Drwg anllyfodraythus 
JAS.3.9	Trwyddo ef i bendi 
JAS.3.10	Or vn genau i daw allan bendith a melltith: fymrodyr ni ddylaynt y pethay hyn fod felly.
JAS.3.11	A ddyry ffynnon or vn man 
JAS.3.12	A ddichin y pren ffeigys, fymrodyr, ddwyn 
JAS.3.13	Pwy sy wr doeth a gwybodaeth cantho yn ych mysc chwi? dangosed trwy ymwereddiad da eu weithredoedd mewn rrowiogrwydd doythineb.
JAS.3.14	Eithr o bydd cenychi cenfigen chwerw, ac ymryson yn ych calonay, nac ymlawenhewch, ac na fyddwch celwyddog yn erbyn y gwirionedd.
JAS.3.15	Y doythineb hyn nid oddi fyny
JAS.3.16	Can ys lle 
JAS.3.17	Eithr y doythineb y sydd o ddifyny
JAS.3.18	A ffrwyth cyfiawnder a heir mewn heddwch, 
JAS.4.1	OBLE y may y rryfeloedd a’r ymladdau yn ych plith chwi? onid oddiwrth hynn, sef ych trachwantay, rrai ynt yn 
JAS.4.2	Chwennychu yddych, ac heb caffael: cenftgennu yddych, ac eiddigedd sy cenych, ac heb allu ymorddiwes: ymladd a’ rryvela y ddych, heb gael dim, am nad ydych yn govyn.
JAS.4.3	Gofyn y ddych, ac ni dych yn 
JAS.4.4	Chwi odinebwyr a’ godinebwragedd, oni wyddochi fod cariad y byd yn elyniaeth 
JAS.4.5	Ydychi yn tybiaid fod yr yscrythyr yn doydyt yn ofer, Yr ysbryd syn yn trigo ynomi ni, 
JAS.4.6	Eithr y may 
JAS.4.7	Ymostyngwch 
JAS.4.8	Nessewch at Ddyw, ac ef a nessaa attoch. Glanhewch ych dwylo, chwi pechaduriaid, a’ phurwch ych calonnay, chwi 
JAS.4.10	Ymddarostyngwch gar bronn yr Arglwydd, ac ef ach cyfyd y fyny.
JAS.4.11	Na ddoydwch 
JAS.4.12	Vn gosodwr cyfraith y sydd, rrwn a ddichin gadw, a cholli. Pwy ydwytti rrwn a ferni 
JAS.4.14	(Rrain ni wyddoch beth a fydd y vory. Cans beth ydiw ych enioes chwi? Tarth yn wir ydyw rrwn a ymddengys 
JAS.4.15	Yn lle hynn a ddylech y ddoydet, Os yr Arglwydd a 
JAS.4.16	Eithr chwi yn awr 
JAS.4.17	Am hynny, y neb a wyr wneuthyr yn dda, ac niss gwnel, mewn pechod y may.
JAS.5.1	IDDO ’nawr, chwi gywaethogion: wylwch, ac vdwch am ych trueni a ddel arnoch.
JAS.5.2	Ych cowaeth 
JAS.5.3	Ych aur ach arian a rydodd, ay rrwd hwynt a fydd tyst yn ych erbyn, ac a yssa ych cnawd mal tan. 
JAS.5.4	Wele, cyfloc y gweithwyr, 
JAS.5.5	Byw ar ddayntethion y buoch ar y ddayar, ac mewn trythyllwch. Meithrin ych calonay a wnaythoch, megis ac yn y dydd lladdedigaeth.
JAS.5.7	Am hynny, 
JAS.5.8	O blegid hynny byddwchithay hevyd dda ych ymynedd, a chadarnhewch ych calonay, can ys y may defodiad yr Arglwydd yn nesau.
JAS.5.9	Na wnewch ddim 
JAS.5.10	Cymerwch, fymrodyr, yn siampl am oddeu blinder, ac am hir ymynedd, y proffwydi rrain a fuont yn 
JAS.5.11	Wele, dedwyddd y ddym yn gadel y rrai a ymoddefant. Chwi a glowsoch am ymynedd Iob, ac a 
JAS.5.12	Eithr ymlaen pob peth, fymrodyr, na thyngwch, nac ir nef, nac ir ddayar, na llw arall amgen: eithr bid ych ief, yn ief, a
JAS.5.13	Oes neb yn ych plith mewn adfyd? gweddied. Oes neb 
JAS.5.14	Oes neb yn ych plith yn glaf? Galwed am 
JAS.5.15	A gweddi ’r ffydd a iachaar claf, ar Arglwydd ay cyfyd ef y fyny
JAS.5.16	Cyfaddefwch ych beie 
JAS.5.17	Elias dyn ydoedd or 
JAS.5.18	Ac ef a weddiawdd drachefn, ac a roddes y nef y glaw, ac a ddug y ddayar eu ffrwyth.
JAS.5.20	Gwybydded ef am y neb a droes y pechadur rrac mynd ar gyfeilorn o ddiar y ffordd, y vod ef yn 
1PE.1.1	PETR apostol Iesu christ, at y dieithraid, sy ar wascar rryd Pontus, Galatia, Cappadocia, Asia, a’ Bithynia,
1PE.1.2	Detholedic o racwybodaeth Dyw tad i santeiddrwydd yr ysbryd, trwy vfuddtawd, a thaynelliad gwaed Iesu Christ: Gras ywch a heddwch a amylhaer.
1PE.1.3	Bendigedic fo Dyw, a thad eyn harglwydd Iesu Christ, rrwn oi fawr drugaredd an adenillawdd ni, y obaith bywiol trwy ail gyfodiad Iesu Christ o ddiwrth y meirw,
1PE.1.4	Y gael ytifeddiaeth 
1PE.1.5	Rrain trwy allu Dyw ydym gadwedic herwydd ffydd y gael y diogelwch a ddarparwyd yw arddangos yn yr amser diwaythaf:
1PE.1.6	Yn yr hwn beth y ddych yn llawenhau, cyd byddech ennyd bach (o ba raid) mewn tristwch, herwydd amryw brofedigaythay,
1PE.1.7	Mal y ceffer profiad ych ffydd chwi, sy werthfowrusach nor aur colledic, (cyd profer ef 
1PE.1.8	Rrwn heb y weled y ddych yn y garu, yn yr hwn ir nas gwelwch ef yrwan, y ddych ir hynny yn credu, ac yn llawenhau a llywenydd 
1PE.1.9	Gan 
1PE.1.10	Am yr hwn 
1PE.1.11	Gan ymgais pa bryd neu pa ryw amser y gwnai ysbryd Christ oedd ynthyntwy yn testlauthu yn y blaen, ysbusu, y dioddefau 
1PE.1.12	Ir rrain y dangoswyd, nad vddyntwy, eithyr y nyni y gwasnaythay y pethau a fanegwyd y chwi trwy yr hai a bregethasont ywch yr efengl trwyr ysbryd glan a ddanfoned or nef
1PE.1.13	O blegid hyn gwregyswch llwynay ych meddwl: byddwch sobr: a’ gobeithiwch yn berffaith ar y gras a ddycpwyd attoch, drwy 
1PE.1.14	Megis plant vfuddion, rrain ni chydymgyfflybwch ychvnain ar hen trachwantay yn yr anwybodaeth einoch:
1PE.1.15	Eithyr megis ac y may y neb ach galwodd chwi, yn santaidd, byddwchithay hevyd santaidd ymhob ymwreddiad,
1PE.1.16	Am hyny ir escrivennir, Byddwch santaidd, cans myvy santaidd ydwy.
1PE.1.17	Ac as gelwchi ef yn Tad, rrwn heb ystyriaeth person a farna ar ol gweithred pawb, ymddygwch tros amser ych preswylfa 
1PE.1.18	A chwi yn gwybod nad a phethau llygredic 
1PE.1.19	Eithr a gwerthfawr waed Christ, megis yr oen difrych
1PE.1.20	Rrwn a ddarparhawyd yn y blaen, cyn gosod seilfaynay y byd, eithr a ysbyswyd yn yr amseroedd diwaythaf ir ych mwyn chwi,
1PE.1.21	Rrain ydych trwyddo ef yn credu 
1PE.1.22	A chwi gwedi puro ych eneidiau, am vfuddhau ir gwirionedd trwyr ysbryd, mewn cariad broduraidd 
1PE.1.23	Chwi a aned o newydd, nid o 
1PE.1.24	Can ys pob cnawd mal y glaswellt
1PE.1.25	Eithr gair yr Arglwydd a erys yn dracwyddol: a hwn
1PE.2.1	HERWYDD hyn, dodwch heibio pob malais a phob twyll, a phob 
1PE.2.3	Os profasochi fod yr Arglwydd yn 
1PE.2.4	At yr hwn y ddych yn dyvod megis at faen byw anghymradwy can ddynion, eithr can Ddyw etholedic 
1PE.2.5	A’ chwithau hevyd megis main byw
1PE.2.7	O blegid hyn y chwi sawl ydych yn credu, 
1PE.2.8	Ac yn faen tramcwydd, a’ chraic 
1PE.2.9	Eithr chwichwi cenhedlaeth etholedic 
1PE.2.10	Rrain gynt nid pobl 
1PE.2.10	Yr Epistol y iij. Sul gwedy yr Pasc.
1PE.2.12	A bid ych ymwreddiad yn honest ymysc y cenhedloedd, mal y gallo rrai sy ich goganu mal pe byddech 
1PE.2.13	Ymddarostyngwch o blegyd hyn y bob dynawl odinhad ir mwyn yr Arglwydd, ai ir Brenin, mal ir goruchaf,
1PE.2.14	Ai ir llywiawdwyr, mal i rrai trwyddo ef a ddanfonir, ir 
1PE.2.15	Can ys felly may wollys Dyw, mal y galloch trwy wneuthyd yn dda 
1PE.2.16	Megis 
1PE.2.17	Perchwch bawb: cerwch cymdeithas froduraidd: ofnwch Ddyw: anrrydeddwch y Brenin.
1PE.2.18	Gwenidogion, ymostyngant mewn pob ofn yw meistred, nid yn vnic ir rrai da cywaythas, eithr yr ir 
1PE.2.19	Can ys hyn sy 
1PE.2.19	Yr Epistol yr ail Sul gwedy yr Pasc.
1PE.2.20	O blegid pa glod yw, ir bod yn dda ych ymynedd pan cernotter chwi am ych beie? eithyr pan wneloch dda, ac ir hynny yn dda ych ymnnedd yn goddef 
1PE.2.21	Can ys y hyn y galwyd chwi: o blegid Christ hefyd a ddioddefodd trosom ni, gan adel y ni 
1PE.2.22	Rrwn ni wnaythodd pechod, ac ni chad twyll yn eu enau.
1PE.2.23	Rrwn pan 
1PE.2.24	Rrwn y hun a ddug yn pechoday ni yn eu corff ar y pren, val y gallem ni wedi eyn ymwared o ywrth pechod, fyw y gyfiawnder, trwy cleisiau rrwn yr iachaywyd chwi.
1PE.2.25	Can ys y royddech megis defaid yn mynd ar 
1PE.3.1	VAL hynny hefyd y gwragedd, byddant ostyngedic yw gwyr priod mal y galler os byddai rrei anvfyddion ir gair, trwy ymwreddiad y gwragedd eu hynnill hwynt heb y gair.
1PE.3.2	Pan ganfyddont ych ymwreddiad 
1PE.3.3	Trwsiad yr hain nid oddiallan y bytho, 
1PE.3.4	Eithr dyn 
1PE.3.5	Can ys velly gynt ir ymdrwssiayr gwragedd santaidd, rrain vyddynt yn gobeithio 
1PE.3.6	Megis ir vfuddhaodd Sara y Abraham, can y alw ef yn Arglwydd: merched yr 
1PE.3.7	Chwithau y gwyr, yr vn ffunyd, cydgyfanheddwch ac wynt mal y gwedday i rai gwybodol, can roddi anrrydedd ir wraic, megis ir llestr gwannaf, mal y rrai sy hevyd cydetifeddion gras y bowyd, rrac rrwystro ych gweddiay‐chwi.
1PE.3.7	Yr Epistol y v. Sul gwedy Trintot
1PE.3.8	Am benn hyn, byddwch bawb or vn meddwl, 
1PE.3.9	Nid yn talu drwc tros drwc, neu 
1PE.3.10	Can ys y neb a chwennych y bowyd, ac a garo weled dyddiau da. attalied eu davod o ddiwrth ddrwc, ay wefusay rrac adrodd twyll.
1PE.3.11	Gocheled y drwc a gwnaed y da: ceisied heddwch a 
1PE.3.12	Can ys llygaid yr Arglwydd 
1PE.3.13	A’ phwy ach dryga chwi, os byddwch yn dylid 
1PE.3.14	Eithr o bydd ywch ddyoddef herwydd cyfiownder, dedwydd ydych: ond am y 
1PE.3.15	Eithr santeiddiwch yr Arglwydd Ddyw yn ych calonay: a’ byddwch barawd bob amser y atteb y bawp a ofynno ywch reswm am y gobaith sy ynoch,
1PE.3.16	Yr Epistol ar nos Pasc.
1PE.3.17	Can ys gwell 
1PE.3.18	Can ys Christ hevyd vnwaith a ddioddefodd tros pechoday, y cyfion tros yr anghyfion, mal y galle yn dwyn ni at Ddyw, ac a gavas marfolaeth yn y cnawd, eithr a fywhawyd yn yr yspryd.
1PE.3.19	Trwy rhwn hevyd y ddaeth 
1PE.3.20	Gynt yn anvfydd hwynt, pan vnwaith y ddoedd hir ymynedd Dyw yn discwyl yn‐dyddiay Noe, pan ddarparheid yr arch, yn yr hon ychydig
1PE.3.21	Ir rrwn y may yr 
1PE.3.22	Rrwn sydd ar y llaw ddeau 
1PE.4.1	AM hynny can ddioddef o Christ trosomni yn y cnawd, chwithe hevyd arf
1PE.4.2	Ir mwyn hyn na bo iddo o hyn allan (tros yr hyn sy yngweddill or amser yn y cnawd) fyw ar ol trachwantay dynion, eithr ar ol wollys Dyw.
1PE.4.3	Cans digon ydyw y ni dreulio o honom yr amser aeth heibio or enioes, ar ol trachwant y cenhedloedd, yn rrodio mewn drythyllwch, trachwantay, meddtod, glothineb, 
1PE.4.4	Achos pam may yn chwith canthunt, na byddech yn cydredec gidagwynt, ir vnrryw 
1PE.4.5	Rrain y bydd rraid vddynt roy cyfri ir neb, sy barawd y farnu y byw ar meirw.
1PE.4.6	Cans ir mwyn hynny y pregethwyd yr evengil ir meirw hevyd, mal y gellid y cyfyrgolli hwynt, ar rann dynion, yn y cnawd, eithyr y gellynt fyw ar rann Ddyw yn yr ysbryd.
1PE.4.6	Yr Epistol ar y sul gwedy yr Derchavael.
1PE.4.7	Diwedd pob peth sy yn agosau. Am hynny bydwch gymesurol, a deffroedic y weddiaw.
1PE.4.8	Ymlaen pob peth bid cariad twym
1PE.4.9	Lledteywch bawb y gilidd, yn ddi
1PE.4.10	Pawb megis ac y cafas rodd, byddet iddo eu chyfrannu ay gilidd, mal dayonys stiwardiaid am ryw ras Dyw,
1PE.4.11	Os 
1PE.4.12	Caredigion, na fid chwith cenych y praw sy arnoch trwy dan, rrwn a wneid ir profedigaeth ywch, val pe digwydday ywch ryw beth dierth:
1PE.4.13	Eithr llawenhewch, can ych bod chwi yn gyfrannoc ar 
1PE.4.14	Os 
1PE.4.15	Eithr na fid i neb o honoch oddef 
1PE.4.16	Eithr 
1PE.4.17	Can ys yr amser a ddoeth, y bydd rraid ir farn ddechre 
1PE.4.18	Ac os prin
1PE.4.19	Ac am hynny gwnaed y rrai sy yn goddef ar ol wollys Dyw, ymroi 
1PE.5.1	IR 
1PE.5.2	Porthwch 
1PE.5.3	Nid fal rrai a fynnon vod yn arglwyddi ar tretad 
1PE.5.4	A’ phan ir ymddangoso y pen bigael, cael a wnewch goron ddilwgr y gogoniant.
1PE.5.4	Yr Epistol y iij. Sul gwedy Trintot.
1PE.5.5	Yr vn ffunyt yr 
1PE.5.6	Ymostyngwch achos hyn tann al’uoc law Dyw, mal y gallo ych dyrchafu 
1PE.5.7	Cwbl och gofal bwriwch arno ef: can ys ef ’sy yn gofalu trosoch
1PE.5.8	Byddwch sobr a’ gwiliwch, can ys ych gwrthnebwr diawl megis llew rruadus sy yn rrodio o ddamgylch, yn ceisio neb a allo y lyncu:
1PE.5.9	Rrwn 
1PE.5.10	A Dyw 
1PE.5.11	Iddo efe y 
1PE.5.12	Cyd a Sylvanus brawd ffyddlon ywch, im tyb i, y ddysc crifenais ar ychydic, dan ych cynghori, a thystlauthu mayr gwir ras Dyw ydiw hwn, y ddych yn sevyll yntho,
1PE.5.13	Mae yr eglwys sy yn Babylon cydetholedi a chwi, yn 
