GEN.1.1	Na počiatku stvoril Boh nebo a zem.
2PE.2.5	A neodpustil ani starému svetu, ale Nóacha, zvestovateľa spravodlivosti, ochránil ako ôsmeho, keď dopustil potopu na bezbožný svet.
2PE.2.6	"Odsúdil aj mestá Sodomu a Gomoru, obrátil ich na popol, a tak ukázal výstražný príklad bezbožníkom v budúcnosti;"
2PE.2.7	ale vytrhol spravodlivého Lóta, utrápeného výstredným počínaním nemravníkov,
2PE.2.8	lebo tento spravodlivý, kým prebýval medzi nimi, deň čo deň sa trápil vo svojej spravodlivej duši pre bezbožné skutky, ktoré videl a počul.
2PE.2.9	Tak, hľa, môže Pán vytrhnúť pobožných z pokušenia, ale ponechať nespravodlivých až do súdneho dňa a potrestať,
2PE.2.10	"najmä však tých, čo vedení nečistými žiadosťami idú za telom a neuznávajú nikoho nad sebou; samoľúbi bezočivci, ktorí sa neboja rúhať mocnostiam,"
2PE.2.11	hoci anjeli, v sile a moci väčší, nevynášajú proti nim rúhavý výrok pred Pánom.
2PE.2.12	"Ale títo, ako nerozumná zver zrodená od prírody, aby ju lovili a ničili, rúhajú sa tomu, čo nepoznajú; a aj zahynú tak, ako hynú zvieratá,"
2PE.2.13	a prijmú odplatu neprávosti. Za rozkoš si pokladajú hýriť vo dne, sú samá škvrna a špina, a na hodoch s vami sa vystatujú svojimi bludmi.
2PE.2.14	"Ich oči, nenásytné hriechu, sú plné (túžby po) cudzoložnici, vábia nestále duše, srdcia majú vycvičené v chamtivosti; sú deťmi kliatby."
2PE.2.15	"Opustiac pravú cestu, zablúdili, dali sa na cestu Baláma, syna Bozorovho, ktorý si obľúbil mzdu neprávosti;"
2PE.2.16	"ale bol pokarhaný pre svoj priestupok; nemé ťažné zviera prehovorilo ľudským hlasom a zabránilo nemúdrosti proroka."
2PE.2.17	"Oni sú prameňmi bez vody; oblakmi, ktoré ženie víchrica; pripravená im je večná tma."
2PE.2.18	Hovoria totiž naduté prázdne reči, výstrednosťami telesných žiadostí lákajú ľudí, ktorí práve ušli spomedzi tých, čo žijú v blude.
2PE.2.19	"Sľubujú im slobodu, a sami sú otrokmi skazy; každý zaiste je otrokom toho, kto ho premohol."
2PE.2.20	Lebo horšie ako prvé sú posledné veci tých, čo poznali Pána a Spasiteľa Ježiša Krista a ušli poškvrnám sveta, ale znovu sa pletú s nimi a sú premožení.
2PE.2.21	Bolo by im lepšie, keby neboli poznali cestu spravodlivosti, ako keď poznali, a odvrátili sa od im daného svätého prikázania.
2PE.2.22	Splnilo sa pri nich pravdivé príslovie: Vrátil sa pes ku svojmu vývratku! a: Umyté prasa do blata!
2PE.3.1	Milovaní, toto je už druhý list, ktorý vám píšem, a v oboch napomínam, prebúdzam vašu čistú myseľ,
2PE.3.2	aby ste pamätali na predpovedané slová svätých prorokov a na prikázanie Pána a Spasiteľa, ktoré vám zvestovali vaši apoštolovia.
2PE.3.3	Predovšetkým vedzte, že posmievači, žijúci podľa svojich žiadostí, prídu v posledné dni s výsmechom
2PE.3.4	a povedia: Čože je so sľubom o Jeho príchode? Veď odkedy otcovia pomreli, všetko tak zostáva od počiatku stvorenia.
2PE.3.5	Skryté im je totiž - lebo tak chcú - že nebesá boli oddávna, aj zem, ktorá z vody a skrze vodu povstala na Božie slovo,
2PE.3.6	a že niekdajší svet, pre nich vodou zatopený, zahynul.
2PE.3.7	Ale to isté Božie slovo zachováva ohňu terajšie nebesá a zem, udržiavajúc ich na deň súdu a skazy bezbožných ľudí.
2PE.3.8	To jedno nech vám je však zjavné, milovaní, že jeden deň je u Pána ako tisíc rokov a tisíc rokov ako jeden deň.
2PE.3.9	Pán nemešká so zasľúbením, ako sa niektorí nazdávajú, že mešká, ale vám zhovieva, lebo nechce, aby niekto zahynul, ale aby sa všetci dali na pokánie.
2PE.3.10	Príde Pánov deň ako zlodej, keď sa nebesá rachotom pominú, živly sa rozplynú v ohni a zem so svojimi dielami zmizne.
2PE.3.11	Keď sa všetko takto rozplynie, akí musíte byť v svätom konaní a zbožnosti vy,
2PE.3.12	ktorí túžobne očakávate príchod Božieho dňa, keď sa nebesá rozplynú v ohni a živly roztopia v požiari?!
2PE.3.13	Podľa Jeho zasľúbenia očakávame nové nebesá a novú zem, v ktorých spravodlivosť prebýva.
2PE.3.14	Preto, milovaní, toto očakávajúc, usilujte sa, aby vás Pán našiel nepoškvrnených a bez úhony v pokoji.
2PE.3.15	Zhovievavosť nášho Pána pokladajte za spasenie, ako vám písal aj náš milovaný brat Pavel podľa múdrosti jemu danej.
2PE.3.16	O tomto hovoril vo všetkých svojich listoch, v ktorých niektorým veciam ťažko rozumieť. A neučení a neutvrdení ľudia ich, práve tak ako ostatné Písma, aj prekrúcajú na vlastnú skazu.
2PE.3.17	Vy teda, milovaní, ktorí to vopred viete, chráňte sa, aby ste sa nedali zviesť bludom nemravníkov a nestratili ste pevnú postať,
2PE.3.18	ale vzrastajte v milosti a poznaní nášho Pána a Spasiteľa Ježiša Krista. Jemu sláva aj teraz, aj naveky! [Amen.]
1JN.1.1	Čo bolo od počiatku, čo sme počuli, čo sme videli na vlastné oči, na čo sme pozerali a čoho sa nám dotýkali ruky, (o tom svedčíme, totiž) o Slove života.
1JN.1.2	A ten život sa zjavil, my sme (Ho) videli, svedčíme (o Ňom) a zvestujeme vám večný život, ktorý bol u Otca a zjavil sa nám.
1JN.1.3	Čo sme (teda) videli a počuli, zvestujeme aj vám, aby ste aj vy mali spoločenstvo s nami. Naše spoločenstvo aby bolo s Otcom a s Jeho Synom Ježišom Kristom.
1JN.1.4	Toto vám píšeme, aby naša radosť bola úplná.
1JN.1.5	A toto je zvesť, ktorú sme počuli od Neho, a zvestujeme vám, že Boh je svetlo a nieto v Ňom nijakej tmy.
1JN.1.6	Ak hovoríme, že máme spoločenstvo s Ním a chodíme v tme, klameme a nerobíme, čo je pravda.
1JN.1.7	Ale ak chodíme vo svetle, ako On je vo svetle, máme spoločenstvo medzi sebou a krv Ježiša, Jeho Syna, nás očisťuje od každého hriechu.
1JN.1.8	Ak hovoríme, že nemáme hriech, sami seba klameme a nie je v nás pravda.
1JN.1.9	Ak vyznávame svoje hriechy, On je verný a spravodlivý, aby nám odpustil hriechy a očistil nás od všetkej neprávosti.
1JN.1.10	Ak hovoríme, že sme nezhrešili, Jeho robíme klamárom, a Jeho slovo v nás neprebýva.
1JN.2.1	Deti moje, toto vám píšem, aby ste nehrešili. Ale ak niekto zhreší, máme obhajcu u Otca, Ježiša Krista, spravodlivého.
1JN.2.2	On je obeťou zmierenia za naše hriechy, a nielen za naše, ale aj za hriechy celého sveta.
1JN.2.3	Podľa toho vieme, že sme Ho poznali, keď zachovávame Jeho prikázania.
1JN.2.4	Kto hovorí: Poznám Ho, ale nezachováva Jeho prikázania, je klamár a niet v ňom pravdy.
1JN.2.5	Ale kto zachováva Jeho slovo, v tom sa Božia láska stala naozaj dokonalou. A podľa toho poznávame, že sme v Ňom.
1JN.2.6	Kto hovorí, že zostáva v Ňom, má žiť tak, ako žil On.
1JN.2.7	Milovaní, nepíšem vám nové prikázanie, ale staré prikázanie, ktoré máte od počiatku. Týmto starým prikázaním je slovo, ktoré ste počuli [od počiatku].
1JN.2.8	A predsa, (ako) nové prikázanie píšem vám, čo je pravdivé v Ňom aj vo vás, pretože tma prechodí a svieti už pravé svetlo.
1JN.2.9	Kto hovorí, že je vo svetle, a nenávidí brata, je doteraz v tme.
1JN.2.10	Kto miluje brata, zostáva vo svetle a nieto v ňom nič pohoršujúceho.
1JN.2.11	Ale kto nenávidí brata, je v tme a chodí v tme a nevie, kam ide, pretože mu tma zaslepila oči.
1JN.2.12	Píšem vám, deti, pretože sú vám odpustené hriechy pre Jeho meno.
1JN.2.13	Píšem vám, otcovia, pretože ste poznali Toho, ktorý je od počiatku. Píšem vám, mládenci, pretože ste zvíťazili nad zlostníkom.
1JN.2.14	Napísal som vám, deti, pretože ste poznali Otca. Napísal som vám, otcovia, pretože ste poznali Toho, ktorý je od počiatku. Napísal som vám, mládenci, pretože ste silní a slovo Božie zostáva vo vás a zvíťazili ste nad zlostníkom.
1JN.2.15	Nemilujte svet, ani to, čo je vo svete. Ak niekto miluje svet, nieto v ňom lásky k Otcovi.
1JN.2.16	Lebo čokoľvek je vo svete, žiadosť tela, žiadosť očí a pýcha života, nie je z Otca, ale je zo sveta.
1JN.2.17	Svet však hynie, aj jeho žiadosť (hynie), ale ten, kto koná Božiu vôľu, zostáva naveky.
1JN.2.18	"Deti, je posledná hodina, a ako ste počuli, že antikrist prichádza, aj teraz zjavili sa mnohí antikristovia; podľa toho poznávame, že je posledná hodina."
1JN.2.19	"Spomedzi nás vyšli, ale neboli z nás. Veď keby boli bývali z nás, zostali by s nami; ale (odpadli), aby sa ukázalo, že nie všetci sú z nás."
1JN.2.20	Aj vám sa dostalo pomazania od toho Svätého, a viete to všetci.
1JN.2.21	Nenapísal som vám preto, že nepoznáte pravdu, ale preto, že ju poznáte a že nijaká lož nie je z pravdy.
1JN.2.22	Kto je klamárom, ak nie ten, čo popiera, že Ježiš je Kristus? Antikrist je ten, kto popiera Otca a Syna.
1JN.2.23	Ktokoľvek popiera Syna, nemá ani Otca. Kto vyznáva Syna, má aj Otca.
1JN.2.24	Čo ste počuli od počiatku, nech zostáva vo vás. Ak zostane vo vás, čo ste počuli od počiatku, aj vy zostanete v Synovi a v Otcovi.
1JN.2.25	A to je zasľúbenie, ktoré nám On sám zasľúbil: večný život.
1JN.2.26	Toto som vám napísal o tých, čo vás zvádzajú.
1JN.2.27	"A vy ani nepotrebujete, aby vás niekto učil; veď pomazanie, ktoré ste prijali od Neho, zostáva vo vás; ale ako vás Jeho pomazanie učí o všetkom - a ono je pravdivé, a nie lož - a ako vás naučilo, v tom zostávajte!
1JN.2.27	"
1JN.2.28	Teraz, deti, zostávajte v Ňom, aby sme mali dôveru, keď sa zjaví, a neboli sme Ním zahanbení pri Jeho príchode.
1JN.2.29	Ak viete, že je spravodlivý, vedzte, že aj každý, kto činí spravodlivosť, narodil sa z Neho.
1JN.3.1	"Pozrite, akú lásku dal nám Otec, aby sme sa volali Božími deťmi; a nimi sme. Preto nás svet nepozná, že nepoznal Jeho."
1JN.3.2	Milovaní, teraz sme Božími deťmi, a ešte nevyšlo najavo, čím budeme. Vieme, že keď vyjde najavo, Jemu budeme podobní, lebo Ho uvidíme takého, aký je.
1JN.3.3	A každý, kto má takúto nádej v Ňom, očisťuje sa, ako je čistý On.
1JN.3.4	"Každý, kto pácha hriech, koná aj proti zákonu; hriech je predsa prestúpením zákona."
1JN.3.5	A vy viete, že On sa zjavil, aby sňal hriechy, a v Ňom nieto hriechu.
1JN.3.6	"Ktokoľvek zostáva v Ňom, nehreší; a ktokoľvek hreší, nevidel Ho, ani nepoznal."
1JN.3.7	Deti, nech vás nikto nezvedie. Kto koná spravodlivosť, je spravodlivý, ako je On spravodlivý.
1JN.3.8	Kto pácha hriech, je z diabla, pretože diabol hreší od počiatku. Syn Boží sa zjavil na to, aby maril diablove skutky.
1JN.3.9	"Ktokoľvek sa z Boha narodil, nepácha hriech, lebo Jeho semeno zostáva v ňom; a nemôže hrešiť, pretože sa narodil z Boha."
1JN.3.10	Podľa toho poznať deti Božie a deti diablove: ktokoľvek nečiní spravodlivosť, nie je z Boha, ani ten, kto nemiluje brata.
1JN.3.11	Lebo to je zvesť, ktorú ste počuli od počiatku, aby sme sa milovali.
1JN.3.12	Nie ako Kain, ktorý bol z toho zlého a zabil svojho brata. A prečo ho zabil? Pretože jeho skutky boli zlé, ale bratove spravodlivé.
1JN.3.13	Nedivte sa, bratia, keď vás svet nenávidí.
1JN.3.14	My vieme, že sme prešli zo smrti do života, pretože milujeme bratov. Kto nemiluje [brata], zostáva v smrti.
1JN.3.15	Každý, kto nenávidí brata, je vrah, a viete, že ani jeden vrah nemá v sebe večný život.
1JN.3.16	"Podľa toho sme poznali lásku, že položil za nás On dušu; aj my máme duše klásť za bratov."
1JN.3.17	Ale ak má niekto pozemský majetok a vidí brata trpieť núdzu, a zavrie si pred ním srdce, ako môže byť v ňom Božia láska?
1JN.3.18	Deti, nemilujme slovom ani jazykom, ale skutkom a opravdivo.
1JN.3.19	Podľa toho poznáme, že sme z pravdy, a tým si uspokojíme srdce pred Ním,
1JN.3.20	že keď nás odsudzuje srdce, Boh je väčší ako naše srdce a vie všetko.
1JN.3.21	Milovaní, ak nás srdce neobviňujte, máme dôveru v Boha,
1JN.3.22	a o čokoľvek prosíme, berieme od Neho, pretože zachovávame Jeho prikázanie a robíme, čo Mu je milé.
1JN.3.23	A toto je Jeho prikázanie: aby sme verili v meno Jeho Syna Ježiša Krista a milovali sa, ako nám prikázal.
1JN.3.24	Kto zachováva Jeho prikázania, zostáva v Bohu a Boh v ňom. A podľa toho poznávame, že zostáva v nás, to jest podľa Ducha, ktorého nám dal.
1JN.4.1	Milovaní, neverte každému duchovi, ale skúmajte duchov, či sú z Boha, pretože mnohí falošní proroci vyšli do sveta.
1JN.4.2	"Podľa toho poznávajte Ducha Božieho: každý duch, vyznávajúci Ježiša ako Krista, ktorý prišiel v tele, je z Boha;"
1JN.4.3	"a ktorý duch nevyznáva Ježiša, ten nie je z Boha; je to (duch) antikristov, o ktorom ste počuli, že prichádza a teraz je už vo svete."
1JN.4.4	Vy, deti, ste z Boha a zvíťazili ste nad nimi, pretože väčší je Ten, ktorý je vo vás, ako ten, čo je vo svete.
1JN.4.5	Oni sú zo sveta, preto hovoria po svetsky, a svet ich počúva.
1JN.4.6	"My sme z Boha; kto pozná Boha, počúva nás; kto nie je z Boha, nepočúva nás. Podľa toho poznávame Ducha pravdy a ducha bludu."
1JN.4.7	Milovaní, milujme sa, pretože láska je z Boha, a každý, kto miluje, z Boha sa narodil a pozná Boha.
1JN.4.8	Kto nemiluje, nepoznal Boha, pretože Boh je láska.
1JN.4.9	V tom sa prejavila Božia láska k nám, že svojho jednorodeného Syna poslal Boh na svet, aby sme žili skrze Neho.
1JN.4.10	V tom je láska, že nie my sme milovali Boha, ale že On miloval nás a poslal svojho Syna ako obeť zmierenia za naše hriechy.
1JN.4.11	Milovaní, keď si nás Boh takto zamiloval, aj my sa máme milovať navzájom.
1JN.4.12	"Boha nikto nikdy nevidel; ak sa milujeme, Boh zostáva v nás a Jeho láska je v nás dokonalá."
1JN.4.13	Podľa toho poznávame, že zostávame v Ňom a On v nás, že nám dal zo svojho Ducha.
1JN.4.14	A my sme videli a svedčíme, že Otec poslal Syna svetu za Spasiteľa.
1JN.4.15	Kto vyznáva, že Ježiš je Syn Boží, v tom zostáva Boh a on v Bohu.
1JN.4.16	A my sme poznali a uverili v lásku, ktorú má Boh k nám. Boh je láska, a kto zostáva v láske, zostáva v Bohu a Boh zostáva v ňom.
1JN.4.17	V tom sa stala dokonalou láska pri nás, aby sme mali dôveru v deň súdu, pretože aký je On, takí sme aj my v tomto svete.
1JN.4.18	V láske nieto strachu, ale dokonalá láska vyháňa strach, pretože (príčinou) strachu sú úzkosti pred trestom, a kto sa bojí, nie je dokonalý v láske.
1JN.4.19	My milujeme, lebo On nás miloval ako prvý.
1JN.4.20	Keď niekto hovorí: Milujem Boha, a nenávidí brata, je klamár, lebo kto nemiluje brata, ktorého videl, ako môže milovať Boha, ktorého nevidel?
1JN.4.21	A toto prikázanie máme od Neho, aby ten, kto miluje Boha, miloval aj brata.
1JN.5.1	"Každý, kto verí, že Ježiš je Kristus, narodil sa z Boha; a každý, kto miluje rodiča, miluje aj toho, kto sa z neho narodil."
1JN.5.2	Podľa toho poznávame, že milujeme Božie deti, keď milujeme Boha a plníme Jeho prikázania.
1JN.5.3	"Lebo to je láska k Bohu, aby sme zachovávali Jeho prikázania; a Jeho prikázania nie sú ťažké,"
1JN.5.4	"pretože všetko, čo sa narodilo z Boha, víťazí nad svetom; a víťazstvo, ktoré premohlo svet, je naša viera."
1JN.5.5	Kto iný premáha svet, ak nie ten, kto verí, že Ježiš je Syn Boží.
1JN.5.6	"To je Ten, ktorý prišiel skrze vodu a krv, Ježiš Kristus; nielen skrze vodu, ale skrze vodu a krv; Duch je, ktorý svedčí, pretože Duch je pravda."
1JN.5.7	Lebo traja sú, ktorí vydávajú svedectvo [na nebi: Otec, Slovo a Duch Svätý, a títo traja jedno sú]:
1JN.5.8	Duch, voda a krv, a tí traja jedno sú.
1JN.5.9	Ak prijímame ľudské svedectvo, Božie svedectvo je väčšie, lebo Božie svedectvo je to, že svedčil o svojom Synovi.
1JN.5.10	"Kto verí v Syna Božieho, má svedectvo v sebe; kto neverí Bohu, urobil Ho klamárom, pretože neuveril svedectvu, ktoré vydal Boh o svojom Synovi."
1JN.5.11	A toto je svedectvo, že Boh nám dal večný život, a tento život je v Jeho Synovi.
1JN.5.12	"Kto má Syna, má život; kto nemá Syna Božieho, nemá život."
1JN.5.13	Toto som napísal vám, veriacim v meno Syna Božieho, aby ste vedeli, že máte večný život.
1JN.5.14	A toto je dôvera, ktorú máme v Ňom, lebo o čokoľvek prosíme podľa Jeho vôle, počuje nás.
1JN.5.15	A keď vieme, že nás počuje, o čokoľvek prosíme, vieme aj to, že nám splnil prosby, ktorými sme Ho prosili.
1JN.5.16	"Keď niekto vidí, že sa brat dopúšťa hriechu, ktorý nevedie k smrti, nech prosí, a (Boh) mu dá život, (totiž) tým, ktorých hriech nevedie k smrti. Je hriech, ktorý vedie k smrti; o takom nehovorím, aby brat zaň prosil."
1JN.5.17	Každá neprávosť je hriechom, ale je aj hriech, ktorý nevedie k smrti.
1JN.5.18	Vieme, že ktokoľvek sa narodil z Boha, nehreší, ale chráni ho Ten, ktorý sa narodil z Boha, a ten Zlý sa ho ani nedotkne.
1JN.5.19	Vieme, že sme z Boha a že celý svet je v moci toho Zlého.
1JN.5.20	"Avšak vieme, že Syn Boží prišiel a dal nám rozum, aby sme poznali toho Pravého; a my sme v tom Pravom, v Jeho Synovi Ježišovi Kristovi. On je pravý Boh a večný život."
1JN.5.21	Deti, chráňte sa modiel! [Amen.]
2JN.1.1	(Ja) starší - vyvolenej Kýrii
2JN.1.2	a to pre pravdu, čo zostáva v nás a s nami bude naveky.
2JN.1.3	Milosť, milosrdenstvo a pokoj od Boha Otca a od Ježiša Krista, Otcovho Syna, buď s nami v pravde a láske!
2JN.1.4	Veľmi som sa zaradoval, že som medzi tvojimi deťmi našiel také, čo chodia v pravde, ako sme prijali prikázanie od Otca.
2JN.1.5	A teraz, Kýria, nie ako by som ti písal nové prikázanie, ale to, čo sme mali od počiatku, prosím ťa: milujme sa vospolok!
2JN.1.6	A to je láska, aby sme chodili podľa Jeho prikázaní. A to je prikázanie, ako ste počuli od počiatku, aby ste chodili v ňom.
2JN.1.7	"Lebo mnohí zvodcovia vyšli do sveta, ktorí nevyznávajú Ježiša ako Krista, ktorý prišiel v tele; to sú ten zvodca a antikrist."
2JN.1.8	Majte sa na pozore, aby ste nestratili, na čom sme pracovali, ale aby ste dostali úplnú odmenu.
2JN.1.9	"Ktokoľvek zachádza ďalej a nezostáva v učení Kristovom, nemá Boha; kto zostáva v učení, ten má aj Otca aj Syna."
2JN.1.10	"Ak niekto prichádza k vám a neprináša toto učenie, neprijmite ho do domu, ani ho nepozdravujte;"
2JN.1.11	lebo kto ho pozdravuje, podieľa sa na jeho zlých skutkoch.
2JN.1.12	Mnoho by som vám mal písať, ale nechcel som to (urobiť) na papieri a černidlom, no dúfam, že prídem k vám a pohovoríme si tvárou v tvár, aby naša radosť bola úplná.
2JN.1.13	Pozdravujú ťa deti tvojej vyvolenej sestry. [Amen.]
