GEN.1.1	In the beginning God created the heavens and the earth.
1CO.14.36	Or do you think God’s word originated with you Corinthians? Are you the only ones to whom it was given? 
1CO.14.37	If you claim to be a prophet or think you are spiritual, you should recognize that what I am saying is a command from the Lord himself. 
1CO.14.38	But if you do not recognize this, you yourself will not be recognized.
1CO.14.39	So, my dear brothers and sisters, be eager to prophesy, and don’t forbid speaking in tongues. 
1CO.14.40	But be sure that everything is done properly and in order.
1CO.15.1	Let me now remind you, dear brothers and sisters,
1CO.15.2	It is this Good News that saves you if you continue to believe the message I told you—unless, of course, you believed something that was never true in the first place.
1CO.15.3	I passed on to you what was most important and what had also been passed on to me. Christ died for our sins, just as the Scriptures said. 
1CO.15.4	He was buried, and he was raised from the dead on the third day, just as the Scriptures said. 
1CO.15.5	He was seen by Peter
1CO.15.6	After that, he was seen by more than 500 of his followers
1CO.15.7	Then he was seen by James and later by all the apostles. 
1CO.15.8	Last of all, as though I had been born at the wrong time, I also saw him. 
1CO.15.9	For I am the least of all the apostles. In fact, I’m not even worthy to be called an apostle after the way I persecuted God’s church.
1CO.15.10	But whatever I am now, it is all because God poured out his special favor on me—and not without results. For I have worked harder than any of the other apostles; yet it was not I but God who was working through me by his grace. 
1CO.15.11	So it makes no difference whether I preach or they preach, for we all preach the same message you have already believed.
1CO.15.12	But tell me this—since we preach that Christ rose from the dead, why are some of you saying there will be no resurrection of the dead? 
1CO.15.13	For if there is no resurrection of the dead, then Christ has not been raised either. 
1CO.15.14	And if Christ has not been raised, then all our preaching is useless, and your faith is useless. 
1CO.15.15	And we apostles would all be lying about God—for we have said that God raised Christ from the grave. But that can’t be true if there is no resurrection of the dead. 
1CO.15.16	And if there is no resurrection of the dead, then Christ has not been raised. 
1CO.15.17	And if Christ has not been raised, then your faith is useless and you are still guilty of your sins. 
1CO.15.18	In that case, all who have died believing in Christ are lost! 
1CO.15.19	And if our hope in Christ is only for this life, we are more to be pitied than anyone in the world.
1CO.15.20	But in fact, Christ has been raised from the dead. He is the first of a great harvest of all who have died.
1CO.15.21	So you see, just as death came into the world through a man, now the resurrection from the dead has begun through another man. 
1CO.15.22	Just as everyone dies because we all belong to Adam, everyone who belongs to Christ will be given new life. 
1CO.15.23	But there is an order to this resurrection: Christ was raised as the first of the harvest; then all who belong to Christ will be raised when he comes back.
1CO.15.24	After that the end will come, when he will turn the Kingdom over to God the Father, having destroyed every ruler and authority and power. 
1CO.15.25	For Christ must reign until he humbles all his enemies beneath his feet. 
1CO.15.26	And the last enemy to be destroyed is death. 
1CO.15.27	For the Scriptures say, “God has put all things under his authority.”
1CO.15.28	Then, when all things are under his authority, the Son will put himself under God’s authority, so that God, who gave his Son authority over all things, will be utterly supreme over everything everywhere.
1CO.15.29	If the dead will not be raised, what point is there in people being baptized for those who are dead? Why do it unless the dead will someday rise again?
1CO.15.30	And why should we ourselves risk our lives hour by hour? 
1CO.15.31	For I swear, dear brothers and sisters, that I face death daily. This is as certain as my pride in what Christ Jesus our Lord has done in you. 
1CO.15.32	And what value was there in fighting wild beasts—those people of Ephesus
1CO.15.33	Don’t be fooled by those who say such things, for “bad company corrupts good character.” 
1CO.15.34	Think carefully about what is right, and stop sinning. For to your shame I say that some of you don’t know God at all.
1CO.15.35	But someone may ask, “How will the dead be raised? What kind of bodies will they have?” 
1CO.15.36	What a foolish question! When you put a seed into the ground, it doesn’t grow into a plant unless it dies first. 
1CO.15.37	And what you put in the ground is not the plant that will grow, but only a bare seed of wheat or whatever you are planting. 
1CO.15.38	Then God gives it the new body he wants it to have. A different plant grows from each kind of seed. 
1CO.15.39	Similarly there are different kinds of flesh—one kind for humans, another for animals, another for birds, and another for fish.
1CO.15.40	There are also bodies in the heavens and bodies on the earth. The glory of the heavenly bodies is different from the glory of the earthly bodies. 
1CO.15.41	The sun has one kind of glory, while the moon and stars each have another kind. And even the stars differ from each other in their glory.
1CO.15.42	It is the same way with the resurrection of the dead. Our earthly bodies are planted in the ground when we die, but they will be raised to live forever. 
1CO.15.43	Our bodies are buried in brokenness, but they will be raised in glory. They are buried in weakness, but they will be raised in strength. 
1CO.15.44	They are buried as natural human bodies, but they will be raised as spiritual bodies. For just as there are natural bodies, there are also spiritual bodies.
1CO.15.45	The Scriptures tell us, “The first man, Adam, became a living person.”
1CO.15.46	What comes first is the natural body, then the spiritual body comes later. 
1CO.15.47	Adam, the first man, was made from the dust of the earth, while Christ, the second man, came from heaven. 
