GEN.1.1	In the beginning God created the heavens and the earth. 
EZK.21.2	“Son of man, set your face against Jerusalem and preach against the sanctuary. Prophesy against the land of Israel 
EZK.21.3	and say to her: ‘This is what the 
EZK.21.4	Because I am going to cut off the righteous and the wicked, my sword will be unsheathed against everyone from south to north. 
EZK.21.5	Then all people will know that I the 
EZK.21.6	“Therefore groan, son of man! Groan before them with broken heart and bitter grief. 
EZK.21.7	And when they ask you, ‘Why are you groaning?’ you shall say, ‘Because of the news that is coming. Every heart will melt with fear and every hand go limp; every spirit will become faint and every leg will be wet with urine.’ It is coming! It will surely take place, declares the Sovereign 
EZK.21.8	The word of the 
EZK.21.9	“Son of man, prophesy and say, ‘This is what the Lord says:
EZK.21.9	“ ‘A sword, a sword,
EZK.21.9	sharpened and polished—
EZK.21.10	sharpened for the slaughter,
EZK.21.10	polished to flash like lightning!
EZK.21.10	“ ‘Shall we rejoice in the scepter of my royal son? The sword despises every such stick.
EZK.21.11	“ ‘The sword is appointed to be polished,
EZK.21.11	to be grasped with the hand;
EZK.21.11	it is sharpened and polished,
EZK.21.11	made ready for the hand of the slayer.
EZK.21.12	Cry out and wail, son of man,
EZK.21.12	for it is against my people;
EZK.21.12	it is against all the princes of Israel.
EZK.21.12	They are thrown to the sword
EZK.21.12	along with my people.
EZK.21.12	Therefore beat your breast.
EZK.21.13	“ ‘Testing will surely come. And what if even the scepter, which the sword despises, does not continue? declares the Sovereign 
EZK.21.14	“So then, son of man, prophesy
EZK.21.14	and strike your hands together.
EZK.21.14	Let the sword strike twice,
EZK.21.14	even three times.
EZK.21.14	It is a sword for slaughter—
EZK.21.14	a sword for great slaughter,
EZK.21.14	closing in on them from every side.
EZK.21.15	So that hearts may melt with fear
EZK.21.15	and the fallen be many,
EZK.21.15	I have stationed the sword for slaughter
EZK.21.15	at all their gates.
EZK.21.15	Look! It is forged to strike like lightning,
EZK.21.15	it is grasped for slaughter.
EZK.21.16	Slash to the right, you sword,
EZK.21.16	then to the left,
EZK.21.16	wherever your blade is turned.
EZK.21.17	I too will strike my hands together,
EZK.21.17	and my wrath will subside.
EZK.21.17	I the 
EZK.21.18	The word of the 
EZK.21.19	“Son of man, mark out two roads for the sword of the king of Babylon to take, both starting from the same country. Make a signpost where the road branches off to the city. 
EZK.21.20	Mark out one road for the sword to come against Rabbah of the Ammonites and another against Judah and fortified Jerusalem. 
EZK.21.21	For the king of Babylon will stop at the fork in the road, at the junction of the two roads, to seek an omen: He will cast lots with arrows, he will consult his idols, he will examine the liver. 
EZK.21.22	Into his right hand will come the lot for Jerusalem, where he is to set up battering rams, to give the command to slaughter, to sound the battle cry, to set battering rams against the gates, to build a ramp and to erect siege works. 
EZK.21.23	It will seem like a false omen to those who have sworn allegiance to him, but he will remind them of their guilt and take them captive.
EZK.21.24	“Therefore this is what the Sovereign 
EZK.21.25	“ ‘You profane and wicked prince of Israel, whose day has come, whose time of punishment has reached its climax, 
EZK.21.26	this is what the Sovereign 
EZK.21.27	A ruin! A ruin! I will make it a ruin! The crown will not be restored until he to whom it rightfully belongs shall come; to him I will give it.’
EZK.21.28	“And you, son of man, prophesy and say, ‘This is what the Sovereign 
EZK.21.28	“ ‘A sword, a sword,
EZK.21.28	drawn for the slaughter,
EZK.21.28	polished to consume
EZK.21.28	and to flash like lightning!
EZK.21.29	Despite false visions concerning you
EZK.21.29	and lying divinations about you,
EZK.21.29	it will be laid on the necks
EZK.21.29	of the wicked who are to be slain,
EZK.21.29	whose day has come,
EZK.21.29	whose time of punishment has reached its climax.
EZK.21.30	“ ‘Let the sword return to its sheath.
EZK.21.30	In the place where you were created,
EZK.21.30	in the land of your ancestry,
EZK.21.30	I will judge you.
EZK.21.31	I will pour out my wrath on you
EZK.21.31	and breathe out my fiery anger against you;
EZK.21.31	I will deliver you into the hands of brutal men,
EZK.21.31	men skilled in destruction.
EZK.21.32	You will be fuel for the fire,
EZK.21.32	your blood will be shed in your land,
EZK.21.32	you will be remembered no more;
EZK.21.32	for I the 
EZK.22.1	The word of the 
EZK.22.2	“Son of man, will you judge her? Will you judge this city of bloodshed? Then confront her with all her detestable practices 
EZK.22.3	and say: ‘This is what the Sovereign 
EZK.22.4	you have become guilty because of the blood you have shed and have become defiled by the idols you have made. You have brought your days to a close, and the end of your years has come. Therefore I will make you an object of scorn to the nations and a laughingstock to all the countries. 
EZK.22.5	Those who are near and those who are far away will mock you, you infamous city, full of turmoil.
EZK.22.6	“ ‘See how each of the princes of Israel who are in you uses his power to shed blood. 
EZK.22.7	In you they have treated father and mother with contempt; in you they have oppressed the foreigner and mistreated the fatherless and the widow. 
EZK.22.8	You have despised my holy things and desecrated my Sabbaths. 
EZK.22.9	In you are slanderers who are bent on shedding blood; in you are those who eat at the mountain shrines and commit lewd acts. 
EZK.22.10	In you are those who dishonor their father’s bed; in you are those who violate women during their period, when they are ceremonially unclean. 
EZK.22.11	In you one man commits a detestable offense with his neighbor’s wife, another shamefully defiles his daughter-in-law, and another violates his sister, his own father’s daughter. 
EZK.22.12	In you are people who accept bribes to shed blood; you take interest and make a profit from the poor. You extort unjust gain from your neighbors. And you have forgotten me, declares the Sovereign 
EZK.22.13	“ ‘I will surely strike my hands together at the unjust gain you have made and at the blood you have shed in your midst. 
EZK.22.14	Will your courage endure or your hands be strong in the day I deal with you? I the 
EZK.22.15	I will disperse you among the nations and scatter you through the countries; and I will put an end to your uncleanness. 
EZK.22.16	When you have been defiled
EZK.22.17	Then the word of the 
EZK.22.18	“Son of man, the people of Israel have become dross to me; all of them are the copper, tin, iron and lead left inside a furnace. They are but the dross of silver. 
EZK.22.19	Therefore this is what the Sovereign 
EZK.22.20	As silver, copper, iron, lead and tin are gathered into a furnace to be melted with a fiery blast, so will I gather you in my anger and my wrath and put you inside the city and melt you. 
EZK.22.21	I will gather you and I will blow on you with my fiery wrath, and you will be melted inside her. 
EZK.22.22	As silver is melted in a furnace, so you will be melted inside her, and you will know that I the 
EZK.22.23	Again the word of the 
EZK.22.24	“Son of man, say to the land, ‘You are a land that has not been cleansed or rained on in the day of wrath.’ 
