MAT.1.1	Lioar sheeloghe Yeesey Creest, mac Ghavid, mac Abraham. 
2CO.10.16	Dy phreacheil y sushtal ayns ny cheeraghyn er cheu elley j’iu, as cha nee dy ve boggyssagh ayns 
2CO.10.17	Agh eshyn ta boggyssagh, lhig da boggyssagh ayns y Chiarn. 
2CO.10.18	Son cha nee eshyn ta dy voylley eh hene, ta soiagh jeant jeh, agh eshyn ta’n Chiarn dy voylley.
2CO.11.1	Dy baillish Jee dy jinnagh shiu gymmyrkey lhiam red beg ayns my ommijys; as dy jarroo jean-jee gymmyrkey lhiam. 
2CO.11.2	Son ta mee eadolagh harrishdiu lesh eadolys chrauee: son ta mee er nastey shiu rish un heshey, dy voddym shiu y hebbal myr moidyn ghlen da Creest. 
2CO.11.3	Agh ta aggle orrym, myr ren yn ard-nieu Aue y volley liorish e chialgyn, myr shen dy beagh ny aignaghyn cuish liorish saaseyn erbee er nyn gleaynaghey veih’n ônid shen t’ayns Creest. 
2CO.11.4	Son my t’eshyn ta cheet, preacheil Yeesey elley nagh vel shinyn er phreacheil, ny my ta shiu geddyn spyrryd elley, nagh vel shiu [hannah] er gheddyn, ny sushtal elley, nagh vel shiu er ghoaill rish, oddagh shiu dy mie gymmyrkey lesh. 
2CO.11.5	Son ta mee goaill orrym nagh row mee veg ergooyl ny eer ostyllyn b’yrjey. 
2CO.11.6	Agh ga dy vel mee moal ayns glare, ny-yeih cha vel mee myr shen ayns tushtey; agh ta shin er ve dy cronnal er ny hoilshaghey nyn mast’ eu ayns dy chooilley nhee. 
2CO.11.7	Vel mee er n’yannoo foill liorish mee hene y injillaghey, dy vod shiuish v’er nyn soiaghey seose, er-y-fa dy vel mee er phreacheil diuish sushtal Yee nastee? 
2CO.11.8	Ta mee er choyrt kialteenyn elley gys cost, goaill faill jeu, dy yannoo shirveish diuish. 
2CO.11.9	As tra va mee kionfenish mêriu, as ayns feme, cha dug mee dooinney erbee gys cost: agh shen ny va dy laccal orrym, ren ny braaraghyn haink veih Macedonia y yannoo magh: as ayns dy chooilley nhee ta mee er vreayll mee hene veih ve costyllagh diu, as shen myr nee’m mee hene y reayll. 
2CO.11.10	Myr ta firrinys Chreest aynym, cha jean dooinney erbee m’y lhiettal veih’n voggyssagh shoh ayns ardjyn Achaia. 
2CO.11.11	Cre’n oyr? nee son nagh vel graih aym erriuish? ec Jee ta fys. 
2CO.11.12	Agh ny ta mee dy yannoo, nee’m jannoo, dy voddym leshtal y scughey vouesyn ta shirrey leshtal, ayns cre-erbee t’ad boggyssagh, dy vod ad v’er nyn gheddyn eer lheid as ta shinyn. 
2CO.11.13	Son ta nyn lheid oc shoh ostyllyn foalsey, obbreeyn molteyragh goaill orroo hene cummey ostyllyn Chreest. 
2CO.11.14	As cha nee yindys erbee eh; son ta Satan hene goaill er cummey ainle dy hoilshey. 
2CO.11.15	Myr shen cha nee yindys erbee eh my ta ny shirveishee echey myrgeddin goaill orroo cummey ny shirveishee dy chairys; bee yn jerrey oc shoh cordail rish nyn obbraghyn. 
2CO.11.16	Reesht ta mee gra, Ny lhig da dooinney erbee m’y ghoaill son ommydan; ny er aght elley, foast myr ommydan jean-jee gymmyrkey lhiam, dy voddym’s mee hene boggyssagh red beg. 
2CO.11.17	Shen ny ta mee dy loayrt, cha vel mee dy loayrt eh lurg y Chiarn, agh myr veagh eh dy ommijagh ayns y daanys shoh dy voggyssagh. 
2CO.11.18	Fakin dy vel ymmodee boggyssagh lurg yn eill, neem’s boggyssagh myrgeddin. 
2CO.11.19	Son ta shiu gymmyrkey lesh ommydanyn dy aggindagh, fakin dy vel shiuish shiu hene creeney. 
2CO.11.20	Son ta shiu fuilliaghtyn, my ta dooinney coyrt lesh shiu ayns bondiaght, my ta dooinney dy spooilley shiu, my ta dooinney goaill jiu, my ta dooinney troggal eh hene seose dy mooaralagh, my ta dooinney bwoalley shiu er yn eddin. 
2CO.11.21	Ta mee loayrt shoh myr mychione scammylt, myr dy beagh shin hene er ve annoon: ny-yeih, ayns cre-erbee s’loys da dooinney erbee ve dunnal (ta mee loayrt dy ommijagh) s’loys dooys ve dunnal myrgeddin. 
2CO.11.22	Nee Hebrewnee ad? ta mish myrgeddin: nee Israeliteyn ad? ta mish myrgeddin: nee sluight Abraham ad? ta mish neesht. 
2CO.11.23	Nee shirveishee Chreest ad? (ta mee loayrt myr ommydan) ta mish er-nyn-skyn: ayns tooilleilyn ny s’palchey, ayns surranse buillaghyn erskyn towse, ayns pryssoonyn ny s’menkey, ayns gaue baaish dy mennick. 
2CO.11.24	Queig keayrtyn veih ny Hewnyn hooar mee da-eed builley er-lhimmey jeh unnane. 
2CO.11.25	Three keayrtyn va mee custit lesh slattyn, un cheayrt va mee er my chlaghey, three keayrtyn duillee mee coayl-lhuingey oie as laa ta mee er ve ayns y diunid: 
2CO.11.26	Ayns jurnaaghyn dy mennick, ayns gaue ushtaghyn, ayns gaue roosteyryn, ayns gaue veih my gheiney-cheerey hene, ayns gaue veih ny Ashoonyn-quaagh, ayns gaue ’syn ard-valley, ayns gaue ’syn aasagh, ayns gaue er yn aarkey, ayns gaueghyn mastey braaraghyn foalsey; 
2CO.11.27	Ayns skeeys as doccar, ayns ve er my arrey dy mennick, ayns accyrys as paa, ayns trostey dy mennick, ayns feayraght as rooishtid: 
2CO.11.28	Marish ny reddyn shen t’er cheu-mooie, shen ny ta cheet orrym gagh laa, my imnea son ooilley ny kialteenyn. 
2CO.11.29	Quoi ta annoon, as nagh vel mish annoon? quoi t’er ghoaill oyr dy huittym, 
2CO.11.30	My shegin dou boggyssagh, nee’m boggyssagh jeh ny reddyn shen ta bentyn rish my annooinidyn hene. 
2CO.11.31	Ec Jee as Ayr nyn Jiarn Yeesey Creest, ta bannit son dy bragh, ta fys nagh vel mish jannoo breg. 
2CO.11.32	Ayns Damascus, va’n kiannoort fo Aretas y ree freaylley yn ard-valley jeh ny Damascenee lesh garrison, er-chee dy my ghoaill. 
2CO.11.33	As trooid uinniag lhig ad mee sheese ayns baskad rish y voalley, as chossyn mee veih ny laueyn echey.
2CO.12.1	Agh cha lhiass dou boggyssagh veg sodjey: hig-ym nish gys shillaghyn as ashlishyn y Chiarn. 
2CO.12.2	Bione dou dooinney dy row ayns Creest erskyn kiare bleeaney jeig er-dy-henney (ny ayns y chorp v’eh, cha voddym gra; ny ass y chorp v’eh, cha voddym gra; ec Jee ta fys) goit seose gys ny niaughyn syrjey. 
2CO.12.3	As bione dou lheid y dooinney (nee ayns y chorp, ny ass y chorp v’eh, cha voddym gra; ec Jee ta fys) 
2CO.12.4	Kys dy row eh er ny ghoaill seose gys 
2CO.12.5	Jeh lheid shen nee’m boggyssagh: foast jee’m pene cha jean-ym boggyssagh, agh ayns my annooinidyn. 
2CO.12.6	Son ga dy beagh aigney aym dy voggyssagh, cha bee’m my ommydan; son loayr-ym yn irriney: agh nish ta mee lhiggey shaghey, er aggle dy jinnagh dooinney erbee smooinaghtyn jee’m erskyn ny t’eh fakin mee dy ve, ny shen t’eh dy chlashtyn jee’m. 
2CO.12.7	As er-yn-oyr nagh goïn rouyr orrym trooid yrjid ny ashlishyn, va jolg er ny choyrt dooys ayns yn eill, chaghter Satan dy my smaghtaghey, er-aggle dy beign ro ard-aignagh. 
2CO.12.8	Son y red shoh ren mish guee gys y Chiarn three keayrtyn, dy scughey voym eh. 
2CO.12.9	As dooyrt eh rhym, Ta’n ghrayse aym’s fondagh er dty hon: son ta’n niart aym’s dy slane er ny hoilshaghey ayns annooinid. Ny s’arryltee er-y-fa shen neem’s boggyssagh ayns my annooinidyn, dy vod pooar Chreest ve breeoil aynym. 
2CO.12.10	Shen-y-fa ta mee goaill boggey ayns annooinid, ayns oltooanyn, ayns êgin, ayns tranlaase, ayns chennid er graih Chreest: son tra ta mee annoon, eisht ta mee lajer. 
2CO.12.11	Ta mee er jeet dy ve my ommydan ayns boggyssagh, shiu hene ta er m’êginaghey; son shiuish lhisagh v’er my voylley: son ayns nhee erbee cha vel mee ergooyl ny eer ostyllyn syrjey, ga nagh vel mee veg. 
2CO.12.12	Dy firrinagh va cowraghyn jeh ostyl obbrit ny vud eu ayns dy chooilley hurranse, ayns cowraghyn as yindyssyn, as obbraghyn niartal. 
2CO.12.13	Son cre eh, ayn va shiuish ergooyl rish kialteenyn elley, mannagh row eh son nagh dug mee shiu gys cost? leih-jee dou yn aggair shoh. 
2CO.12.14	Cur-jee my-ner, yn trass cheayrt ta mish aarloo dy heet hiu; as cha bee’m costyllagh diu; son cha vel mee shirrey nyn gooid, agh shiu hene; son cha lhisagh y chloan cur ro-laue cour ny ayraghyn, agh ny ayraghyn cour y chloan. 
2CO.12.15	As dy feer arryltagh nee’m baarail, as bee’m er my vaarail er nyn son eu; ga myr smoo dy mooar ta mish graihagh erriuish, sloo dy ghraih t’euish orrym. 
2CO.12.16	Agh gow-jee myr shen eh, cha dug mee currym erriu: ny-yeih, myr ta mee croutagh, [jir ad] ghow mee shiu lesh kialgyn. 
2CO.12.17	Ren mish vondeish y yannoo jiuish liorish unnane erbee jeusyn hug mee hiu? 
2CO.12.18	Hir mee er Titus, as hug mee braar mârish: ren Titus vondeish j’iu? nagh jimmee shin ayns yn un spyrryd? nagh huill shin ayns ny kesmadyn cheddin? 
2CO.12.19	Reesht, vel shiu smooinaghtyn dy vel shin jannoo leshtallyn? ta shin loayrt fenish Yee ayns Creest: agh ta shin jannoo dy chooilley nhee, chaarjyn ennoil, dy chur tushtey sodjey diu. 
2CO.12.20	Agh ta mee goaill aggle tra hig-ym’s, nagh voym shiuish lheid as baillym, as beem’s er ny gheddyn lieriuish lheid as nagh bailliu: er-aggle dy bee ny vud eu anvea, troo, jymmoose, streeu, cooyl-chassid, tutleraght, mooaralys, irree-magh: 
2CO.12.21	As er-aggle tra hig-ym reesht, dy jean my Yee m’y injillaghey nyn mast’ eu, as dy bee oyr trimshey aym er coontey ymmodee ta hannah er n’yannoo peccah, as nagh vel er ghoaill arrys jeh’n neu-ghlennid, as y vaarderys, as y rouanys shen, t’ad er ny ve cur rish.
2CO.13.1	Shoh’n trass cheayrt ta mee cheet hiu: Ayns beeal ghaa ny three dy eanishyn bee dy chooilley ockle jeant mie. 
2CO.13.2	Dinsh mee diu roïe, as nish yn nah cheayrt ta mee coyrt raaue diu myr dy beign kionfenish, as nish nagh vel mee kionfenish, ta mee scrieu hucsyn ta roish shoh er n’yannoo peccah, as gys dy chooilley unnane elley, my higym reesht, cha vow shiu foayr: 
2CO.13.3	Fakin dy vel shiu shirrey prowal jeh Creest loayrt aynym’s eshyn nagh vel annoon hiuish, agh t’eh niartal ayndiu. 
2CO.13.4	Son ga dy row eh er ny chrossey trooid annooinid, ny-yeih t’eh bio liorish pooar Yee: Son ta shinyn myrgeddin annoon aynsyn, agh bee mayd bio mârishyn liorish pooar Yee soilshit diuish. 
2CO.13.5	Feysht-jee shiu hene, vel shiu ayns y chredjue; prow-jee shiu hene: nagh vel fys euish shiu hene, dy vel Yeesey Creest ayndiu; mannagh vel, ta shiu mee-lowit? 
2CO.13.6	Agh ta mee treishteil dy bee fys eu nagh vel shinyn fegooish y phrowal shoh. 
2CO.13.7	Nish yeearree-ym er Jee-nagh jean shiu veg yn olk; cha nee dy hoilshaghey yn phrowal shoh, 
2CO.13.8	Son cha vod shin veg y yannoo noi’n irriney, agh son yn irriney. 
2CO.13.9	Son ta boggey orrin tra ta shinyn annoon, as shiuish lajer: as shoh myrgeddin ta shin geearree, dy jarroo yn slane lhiassaghey bea eu. 
2CO.13.10	Shen-y-fa ta mee scrieu ny reddyn shoh, tra nagh vel mee mêriu, er-aggle tra hig-ym hiu, dy jean-ym shiu y smaghtaghey dy gyere, cordail rish y phooar ta’n Chiarn er choyrt dooys son y vondeish [spyrrydoil], as cha nee son yn assee eu. 
2CO.13.11	Er-jerrey, vraaraghyn, my vannaght mêriu: Bee-jee er nyn niartaghey dy cheilley, bee-jee er nyn gherjaghey, bee-jee jeh’n un aigney, jean-jee beaghey ayns shee; as bee’n Jee dy ghraih as shee mêriu. 
2CO.13.12	Bannee-jee y cheilley lesh y phaag dy hee. 
2CO.13.13	Ta ooilley ny nooghyn coyrt nyn mannaght hiu. 
2CO.13.14	Grayse nyn Jiarn Yeesey Creest, as graih Yee, as sheshaght y Spyrryd Noo, dy row mêriu ooilley. Amen.
GAL.1.1	Paul ny ostyl (cha nee veih deiney, chamoo liorish dooinney, agh liorish Yeesey Creest, as Jee yn Ayr, ren eshyn y hroggal veih ny merriu) 
GAL.1.2	As ooilley ny braaraghyn ta mârym, gys kialteenyn Ghalatia: 
GAL.1.3	Grayse dy row hiu, as shee voish Jee yn Ayr, as voish nyn Jiarn Yeesey Creest. 
GAL.1.4	Ren eh-hene y choyrt son nyn beccaghyn, dy livrey shin veih’n drogh heihll t’ayn nish, cordail rish aigney Yee as nyn Ayr: 
GAL.1.5	Huggeysyn dy row gloyr son dy bragh as dy bragh. Amen. 
GAL.1.6	Ta mee goaill yindys, dy vel shiu cha leah er nyn jyndaa, voishyn ren shiuish y eam trooid grayse Chreest, gys sushtal elley: 
GAL.1.7	Elley cha vel ayn; agh ta paart ta dy voirey shiu, as shirrey dy yannoo caghlaa ayns sushtal Chreest. 
GAL.1.8	Agh ga dy jinnagh shinyn, ny ainle veih niau, sushtal erbee elley y phreacheil hiuish, na shen ta shinyn er phreacheil hiuish, lhig da ve giarit magh [veih’n agglish.] 
GAL.1.9	Myr dooyrt shin roïe, myr shen ta mee nish dy ghra reesht, My nee fer erbee preacheil sushtal erbee elley hiuish, agh shen ta shiu er ghoaill rish, lhig da ve giarit magh. 
GAL.1.10	Son vel mee nish geearree foayr gheiney, ny foayr Yee? ny vel mee shirrey dy wooiys deiney? son dy beign foast shirrey pleasal deiney, cha beign sharvaant Chreest. 
GAL.1.11	Agh ta mee dy hickyraghey diu, vraaraghyn, nagh vel y sushtal va er ny phreacheil liorym’s, lurg dooinney. 
GAL.1.12	Son chamoo hooar mee eh voish dooinney, chamoo hie eh er ynsaghey dou, agh liorish ashlish Yeesey Creest. 
GAL.1.13	Son ta shiu er chlashtyn jeh m’ymmyrkey-bea t’er n’gholl shaghey, ayns credjue ny Hewnyn, kys dy ren mee tranlaase erskyn towse y yannoo er agglish Yee, dy stroie eh: 
GAL.1.14	As ayns credjue ny Hewnyn va mee ynsit erskyn ymmodee my choasanyn ayns my ashoon hene, shassoo jeean son cliaghtaghyn m’ayraghyn. 
GAL.1.15	Agh tra by-chooidsave lesh Jee, ren mish y reih veih brein my vayrey, as deïe eh orrym liorish e ghrayse, 
GAL.1.16	Dy hoilshaghey e Vac aynym’s, dy voddin eshyn y phreacheil mastey ny Ashoonyn; chelleeragh cha ghow mee coyrle jeh feill ny fuill: 
GAL.1.17	Chamoo hie mee seose gys Jerusalem, hucsyn va nyn ostyllyn roym; agh hie mee gys Arabia, as haink mee mygeayrt reesht gys Damascus. 
GAL.1.18	Eisht lurg three bleeaney hie mee seose gys Jerusalem, dy akin Peddyr, as duirree mee mârish queig laa yeig. 
GAL.1.19	Agh veg jeh ny ostyllyn elley cha vaik mee, agh Jamys braar y Chiarn. 
GAL.1.20	Nish mychione ny reddyn ta mee dy scrieu hiu, cur-jee my-ner, fenish Yee, cha vel mee jannoo breg. 
GAL.1.21	Lurg shen haink mee gys ardjyn Syria as Cilicia. 
GAL.1.22	As kialteenyn Yudea va ayns Creest, cha row enney oc er my eddin: 
GAL.1.23	Agh v’ad ny lomarcan er chlashtyn, Dy vel eshyn ren ’sy traa pastit tranlaase orrin, nish preacheil yn credjue v’eh roïe dy stroie. 
GAL.1.24	As ren ad Jee y ghloyragh-ch er my lieh.
GAL.2.1	Eisht kiare bleeaney jeig ny lurg shen, hie mee seose reesht gys Jerusalem, marish Barnabas, as ghow mee Titus myrgeddin mârym. 
GAL.2.2	As hie mee seose myr ve er ny hoilshaghey dou ayns ashlish, as hirveish mee orroosyn yn sushtal shen ta mee dy phreacheil mastey ny Ashoonyn, agh er-lheh da ny ard-gheiney, er-aggle er aght erbee dy roie-in, ny dy beign er roie ayns fardail. 
GAL.2.3	Agh cha row Titus hene, va mârym, ga ny Ghreek, êginit dy ve er ny ghiarey-chymmylt. 
GAL.2.4	As shen kindagh rish braaraghyn foalsey v’er nyn goyrt lhieu gyn-yss ny vud ain, haink stiagh dy croutagh dy chronnaghey yn reamys t’ain ayns Creest Yeesey, dy voddagh ad shin y choyrt lhieu fo bondiaght: 
GAL.2.5	Agh daue shoh cha dug shin raad choud as un oor dy ve foue; dy voddagh firrinys y tushtal tannaghtyn mêriu. 
GAL.2.6	Agh er nyn son ocsyn va lowit dy ve red ennagh (cre-erbee v’ad, cha vel eh veg dooys: cha vel Jee soiaghey jeh persoon dooinney erbee) dy jarroo er nyn son ocsyn va goit dy ve myr shoh, tra va shin noi-ry-hoi, cha dynsee mee veg sodjey voue. 
GAL.2.7	Agh er y cheu elley, tra honnick ad dy row sushtal yn anghiarey-chymmylt er ny choyrt er my churrym’s, myr va shen jeh’n ghiarey-chymmylt gys Peddyr; 
GAL.2.8	(Son eshyn ren gobbraghey dy breeoil ayns Peddyr son ostyllys yn ghiarey-chymmylt, v’eh myrgeddin niartal aynym’s son ny Ashoonee) 
GAL.2.9	As tra hug Jamys, Cephas, as Ean, va goit son pillaryn, tastey da’n ghrayse v’er ny stowal orrym’s, hug ad dooys as da Barnabas yn laue yesh dy choardail, dy ragh shinyn gys ny Ashoonee, as adsyn gys yn giarey-chymmylt. 
GAL.2.10	Ny lomarcan baillhieu dy gooinagh shin er ny boghtyn; yn red cheddin va mee aggindagh dy yannoo. 
GAL.2.11	Agh tra va Peddyr er jeet gys Antioch, hug mee eddin da, er-yn-oyr dy row eh foiljagh. 
GAL.2.12	Son roish my daink shiartanse voish Jamys, ren eh gee mârish ny Ashoonee: agh tra v’ad shen er jeet, hie eh dy lhiattee, as ren eh scarrey eh hene voue, ayns aggle rouesyn jeh’n giarey-chymmylt. 
GAL.2.13	As ren ny Hewnyn elley foalsaght myrgeddin mârishyn; ayns wheesh dy row Barnabas hene fo shaghrynys, kyndagh rish y volteyrys oc. 
GAL.2.14	Agh tra honnick mee nagh row ad gymmyrkey ad hene dy ynrick, cordail rish firrinys y tushtal, dooyrt mee rish Peddyr kiongoyrt roo ooilley, My t’ou uss, ta dty Hew, gymmyrkey oo hene myr ny Ashoonee, as cha nee myr ny Hewnyn, cre’n-fa t’ou uss gêginaghey ny Ashoonee dy veaghey myr ny Hewnyn? 
GAL.2.15	Shinyn ta nyn Hewnyn liorish dooghys, as cha nee peccee jeh ny Ashoonee, 
GAL.2.16	As fys ain nagh vel dooinney er ny heyrey liorish obbraghyn y leigh, agh liorish credjue Yeesey Creest, ta shinyn eer er chredjal ayns Yeesey Creest; dy voddagh shinyn v’er ny heyrey liorish credjue Chreest, as cha nee liorish obbraghyn y leigh: son liorish obbraghyn y leigh cha bee dooinney bio er ny heyrey. 
GAL.2.17	Agh choud as ta shin shirrey dy ve seyrit liorish Creest, my ta shin hene er ny gheddyn dy ve peccee, vel Creest er-y-fa shen shirveishagh peccah? Ny lhig eh Jee. 
GAL.2.18	Son my ta mee troggal reesht shen ta mee er lhieggal, ta mee jannoo mee-hene foiljagh. 
GAL.2.19	Son ta mish trooid y leigh marroo gys y leigh, dy voddym ve bio gys Jee. 
GAL.2.20	Ta mee er my chrossey marish Creest: Ny-yeih ta mee bio; foast cha nee mish, agh Creest ta bio aynym: as y vea ta mee nish dy veaghey ’syn eill, ta mee beaghey liorish credjue Mac Yee, va graih echey orrym, as ren eh-hene y choyrt er my hon. 
GAL.2.21	Cha vel mee jannoo grayse Yee dyn bree: son my ta seyrsnys cheet liorish y leigh, eisht ta Creest marroo ayns fardail.
GAL.3.1	O Ghalatianee vee-hushtagh, quoi ta er chleaynaghey shiu, nagh vel shiu biallagh gys yn irriney, kiongoyrt rish nyn sooillyn hene ta Yeesey Creest dy baghtal er ny ve soit magh, er ny chrossey nyn mast’ eu. 
GAL.3.2	Shoh ny lomarcan baillym gynsaghey veue, Ren shiu yn Spyrryd y gheddyn liorish obbraghyn y leigh, ny liorish y clashtyn dy chredjue? 
GAL.3.3	Vel shiu nish jeh cha beg dy hushtey? lurg diu goaill toshiaght ’sy Spyrryd, vel shiu nish jannoo jerrey ’syn eill? 
GAL.3.4	Vel shiu er hurranse wheesh ayns fardail? my te foast ayns fardail. 
GAL.3.5	Eshyn er-y-fa shen ta shirveish yn Spyrryd erriuish, as ta gobbraghey mirrillyn nyn mast’ eu, vel eh dy yannoo eh liorish obbraghyn y leigh, ny liorish y clashtyn dy chredjue? 
GAL.3.6	Dy feer myr ren Abraham credjal Jee, as va shen er ny choyrt gys e lieh son cairys. 
GAL.3.7	Lhig da fys ve eu er-y-fa shen, adsyn ta jeh credjue, t’ad shen myrgeddin cloan Abraham. 
GAL.3.8	As y scriptyr fakin ro-laue dy jinnagh Jee seyrey ny Ashoonee trooid credjue, ren preacheil roish nish yn sushtal gys Abraham, gra, Aynyd’s vees dy chooilley ashoon er ny vannaghey. 
GAL.3.9	Myr shen eisht adsyn ta jeh credjue, t’ad bannit marish Abraham firrinagh. 
GAL.3.10	Son whilleen as ta jeh obbraghyn y leigh, t’ad fo’n mollaght: son te scruit, Cursit ta dagh unnane nagh vel tannaghtyn ayns dy chooilley nhee ta scruit ayns lioar y leigh dy yannoo ad. 
GAL.3.11	Agh nagh vel dooinney erbee er ny heyrey ayns shilley Yee liorish y leigh, te plain: son, Liorish credjue bee’n dooinney cairal bio. 
GAL.3.12	As cha vel y leigh jeh credjue: agh, Yn dooinney ta dy chooilleeney ad bee eh bio lioroo. 
GAL.3.13	Ta Creest er livrey shin veih mollaght y leigh, eh hene jeant ny vollaght er nyn son: son te scruit Cursit ta dagh unnane ta croghey er billey: 
GAL.3.14	Dy voddagh bannaght Abraham cheet er ny Ashoonee trooid Yeesey Creest: dy voddagh shin gialdyn yn Spyrryd y chosney trooid credjue. 
GAL.3.15	My vraaraghyn, ta mee loayrt lurg cliaghtey deiney; My te agh conaant eddyr deiney, ny-yeih, my te confirmit, cha vel dooinney erbee dy vrishey, ny dy choyrt huggey. 
GAL.3.16	Nish da Abraham as da e luight va ny gialdynyn jeant. Cha vel eh gra, As da sluightyn, myr jeh ymmodee; agh myr jeh unnane, As da dty luight’s, ta shen Creest. 
GAL.3.17	As shoh ta mee gra, yn conaant v’er-ny hickyraghey rolaue liorish Jee ayns Creest, cha voddagh y leigh, va kiare cheead as jeih bleeaney as feed ny lurg shen, y vrishey eh dy yannoo yn gialdyn dyn bree, 
GAL.3.18	Son my ta’n eiraght liorish y leigh, cha veh eh ny sodjey liorish gialdyn; agh hug Jee eh da Abraham er gialdyn. 
GAL.3.19	Cre’n ymmyd eisht t’ayns y leigh! Ve er ny choyrt er coontey peccah, derrey harragh y sluight shen, da va’n gialdyn er ny yannoo; as ve er ny oardaghey liorish ainleyn ayns laue fer va eddyr ad. 
GAL.3.20	Nish cha vel fer ta loayrt eddyr jees loayrt son unnane ny lomarcan, agh ta Jee unnane. 
GAL.3.21	Vel y leigh eisht noi gialdynyn Yee? Ny lhig eh Jee: son dy beagh leig er ve er ny livrey, oddagh bea y choyrt, lhisagh cairys dy firrinagh er ny ve liorish y leigh. 
