MAT.1.1	អ្យា​នាវ​ងក៝ច​យៅ​អូ​ចែ​
1PE.4.18	លាស​នទ្រី​ល៝ង់​ឞូនុយ្ស​អ្យើស ឞូនុយ្ស​អី​ជាន​តីស ប៝ន់​លើ​ហោ​មា​នៃ​បាស​មរា​គែស​នាវ​ជេរ!»
1PE.4.19	លាស​នទ្រី​ឞូ​ម៝ស​អី​គែស​នាវ​ឞូ​ជាន​ជេរ​ជ៝ត់​តឹង​នូយ្ស​នហ៝ម់​កោរាញ​ឞ្រាស​អុច អ៝ន់​ឞូនុយ្ស​អី​នៃ​ហោម​ជាន​អ្វែស​ទោ ជេសរី​ញឆីង​មា​កោរាញ​ឞ្រាស​អី​នាក់​ញជេង​ខាន់​ពាង់​នើម​ហ៝ៈ 
1PE.5.1	ល៝ង់​ផូង​អី​កោរាញ​តា​ផូង​ញឆីង គ៝ប់​អ្យា​ជេង​កោរាញ​មា​ផូង​ញឆីង​ដ៝ង់ ជេង​ឞូនុយ្ស​អី​លែៈ​ឆៃ​មា​មាត់​នាវ​ជេរ​ជ៝ត់​
1PE.5.2	អ៝ន់​ម៝ត់​ញជ្រាង់​ផូង​ញឆីង​អី​តឹម​ឞាន​មា​ឞែ​ឞ្យាប់​ផូង​កោរាញ​ឞ្រាស​អ៝ន់​អ្វែស​មា​លែៈ​នូយ្ស​នហ៝ម់ មោ​អោស​ទី​តឹម​ឞាន​មា​ឞូ​ញច៝ប់ ក៝ៈ​មោ​ទី​ដ៝ង់​មា​កើញ​គែស​ព្រាក់ យើន​មា​អ៝ន់​គែស​នូយ្ស​នហ៝ម់​នអើរ​មា​ជាន នទ្រី​មើ​ទី​តា​នាប់​មាត់​កោរាញ​ឞ្រាស។
1PE.5.3	ផូង​ឞូនុយ្ស​អី​កោរាញ​ឞ្រាស​ទែ​ជាវ​អ៝ន់​ម៝ត់​ញជ្រាង់​នៃ លើយ​អោស​ទ៝ង់​នាវ​ទើយ​មា​តុន​ជ៝ត​ខាន់​ពាង់ យើន​មា​អ៝ន់​លែវ​នាវ​អ្វែស​មា​ខាន់​ពាង់​អី​តឹម​ឞាន​មា​ឞែ​ឞ្យាប់​ផូង។
1PE.5.4	ជេសរី​តា​នោក​
1PE.5.5	អើ​ផូង​ទ្រោស​នទាម់​អ៝ន់​តឹម​ឞាន​កើត​នៃ​ដ៝ង់ អ៝ន់​អ្យាត់​នាវ​មពោល​កោរាញ
1PE.5.5	«កោរាញ​ឞ្រាស​តឹម​រាទ៝ង់​ដាស​ឞូនុយ្ស​អី​នហី​អេង​ឆាក់‌
1PE.5.5	យើន​មា​
1PE.5.6	លាស​នទ្រី​អ៝ន់​ខាន់​អៃ​មៃ​ញជុរ​អេង​ឆាក់​តា​ន៝ម់​កោរាញ​ឞ្រាស​នើម​អី​គែស​នាវ​ទើយ​ទោ គៃ​មា​
1PE.5.7	ជេសរី​ញជុយ្ស​ទឹង​លែៈ​នាវ​ងក្ល៝ន់​រាវៃ​ខាន់​អៃ​មៃ​តា​
1PE.5.8	អ៝ន់​គុ​រាងែស ជេសរី​ញជ្រាង់​ឆាក់​អ៝ន់​គុ​ទី​កែស យ៝រ​លាស​ឆាតាង់​អី​នើម​រាលាង់​ដាស​ខាន់​អៃ​មៃ​តឹម​ឞាន​មា​យៅ​មុរ​ងរោង នទាច់​ជុម​ឞូនុយ្ស អុច​មា​ឆា​ហេក។
1PE.5.9	លើយ​អោស​អ្យាត់​ជាន​តឹង​នាវ​ពាង់ អ៝ន់​ខាន់​អៃ​មៃ​គុ​ន៝ប់​រាក៝ក់ អ៝ន់​គែស​នាវ​ញឆីង​ន៝ប់ យ៝រ​លាស​ខាន់​អៃ​មៃ​លែៈ​គឹត​ជេស ផូង​អ៝ស​នោ​ខាន់​អៃ​មៃ​តា​នាវ​ញឆីង​លាម​នែស​នតូ​អ្យា ខាន់​ពាង់​គែស​នាវ​ជេរ​ជ៝ត់​កើត​ខាន់​អៃ​មៃ​ដ៝ង់។
1PE.5.10	កោរាញ​ឞ្រាស​ទុត​គែស​នាវ​អ្វែស​អាប់​នតីល​ងាន់ 
1PE.5.11	អ៝ន់​នាវ​ទើយ​
1PE.5.12	នោ​
1PE.5.13	ផូង​ញឆីង​មា​កោរាញ​ឞ្រាស​អី​គុ​តា​ប៝ន​អី​ឞូ​ក្វាល់​
1PE.5.14	អ៝ន់​ខាន់​អៃ​មៃ​តឹម​អោប​នាវ​អ្វែស​លាង់​នទ្រាង់​នើម​មា​នាវ​អ្វែស​រាស​រើច
2PE.1.1	ឆ៝ម់បុត​គ៝ប់​
2PE.1.2	ទាន់​នាវ​អ្វែស នទ្រែល​មា​នាវ​ដាប់​មពាន់​គុ​តា​ខាន់​អៃ​មៃ​លើ​មា​ហោ​អ៝ក់ តាៈ​ឞើស​ខាន់​អៃ​មៃ​លើ​មា​នហេល​គឹត​នាល់​កោរាញ​ឞ្រាស នទ្រែល​មា​លើ​មា​នហេល​គឹត​នាល់​
2PE.1.3	តាៈ​ឞើស​នាវ​ទើយ​កោរាញ​ឞ្រាស​នើម 
2PE.1.4	តាៈ​ឞើស​នាវ​ច្រេក​លើប នទ្រែល​មា​នាវ​អ្វែស​
2PE.1.5	លាស​នទ្រី​អ៝ន់​ខាន់​អៃ​មៃ​ញឆ្រោយ្ស​មា​លែៈ​នូយ្ស​នហ៝ម់ អ៝ន់​នត៝ប​ដ៝ង់​នាវ​គែស​នូយ្ស​នហ៝ម់​អ្វែស​តា​នាវ​ខាន់​អៃ​មៃ​ញឆីង​មា​
2PE.1.6	អ៝ន់​នត៝ប​ដ៝ង់​នាវ​ឞ្លាវ​ម៝ត់​ញជ្រាង់​ឆាក់​អ៝ន់​គុ​ទី​កែស​តា​នាវ​គឹត​វ៝ត់​នាវ​កោរាញ​ឞ្រាស​អុច អ៝ន់​នត៝ប​ដ៝ង់​នាវ​អ៝ត់​នូយ្ស​នហ៝ម់​ឞ៝ល​លាស​គែស​នាវ​ជេរ​តា​នាវ​ឞ្លាវ​ម៝ត់​ញជ្រាង់​ឆាក់​អ៝ន់​គុ​ទី​កែស អ៝ន់​នត៝ប​ដ៝ង់​នាវ​គុ​ងាវ​តឹម​ទី​ដាស​នាវ​កោរាញ​ឞ្រាស​អុច​តា​នាវ​អ៝ត់​នូយ្ស​នហ៝ម់​ឞ៝ល​លាស​គែស​នាវ​ជេរ‌
2PE.1.7	អ៝ន់​នត៝ប​ដ៝ង់​នាវ​តឹម​រ៝ង់​ឞាល់​នទ្រាង់​អ៝ស​នោ​តា​ផូង​ញឆីង​តា​នាវ​គុ​ងាវ​តឹម​ទី​ដាស​នាវ​កោរាញ​ឞ្រាស​អុច ជេសរី​អ៝ន់​នត៝ប​ដ៝ង់​នាវ​រ៝ង់​មា​ទឹង​លែៈ​ឞូនុយ្ស​តា​នាវ​តឹម​រ៝ង់​ឞាល់​នទ្រាង់​អ៝ស​នោ​តា​ផូង​ញឆីង។
2PE.1.8	លាស​ខាន់​អៃ​មៃ​គែស​ទឹង​លែៈ​នាវ​អី​នៃ​លើ​មា​ហោ លាស​នទ្រី​នាវ​រេស​ខាន់​អៃ​មៃ​គែស​ខ្លៃ គែស​ព្លៃ​តា​នាវ​គឹត​នាល់​លើ​មា​នហេល​
2PE.1.9	យើន​មា​ឞូ​ម៝ស​អី​មោ​គែស​អោស​ទឹង​លែៈ​នាវ​អី​នៃ ពាង់​អី​នៃ​ជេង​តឹម​ឞាន​មា​ឞូនុយ្ស​ចែស​មាត់ អ្វាញ់​ងាយ​មោ​អោស​ឆៃ ជេសរី​លែៈ​ច្វេល​នាវ​កោរាញ​ឞ្រាស​ជូត​អ៝ន់​ក្ល៝ស​នាវ​តីស​អី​ពាង់​លែៈ​ជាន​អេ​ល៝រ​មា​ឆឹត​ញឆីង​នើស។
2PE.1.10	អើ​អ៝ស​នោ​តា​នាវ​ញឆីង អ៝ន់​ខាន់​អៃ​មៃ​ញហើ​នាវ​អ្វែស​តា​នាវ​គុ​ងាវ​ខាន់​អៃ​មៃ គៃ​មា​ឞូ​ឆៃ​កោរាញ​ឞ្រាស​លែៈ​កើយ្ស​ខាន់​អៃ​មៃ​ជេង​ផូង​ប៝ន​លាន​
2PE.1.11	ជេសរី​ខាន់​អៃ​មៃ​មរា​លាប់​តា​នាវ​
2PE.1.12	គ៝ប់​ហោម​ងកាស​នាវ​អី​នៃ​អ៝ន់​មា​ខាន់​អៃ​មៃ​បាបើ ឞ៝ល​លាស​ខាន់​អៃ​មៃ​លែៈ​គឹត​ជេស​នាវ​អី​នៃ នទ្រែល​មា​លែៈ​ញអោត​ន៝ប់​នាវ​ងាន់​អី​ឞូ​លែៈ​នតុម​នតី​មា​ខាន់​អៃ​មៃ​នៃ​នើស​កាដោយ។ 
2PE.1.13	នោក​គ៝ប់​ហោម​គុ​រេស​តា​នែស​នតូ​អ្យា
2PE.1.14	យ៝រ​លាស​គ៝ប់​លែៈ​គឹត​ជេស គ៝ប់​គុ​រេស​តា​នែស​នតូ​អ្យា​ហោម​ទូ​ប្ល៝ត់​ទើម ជេសរី​គ៝ប់​ខឹត
2PE.1.15	លាស​នទ្រី​គ៝ប់​គើយ្ស​ងាន់​ងកាស​ខាន់​អៃ​មៃ គៃ​មា​ខាន់​អៃ​មៃ​ហោម​កាស​គឹត​បាបើ​ទឹង​លែៈ​នាវ​អី​នៃ ជេស​គ៝ប់​មោ​ហោម​គុ​អោស​តា​នែស​នតូ​អ្យា។
2PE.1.16	នាវ​អី​ហេន​មឞើស​ងក៝ច​អ៝ន់​ខាន់​អៃ​មៃ​គឹត​នាល់​នាវ​ទើយ​
2PE.1.17	កោរាញ​ឞ្រាស​
2PE.1.18	ហេន​លែៈ​តាង់​ជេស​ឞ៝រ់​អី​នៃ​តាៈ​ឞើស​កាលើ​ត្រោក នោក​ហេន​គុ​នទ្រែល​មា​
2PE.1.19	យ៝រ​មា​នាវ​អី​នៃ​ឞ៝ន់​លែៈ​គឹត​លើ​មា​នហេល​ងាន់ ទឹង​លែៈ​នាវ​ងើយ​មពោល​ឞូនុយ្ស​នតើយ្ស​នាវ​ងើយ​កោរាញ​ឞ្រាស​កាល់​អែ​នើស​លែៈ​ទី​ងាន់។ អ្វែស​ងាន់​លាស​ខាន់​អៃ​មៃ​អ្យាត់​ងាន់​នាវ​អី​នៃ យ៝រ​លាស​ទឹង​លែៈ​នាវ​អី​នៃ​ជេង​តឹម​ឞាន​មា​អុញ​ឆាគេង​អី​ងអាង​តា​នតុក​ង៝​នហ៝​មា​ត៝ត់​លោស​នារ អី​ម៝ង​
2PE.1.20	នាវ​អី​ខ្លៃ​រាលាវ​ឞូ​អ៝ន់​ខាន់​អៃ​មៃ​គឹត ទឹង​លែៈ​នាវ​នតើយ្ស​អី​គែស​ញចីស​តា​នាវ​កោរាញ​ឞ្រាស​ងើយ មោ​គែស​អោស​ឞូនុយ្ស​ទាស​មា​មឞើស​ងក៝ច​តឹង​នូយ្ស​នហ៝ម់​ពាង់​នើម​អុច‌
2PE.1.21	យ៝រ​លាស​ទឹង​លែៈ​នាវ​នតើយ្ស​អី​លោស​ឞើស​មពោល​ឞូនុយ្ស​នតើយ្ស​នាវ​ងើយ​កោរាញ​ឞ្រាស មោ​អោស​ទី​លោស​តាៈ​ឞើស​នូយ្ស​នហ៝ម់​ឞូនុយ្ស ជេង​លោស​តាៈ​ឞើស​ឞ្រាស​ហ្វេង​អ្វែស​អី​ក្ល៝ស​អ្វែស​ញឆុក​ញឆោរ​នូយ្ស​នហ៝ម់​ខាន់​ពាង់​អី​នៃ។
2PE.2.1	កាល់​អែ​នើស​គែស​មពោល​ឞូនុយ្ស​នតើយ្ស​ងក្លាៈ​នាវ​ងើយ​កោរាញ​ឞ្រាស​គុ​នទ្រែល​មា​ផូង​
2PE.2.2	ជេសរី​មរា​គែស​អ៝ក់​ឞូនុយ្ស​តា​ផូង​ញឆីង​តឹង​នាវ​ខើស​ក្លែរ​ខាន់​ពាង់​អី​នៃ នទ្រែល​មា​គែស​អ៝ក់​ឞូនុយ្ស​មឺច​នាវ​នតី​អី​នាវ​ងាន់ យ៝រ​មា​មពោល​ខាន់​ពាង់​អី​នៃ។
2PE.2.3	ខាន់​ពាង់​កើញ​មា​ព្រាក់​ហោ​ងាន់ ជេសរី​មរោស គៃ​មា​គែស​ព្រាក់​ខាន់​អៃ​មៃ។ កាល់​អែ​នើស​កោរាញ​ឞ្រាស​លែៈ​អើម​មឞើស​ងក៝ច​នាវ​តេៈ​ទោយ្ស​ខាន់​ពាង់ ជេសរី​នាវ​លើស​ហេង​លើយ​ខាន់​ពាង់​មោ​អោស​ក៝ប់​ជ៝ៈ។
2PE.2.4	ឞ៝ល​លាស​ផូង​តោង​ពារ់​អី​លែៈ​ជាន​តីស​កាល់​អែ​នើស កោរាញ​ឞ្រាស​ក៝ៈ​មោ​យោៈ​ដ៝ង់ កោរាញ​ឞ្រាស​ងក្លាច់​ខាន់​ពាង់​តា​នតូ​ឞ្រ៝ង់​ទុត​ង៝ ក៝ត់​ក្រុង​ខាន់​ពាង់​តា​នតុក​នៃ​គុ​ក៝ប់​ត៝ត់​នារ​កោរាញ​ឞ្រាស​ផាត​ទោយ្ស​តៃ
2PE.2.5	ផូង​ឞូនុយ្ស​អ្យើស​តា​នែស​នតូ​កាល់​អែ​នើស​ក៝ៈ​កោរាញ​ឞ្រាស​មោ​យោៈ​ដ៝ង់ នោក​
