GEN.1.1	Na počiatku stvoril Boh nebo a zem.
EZK.18.27	Ak sa bezbožný odvráti od svojej bezbožnosti, ktorú páchal, a bude uskutočňovať právo a spravodlivosť, ten si zachová dušu pre život.
EZK.18.28	Keď uvidí a odvráti sa od všetkých svojich priestupkov, ktorých sa dopúšťal, určite bude žiť, nezomrie. 
EZK.18.29	Dom Izraela však namieta: ‚Pánova cesta nie je správna.‘ Nie sú správne moje cesty, dom Izraela? Nie sú nesprávne vaše cesty?
EZK.18.30	Preto, dom Izraela, každého z vás budem súdiť podľa vašich ciest,“ znie výrok Pána, Hospodina. „Obráťte sa, odvráťte sa od všetkých svojich hriechov, potom vás neprávosť neprivedie k pádu.
EZK.18.31	Odhoďte od seba všetky svoje hriechy, ktorých ste sa dopúšťali, a utvorte si nové srdce a nového ducha. Veď prečo máte pomrieť, dom Izraela?!
EZK.18.32	Veď nemám záľubu v smrti toho, kto musí zomrieť,“ znie výrok Pána, Hospodina. „Obráťte sa a žite!“
EZK.19.1	Ty však zaspievaj žalospev o kniežatách Izraela 
EZK.19.2	a povedz:
EZK.19.2	„Kto bola tvoja matka?
EZK.19.2	Levica, ktorá odpočívala medzi levmi,
EZK.19.2	medzi levíčatami si vychovávala mláďatá.
EZK.19.3	Odchovala si jedno z mláďat,
EZK.19.3	stalo sa mladým levom.
EZK.19.3	Naučil sa trhať korisť a požierať ľudí.
EZK.19.4	Národy o ňom počuli,
EZK.19.4	do ich jamy bol lapený,
EZK.19.4	doviedli ho za háky v čeľustiach do Egypta.
EZK.19.5	Keď čakajúca levica videla,
EZK.19.5	že zahynula jej nádej,
EZK.19.5	vzala iné zo svojich mláďat
EZK.19.5	a mladým levom ho urobila.
EZK.19.6	Kráčal uprostred levov,
EZK.19.6	stal sa mladým levom.
EZK.19.6	Naučil sa trhať korisť a požierať ľudí.
EZK.19.7	Zrúcal ich paláce
EZK.19.7	a spustošil ich mestá;
EZK.19.7	pred jeho zvučným revom
EZK.19.7	desila sa krajina
EZK.19.7	i čo bolo v nej.
EZK.19.8	Zhromaždili sa proti nemu národy
EZK.19.8	z okolitých krajín,
EZK.19.8	rozostreli na neho svoju sieť,
EZK.19.8	lapený bol do ich jamy.
EZK.19.9	Dali ho do klietky,
EZK.19.9	za háky v čeľustiach ho priviedli
EZK.19.9	k babylonskému kráľovi,
EZK.19.9	doviedli ho v sieti,
EZK.19.9	aby viac nebolo počuť jeho rev
EZK.19.9	po vrchoch Izraela.
EZK.19.10	Tvoja matka bola ako vinič vo vinici,
EZK.19.10	zasadený pri vodách,
EZK.19.10	bol úrodný a rozvetvený
EZK.19.10	od hojných vôd.
EZK.19.11	Mal silné prúty,
EZK.19.11	súce na vladárske žezlo,
EZK.19.11	vysoko vyčnieval
EZK.19.11	spomedzi vetiev,
EZK.19.11	bol viditeľný pre svoju výšku,
EZK.19.11	pre svoje mnohé ratolesti.
EZK.19.12	Bol však vytrhnutý v prchkosti,
EZK.19.12	zhodený na zem
EZK.19.12	a východný vietor ho vysušil;
EZK.19.12	jeho plody boli okmásané
EZK.19.12	a uschli mocné prúty;
EZK.19.12	strávil ho oheň.
EZK.19.13	Teraz bol presadený na púšť,
EZK.19.13	do krajiny suchej a vyprahnutej.
EZK.19.14	Potom vyšľahol oheň z prúta,
EZK.19.14	strávil jeho výhonky i ovocie
EZK.19.14	a niet už na ňom silného prúta
EZK.19.14	na vladárske žezlo.
EZK.19.14	Toto je žalospev
EZK.19.14	a bude žalospevom.“
EZK.20.1	V siedmom roku, v piatom mesiaci, desiateho dňa toho mesiaca prišli mužovia spomedzi starších Izraela dopytovať sa Hospodina a sadli si predo mňa.
EZK.20.2	Vtedy mi zaznelo slovo Hospodina: 
EZK.20.3	„Človeče, hovor so staršími Izraela a povedz im: Takto vraví Pán, Hospodin: ‚Prišli ste sa ma dopytovať? Ako žijem, nedovolím, aby ste sa ma dopytovali,‘“ znie výrok Pána, Hospodina. 
EZK.20.4	„Chceš ich súdiť, chceš súdiť, človeče? Oznám im ohavnosti ich otcov
EZK.20.5	a povedz im: Takto vraví Pán, Hospodin: ‚Toho dňa, keď som si vyvolil Izrael, zdvihol som ruku, prisahal som potomstvu Jákobovho domu a dal som sa im poznať v Egypte. Vtedy som zdvihol ruku a prisahal som: »Ja som Hospodin, váš Boh!«
EZK.20.6	V ten deň som zdvihol ruku k prísahe, že ich vyvediem z Egypta do krajiny, ktorú som pre nich vyhliadol, ktorá oplýva mliekom a medom. Bola najkrajšia zo všetkých krajín. 
EZK.20.7	Povedal som im: »Každý nech odvrhne svoje ohavné modly, ku ktorým upieral oči, a nech sa nepoškvrňuje egyptskými modlami. Ja som Hospodin, váš Boh.«
EZK.20.8	Oni sa však vzopreli a nechceli ma počúvať. Nikto neodvrhol ohavné modly, ku ktorým upieral oči, ani neopustil egyptské modly. Vtedy som povedal, že vylejem na nich svoju prchkosť, kým neskončí môj hnev proti nim v Egypte.
EZK.20.9	Konal som tak pre svoje meno, aby nebolo znesvätené v očiach národov, medzi ktorými boli oni, pred ktorých zrakmi som sa im dal spoznať, keď som ich viedol z Egypta.
EZK.20.10	Keď som ich vyviedol z Egypta a doviedol na púšť, 
EZK.20.11	vydal som im svoje ustanovenia a oboznámil ich so svojimi nariadeniami, ktorých plnením má človek žiť.
EZK.20.12	Dal som im aj svoje soboty, aby boli znamením medzi mnou a nimi, aby poznali, že ja, Hospodin, ich posväcujem.
EZK.20.13	Dom Izraela sa mi však vzoprel na púšti. Nechodili podľa mojich ustanovení a zavrhli moje nariadenia, plnením ktorých má človek žiť; i moje soboty veľmi znesväcovali. Vtedy som povedal, že na púšti vylejem na nich svoju prchkosť, až kým ich nezničí. 
EZK.20.14	Konal som tak pre svoje meno, aby nebolo znesvätené v očiach národov, pred ktorých zrakmi som ich vyviedol. 
EZK.20.15	Predsa však som zdvihol ruku a prisahal som proti nim na púšti, že ich nedovediem do krajiny, ktorú som im dal, ktorá oplýva mliekom a medom a je najkrajšia zo všetkých krajín,
EZK.20.16	pretože zavrhli moje nariadenia, nechodili podľa mojich ustanovení a moje soboty znesväcovali, lebo ich srdce išlo za ich modlami. 
EZK.20.17	No moje oči sa zmilovali nad nimi, takže som ich nezničil ani som s nimi neskoncoval na púšti.
EZK.20.18	Ich synom na púšti som povedal: »Nechoďte podľa ustanovení svojich otcov ani ich nariadenia nezachovávajte, ani sa nepoškvrňujte ich modlami! 
EZK.20.19	Ja som Hospodin, váš Boh! Choďte podľa mojich ustanovení, zachovávajte moje nariadenia a plňte ich, 
EZK.20.20	sväťte moje soboty, ktoré budú znamením medzi mnou a medzi vami, aby ste poznali, že ja som Hospodin, váš Boh.« 
EZK.20.21	Synovia sa mi však vzopreli: nechodili podľa mojich nariadení ani nezachovávali a neplnili moje nariadenia, plnením ktorých má človek žiť; znesvätili i moje soboty. Tak som povedal, že vylejem na nich svoju prchkosť, kým sa na púšti neprestanem na nich hnevať. 
EZK.20.22	Predsa som si stiahol ruku späť a konal som pre svoje meno, aby nebolo znesvätené v očiach národov, pred zrakmi ktorých som ich vyviedol. 
EZK.20.23	No zdvihol som ruku a prisahal som proti nim na púšti, že ich rozptýlim medzi národy a že ich roztrúsim po krajinách,
EZK.20.24	pretože neplnili moje nariadenia a zavrhli moje ustanovenia, znesvätili moje soboty a svoje oči upierali k modlám svojich otcov. 
EZK.20.25	Preto som im aj ja vydal nedobré ustanovenia a nariadenia, ktorých plnením nebudú žiť. 
EZK.20.26	Poškvrňoval som ich vlastnými darmi, keď všetko prvorodené prevádzali cez oheň, aby som ich predesil, aby spoznali, že ja som Hospodin.‘
EZK.20.27	Preto hovor, človeče, k domu Izraela a povedz im: Takto vraví Pán, Hospodin: ‚Aj týmto sa mi rúhali vaši otcovia: svojou nevernosťou, ktorej sa dopúšťali voči mne. 
EZK.20.28	Keď som ich doviedol do krajiny, o ktorej som im so zdvihnutou rukou prisahal, že im ju dám, a uzreli nejaký vysoký kopec alebo akýkoľvek košatý strom, prinášali tam svoje obety a odovzdávali tam svoje popudzujúce obetné dary, kládli tam svoje obety príjemnej vône a obetovali tam svoje nápojové obety. 
EZK.20.29	Ja som im však povedal: »Na akú výšinu to chodievate?« Preto sa to až do dnešného dňa volá Výšina.‘
EZK.20.30	Preto povedz domu Izraela: Takto vraví Pán, Hospodin: ‚Či sa budete poškvrňovať podľa spôsobu svojich otcov a či chcete smilne nasledovať svoje ohavné modly? 
EZK.20.31	Aj donášaním svojich darov, prevádzaním svojich synov cez oheň ste sa poškvrňovali pri všetkých svojich modlách až dodnes, a ja by som vám mal dovoliť, aby ste sa ma dopytovali, dom Izraela? Ako žijem,‘ znie výrok Pána, Hospodina, ‚nedovolím vám, aby ste sa ma dopytovali.
EZK.20.32	To, čo vám prichádza na um, zaručene sa nestane, totiž, keď hovoríte: »Budeme ako pohania a rody v iných krajinách a budeme vzývať drevo a kameň!«
EZK.20.33	Ako žijem,‘ znie výrok Pána, Hospodina, ‚ja budem kraľovať nad vami pevnou rukou, vystretým ramenom a prchkosťou, ktorú na vás vylejem.
EZK.20.34	Vyvediem vás spomedzi národov a zhromaždím vás z krajín, do ktorých som vás rozptýlil pevnou rukou, vystretým ramenom a prchkosťou, ktorú som na vás vylial. 
EZK.20.35	Zavediem vás na púšť národov a tam sa budem s vami súdiť tvárou v tvár.
EZK.20.36	Ako som sa súdil s vašimi otcami na púšti Egypta, tak sa budem súdiť s vami,‘ znie výrok Pána, Hospodina.
EZK.20.37	‚Prevediem vás pod pastierskou palicou a uvediem vás do zväzku zmluvy.
EZK.20.38	No vylúčim z vás tých, ktorí sa mi vzpierajú a protivia. Vyvediem ich síce z krajiny, v ktorej žijú ako cudzinci, ale na pôdu Izraela nedôjdu. Potom spoznáte, že ja som Hospodin.
EZK.20.39	Vy však, dom Izraela,‘ tak hovorí Pán, Hospodin, ‚ak ma nechcete počúvať, každý nech ide za svojimi modlami a slúži im. Neznesväcujte však už moje sväté meno svojimi darmi a svojimi modlami. 
EZK.20.40	Na mojom svätom vrchu, na vysokom vrchu Izraela,‘ znie výrok Pána, Hospodina, ‚tam mi bude slúžiť celý dom Izraela, všetci, ktorí sú v krajine. Tam ich milostivo prijmem a budem vyhľadávať vaše pozdvihované dávky i prvotiny vašich darov so všetkými vašimi posvätnými darmi.
EZK.20.41	Pre príjemnú vôňu obiet vás milostivo prijmem, keď vás vyvediem spomedzi národov a zhromaždím z krajín, do ktorých som vás roztrúsil. Dokážem pred zrakmi pohanov, že som Svätý 
EZK.20.42	a spoznáte, že ja som Hospodin, keď vás uvediem na pôdu Izraela, do krajiny, o ktorej som so zdvihnutou rukou prisahal, že ju dám vašim otcom. 
EZK.20.43	Tam sa rozpomeniete na svoje cesty i na všetky svoje skutky, ktorými ste sa poškvrňovali, a sami sebe sa budete hnusiť pre všetky svoje zlé skutky, ktoré ste popáchali.
EZK.20.44	Potom spoznáte, že ja som Hospodin, keď to urobím s vami pre svoje meno, a nie podľa vašich zlých ciest ani podľa vašich zlých skutkov, dom Izraela,‘ znie výrok Pána, Hospodina.“
EZK.21.1	Potom mi zaznelo slovo Hospodina: 
EZK.21.2	„Človeče, obráť sa tvárou na juh, káž proti juhu, prorokuj proti lesu na Negevskom poli; 
EZK.21.3	povedz Negevskému lesu: ‚Čuj slovo Hospodina! Takto vraví Pán, Hospodin: »Pozri, roznietim v tebe oheň, ktorý strávi v tebe každý zelený strom i každý suchý strom, takže jeho plameň nebude možné uhasiť. Popália sa ním všetky tváre od juhu až po sever. 
EZK.21.4	Všetci uvidia, že ja, Hospodin, som ho tak zapálil, že nezhasne.«‘“
EZK.21.5	Potom som povedal: „Ach, Pane, Hospodin, oni o mne hovoria: ‚Či neprednáša stále podobenstvá?‘“
EZK.21.6	Potom mi zaznelo slovo Hospodina: 
EZK.21.7	„Človeče, obráť sa tvárou k Jeruzalemu a káž proti svätyniam, prorokuj proti izraelskej pôde 
EZK.21.8	a povedz jej: Takto vraví Pán, Hospodin: ‚Pozri, som proti tebe, vytiahnem svoj meč z pošvy a vyhubím z teba spravodlivého i bezbožného. 
EZK.21.9	Keďže vyhubím spomedzi teba spravodlivého i bezbožného, vyjde môj meč z pošvy proti všetkým od juhu po sever. 
EZK.21.10	Všetci spoznajú, že ja, Hospodin, som vytiahol svoj meč z pošvy. Späť sa už nevráti.‘
EZK.21.11	Ty, človeče, vzdychaj, akoby si mal polámané bedrá! Trpko vzdychaj pred ich očami.
EZK.21.12	Keď ťa oslovia: ‚Prečo vzdycháš?‘, povedz: ‚Pre zvesť, čo má prísť.‘ Vtedy stratí odvahu každé srdce, ochabnú všetky ruky, každý duch zmalátnie a všetky kolená sa roztečú ako voda. Pozri, príde a splní sa,“ znie výrok Pána, Hospodina.
EZK.21.13	Potom mi zaznelo slovo Hospodina: 
EZK.21.14	„Človeče, prorokuj a povedz: Takto vraví Pán:
EZK.21.14	‚Meč, meč je naostrený aj vyleštený,
EZK.21.15	naostrený, aby zabíjal;
EZK.21.15	vyleštený, aby sa jagal ako blesk.
EZK.21.15	Máme sa tešiť?
EZK.21.15	Syn môj, pohrdol si palicou
EZK.21.15	i každou radou.
EZK.21.16	Dal som ho vyleštiť,
EZK.21.16	aby sa dal chytiť do ruky;
EZK.21.16	meč je naostrený a vyleštený,
EZK.21.16	aby ho dali katovi do rúk.
EZK.21.17	Krič a kvíľ, človeče,
EZK.21.17	lebo meč bude proti môjmu ľudu,
EZK.21.17	ten bude proti všetkým kniežatám
EZK.21.17	Izraela.
EZK.21.17	Prepadnú meču aj s mojím ľudom,
EZK.21.17	preto udri sa po bedrách.
EZK.21.18	Veď skúška je tu;
EZK.21.18	ak aj opovrhuješ palicou,
EZK.21.18	prečo by sa to nestalo?‘“
EZK.21.18	znie výrok Pána, Hospodina.
EZK.21.19	„Ty však, človeče, prorokuj
EZK.21.19	a tlieskaj rukami,
EZK.21.19	nech príde meč dvakrát či trikrát.
EZK.21.19	Je to meč na tých, čo budú pobití,
EZK.21.19	veľký meč na tých, čo budú pobití.
EZK.21.19	Bude krúžiť okolo nich,
EZK.21.20	aby si srdce zúfalo
EZK.21.20	a padli mnohí.
EZK.21.20	Pri všetkých bránach
EZK.21.20	som nariadil vraždenie mečom.
EZK.21.20	Ach, je pripravený, aby sa blýskal,
EZK.21.20	vyleštený, aby zabíjal!
EZK.21.21	Švihaj napravo, rúbaj naľavo,
EZK.21.21	kam je obrátené tvoje ostrie!
EZK.21.22	Ja tiež zatlieskam
EZK.21.22	a utíšim svoju prchkosť.
EZK.21.22	Ja, Hospodin, som to povedal.“
EZK.21.23	Potom mi zaznelo slovo Hospodina: 
EZK.21.24	„Aj ty, človeče, nakresli si dve cesty, aby mohol prísť meč babylonského kráľa; obe nech vychádzajú z jednej krajiny. Ukazovateľ smeru postav na začiatok cesty k mestu; 
EZK.21.25	nakresli cestu, aby meč mohol prísť proti Rabbe Ammónčanov a proti Judsku i opevnenému Jeruzalemu. 
EZK.21.26	Babylonský kráľ totiž stojí na križovatke, rázcestí oboch ciest, aby si dal veštiť: vytriasa šípy, dopytuje sa domácich bôžikov, skúma pečeň. 
EZK.21.27	V jeho pravici je veštecký lós pre Jeruzalem, aby umiestnil baranidlá, otvoril ústa k vražednému povelu, zdvihol hlas na vojnový pokrik; aby postavili baranidlá proti bránam, navŕšili násyp, vybudovali val.
EZK.21.28	V očiach tých, čo zložili sväté prísahy, to bude ako klamná veštba. On im však pripomenie vinu, aby mohli byť pochytaní.“ 
EZK.21.29	Preto takto vraví Pán, Hospodin: „Pretože mi pripomínate svoju vinu, vaše priestupky sú odhalené, vaše hriechy možno vidieť vo všetkých vašich skutkoch, pretože ste mi prišli na myseľ, budete pre ne pochytaní. 
EZK.21.30	Tebe však, knieža v Izraeli, hanebný bezbožník, ktorého deň prichádza v čase konečného trestu, 
EZK.21.31	takto vraví Pán, Hospodin: ‚Odlož turban! Zlož korunu! Nič neostane tak, ako je. Čo je nízke, bude vyvýšené, a čo je vysoké, bude znížené.
EZK.21.32	Na trosky, trosky, trosky zmením mesto! Ani to však nezostane, keď príde ten, ktorému patrí súd, lebo jemu ho odovzdám.‘“
EZK.21.33	„Ty, človeče, prorokuj a povedz: Takto vraví Pán, Hospodin, o Ammónčanoch a o ich výsmechu. Povedz: ‚Meč, meč je vytasený, aby zabíjal. Je vyleštený na ničenie, aby sa blýskal,
EZK.21.34	aby ho vtedy, keď o tebe videli lož a veštili klam, položili na šiju hanebných bezbožníkov, ktorých deň prichádza, čas posledného trestu. 
EZK.21.35	Schovaj ho do pošvy! Na mieste, kde si bola stvorená, ammónska dcéra, v krajine tvojho pôvodu ťa budem súdiť. 
EZK.21.36	Vylejem na teba svoj hnev, zapálim proti tebe oheň svojej zlosti a vydám ťa do moci surových mužov, ktorí sú majstrami v ničení. 
EZK.21.37	Budeš potravou ohňa, tvoja krv bude tiecť po krajine. Nespomenú si už na teba, lebo ja, Hospodin, som hovoril.‘“
EZK.22.1	Potom mi zaznelo slovo Hospodina: 
EZK.22.2	„Či ty, človeče, budeš súdiť? Budeš súdiť krvilačné mesto? Oznám mu teda všetky jeho ohavnosti.
EZK.22.3	Povedz: Takto vraví Pán, Hospodin: ‚Je to mesto, v ktorého strede sa prelieva krv, aby nastal jeho čas, a zhotovuje si modly, aby sa poškvrnilo! 
EZK.22.4	Krvou, ktorú si vylievalo, si sa previnilo; modlami, ktoré si zhotovilo, si sa poškvrnilo, a priblížilo si si dni súdu, takže nastal koniec tvojich rokov. Preto som ťa vydal národom na zhanobenie a všetkým krajinám na posmech. 
EZK.22.5	Blízke i ďaleké mestá sa ti budú vysmievať. Máš poškvrnené meno a si plné zmätku. 
EZK.22.6	Pozri, v tebe žili kniežatá Izraela, aby na vlastnú päsť každý prelieval krv. 
EZK.22.7	Otca i matku znevažovali v tebe. Na cudzincovi sa uprostred teba dopúšťali násilia. Sirotu i vdovu utláčali v tebe.
EZK.22.8	Mojimi svätyňami si pohrdlo a znesvätilo si moje soboty. 
EZK.22.9	Žili v tebe ohovárači, aby prelievali krv, jedávali na vrchoch pri obetách a páchali hanebnosti v tvojom strede. 
EZK.22.10	V tebe odkrývali otcovu nahotu, v tebe znásilňovali ženy nečisté pre krvotok.
EZK.22.11	V tebe páchal jeden muž ohavnosť so ženou druhého, iný muž hanebným spôsobom poškvrňoval synovu ženu a iný zas znásilňoval svoju sestru, dcéru svojho otca. 
EZK.22.12	V tebe prijímali úplatok, aby mohli prelievať krv; bralo si úžeru a úrok, násilne si vymáhalo zisk od svojho blížneho, no na mňa si zabudlo,‘ znie výrok Pána, Hospodina.
EZK.22.13	‚Preto udriem päsťou na tvoj zisk, ktorý si dosiahlo, i na krviprelievanie, ktoré bolo v tebe. 
EZK.22.14	Obstojí tvoje srdce? Budú tvoje ruky dosť silné v tie dni, keď zakročím proti tebe? Ja, Hospodin, som povedal a splním. 
EZK.22.15	Potom ťa roztrúsim medzi národy, rozptýlim ťa po krajinách, a tak odstránim z teba tvoju nečistotu. 
EZK.22.16	Samo sa znesvätíš v očiach národov a spoznáš, že ja som Hospodin.‘“
EZK.22.17	Potom mi zaznelo slovo Hospodina: 
EZK.22.18	„Človeče, dom Izraela sa mi zmenil na trosku. Všetko v ňom — bronz, cín, železo i olovo — sa mi uprostred pece premenilo na trosku po tavení striebra.
EZK.22.19	Preto takto vraví Pán, Hospodin: ‚Pretože ste sa všetci premenili na trosku, zhromaždím vás do Jeruzalema. 
