GEN.1.1	元始、上帝創造天地、  
DAN.9.19	主歟、聽之、主歟、宥之、主歟、俯聽而施行之、我上帝歟、為爾之故、勿延緩、蓋斯邑斯民、俱以爾名而稱也、○  
DAN.9.20	我尚出言祈禱、自認己罪、及我民
DAN.9.21	祈禱之際、獻晚祭時、我前於異象中、所見之
DAN.9.22	與我言而誨我曰、
DAN.9.23	爾始祈時、有命出、我則來示爾、蓋爾大蒙眷愛、當思維斯事、而明其異象、  
DAN.9.24	為爾民與爾聖邑、已定以七日為期、以七十相乘、用是遏過犯、除罪戾、滌愆尤、彰永義、證異象及預言、膏至聖者、  
DAN.9.25	爾當知覺、自初命復建
DAN.9.26	七日乘以六十二後、受膏者必見絕、空諸所有、且有一君之民將至、毀城及聖所、其終若為洪水所淹、戰鬥至終、荒蕪已定、  
DAN.9.27	彼與多人將立堅約、歷至七日、一七之間、使祭祀與祭品俱息、殘賊者藉可憎之翼而來、且有忿怒、傾於行毀滅者、至於所定之末期、  
DAN.10.2	維時、我
DAN.10.3	不御美食、酒肉不入於口、不膏我身、盈三七日之期、  
DAN.10.4	正月二十四日、我在
DAN.10.5	舉目而觀、見一人衣枲衣、腰束
DAN.10.6	身若碧玉、面若閃電、目若火炬、手足若磨光之銅、聲若羣眾之聲、  
DAN.10.7	我
DAN.10.8	遺我獨在、見此大異象、身力無存、容色灰變、精力盡廢、  
DAN.10.9	然我猶聞其言之聲、既聞之、則沉睡、面伏於地、  
DAN.10.10	有手撫我使起、我以膝與掌、抵地而動搖、  
DAN.10.11	其人謂我曰、大蒙眷愛之
DAN.10.12	又謂我曰、
DAN.10.13	惟
DAN.10.14	今我來此、俾爾知爾民末日所遭之事、蓋此異象、歷多日始應也、  
DAN.10.15	彼以此言告我、我則俯首視地、默爾無言、  
DAN.10.16	有狀若人者捫我脣、我則啟口、謂立我前者曰、我主歟、我因異象、憂苦轉加我身、精力無存、  
DAN.10.17	我主之僕、焉得與我主言乎、斯時我力盡廢、我氣俱無、  
DAN.10.18	又有狀若人者撫我、壯我、  
DAN.10.19	曰、大蒙眷愛者歟、勿懼、願爾平康、強乃心、壯乃志、彼與我言、我則得力、曰、請我主言之、以爾壯我也、  
DAN.10.20	彼曰、我之詣爾、爾知其故乎、今我將返、與
DAN.10.21	惟真經所載者、我將示爾、除爾君
DAN.11.2	今我以真實示爾、
DAN.11.3	將有英勇之王崛興、以大權施治、隨意而行、  
DAN.11.4	彼既興起、其國乃裂、依天之四風而分之、不傳其裔、其權不如昔日、蓋其國必見拔、歸於外人、  
DAN.11.5	南方之王、與其軍長之一俱強、惟此軍長、較之尤強、而秉國鈞、其權甚大、  
DAN.11.6	越數年、彼此結盟、南方之公主、將歸於北方之王、以圖敦睦、而公主之力必不久、北王之權亦不存、公主及其侍從、與生之者、暨當時助之者俱被陷焉、  
DAN.11.7	惟自公主本族、將挺生一人、以嗣其位、統率軍旅、入北王之保障、攻而勝之、  
DAN.11.8	掠其神像鑄像、金銀寶器、攜至
DAN.11.9	厥後、北王必侵南王之境、而返故土、  
DAN.11.10	其子備戰、大集軍旅而來、勢若洪水氾濫、以攻南王之保障、  
DAN.11.11	南王震怒而出、陳列大軍、與北王戰、北軍付於其手、  
DAN.11.12	既集其眾、心則驕侈、仆敵數萬、而不終強、  
DAN.11.13	北王還、復集軍旅、較前尤眾、越數年、率大軍及輜重甚多而至、  
DAN.11.14	其時將有多人、起攻南王、民中強暴者亦起、欲使異象得應、然必隕亡、  
DAN.11.15	於是北王必至、築營壘、取堅城、南方之軍、不能禦之、其選兵亦無力以禦焉、  
DAN.11.16	來攻之者、隨意而行、無能禦之、彼必立於榮美之地、手操毀滅之權、  
DAN.11.17	決志以其全國之力而至、與之修好、以女妻之、欲傾其國、然其計不成、無所裨益、  
DAN.11.18	厥後、轉向洲島、而多取之、第有軍長、必洒其所施之辱、以之加於其身、  
DAN.11.19	遂轉向故土之保障、惟必顚仆、杳然不見、  
DAN.11.20	嗣其位者、使虐索者、遍行國內美地、惟彼無怒無戰、不日隕亡、  
DAN.11.21	嗣其位者、為卑陋之夫、國位之榮、原不宜得、乃乘宴安之際、以諂諛而得國、  
DAN.11.22	軍旅彌漫、破於其前、同盟之君亦然、  
DAN.11.23	立約之後、彼必行詐、率軍而來、其民雖寡、亦為強盛、  
DAN.11.24	乘宴安之際、侵州內腴壤、行其祖父、及其列祖所未行者、以所刦所奪之貨財、頒其從者、設謀攻取保障、迨其期屆、  
DAN.11.25	奮其力、壯其膽、率大軍以攻南王、南王亦率至大至強之軍迎戰、而不能抵禦、因有設謀以敵之者、  
DAN.11.26	食其珍饈者敗壞之、軍旅彌漫、見殺而仆者甚眾、  
DAN.11.27	二王居心行惡、同席言誑、然所謀不成、迨及所定之期、其事乃終、  
DAN.11.28	北王多得貨財而歸、志廢聖約、隨意而行、乃返其國、  
DAN.11.29	迨及定期、復反而至南方、然是次之至、不如初次、  
DAN.11.30	蓋
DAN.11.31	立意募兵、污聖所保障、去日獻之祭、置殘賊可惡之物於其中、  
DAN.11.32	以諂諛惑背約行惡之人、惟識上帝之民、終必剛強而行、  
DAN.11.33	民中智者、將誨厥眾、第有隕亡於鋒刃及火燄、俘虜刦奪、歷至多日、  
DAN.11.34	彼隕亡時、少得扶助、然以諂諛而從之者亦多、  
DAN.11.35	智者亦有隕亡、以鍊乎眾、潔之白之、直至末期、蓋此事有定期焉、  
DAN.11.36	王任意而行、自尊自大、越於諸神、發奇異之言詞、侮諸神之上帝、且得亨通、迨及忿怒盡洩、蓋所定之事必成也、  
DAN.11.37	其列祖之神、與婦女所慕者、以及他神、彼皆不顧、而自尊大、越於所有、  
DAN.11.38	惟在其位、崇事保障之神、且以金銀寶石、可悅之物、奉其列祖所不識之神、  
DAN.11.39	亦恃異神之助、取鞏固之保障、凡所識者、則加以尊榮、立之治眾、受賄而錫分土、  
DAN.11.40	末期既屆、南王將與之戰、北王逆之、勢若旋風、率車騎及艨艟、侵其諸國、衝而過之、  
DAN.11.41	亦侵榮美之地、傾覆多國、惟
DAN.11.42	又伸厥手、以攻列邦、
DAN.11.43	之寶藏金銀、與所有珍寶、歸其掌握、
DAN.11.44	惟有音耗、自東自北而至、使之煩擾、遂盛怒而出、欲戮多人、而翦滅之、  
DAN.11.45	張其宮帷、於海及榮聖之山間、然必隕亡、無助之者、  
DAN.12.1	斯時也、護衛爾民之大君
DAN.12.2	長眠於塵土者、多有復醒、得永生者有之、蒙羞而受永辱者有之、  
DAN.12.3	智者輝煌、若穹蒼之光耀、使多人歸義者、若星宿之明朗、永久弗替、  
DAN.12.4	歟、爾其封此言、鈐此書、以待末期、將有多人往來、世人增其識見、○  
DAN.12.5	我
DAN.12.6	其一問河上衣枲衣者曰、此奇異之事、何時始畢、  
DAN.12.7	我聞河上衣枲衣者、向天舉左右手、指永生者而誓曰、必歷一載二載半載、迨摧聖民之權已盡、則諸事畢焉、  
DAN.12.8	我聞而不悟、則曰、我主歟、此事之終局若何、  
DAN.12.9	曰、
DAN.12.10	將有多人自潔而白、
DAN.12.11	自去日獻之祭、置殘賊可惡之物時、必歷一千二百九十日、  
DAN.12.12	凡待至一千三百三十五日者、其人福矣、  
DAN.12.13	爾其往哉、以待終期、爾將安息、末日既屆、立於爾業、  
HOS.1.2	耶和華初諭
HOS.1.3	遂往娶
HOS.1.4	耶和華曰、名之
HOS.1.5	是日我必折
HOS.1.6	婦再懷妊生女、耶和華曰、名之
HOS.1.7	惟矜憫
HOS.1.8	婦為
HOS.1.9	耶和華曰、名之
HOS.1.10	人數、將若海沙、不能量數、昔於何處謂之曰、爾非我民、後則於彼謂之曰、爾乃維生上帝之子、  
HOS.2.1	當稱爾兄弟曰
HOS.2.2	其與爾母爭辯、爭辯、蓋彼非我妻、我非其夫、使除其面上之淫、去其懷中之姦、  
HOS.2.3	免我褫而裸之、俾如初生之日、使之如曠野、如暵地、因渴而死、  
HOS.2.4	我不矜憫其子、以其由淫而生也、  
HOS.2.5	其母為妓、孕此子者、行可恥事、曰、我之情人予我餅水、羢麻油酒、我必從之、  
HOS.2.6	故我將以棘塞其路、築垣墉以闌之、俾不得其徑、  
HOS.2.7	彼追情人而不及、尋之而不遇、則曰、我將歸我故夫、彼日之況、較今日尤美也、  
HOS.2.8	彼不知五穀酒油、皆我所賜、增其金銀、而彼用以奉
HOS.2.9	故我屆期必收我穀、至時必取我酒、奪我羢麻、所用以蔽其裸體者、  
HOS.2.10	今我顯其醜態、使其情人目睹、無能救之於我手、  
HOS.2.11	亦必息其歡樂、節期、月朔、安息日、及諸大會、  
HOS.2.12	毀其葡萄樹、無花果樹、乃其自謂我之情人所贈、以為值者、使之為林木、為野獸所食、  
HOS.2.13	耶和華曰、昔彼奉事
HOS.2.14	我將誘掖之、導之於野、以善言慰之、  
HOS.2.15	又給以葡萄園、予
HOS.2.16	耶和華曰、是日也、爾必稱我為夫、不復稱我為主、  
HOS.2.17	我必除
HOS.2.18	是日也、我為我民、與野獸飛鳥昆蟲立約、且於斯土折諸弓刀、使無戰鬥、俾得安寢、  
HOS.2.19	我必聘爾、永歸於我、以義以公、以仁以慈、聘爾歸我、  
HOS.2.20	我以信實聘爾歸我、俾爾識耶和華、  
HOS.2.21	耶和華曰、是日也、我必應之、我應乎天、天應乎地、  
HOS.2.22	地應乎穀酒與油、穀酒與油應乎
HOS.2.23	我必播斯民於斯土、矜憫乎未受矜憫者、語未為我民者曰、爾為我民、彼必曰、爾為我上帝、  
HOS.3.1	耶和華諭我曰、爾其復往、愛彼淫婦、他人所愛者、如
HOS.3.2	於是我以銀十五舍客勒、麰麥一賀梅爾有半、購婦歸我、  
HOS.3.3	謂之曰、爾其與我靜處多日、勿行淫、勿從他人、我之於爾亦然、  
HOS.3.4	人必歷多日、無王無君、無祭祀、無柱像、無聖衣、無家神、  
HOS.3.5	厥後
HOS.4.2	惟妄誓、失信、殺戮、偷盜、姦淫、殘暴是行、疊流人血、  
HOS.4.3	故斯士愁慘、居民野獸、飛鳥衰殘、海魚被取、  
HOS.4.4	但人勿相爭、勿相責、蓋爾民如與祭司爭者然、  
HOS.4.5	爾必躓於晝、先知偕爾躓於夜、我將滅絕爾母、  
HOS.4.6	我民緣無知而見滅、爾棄知識、我亦棄爾、不容為我祭司、爾忘爾上帝法律、我亦忘爾子、  
HOS.4.7	彼愈繁衍、愈獲罪於我、我將變其榮為辱、  
HOS.4.8	彼食我民贖罪之祭、志於民之愆尤、  
HOS.4.9	民如何、祭司亦將如何、我必因其所行而罰之、依其所為以報之、  
HOS.4.10	彼將食而不飽、淫而不育、因其棄耶和華、而不從之、  
HOS.4.11	淫行陳酒新釀、乃奪人心、  
HOS.4.12	我民諮詢於木、藉杖示之、彼為淫心所迷、狥欲離其上帝之制、  
HOS.4.13	獻祭於山巔、焚香於岡巒、在橡楊栗之下、緣其蔭美、故爾女行姦、爾媳宣淫、  
HOS.4.14	爾女行姦、爾媳宣淫、我不罰之、緣爾轉就妓女、而偕淫婦獻祭、無知之民、必致傾覆、  
HOS.4.16	蓋
HOS.4.17	好合偶像、可姑聽之、  
HOS.4.18	彼縱飲既畢、則行淫不已、牧伯悅乎恥辱、  
HOS.4.19	風翼捲之、彼因所獻之祭、必蒙羞恥、  
HOS.5.1	祭司歟、爾其聽之、
HOS.5.2	彼叛逆者、深入邪僻、我必責之、  
HOS.5.3	為我所知、
HOS.5.4	彼之所為、阻其歸於上帝、蓋中懷淫心、不識耶和華、  
HOS.5.5	所誇者、覿面懲之、
HOS.5.6	彼將攜其牛羊、往求耶和華而不遇、已離之矣、  
HOS.5.7	彼眾欺罔耶和華、而生私子、迨及月朔、必與其業偕亡、○  
HOS.5.8	爾其在
HOS.5.9	譴責之日、
HOS.5.10	牧伯、如遷移界址者然、我將傾怒於彼、有若傾水、  
HOS.5.11	甘從虛妄、是以受壓制、被屈抑、  
HOS.5.12	故我於
HOS.5.13	自知其病、
HOS.5.14	我將於
HOS.5.15	我必歸於我所、待其認己罪、而求見我面、彼遇難時、必切求我、  
HOS.6.1	其來、我儕歸耶和華、彼既裂我、亦必醫我、彼既擊我、亦必裹我、  
HOS.6.2	越二日、將蘇我、至三日、將起我、生於其前、  
HOS.6.3	我儕當識耶和華、黽勉而識之、其見也、若晨光之準、其臨也、若甘雨、若潤土之春雨、○  
HOS.6.5	故我藉諸先知削斵之、以我口之言誅戮之、我之審鞫、若光之見、  
HOS.6.6	我欲矜恤、不欲祭祀、欲識上帝之知識、愈於燔祭、  
HOS.6.7	彼爽約若他人、而欺罔我、  
HOS.6.8	乃行惡者之邑、為血沾染、  
HOS.6.9	譬彼羣盜、伏而伺人、祭司亦會於
HOS.6.10	在
HOS.6.11	歟、我返我民之俘囚時、必有為爾所定之果報、  
HOS.7.1	我欲醫
HOS.7.2	我念諸惡、而彼中心不思、今其所為、繞乎其身、在於我前、  
HOS.7.3	以惡行悅君王、以誑言悅牧伯、  
HOS.7.4	彼眾行淫、如烘餅者所爇之爐、自摶麵至發酵、暫止撥火、  
HOS.7.5	我王之大日、牧伯因酒之熱而致疾、王與侮慢者握手、  
HOS.7.6	彼眾潛伏、心熱如爐、其烘餅者、竟夕睡臥、至於清晨、厥火炎炎、  
HOS.7.7	眾熱如爐、滅其士師、君王傾覆、其中無人籲我、  
HOS.7.8	雜於列邦、乃為未翻之餅、  
HOS.7.9	外人食其力、而彼不知、首髮頒白、而彼不覺、  
HOS.7.10	所誇者、覿面懲之、彼雖遭此、不歸其上帝耶和華、不尋求之、  
HOS.7.11	無知如蠢鳩、呼
HOS.7.12	彼往時、我必張網其上、若墜飛鳥、必依其會眾所聞而責之、  
HOS.7.13	禍哉彼眾、因其離棄我、將見毀滅、因其悖逆我、我欲救贖之、彼乃言誑以謗我、  
HOS.7.14	其心不籲我、惟在牀呼號、因穀酒之故、自傷以逆我、  
HOS.7.15	我雖練其臂而堅之、彼尚謀惡以抗我、  
HOS.7.16	彼雖回轉、然不向上、有若偏反之弓、其牧伯口出狂言、必仆於刃、在
HOS.8.1	爾口吹角、敵至若鷹、攻耶和華之家、因民爽我約、干我律、  
HOS.8.2	彼將呼籲我曰、我上帝歟、吾
HOS.8.3	委棄諸善、敵將追襲之、  
HOS.8.4	彼立君王、非由於我、彼立牧伯、我不知之、以其金銀造像、必致殄滅、  
HOS.8.5	歟、爾犢見棄、我向斯民震怒、彼至何時、方得無罪、  
HOS.8.6	斯犢出於
HOS.8.7	彼眾所播者風、所穫者颶風、無有禾稼、其莖不實、即實、亦為外人所吞、  
HOS.8.8	既見吞、在列國中、如人不悅之器、  
HOS.8.9	彼往
HOS.8.10	雖行賄於列邦、我必阻之、俾其暫止膏立君王牧伯、  
HOS.8.11	增築祭壇而干罪、其壇陷之於罪、  
HOS.8.12	我為彼書律萬言、彼視為與己無涉、  
HOS.8.13	至於獻我祭品、彼獻肉而食之、惟耶和華不納之、必憶其愆、而罰其罪、彼必返於
HOS.9.2	禾場與酒醡、不足以養之、新酒亦將缺乏、  
HOS.9.3	彼不得居耶和華之地、
HOS.9.4	不得奠酒於耶和華、其祭品不蒙悅納、乃如居喪者所食、凡食者必被污、為己充飢而已、不得入於耶和華室、  
HOS.9.5	在大會之日、與耶和華之節期、爾曹將何為哉、  
HOS.9.6	彼眾逃避滅亡、
HOS.9.7	懲罰之日既至、報施之日已來、
HOS.9.8	之守望、上帝所立、而為先知、罹網羅於諸途、見怨於上帝家、  
HOS.9.9	斯民深陷邪惡、如在
HOS.9.10	我遇
HOS.9.11	之榮光將去、若鳥之飛、不產不胎、不懷孕、  
