GEN.1.1	Haa fuɗɗam Allah tagi asamanji e lesdi. 
ISA.44.16	Reeta maaje o wulan ɗe. Bee reeta man o nyaanciran kusel, o nyaama haa o haara. O aytinto boo, o wi'an: “Yowwa! Mi ɗon maata gulɗum, yiite nge'e wooɗi.” 
ISA.44.17	Ammaa bee luttuɗum o waɗan ɗowanteeɗo, lawru maako. O sujidana ndu, o rewa ndu. O toroto ndu, o wi'a: “Hisnam, ngam an woni ɗowanteeɗo am!”
ISA.44.18	Ɓe ngalaa anndal e faamu. Gite maɓɓe takkaama, ngam taa ɓe ngi'a, ɓerɗe maɓɓe boo maɓɓaaɗe, ngam taa ɓe paama. 
ISA.44.19	Walaa numanɗo koo gooto. Walaa anndal, walaa faamu sakko goɗɗo wi'a: “Reeta maaje ngulmi ɗe, dow ƴulɓe maaje ca'umi tamseeje e nyaancumi kusel, nyaammi. Bee luttuɗe ngaarumi huunde nyiddunde! Mi ɗon sujidana wuddere leggal!”
ISA.44.20	Ɗum faataare bana nyaamugo ndoondi. Faataare ɓernde maako majjini mo, o hisnataa yoŋki maako. O faamataa ko woni haa juŋngo maako, ɗum lawru meere.
ISA.44.21	Jawmiraawo wi'i: “Siftor ɗum, danygol Yaakubu, ummaatoore Isra'iila, ngam a suka am. Mi tagi ma haa laatoɗa suka am, mi yejjitittaa ma sam, Isra'iila. 
ISA.44.22	Mi riiwan zunuubaaji ma bana cuurɗe, hakkeeji ma boo bana ruuldere. Lorta haa am, ngam min sootti ma.”
ISA.44.23	Onon asamanji, ceye ngam Jawmiraawo waɗi ɗum! Mbaɗe gookaali seyo, onon luggeeŋgaaji lesdi! Mbelmbelte, onon kooseeje, an laynde e leɗɗe nder maare fuu! Ngam Jawmiraawo sootti danygol Yaakubu, o waŋgini tedduŋgal maako haa Isra'iila.
ISA.44.24	Ndaa nii Jawmiraawo, coottoowo ma, tagɗo ma nder reedu daada ma wi'i: “Min woni Jawmiraawo, baɗoowo koo ɗume fuu. Min feere am mi we'iti asamanji. Saa'i mi we'iti lesdi, moy wonduno bee am? 
ISA.44.25	Mi ɗon wirga alaamaaji fewooɓe. Mi ɗon wartira waɗooɓe hatti faataaɓe. Mi ɗon lortina hikma'en ɓaawo, mi ɗon wartira anndal maɓɓe faataare
ISA.44.26	Ammaa mi ɗon tabitina wolde suka am, mi ɗon hiɓɓina nufayeeje nelaaɓe am. Mi wi'an dow Urusaliima: Yimɓe njooɗoto ton, dow gure Yahuuda boo: Ɓe nyiɓtoto ɗe. Mi mahitan bille maaje. 
ISA.44.27	Mi wi'an ndiyam lugguɗam: Yoor! Mi ɓeeɓnan maaje maaɗa! 
ISA.44.28	Mi wi'an Koores: A gaynaako am! A hiɓɓinan muuyo am fuu. A umran nyiɓtaago Urusaliima. A umran wallingo caɓɓaaje haykaliiru boo
ISA.45.1	Ndaa ko Jawmiraawo wi'i Koores laamiiɗo mo o moyti, mo o naŋngi juŋngo mum nyaamo ngam do'ugo ummaatooje yeeso maako, ngam ɓortugo laamiiɓe, ngam maɓɓititgo dammuɗe berniiji yeeso maako, taa pareeje maɓɓe fahin: 
ISA.45.2	“Min mi ardoto ma, mi leesnan pelle towɗe, mi fusan pareeje njamndi, mi yewan jamɗe palduɗe. 
ISA.45.3	Mi hokkete ndesaaje sirriije e nyukkiiɗe haa annda min woni Jawmiraawo, min Allah Isra'iila, mi ewni ma bee innde ma. 
ISA.45.4	Mi ewni ma bee innde ma daliila Yaakubu suka am e daliila ummaatoore Isra'iila nde cuɓmi ɗum. Mi hokki ma soomoore teddunde, asee boo a anndaa yam. 
ISA.45.5	Min woni Jawmiraawo, walaa goɗɗo feere sam. Walaa Allah, sonaa min. A anndaa yam, ammaa mi hokki ma baawɗe. 
ISA.45.6	Mi waɗi ɗum haa yimɓe diga fuunaaŋge haa hiirnaaŋge paama, walaa Allah sonaa min. Min woni Jawmiraawo, walaa goɗɗo feere sam! 
ISA.45.7	Mi waɗi annoora, mi tagi nyiɓre boo. Mi waɗi hayru, mi tagi sarru boo. Min Jawmiraawo waɗata kuuje ɗe'e fuu. 
ISA.45.8	Asamanji, toɓne saawawre! Duule acce adilaaku ila! Lesdi maɓɓito, jaɓa ɗum haa ndi fuɗna kisndam e adilaaku! Min Jawmiraawo tagi ɗum fuu.”
ISA.45.9	Bone laatanto jokkiranɗo bee baɗɗo ɗum, ngam o fayannde caka payanɗe ɗe loope. Fakat, loope kecce potaay wi'ugo mahoowo: Ko mbaɗata? Kuugal maaɗa nafataa sam
ISA.45.10	Bone laatanto bi'anɗo baaba mum: Koni ndanyata? Malla daada mum: Koni ɓesnata? 
ISA.45.11	Ndaa nii Jawmiraawo, Ceniiɗo Isra'iila, tagɗo ummaatoore nde'e wi'i: “On ƴamatam haala kuuje garanɗe na? On umratam dow ɓikkoy am e dow ko kuuwanmi na? Kayya! 
ISA.45.12	Min waɗi lesdi, min tagi neɗɗo dow maari. Juuɗe am mbe'iti asamanji, min ɗowata jama'aaje man fuu. 
ISA.45.13	Min ummini Koores nder adilaaku, mi wo'itinan laabi maako fuu. Kaŋko o nyiɓtoto berniwol am, o yooftan yimɓe am dahaaɓe, naa daliila ceede malla caahuuji.” Non Jawmiraawo honooɓe asama wi'i.
ISA.45.14	Ndaa nii Jawmiraawo wi'i: “Risku Misra e bote filu Etiyopiya e Seba'en juuta-darɗe'en ngaran haa mooɗon, laatanto on. Ɓe tokkoto on, ɓe haɓɓaaɓe bee callalluuji, ɓe turoto yeeso mooɗon, ɓe ceedoto: Allah kam haa mooɗon tan woni, walaa ɗowanteeɗo feere.”
ISA.45.15	Fakat a Allah cuuɗiiɗo, Allah Isra'iila, kisnoowo! 
ISA.45.16	Sehooɓe labbi fuu cemtan, keewan mbustu e toskaare. 
ISA.45.17	Ammaa yimɓe Isra'iila keɓan kisndam nduumiiɗam haa Jawmiraawo. Ɓe cemtataa, ɓe meeɗataa mbustu haa abada abadin!
ISA.45.18	Jawmiraawo tagi asamanji, kaŋko woni Allah. O waɗi lesdi, o tabitini ndi. O tagaay ndi ngam haa ndi ferwa, ammaa ngam yimɓe njooɗo ton. Ndaa nii o wi'i: “Min woni Jawmiraawo, walaa Allah feere sam. 
ISA.45.19	Mi wolwaay nder cuuɗiiɗum malla haa nokkuure nyiɓɓunde. Mi wi'aay yimɓe danygol Yaakubu: Ɗaɓɓiteeɗam meere! Ngam min woni Jawmiraawo, bolwanɗo gooŋga. Mi ɗon anndina ko fotti.”
ISA.45.20	Mooɓotire, ngare, ɓadite hawtaade, onon luttuɓe ummaatooje! Roondotooɓe lawru muuɗum'en ndu leggal e torotooɓe ɗowanteeɗo mo waawataa hisnugo, ɓe ngalaa anndal. 
ISA.45.21	Ngare, mbaŋgine hujjaaji mon, carwootire hakkunde mooɗon! Moy yecci ɗum diga ɓooyma? Moy anndini ɗum diga naane? Naa min Jawmiraawo na? Walaa Allah, sonaa min. Allah adiliijo, kisnoowo feere woodaa, sey min.
ISA.45.22	“Kadi ngaylite haa am, kise, onon yimɓe haa keeri duniyaaru fuu! Ngam min woni Allah, walaa goɗɗo feere sam. 
ISA.45.23	Mi ɗon hunoro hoore am, ko mbi'anmi ɗum gooŋga, ɗum waylataako: Koppi fuu tugganto yam, ɗemɗe fuu kunanto yam
ISA.45.24	Yimɓe ɓe'e mbi'an: Haa Jawmiraawo tan adilaaku e semmbe ngoni. Ammaa wanyɓe yam fuu ngaran yeeso am, ɓe cemtan. 
ISA.45.25	Min Jawmiraawo mi adilinan danygol Isra'iila fuu, kamɓe boo ɓe mbelmbeltan.”
ISA.46.1	“Beel turake, Nebo
ISA.46.2	Labbi ɗi'i ngibbi, ɗi njani hawtaade, ɗi mbaawataa hisnugo dimŋgal man. Kanji ndahata ko'e maaji.
ISA.46.3	Naneeɗam, onon danygol Yaakubu, onon luttuɓe yimɓe Isra'iila fuu. Min efti on diga reedu daada mon. Mi roondi on diga danyeeki mon. 
ISA.46.4	Mi wallan on boo haa yotto ndottaaku mon, haa on mbaɗa dandanndi. Mi eftan on, mi wallan on, mi hisnan on.
ISA.46.5	Bee ɗume nanndinton yam haa on potna yam bee maako? Bee moy nanndinton yam haa min nanndida? 
ISA.46.6	Yimɓe maɓɓitan boorooji muuɗum'en, ngurtinan kaŋŋeeri, ɓe awnan cardi bee awnorɗum. Ɓe njoɓan tappoowo kaŋŋeeri haa o wartira ɗum lawru. Nden ɓe teddina ndu, ɓe cujidana ndu. 
ISA.46.7	Ɓe eftan ndu dow balbe maɓɓe, ɓe ndoondoto ndu, nden ɓe njippina ndu haa nokkuure maaru. Ton ndu daroto, ndu sottataa e pellel maaru. Ɓe ngookanan ndu, ammaa ndu jaabataako, ndu hisnataa goɗɗo e ɓillaare muuɗum.
ISA.46.8	Ciftore ɗum, laate suusɓe! Kakkilane ɗum, onon tuurtooɓe. 
ISA.46.9	Ciftore kuuje aartuɗe, laatiiɗe ɓooyma. Ngam min woni Allah, walaa goɗɗo feere sam. Min woni Allah, walaa nannduɗo bee am. 
ISA.46.10	Diga fuɗɗoode, mi anndini ko tammi laataago, diga ɓooyma mi anndini on kuuje ɗe ciwaa laataago. Nufaye am hiɓɓan. Mi waɗan ko ngiɗmi fuu. 
ISA.46.11	Mi ewnoto dutal haa fuunaaŋge, haa lesdi ndaayiindi ewnotoomi goɗɗo kiɓɓinanɗo nufayeeje am. Ko mbi'mi, mi laatinan ɗum boo. Ko nufiimi, mi waɗan ɗum boo. 
ISA.46.12	Naneeɗam, onon saata-ko'e'en, daayiiɓe adilaaku! 
ISA.46.13	Mi ɗon ɓadina adilaaku am, ngu daayaaki, kisndam am neeɓataa wargo. Mi hokkan kisndam haa Siyona. Mi hokkan Isra'iila daraja am.”
ISA.47.1	Jawmiraawo wi'i: “An Baabila, jippa leeso laamu ma, jooɗa nder mbulwuldi lesdi. Naane a nanndi bee paanyo debbo, a berniwol Kaldiya'en. Ammaa a meetataa ewneego neeminiiɗo, ɗelemɗo. 
ISA.47.2	Hoo'u namarde, namu! Sudditit yeeso ma, ɓaŋgtu limce ma, sudditit kosɗe ma, eera maaje! 
ISA.47.3	Temmbuki ma waŋga, koo moy yi'a toskaare ma. Mi waatoto, walaa mo haɗatammi!” 
ISA.47.4	Non coottoowo amin wi'i. Innde maako Jawmiraawo honooɓe asama, Ceniiɗo Isra'iila.
ISA.47.5	Jooɗa siriw, nastu nder nyiɓre, berniwol Kaldiya'en! A meetataa ewneego jawmu laamuuji. 
ISA.47.6	Mi tikkanino ummaatoore am, mi soɓnuno maral am, mi hokkuno ɓe haa juŋngo ma. A yurminaay ɓe, a yowani koo nayeejo boo kaɓɓirgal tedduŋgal. 
ISA.47.7	A ɗonno wi'a: Mi laamoto haa foroy. A hakkilanaay kuuje ɗe'e, a numaay dow ko tammi laataago.
ISA.47.8	Jonta kam, nan ɗu'um, an cuunaaɗo neeminaare, jooɗiiɗo nder de'ere, an bi'anɗo nder ɓernde ma: Sey min, walaa goɗɗo sam! Mi meeɗataa laataago debbo jurumɗo, mi sooyataa ɓikkoy. 
ISA.47.9	Ammaa kuuje ɗiɗi ɗe'e: Sooynde gorko e sooynde ɓikkoy ngaran dow ma nder saa'iire woore, nder nyalaade woore. Ɗe ngaran dow ma bee semmbe maaje fuu koo to hiilaaji ma ɗuuɗi, koo to moccooje ma ɗuuɗi masin
ISA.47.10	A ɗonno hoolo halleende ma. A wi'i: Walaa mo yi'atammi. Hikma ma e anndal ma majjini ma. A wi'i nder ɓernde ma: Sey min, walaa goɗɗo sam! 
ISA.47.11	Sarru waran dow ma, a waawataa daaynugo ngu bee hiila. Masiibo ukkanto ma, a waawataa daɗugo mo. Bilaa anndaaŋgal ma, halkere waran dow ma bee juhuki.
ISA.47.12	“Kadi, dara dow sirriiji ma, bee hiilaaji ma ɗuuɗɗi ɗi kuuwɗa bee tiɗɗinaare diga nderkaaku ma. Teema ɗi nafete, teema a hulnan konne'en
ISA.47.13	A somi ngam sawariiji ɗi keɓɗa fuu. Sey annduɓe haala koode asama, yeccooɓe ko heɓete nde lewru dari fuu ndaro, ɓe kisne. 
ISA.47.14	Ndaa, ɓe laati bana geene joorɗe, yiite nyaaman ɓe. Ɓe ndaɗataa ɗemŋgal yiite. Naa ɗum ƴulɓe ngam sa'ugo tamseeje malla boo ngam aytinaago. 
ISA.47.15	Hiila'en ɓe comnuɗa hoore ma daliila muuɗum'en laatoto bana non. A tiini sarwaago ɓe diga nderkaaku ma. Jonta boo koo moy ɗon tiito yeeso muuɗum, walaa mo waawata hisnugo ma
ISA.48.1	Nane ɗu'um, onon yimɓe Yaakubu, ewnaaɓe bee innde Isra'iila, onon danygol Yahuuda: On ɗon kunoro bee innde Jawmiraawo, on ɗon ewno Allah Isra'iila, ammaa naa bee gooŋgaaku e adilaaku. 
ISA.48.2	On ɗon ewno ko'e mon bee innde berniwol ceniiŋgol, on ɗon tuugo dow Allah Isra'iila mo innde mum Jawmiraawo honooɓe asama.
ISA.48.3	Diga ɓooyma mi wooyni, mi anndini kuuje aartuɗe laataago. Nden mi waɗi ɗum, ɗum laati bee juhuki. 
ISA.48.4	Mi anndi ko'e mon caati bana njamndi, bana njamndi mboɗeeri. 
ISA.48.5	Ngam maajum anndinmi on ɗum diga ɓooyma, hiddeko ɗum laato. Mi yecci on ɗum, ngam taa on mbi'a: Lawru amin waɗi ɗum. Suura amin cehaaŋga e suura amin ɓolinaaŋga umri ɗum. 
ISA.48.6	On nani ɗum, on ndaari ɗum fuu! Onon boo on anndintaa ɗum na?
ISA.48.6	“Diga jonta ngeccanmi on kuuje kese, kuuje cuuɗiiɗe ɗe on anndaa. 
ISA.48.7	Jonta ɗe tagaama, naa ɓooyma. Haa wargo hannde on meeɗaayno nanugo haala maaje, ngam taa on mbi'a: Min anndi ɗe! 
ISA.48.8	On meeɗaay nanugo koo anndugo ɗe. Noppi mon maɓɓitaaki diga ɓooyma. Ngam mi anndi on zammbooɓe, ɓe ewni on tuurtooɓe diga reedu daada. 
ISA.48.9	Ngam daliila innde am paasitanmi tikkere am. Ngam daliila maŋgtoore am naŋgtumi hoore am, ngam taa mi nattina on. 
ISA.48.10	Ndaa, mi laɓɓini on, ammaa naa bana cardi. Mi foondi on nder ɓolinirde ɓillaare. 
ISA.48.11	Ngam daliila hoore am tan mbaɗanmi ɗum. Mi accataa goɗɗo soɓna innde am. Mi hokkataa goɗɗo feere tedduŋgal am.”
ISA.48.12	“Naneeɗam, onon yimɓe Isra'iila, danygol Yaakubu, ewnaaɓe am! Min woni arano, min boo ragareejo. 
ISA.48.13	Juŋngo am saɓɓi lesdi, nyaamo am we'iti asamanji. To mi ewnake lesdi e asamanji, ɗum fuu ɗum darodotto.
ISA.48.14	Mooɓe, on fuu, nane! Moy caka ɗowanteeɓe anndini kuuje ɗe'e? Goɗɗo mo ngiɗmi ɗum, kaŋko o hiɓɓinan muuyo am dow Baabila, juŋngo maako yowoto dow Kaldiya'en. 
ISA.48.15	Min, min feere am wolwi, mi ewni mo, mi waddi mo, nufaye maako hiɓɓan. 
ISA.48.16	Ɓaditeeɗam, nane ɗu'um: Diga fuɗɗam mi wolwaay bee sirri. Diga fuɗɗoode kuuje ɗe'e, mi ɗon.” – Ammaa jonta Jawmiraawo Allah neli yam bee Ruuhu muuɗum.
ISA.48.17	Ndaa nii Jawmiraawo, coottoowo on, Ceniiɗo Isra'iila wi'i: “Min woni Jawmiraawo Allah mon, ekkitinɗo on ko nafata on. Mi ɗowan on dow laawol ngol tokkotooɗon. 
ISA.48.18	Kadi, to on kakkilanino umrooje am, salaaman mooɗon ilanno bana ndiyam nder maayo, adilaaku mooɗon bana ƴuuge mbeela. 
ISA.48.19	Danygol mon laatotono bana njaareendi, ngol ɗuuɗanno bana gabbe maari. Innde maɓɓe nattataano, nde halkataano yeeso am.”
ISA.48.20	Ngurte Baabila, ndogge Kaldiya'en! Anndine ɗum bee hoolo seyo, ngooyne ɗum! Njahre habaru man haa keerol duniyaaru, mbi'e: “Jawmiraawo sootti suka mum Yaakubu
ISA.48.21	Ɓe maatataa ɗomka haa ladde haa o ɗowata ɓe. O ilnanan ɓe ndiyam e tapaare. O seekan tapaare, ndiyam ila.
ISA.48.22	“Walaa salaaman ngam halluɓe sam.” Nii Jawmiraawo wi'i
ISA.49.1	Naneeɗam, onon duuɗe! Keɗite, onon ummaatooje daayiiɗe! Jawmiraawo ewni yam diga mi siwaa danyeego. Diga reedu daada am o ewni innde am
ISA.49.2	O waɗi hunnduko am bana kaafahi belki. O suddi yam bee ɗowdi juŋngo maako. O wartiri yam kurol ceeɓŋgol, o suuɗi yam nder ɓaaru maako
ISA.49.3	O wi'i yam: “An Isra'iila, a suka am. Bee maaɗa mbaŋginiranmi tedduŋgal am.” 
ISA.49.4	Ammaa mi wi'i: “Mi somni hoore am meere, mi majjini semmbe am meere, walaa nafuuda. Ammaa fakat geɗal am haa Jawmiraawo woni, mbarjaari am ɗon haa Allah am.”
ISA.49.5	Jonta Jawmiraawo ɗon wolwa – O waɗi yam diga reedu daada am haa mi laato suka maako, mi lortina danygol Yaakubu haa maako, mi mooɓta Isra'iila haa maako. Ngam mi tedduɗo haa gite Jawmiraawo, Allah am woni semmbe am – 
ISA.49.6	O wi'i: “Laataago suka am ummitinanɗo le'i Yaakubu, lortinanɗo luttuɓe Isra'iila, he'aay. Mi waɗete a annoora ummaatooje, haa kisndam am yotto keeri duniyaaru
ISA.49.7	Ndaa nii Jawmiraawo, Allah Ceniiɗo, kisnoowo Isra'iila wi'i jawaaɗo, ganyaaɗo ummaatoore, maccuɗo toonyooɓe: “Laamiiɓe ngi'an ɗum, ɓe ummoto. Ardiiɓe ngi'an ɗum, ɓe cujidan ngam daliila Jawmiraawo koolniiɗo, ngam daliila Ceniiɗo Isra'iila mo suɓi ma.”
ISA.49.8	Ndaa nii Jawmiraawo wi'i: “Wakkati mo'ere mi jaɓi tornde ma, nyalaade kisndam mi walli ma. Mi ɗon ayne haa laatoɗa alkawal ummaatoore, haa mbo'itina lesdi, cenndana yimɓe maral maɓɓe bonniiŋgal jonta
ISA.49.9	haa mbi'a haɓɓaaɓe: Ngurte, wonɓe nder nyiɓre boo: Mbaŋge haa jayŋgol. Ɓe nduran bana tokkere haa laabi, towndiije cooke fuu laatoto durduɗe maɓɓe. 
ISA.49.10	Ɓe maatataa dolo koo ɗomka fahin. Henndu wulndu e naaŋge naawnataa ɓe, ngam kinnotooɗo ɓe ɗowan ɓe, yahran ɓe haa ceeɓooje ndiyam
ISA.49.11	Mi wartiran kooseeje am fuu laawol. Buuwi am towtan dow lesdi. 
ISA.49.12	Ndaa, yimɓe am ɗon ngara diga daayiiɗum, woɗɓe diga woyla e hiirnaaŋge, woɗɓe boo diga lesdi Sinim haa fombina Misra.”
ISA.49.13	Koole bee seyo, onon asamanji, welweltu, an lesdi! Onon kooseeje, mbaɗe hoolo seyo, ngam Jawmiraawo de'itini ummaatoore muuɗum, o ɗon hinno ɓilliiɓe maako.
ISA.49.14	Ammaa Siyona wi'i: “Jawmiraawo acci yam, Allah yejjiti yam.” 
ISA.49.15	Ngam maajum Jawmiraawo wi'i: “Debbo yejjitan musinanŋgel mum na? O enɗataa ɓii reedu maako na? Koo to daada yejjiti ɓiyum, min mi yejjitittaa ma sam. 
ISA.49.16	Ndaa, mi winndi innde ma nder newe am. Tum mi ɗon numa dow mahi maaɗa. 
ISA.49.17	Ɓiɓɓe ma ɗon ngara bee jaawal, wonnooɓe ma e wilooɓe ma ngurtoto yaasi. 
ISA.49.18	Tijja, laar nder taarde fuu: Yimɓe ma fuu ɗon mooɓo, ɗon ngara haa maaɗa. Fakat bana min Jawmiraawo mi geeto! Mi wi'i ɗum, a jaagnorto ɓe bana fawne, a haɓɓan ɓe haa maaɗa bana ɓaŋgeteeɗo. 
ISA.49.19	Lesdi ma nattinaama, ndi ferwi, ndi laati winnde. Ammaa jonta, fakat ndi faaɗanan jooɗiiɓe ton. Wilooɓe ma boo ndaayoto. 
ISA.49.20	Ɓikkoy maaɗa koy cooynooɗa mbi'ete: Nokkuure nde'e faaɗani min, hokku min babal haa min njooɗo. 
ISA.49.21	An boo a wi'an nder ɓernde ma: Moy danyani yam koy? Mi sooyno ɓikkoy, mi dimarono, mi dahaaɗono, gudinaaɗo. Moy mawnini koy? Ndaa, mi geewaaɗono. Toy koy ngonno?”
ISA.49.22	Ndaa nii Jawmiraawo Allah wi'i: “Mi ɓaŋgtan juŋngo am heedi ummaatooje, mi darnan tuutawal am heedi jama'aaje. Ɓe lortinan ɓiɓɓe ma worɓe dow juuɗe maɓɓe. Ɓe ndoondoto ɓiɓɓe ma rewɓe dow balbe maɓɓe. 
ISA.49.23	Laamiiɓe laatoto nyaamnooɓe ma, mayram'en boo musininooɓe ma. Ɓe cujidante, geese maɓɓe haa lesdi. Ɓe tahan mbulwuldi e kosɗe ma. Nden a anndan min woni Jawmiraawo. Hooliiɓe yam cemtintaake.”
ISA.49.24	Ɓe njaɓtan konoowo keɓal muuɗum na? Haɓɓaaɓe marɗo baawɗe ndaɗan na? 
ISA.49.25	Jawmiraawo ɗon wi'a: “Nonnon, ɓe njaɓtan koo haɓɓaaɓe konoowo boo. Keɓal marɗo baawɗe daɗan. Mi honan honanɓe ma, mi hisnan ɓikkoy ma. 
ISA.49.26	Mi nyaamnan ɓillooɓe ma kusel ɓalli muuɗum'en. Ɓe nguykiran ƴiiƴam maɓɓe bana bee inaboojam kesam. Nden kam, yimɓe fuu anndan min woni Jawmiraawo, kisnoowo ma, coottoowo ma, Baawɗo Yaakubu.”
ISA.50.1	Ndaa nii Jawmiraawo wi'i: “Toy ɗereewol ceergal ngol mi seeri daada mooɗon bee maajum? Malla tokkiiɗo yam nyamaande moy coorrumi on haa muuɗum? Ndaa on coorraama ngam daliila zunuubaaji mon. Ngam daliila aybeeji mon daada mooɗon seeraama.
ISA.50.2	Nde ngarmi, koni walaa koo goɗɗo haa ɗo? Nde ewniimi, koni walaa jaabiiɗo? Kadi juŋngo am rammi, he'ataa rimɗingo na? Semmbe am he'aay hisnugo na? Ndaa, bee umroore am telɓananmi mbeela, njoornanmi nga, ngartiranmi maaje ladde meere. Liɗɗi gonɗi ton mbaatan daliila ɗomka, ɗi nyolan ngam ndiyam woodaa. 
ISA.50.3	Mi ɓornan asamanji nyiɓre, mi suddan ɗi bee leppol buhuure.”
ISA.50.4	Allah Jawmiraawo hokki yam ɗemŋgal pukara'en haa mi waawa semmbiɗingo comɗo bee wolde. O findinammi nde weeti fuu, o fiɗɗi noppi am haa mi nana bana pukara'en nanirta. 
ISA.50.5	Allah Jawmiraawo maɓɓitani yam nofru, min boo mi tuurtaay, mi loraaki ɓaawo. 
ISA.50.6	Mi hokki ɓoccuɓe yam ɓaawo am, mi suuɗaay galaŋge am nde ɓe ɗoofi wakkude am, nde ɓe kuɗi yam, ɓe tuuti yam tuuɗe
ISA.50.7	Ammaa Allah Jawmiraawo walli yam. Ngam maajum mi toskaaki. Ngam maajum mi suusɗini hoore am, mi anndi mi semtintaake. 
ISA.50.8	Adilinanɗo yam o ɓadiiɗo. Moy yiɗi wullaago yam? Sey ndaroden haa kiita. Moy dartinta gooŋga am? O ɓadito yam! 
ISA.50.9	Ndaa, Jawmiraawo Allah yiidatam. Moy aybintammi? Ndaa, ɓe fuu ɓe kiiɗan bana limce, gilɗi nyaaman ɓe
ISA.50.10	Moy caka mooɗon ɗon hula Jawmiraawo bee nanugo sawtu suka maako? Koo moy jahanɗo nder nyiɓre, mo annoora yaynantaa ɗum, sey o hoolo innde Jawmiraawo, o tuugo dow Allah maako. 
ISA.50.11	Ammaa onon huɓɓuɓe yiite, taaskiiɓe bee kuri giiteleeji fuu, naste nder yiite mon e kuri giiteleeji mon ɗi kuɓɓuɗon. Juŋngo Jawmiraawo waɗani on ɗum, on mbaaloto haa nokkuure bone.
ISA.51.1	Naneeɗam, onon yiɗɓe adilaaku, onon ɗakkotirɓe bee Jawmiraawo. Ndaare tapaare nde cehaaɗon nder muuɗum, ngaska ɓulndu boo ndu ngurtinaaɗon nder muuɗum. 
ISA.51.2	Ciftore kaaka mon Ibrahiima e Saraatu, danyɗo on. Mi ewni Ibrahiima, saa'i o walaano ɓiŋngel. Mi barkiɗini mo, mi ɗuɗɗini mo.
ISA.51.3	Jawmiraawo de'itinan Siyona, o yurminan bille maagol fuu. O wartiran ladde maagol bana Adnin, harde maagol bana jarne Jawmiraawo. Ngol heewan seyo e welwelo, maŋgtooje e gime.
ISA.51.4	“Keɗiteeɗam, onon yimɓe ummaatoore am! Naneeɗam, onon yimɓe jama'aaje am! Ngam tawreeta iwan haa am. Mi darnan kiita am ngooŋɗuka haa ka laato annoora ummaatooje. 
ISA.51.5	Adilaaku am ɓadake, kisndam am waŋgan, juuɗe am kiitoto ummaatooje. Duuɗe tammorto yam, ɗe ngeloto juŋngo am. 
ISA.51.6	Tijje asama, ndaare lesdi haa les. Ngam asamanji caakoto bana cuurɗe, lesdi hiiɗan bana limce, jooɗiiɓe haa maari maayan bana buubi. Ammaa kisndam am duumoto haa foroy, adilaaku am ɗon tabiti tum.
ISA.51.7	Naneeɗam, onon annduɓe adilaaku, onon jogiiɓe tawreeta am nder ɓerɗe mon! Taa kule feloore yimɓe, taa ndiwtore daliila kuudi maɓɓe. 
ISA.51.8	Ngam gilɗi nyaaman ɓe bana limce, somre nyaaman ɓe bana gaasa baali. Ammaa adilaaku am duumoto haa foroy, kisndam am tabitan diga yidere haa yidere.”
ISA.51.9	Fin, fin! Ɓorna baawɗe, an juŋngo Jawmiraawo! Fin bana nder nyalɗe ɓooyma, bana nder wakkati gide caaliiɗe. Naa an ta'i Rahab geɓe geɓe, yuwi kuuŋga mbeela? 
ISA.51.10	Naa an ɓeeɓni mbeela, ndiyamji ilam lugguɗam, a waɗi laawol dow ndiyamji lugguɗi, haa hisnaaɓe ma caalo? 
ISA.51.11	Rimɗinaaɓe Jawmiraawo ngartan, nastan Siyona bee hoolo seyo. Seyo duumiiŋgo heewan ɓerɗe maɓɓe. Ɓe keɓan welwelo e seyo, ngam mettamɓeram e uumaali laatantaako ɓe fahin.
ISA.51.12	Jawmiraawo wi'i: “Min, min feere am de'itinta on. Koni kuloton neɗɗo maayanɗo, ɓii Aadama nannduɗo bee huɗo? 
ISA.51.13	On ngejjiti Jawmiraawo tagɗo on, mo we'iti asamanji, mo jo'ini lesdi dow caɓɓaaje maari na? On ndiwnan foroy yeeso tikkere ɓillooɓe on, anninɓe halkugo on na? Kadi, toy tikkere maɓɓe yahata? 
ISA.51.14	Nii seɗɗa ɓe njooftan haɓɓaaɓe. Ɓe maayataa nder ngaska. Ɓe cooyataa nyaamdu. 
ISA.51.15	Ngam min woni Jawmiraawo, Allah mooɗon, laanyanɗo mbeela, umminanɗo ƴuuge mbaɗa hoolo. Jawmiraawo honooɓe asama woni innde am. 
ISA.51.16	Mi we'iti asamanji, mi jo'ini lesdi dow caɓɓaaje maari. Mi wi'i jooɗiiɓe haa Siyona: Onon on ummaatoore am. Mi waɗi bolle am nder kunnduɗe mon, mi suddi on bee ɗowdi juŋngo am.”
ISA.51.17	Fin, fin! Umma, an Urusaliima! A yari jardugel tikkere ngel juŋngo Jawmiraawo hokki ma. A yari ko woni nder jardugel fuu haa ɗum hokki ma giilol
ISA.51.18	Walaa ɗowuɗo ma caka ɓikkoy koy ndanyɗa fuu. Walaa naŋnguɗo ma juŋngo caka ɓikkoy koy mawninɗa. 
ISA.51.19	Masiibooji ɗiɗi ɗi'i keɓi ma: Lesdi ma wonni, laati bille, yimɓe ma maayi bee dolo e kaafahi. Moy woyete, moy de'itinte? 
