MAT.1.1	ibrAhImaH santAno dAyUd tasya santAno yIzukhrISTastasya pUrvvapuruSavaMzazreNI|
REV.11.9	tato nAnAjAtIyA nAnAvaMzIyA nAnAbhASAvAdino nAnAdezIyAzca bahavo mAnavAH sArddhadinatrayaM tayoH kuNape nirIkSiSyante, tayoH kuNapayoH zmazAne sthApanaM nAnujJAsyanti|
REV.11.10	pRthivInivAsinazca tayo rhetorAnandiSyanti sukhabhogaM kurvvantaH parasparaM dAnAni preSayiSyanti ca yatastAbhyAM bhaviSyadvAdibhyAM pRthivInivAsino yAtanAM prAptAH|
REV.11.11	tasmAt sArddhadinatrayAt param IzvarAt jIvanadAyaka Atmani tau praviSTe tau caraNairudatiSThatAM, tena yAvantastAvapazyan te 'tIva trAsayuktA abhavan|
REV.11.12	tataH paraM tau svargAd uccairidaM kathayantaM ravam azRNutAM yuvAM sthAnam etad ArohatAM tatastayoH zatruSu nirIkSamANeSu tau meghena svargam ArUDhavantau|
REV.11.13	taddaNDe mahAbhUmikampe jAte puryyA dazamAMzaH patitaH saptasahasrANi mAnuSAzca tena bhUmikampena hatAH, avaziSTAzca bhayaM gatvA svargIyezvarasya prazaMsAm akIrttayan|
REV.11.14	dvitIyaH santApo gataH pazya tRtIyaH santApastUrNam Agacchati|
REV.11.15	anantaraM saptadUtena tUryyAM vAditAyAM svarga uccaiH svarairvAgiyaM kIrttitA, rAjatvaM jagato yadyad rAjyaM tadadhunAbhavat| asmatprabhostadIyAbhiSiktasya tArakasya ca| tena cAnantakAlIyaM rAjatvaM prakariSyate||
REV.11.16	aparam IzvarasyAntike svakIyasiMhAsaneSUpaviSTAzcaturviMzatiprAcInA bhuvi nyaGbhUkhA bhUtvezvaraM praNamyAvadan,
REV.11.17	he bhUta varttamAnApi bhaviSyaMzca parezvara| he sarvvazaktiman svAmin vayaM te kurmmahe stavaM| yat tvayA kriyate rAjyaM gRhItvA te mahAbalaM|
REV.11.18	vijAtIyeSu kupyatsu prAdurbhUtA tava krudhA| mRtAnAmapi kAlo 'sau vicAro bhavitA yadA| bhRtyAzca tava yAvanto bhaviSyadvAdisAdhavaH|ye ca kSudrA mahAnto vA nAmataste hi bibhyati| yadA sarvvebhya etebhyo vetanaM vitariSyate| gantavyazca yadA nAzo vasudhAyA vinAzakaiH||
REV.11.19	anantaram Izvarasya svargasthamandirasya dvAraM muktaM tanmandiramadhye ca niyamamaJjUSA dRzyAbhavat, tena taDito ravAH stanitAni bhUmikampo gurutarazilAvRSTizcaitAni samabhavan|
REV.12.1	tataH paraM svarge mahAcitraM dRSTaM yoSidekAsIt sA parihitasUryyA candrazca tasyAzcaraNayoradho dvAdazatArANAM kirITaJca zirasyAsIt|
REV.12.2	sA garbhavatI satI prasavavedanayA vyathitArttarAvam akarot|
REV.12.3	tataH svarge 'param ekaM citraM dRSTaM mahAnAga eka upAtiSThat sa lohitavarNastasya sapta zirAMsi sapta zRGgANi ziraHsu ca sapta kirITAnyAsan|
REV.12.4	sa svalAGgUlena gaganasthanakSatrANAM tRtIyAMzam avamRjya pRthivyAM nyapAtayat| sa eva nAgo navajAtaM santAnaM grasitum udyatastasyAH prasaviSyamANAyA yoSito 'ntike 'tiSThat|
REV.12.5	sA tu puMsantAnaM prasUtA sa eva lauhamayarAjadaNDena sarvvajAtIzcArayiSyati, kiJca tasyAH santAna Izvarasya samIpaM tadIyasiMhAsanasya ca sannidhim uddhRtaH|
REV.12.6	sA ca yoSit prAntaraM palAyitA yatastatrezvareNa nirmmita Azrame SaSThyadhikazatadvayAdhikasahasradinAni tasyAH pAlanena bhavitavyaM|
REV.12.7	tataH paraM svarge saMgrAma upApiSThat mIkhAyelastasya dUtAzca tena nAgena sahAyudhyan tathA sa nAgastasya dUtAzca saMgrAmam akurvvan, kintu prabhavituM nAzaknuvan
REV.12.8	yataH svarge teSAM sthAnaM puna rnAvidyata|
REV.12.9	aparaM sa mahAnAgo 'rthato diyAvalaH (apavAdakaH) zayatAnazca (vipakSaH) iti nAmnA vikhyAto yaH purAtanaH sarpaH kRtsnaM naralokaM bhrAmayati sa pRthivyAM nipAtitastena sArddhaM tasya dUtA api tatra nipAtitAH|
REV.12.10	tataH paraM svarge uccai rbhASamANo ravo 'yaM mayAzrAvi, trANaM zaktizca rAjatvamadhunaivezvarasya naH| tathA tenAbhiSiktasya trAtuH parAkramo 'bhavatM|| yato nipAtito 'smAkaM bhrAtRNAM so 'bhiyojakaH| yenezvarasya naH sAkSAt te 'dUSyanta divAnizaM||
REV.12.11	meSavatsasya raktena svasAkSyavacanena ca| te tu nirjitavantastaM na ca sneham akurvvata| prANoSvapi svakIyeSu maraNasyaiva saGkaTe|
REV.12.12	tasmAd Anandatu svargo hRSyantAM tannivAminaH| hA bhUmisAgarau tApo yuvAmevAkramiSyati| yuvayoravatIrNo yat zaitAno 'tIva kApanaH| alpo me samayo 'styetaccApi tenAvagamyate||
REV.12.13	anantaraM sa nAgaH pRthivyAM svaM nikSiptaM vilokya tAM putraprasUtAM yoSitam upAdravat|
REV.12.14	tataH sA yoSit yat svakIyaM prAntarasthAzramaM pratyutpatituM zaknuyAt tadarthaM mahAkurarasya pakSadvayaM tasvai dattaM, sA tu tatra nAgato dUre kAlaikaM kAladvayaM kAlArddhaJca yAvat pAlyate|
REV.12.15	kiJca sa nAgastAM yoSitaM srotasA plAvayituM svamukhAt nadIvat toyAni tasyAH pazcAt prAkSipat|
REV.12.16	kintu medinI yoSitam upakurvvatI nijavadanaM vyAdAya nAgamukhAd udgIrNAM nadIm apivat|
REV.12.17	tato nAgo yoSite kruddhvA tadvaMzasyAvaziSTalokairarthato ya IzvarasyAjJAH pAlayanti yIzoH sAkSyaM dhArayanti ca taiH saha yoddhuM nirgatavAn|
REV.12.18	[]
REV.13.1	tataH paramahaM sAgarIyasikatAyAM tiSThan sAgarAd udgacchantam ekaM pazuM dRSTavAn tasya daza zRGgANi sapta zirAMsi ca daza zRGgeSu daza kirITAni ziraHsu cezvaranindAsUcakAni nAmAni vidyante|
REV.13.2	mayA dRSTaH sa pazuzcitravyAghrasadRzaH kintu tasya caraNau bhallUkasyeva vadanaJca siMhavadanamiva| nAgane tasmai svIyaparAkramaH svIyaM siMhAsanaM mahAdhipatyaJcAdAyi|
REV.13.3	mayi nirIkSamANe tasya zirasAm ekam antakAghAtena cheditamivAdRzyata, kintu tasyAntakakSatasya pratIkAro 'kriyata tataH kRtsno naralokastaM pazumadhi camatkAraM gataH,
REV.13.4	yazca nAgastasmai pazave sAmarthyaM dattavAn sarvve taM prANaman pazumapi praNamanto 'kathayan, ko vidyate pazostulyastena ko yoddhumarhati|
REV.13.5	anantaraM tasmai darpavAkyezvaranindAvAdi vadanaM dvicatvAriMzanmAsAn yAvad avasthiteH sAmarthyaJcAdAyi|
REV.13.6	tataH sa IzvaranindanArthaM mukhaM vyAdAya tasya nAma tasyAvAsaM svarganivAsinazca ninditum Arabhata|
REV.13.7	aparaM dhArmmikaiH saha yodhanasya teSAM parAjayasya cAnumatiH sarvvajAtIyAnAM sarvvavaMzIyAnAM sarvvabhASAvAdinAM sarvvadezIyAnAJcAdhipatyamapi tasmA adAyi|
REV.13.8	tato jagataH sRSTikAlAt cheditasya meSavatsasya jIvanapustake yAvatAM nAmAni likhitAni na vidyante te pRthivInivAsinaH sarvve taM pazuM praNaMsyanti|
REV.13.9	yasya zrotraM vidyate sa zRNotu|
REV.13.10	yo jano 'parAn vandIkRtya nayati sa svayaM vandIbhUya sthAnAntaraM gamiSyati, yazca khaGgena hanti sa svayaM khaGgena ghAniSyate| atra pavitralokAnAM sahiSNutayA vizvAsena ca prakAzitavyaM|
REV.13.11	anantaraM pRthivIta udgacchan apara ekaH pazu rmayA dRSTaH sa meSazAvakavat zRGgadvayaviziSTa AsIt nAgavaccAbhASata|
REV.13.12	sa prathamapazorantike tasya sarvvaM parAkramaM vyavaharati vizeSato yasya prathamapazorantikakSataM pratIkAraM gataM tasya pUjAM pRthivIM tannivAsinazca kArayati|
REV.13.13	aparaM mAnavAnAM sAkSAd AkAzato bhuvi vahnivarSaNAdIni mahAcitrANi karoti|
REV.13.14	tasya pazoH sAkSAd yeSAM citrakarmmaNAM sAdhanAya sAmarthyaM tasmai dattaM taiH sa pRthivInivAsino bhrAmayati, vizeSato yaH pazuH khaGgena kSatayukto bhUtvApyajIvat tasya pratimAnirmmANaM pRthivInivAsina Adizati|
REV.13.15	aparaM tasya pazoH pratimA yathA bhASate yAvantazca mAnavAstAM pazupratimAM na pUjayanti te yathA hanyante tathA pazupratimAyAH prANapratiSThArthaM sAmarthyaM tasmA adAyi|
REV.13.16	aparaM kSudramahaddhanidaridramuktadAsAn sarvvAn dakSiNakare bhAle vA kalaGkaM grAhayati|
REV.13.17	tasmAd ye taM kalaGkamarthataH pazo rnAma tasya nAmnaH saMkhyAGkaM vA dhArayanti tAn vinA pareNa kenApi krayavikraye karttuM na zakyete|
REV.13.18	atra jJAnena prakAzitavyaM| yo buddhiviziSTaH sa pazoH saMkhyAM gaNayatu yataH sA mAnavasya saMkhyA bhavati| sA ca saMkhyA SaTSaSTyadhikaSaTzatAni|
REV.14.1	tataH paraM nirIkSamANena mayA meSazAvako dRSTaH sa siyonaparvvatasyoparyyatiSThat, aparaM yeSAM bhAleSu tasya nAma tatpituzca nAma likhitamAste tAdRzAzcatuzcatvAriMzatsahasrAdhikA lakSalokAstena sArddham Asan|
REV.14.2	anantaraM bahutoyAnAM rava iva gurutarastanitasya ca rava iva eko ravaH svargAt mayAzrAvi| mayA zrutaH sa ravo vINAvAdakAnAM vINAvAdanasya sadRzaH|
REV.14.3	siMhasanasyAntike prANicatuSTayasya prAcInavargasya cAntike 'pi te navInamekaM gItam agAyan kintu dharaNItaH parikrItAn tAn catuzcatvAriMzatyahasrAdhikalakSalokAn vinA nApareNa kenApi tad gItaM zikSituM zakyate|
REV.14.4	ime yoSitAM saGgena na kalaGkitA yataste 'maithunA meSazAvako yat kimapi sthAnaM gacchet tatsarvvasmin sthAne tam anugacchanti yataste manuSyANAM madhyataH prathamaphalAnIvezvarasya meSazAvakasya ca kRte parikrItAH|
REV.14.5	teSAM vadaneSu cAnRtaM kimapi na vidyate yataste nirddoSA IzvarasiMhAsanasyAntike tiSThanti|
REV.14.6	anantaram AkAzamadhyenoDDIyamAno 'para eko dUto mayA dRSTaH so 'nantakAlIyaM susaMvAdaM dhArayati sa ca susaMvAdaH sarvvajAtIyAn sarvvavaMzIyAn sarvvabhASAvAdinaH sarvvadezIyAMzca pRthivInivAsinaH prati tena ghoSitavyaH|
REV.14.7	sa uccaiHsvareNedaM gadati yUyamIzvarAd bibhIta tasya stavaM kuruta ca yatastadIyavicArasya daNDa upAtiSThat tasmAd AkAzamaNDalasya pRthivyAH samudrasya toyaprasravaNAnAJca sraSTA yuSmAbhiH praNamyatAM|
REV.14.8	tatpazcAd dvitIya eko dUta upasthAyAvadat patitA patitA sA mahAbAbil yA sarvvajAtIyAn svakIyaM vyabhicArarUpaM krodhamadam apAyayat|
REV.14.9	tatpazcAd tRtIyo dUta upasthAyoccairavadat, yaH kazcita taM zazuM tasya pratimAJca praNamati svabhAle svakare vA kalaGkaM gRhlAti ca
REV.14.10	so 'pIzvarasya krodhapAtre sthitam amizritaM madat arthata Izvarasya krodhamadaM pAsyati pavitradUtAnAM meSazAvakasya ca sAkSAd vahnigandhakayo ryAtanAM lapsyate ca|
REV.14.11	teSAM yAtanAyA dhUmo 'nantakAlaM yAvad udgamiSyati ye ca pazuM tasya pratimAJca pUjayanti tasya nAmno 'GkaM vA gRhlanti te divAnizaM kaJcana virAmaM na prApsyanti|
REV.14.12	ye mAnavA IzvarasyAjJA yIzau vizvAsaJca pAlayanti teSAM pavitralokAnAM sahiSNutayAtra prakAzitavyaM|
REV.14.13	aparaM svargAt mayA saha sambhASamANa eko ravo mayAzrAvi tenoktaM tvaM likha, idAnImArabhya ye prabhau mriyante te mRtA dhanyA iti; AtmA bhASate satyaM svazramebhyastai rvirAmaH prAptavyaH teSAM karmmANi ca tAn anugacchanti|
REV.14.14	tadanantaraM nirIkSamANena mayA zvetavarNa eko megho dRSTastanmeghArUDho jano mAnavaputrAkRtirasti tasya zirasi suvarNakirITaM kare ca tIkSNaM dAtraM tiSThati|
REV.14.15	tataH param anya eko dUto mandirAt nirgatyoccaiHsvareNa taM meghArUDhaM sambhASyAvadat tvayA dAtraM prasAryya zasyacchedanaM kriyatAM zasyacchedanasya samaya upasthito yato medinyAH zasyAni paripakkAni|
REV.14.16	tatastena meghArUDhena pRthivyAM dAtraM prasAryya pRthivyAH zasyacchedanaM kRtaM|
REV.14.17	anantaram apara eko dUtaH svargasthamandirAt nirgataH so 'pi tIkSNaM dAtraM dhArayati|
REV.14.18	aparam anya eko dUto vedito nirgataH sa vahneradhipatiH sa uccaiHsvareNa taM tIkSNadAtradhAriNaM sambhASyAvadat tvayA svaM tIkSNaM dAtraM prasAryya medinyA drAkSAgucchacchedanaM kriyatAM yatastatphalAni pariNatAni|
REV.14.19	tataH sa dUtaH pRthivyAM svadAtraM prasAryya pRthivyA drAkSAphalacchedanam akarot tatphalAni cezvarasya krodhasvarUpasya mahAkuNDasya madhyaM nirakSipat|
REV.14.20	tatkuNDasthaphalAni ca bahi rmardditAni tataH kuNDamadhyAt nirgataM raktaM krozazataparyyantam azvAnAM khalInAn yAvad vyApnot|
REV.15.1	tataH param ahaM svarge 'param ekam adbhutaM mahAcihnaM dRSTavAn arthato yai rdaNDairIzvarasya kopaH samAptiM gamiSyati tAn daNDAn dhArayantaH sapta dUtA mayA dRSTAH|
REV.15.2	vahnimizritasya kAcamayasya jalAzayasyAkRtirapi dRSTA ye ca pazostatpratimAyAstannAmno 'Gkasya ca prabhUtavantaste tasya kAcamayajalAzayasya tIre tiSThanta IzvarIyavINA dhArayanti,
REV.15.3	IzvaradAsasya mUsaso gItaM meSazAvakasya ca gItaM gAyanto vadanti, yathA, sarvvazaktiviziSTastvaM he prabho paramezvara|tvadIyasarvvakarmmANi mahAnti cAdbhutAni ca| sarvvapuNyavatAM rAjan mArgA nyAyyA RtAzca te|
REV.15.4	he prabho nAmadheyAtte ko na bhItiM gamiSyati| ko vA tvadIyanAmnazca prazaMsAM na kariSyati| kevalastvaM pavitro 'si sarvvajAtIyamAnavAH| tvAmevAbhipraNaMsyanti samAgatya tvadantikaM| yasmAttava vicArAjJAH prAdurbhAvaM gatAH kila||
REV.15.5	tadanantaraM mayi nirIkSamANe sati svarge sAkSyAvAsasya mandirasya dvAraM muktaM|
REV.15.6	ye ca sapta dUtAH sapta daNDAn dhArayanti te tasmAt mandirAt niragacchan| teSAM paricchadA nirmmalazRbhravarNavastranirmmitA vakSAMsi ca suvarNazRGkhalai rveSTitAnyAsan|
REV.15.7	aparaM caturNAM prANinAm ekastebhyaH saptadUtebhyaH saptasuvarNakaMsAn adadAt|
REV.15.8	anantaram Izvarasya tejaHprabhAvakAraNAt mandiraM dhUmena paripUrNaM tasmAt taiH saptadUtaiH saptadaNDAnAM samAptiM yAvat mandiraM kenApi praveSTuM nAzakyata|
REV.16.1	tataH paraM mandirAt tAn saptadUtAn sambhASamANa eSa mahAravo mayAzrAvi, yUyaM gatvA tebhyaH saptakaMsebhya Izvarasya krodhaM pRthivyAM srAvayata|
REV.16.2	tataH prathamo dUto gatvA svakaMse yadyad avidyata tat pRthivyAm asrAvayat tasmAt pazoH kalaGkadhAriNAM tatpratimApUjakAnAM mAnavAnAM zarIreSu vyathAjanakA duSTavraNA abhavan|
REV.16.3	tataH paraM dvitIyo dUtaH svakaMse yadyad avidyata tat samudre 'srAvayat tena sa kuNapasthazoNitarUpyabhavat samudre sthitAzca sarvve prANino mRtyuM gatAH|
REV.16.4	aparaM tRtIyo dUtaH svakaMse yadyad avidyata tat sarvvaM nadISu jalaprasravaNeSu cAsrAvayat tatastAni raktamayAnyabhavan| aparaM toyAnAm adhipasya dUtasya vAgiyaM mayA zrutA|
REV.16.5	varttamAnazca bhUtazca bhaviSyaMzca paramezvaraH| tvameva nyAyyakArI yad etAdRk tvaM vyacArayaH|
REV.16.6	bhaviSyadvAdisAdhUnAM raktaM taireva pAtitaM| zoNitaM tvantu tebhyo 'dAstatpAnaM teSu yujyate||
REV.16.7	anantaraM vedIto bhASamANasya kasyacid ayaM ravo mayA zrutaH, he parazvara satyaM tat he sarvvazaktiman prabho| satyA nyAyyAzca sarvvA hi vicArAjJAstvadIyakAH||
REV.16.8	anantaraM caturtho dUtaH svakaMse yadyad avidyata tat sarvvaM sUryye 'srAvayat tasmai ca vahninA mAnavAn dagdhuM sAmarthyam adAyi|
REV.16.9	tena manuSyA mahAtApena tApitAsteSAM daNDAnAm AdhipatyaviziSTasyezvarasya nAmAnindan tatprazaMsArthaJca manaHparivarttanaM nAkurvvan|
REV.16.10	tataH paraM paJcamo dUtaH svakaMse yadyad avidyata tat sarvvaM pazoH siMhAsane 'srAvayat tena tasya rASTraM timirAcchannam abhavat lokAzca vedanAkAraNAt svarasanA adaMdazyata|
REV.16.11	svakIyavyathAvraNakAraNAcca svargastham anindan svakriyAbhyazca manAMsi na parAvarttayan|
REV.16.12	tataH paraM SaSTho dUtaH svakaMse yadyad avidyata tat sarvvaM pharAtAkhyo mahAnade 'srAvayat tena sUryyodayadiza AgamiSyatAM rAjJAM mArgasugamArthaM tasya toyAni paryyazuSyan|
REV.16.13	anantaraM nAgasya vadanAt pazo rvadanAt mithyAbhaviSyadvAdinazca vadanAt nirgacchantastrayo 'zucaya AtmAno mayA dRSTAste maNDUkAkArAH|
REV.16.14	ta AzcaryyakarmmakAriNo bhUtAnAm AtmAnaH santi sarvvazaktimata Izvarasya mahAdine yena yuddhena bhavitavyaM tatkRte kRtsrajagato rAjJAH saMgrahItuM teSAM sannidhiM nirgacchanti|
REV.16.15	aparam ibribhASayA harmmagiddonAmakasthane te saGgRhItAH|
REV.16.16	pazyAhaM cairavad AgacchAmi yo janaH prabuddhastiSThati yathA ca nagnaH san na paryyaTati tasya lajjA ca yathA dRzyA na bhavati tathA svavAsAMsi rakSati sa dhanyaH|
REV.16.17	tataH paraM saptamo dUtaH svakaMse yadyad avidyata tat sarvvam AkAze 'srAvayat tena svargIyamandiramadhyasthasiMhAsanAt mahAravo 'yaM nirgataH samAptirabhavaditi|
REV.16.18	tadanantaraM taDito ravAH stanitAni cAbhavan, yasmin kAle ca pRthivyAM manuSyAH sRSTAstam Arabhya yAdRGmahAbhUmikampaH kadApi nAbhavat tAdRg bhUkampo 'bhavat|
REV.16.19	tadAnIM mahAnagarI trikhaNDA jAtA bhinnajAtIyAnAM nagarANi ca nyapatan mahAbAbil cezvareNa svakIyapracaNDakopamadirApAtradAnArthaM saMsmRtA|
REV.16.20	dvIpAzca palAyitA girayazcAntahitAH|
REV.16.21	gaganamaNDalAcca manuSyANAm uparyyekaikadroNaparimitazilAnAM mahAvRSTirabhavat tacchilAvRSTeH klezAt manuSyA Izvaram anindam yatastajjAtaH klezo 'tIva mahAn|
REV.17.1	tadanantaraM teSAM saptakaMsadhAriNAM saptadUtAnAm eka Agatya mAM sambhASyAvadat, atrAgaccha, medinyA narapatayo yayA vezyayA sArddhaM vyabhicArakarmma kRtavantaH,
REV.17.2	yasyA vyabhicAramadena ca pRthivInivAsino mattA abhavan tasyA bahutoyeSUpaviSTAyA mahAvezyAyA daNDam ahaM tvAM darzayAmi|
REV.17.3	tato 'ham AtmanAviSTastena dUtena prAntaraM nItastatra nindAnAmabhiH paripUrNaM saptazirobhi rdazazRGgaizca viziSTaM sindUravarNaM pazumupaviSTA yoSidekA mayA dRSTA|
REV.17.4	sA nArI kRSNalohitavarNaM sindUravarNaJca paricchadaM dhArayati svarNamaNimuktAbhizca vibhUSitAsti tasyAH kare ghRNArhadravyaiH svavyabhicArajAtamalaizca paripUrNa ekaH suvarNamayaH kaMso vidyate|
REV.17.5	tasyA bhAle nigUDhavAkyamidaM pRthivIsthavezyAnAM ghRNyakriyANAJca mAtA mahAbAbiliti nAma likhitam Aste|
REV.17.6	mama dRSTigocarasthA sA nArI pavitralokAnAM rudhireNa yIzoH sAkSiNAM rudhireNa ca mattAsIt tasyA darzanAt mamAtizayam AzcaryyajJAnaM jAtaM|
REV.17.7	tataH sa dUto mAm avadat kutastavAzcaryyajJAnaM jAyate? asyA yoSitastadvAhanasya saptazirobhi rdazazRGgaizca yuktasya pazozca nigUDhabhAvam ahaM tvAM jJApayAmi|
REV.17.8	tvayA dRSTo 'sau pazurAsIt nedAnIM varttate kintu rasAtalAt tenodetavyaM vinAzazca gantavyaH| tato yeSAM nAmAni jagataH sRSTikAlam Arabhya jIvanapustake likhitAni na vidyante te pRthivInivAsino bhUtam avarttamAnamupasthAsyantaJca taM pazuM dRSTvAzcaryyaM maMsyante|
REV.17.9	atra jJAnayuktayA buddhyA prakAzitavyaM| tAni saptazirAMsi tasyA yoSita upavezanasthAnasvarUpAH saptagirayaH sapta rAjAnazca santi|
REV.17.10	teSAM paJca patitA ekazca varttamAnaH zeSazcAdyApyanupasthitaH sa yadopasthAsyati tadApi tenAlpakAlaM sthAtavyaM|
REV.17.11	yaH pazurAsIt kintvidAnIM na varttate sa evASTamaH, sa saptAnAm eko 'sti vinAzaM gamiSyati ca|
REV.17.12	tvayA dRSTAni dazazRGgANyapi daza rAjAnaH santiH, adyApi tai rAjyaM na prAptaM kintu muhUrttamekaM yAvat pazunA sArddhaM te rAjAna iva prabhutvaM prApsyanti|
REV.17.13	ta ekamantraNA bhaviSyanti svakIyazaktiprabhAvau pazave dAsyanti ca|
REV.17.14	te meSazAvakena sArddhaM yotsyanti, kintu meSazAvakastAn jeSyati yataH sa prabhUnAM prabhU rAjJAM rAjA cAsti tasya saGgino 'pyAhUtA abhirucitA vizvAsyAzca|
REV.17.15	aparaM sa mAm avadat sA vezyA yatropavizati tAni toyAni lokA janatA jAtayo nAnAbhASAvAdinazca santi|
REV.17.16	tvayA dRSTAni daza zRGgANi pazuzceme tAM vezyAm RtIyiSyante dInAM nagnAJca kariSyanti tasyA mAMsAni bhokSyante vahninA tAM dAhayiSyanti ca|
REV.17.17	yata Izvarasya vAkyAni yAvat siddhiM na gamiSyanti tAvad Izvarasya manogataM sAdhayitum ekAM mantraNAM kRtvA tasmai pazave sveSAM rAjyaM dAtuJca teSAM manAMsIzvareNa pravarttitAni|
REV.17.18	aparaM tvayA dRSTA yoSit sA mahAnagarI yA pRthivyA rAjJAm upari rAjatvaM kurute|
REV.18.1	tadanantaraM svargAd avarohan apara eko dUto mayA dRSTaH sa mahAparAkramaviziSTastasya tejasA ca pRthivI dIptA|
REV.18.2	sa balavatA svareNa vAcamimAm aghoSayat patitA patitA mahAbAbil, sA bhUtAnAM vasatiH sarvveSAm azucyAtmanAM kArA sarvveSAm azucInAM ghRNyAnAJca pakSiNAM piJjarazcAbhavat|
REV.18.3	yataH sarvvajAtIyAstasyA vyabhicArajAtAM kopamadirAM pItavantaH pRthivyA rAjAnazca tayA saha vyabhicAraM kRtavantaH pRthivyA vaNijazca tasyAH sukhabhogabAhulyAd dhanADhyatAM gatavantaH|
REV.18.4	tataH paraM svargAt mayApara eSa ravaH zrutaH, he mama prajAH, yUyaM yat tasyAH pApAnAm aMzino na bhavata tasyA daNDaizca daNDayuktA na bhavata tadarthaM tato nirgacchata|
REV.18.5	yatastasyAH pApAni gaganasparzAnyabhavan tasyA adharmmakriyAzcezvareNa saMsmRtAH|
REV.18.6	parAn prati tayA yadvad vyavahRtaM tadvat tAM prati vyavaharata, tasyAH karmmaNAM dviguNaphalAni tasyai datta, yasmin kaMse sA parAn madyam apAyayat tameva tasyAH pAnArthaM dviguNamadyena pUrayata|
REV.18.7	tayA yAtmazlAghA yazca sukhabhogaH kRtastayo rdviguNau yAtanAzokau tasyai datta, yataH sA svakIyAntaHkaraNe vadati, rAjJIvad upaviSTAhaM nAnAthA na ca zokavit|
REV.18.8	tasmAd divasa ekasmin mArIdurbhikSazocanaiH, sA samAploSyate nArI dhyakSyate vahninA ca sA; yad vicArAdhipastasyA balavAn prabhurIzvaraH,
REV.18.9	vyabhicArastayA sArddhaM sukhabhogazca yaiH kRtaH, te sarvva eva rAjAnastaddAhadhUmadarzanAt, prarodiSyanti vakSAMsi cAhaniSyanti bAhubhiH|
REV.18.10	tasyAstai ryAtanAbhIte rdUre sthitvedamucyate, hA hA bAbil mahAsthAna hA prabhAvAnvite puri, ekasmin AgatA daNDe vicArAjJA tvadIyakA|
REV.18.11	medinyA vaNijazca tasyAH kRte rudanti zocanti ca yatasteSAM paNyadravyANi kenApi na krIyante|
REV.18.12	phalataH suvarNaraupyamaNimuktAH sUkSmavastrANi kRSNalohitavAsAMsi paTTavastrANi sindUravarNavAsAMsi candanAdikASThAni gajadantena mahArghakASThena pittalalauhAbhyAM marmmaraprastareNa vA nirmmitAni sarvvavidhapAtrANi
REV.18.13	tvagelA dhUpaH sugandhidravyaM gandharaso drAkSArasastailaM zasyacUrNaM godhUmo gAvo meSA azvA rathA dAseyA manuSyaprANAzcaitAni paNyadravyANi kenApi na krIyante|
REV.18.14	tava mano'bhilASasya phalAnAM samayo gataH, tvatto dUrIkRtaM yadyat zobhanaM bhUSaNaM tava, kadAcana taduddezo na puna rlapsyate tvayA|
REV.18.15	tadvikretAro ye vaNijastayA dhanino jAtAste tasyA yAtanAyA bhayAd dUre tiSThanato rodiSyanti zocantazcedaM gadiSyanti
REV.18.16	hA hA mahApuri, tvaM sUkSmavastraiH kRSNalohitavastraiH sindUravarNavAsobhizcAcchAditA svarNamaNimuktAbhiralaGkRtA cAsIH,
REV.18.17	kintvekasmin daNDe sA mahAsampad luptA| aparaM potAnAM karNadhArAH samUूhalokA nAvikAH samudravyavasAyinazca sarvve
REV.18.18	dUre tiSThantastasyA dAhasya dhUmaM nirIkSamANA uccaiHsvareNa vadanti tasyA mahAnagaryyAH kiM tulyaM?
REV.18.19	aparaM svaziraHsu mRttikAM nikSipya te rudantaH zocantazcoccaiHsvareNedaM vadanti hA hA yasyA mahApuryyA bAhulyadhanakAraNAt, sampattiH saJcitA sarvvaiH sAmudrapotanAyakaiH, ekasminneva daNDe sA sampUrNocchinnatAM gatA|
REV.18.20	he svargavAsinaH sarvve pavitrAH preritAzca he| he bhAvivAdino yUyaM kRte tasyAH praharSata| yuSmAkaM yat tayA sArddhaM yo vivAdaH purAbhavat| daNDaM samucitaM tasya tasyai vyataradIzvaraH||
REV.18.21	anantaram eko balavAn dUto bRhatpeSaNIprastaratulyaM pASANamekaM gRhItvA samudre nikSipya kathitavAn, IdRgbalaprakAzena bAbil mahAnagarI nipAtayiSyate tatastasyA uddezaH puna rna lapsyate|
REV.18.22	vallakIvAdinAM zabdaM puna rna zroSyate tvayi| gAthAkAnAJca zabdo vA vaMzItUryyAdivAdinAM| zilpakarmmakaraH ko 'pi puna rna drakSyate tvayi| peSaNIprastaradhvAnaH puna rna zroSyate tvayi|
REV.18.23	dIpasyApi prabhA tadvat puna rna drakSyate tvayi| na kanyAvarayoH zabdaH punaH saMzroSyate tvayi| yasmAnmukhyAH pRthivyA ye vaNijaste'bhavan tava| yasmAcca jAtayaH sarvvA mohitAstava mAyayA|
REV.18.24	bhAvivAdipavitrANAM yAvantazca hatA bhuvi| sarvveSAM zoNitaM teSAM prAptaM sarvvaM tavAntare||
REV.19.1	tataH paraM svargasthAnAM mahAjanatAyA mahAzabdo 'yaM mayA zrUtaH, brUta parezvaraM dhanyam asmadIyo ya IzvaraH| tasyAbhavat paritrANAM prabhAvazca parAkramaH|
