GEN.1.1	In the beginning God created the heavens and the earth. 
ROM.10.7	that is, to bring the Messiah up from the dead. 
ROM.10.8	What, then, does it say?
ROM.10.8	“The word is near you, in your mouth and in your heart.” 
ROM.10.8	that is, the word about trust which we proclaim, namely, 
ROM.10.9	that if you acknowledge publicly with your mouth that Yeshua is Lord and trust in your heart that God raised him from the dead, you will be delivered. 
ROM.10.10	For with the heart one goes on trusting and thus continues toward righteousness, while with the mouth one keeps on making public acknowledgement and thus continues toward deliverance. 
ROM.10.11	For the passage quoted says that 
ROM.10.12	That means that there is no difference between Jew and Gentile 
ROM.10.13	since 
ROM.10.14	But how can they call on someone if they haven’t trusted in him? And how can they trust in someone if they haven’t heard about him? And how can they hear about someone if no one is proclaiming him? 
ROM.10.15	And how can people proclaim him unless God sends them? — as the 
ROM.10.16	The problem is that they haven’t all paid attention to the Good News and obeyed it. For Yesha‘yahu says,
ROM.10.16	“
ROM.10.17	So trust comes from what is heard, and what is heard comes through a word proclaimed about the Messiah.
ROM.10.18	“But, I say, isn’t it rather that they didn’t hear?” No, they did hear —
ROM.10.18	“Their voice has gone out throughout the whole world
ROM.10.18	and their words to the ends of the earth.”
ROM.10.19	“But, I say, isn’t it rather that Isra’el didn’t understand?”
ROM.10.19	“I will provoke you to jealousy over a non-nation,
ROM.10.19	over a nation void of understanding I will make you angry.”
ROM.10.20	Moreover, Yesha‘yahu boldly says,
ROM.10.20	“I was found by those who were not looking for me,
ROM.10.20	I became known to those who did not ask for me”;
ROM.10.21	but to Isra’el he says,
ROM.10.21	“All day long I held out my hands
ROM.10.21	to a people who kept disobeying and contradicting.”
ROM.11.1	“In that case, I say, isn’t it that God has repudiated his people?” Heaven forbid! For I myself am a son of Isra’el, from the seed of Avraham, of the tribe of Binyamin. 
ROM.11.2	God has not repudiated his people, whom he chose in advance. Or don’t you know what the 
ROM.11.3	“
ROM.11.4	But what is God’s answer to him? “I have kept for myself seven thousand men who have not knelt down to Ba‘al.” 
ROM.11.5	It’s the same way in the present age: there is a remnant, chosen by grace. 
ROM.11.6	(Now if it is by grace, it is accordingly not based on legalistic works; if it were otherwise, grace would no longer be grace.) 
ROM.11.7	What follows is that Isra’el has not attained the goal for which she is striving. The ones chosen have obtained it, but the rest have been made stonelike, 
ROM.11.8	just as the 
ROM.11.8	“God has given them a spirit of dullness —
ROM.11.8	eyes that do not see
ROM.11.8	and ears that do not hear,
ROM.11.8	right down to the present day.”
ROM.11.9	And David says,
ROM.11.9	“Let their dining table become for them
ROM.11.9	a snare and a trap, a pitfall and a punishment.
ROM.11.10	Let their eyes be darkened, so that they can’t see,
ROM.11.10	with their backs bent continually.”
ROM.11.11	“In that case, I say, isn’t it that they have stumbled with the result that they have permanently fallen away?” Heaven forbid! Quite the contrary, it is by means of their stumbling that the deliverance has come to the Gentiles, in order to provoke them to jealousy. 
ROM.11.12	Moreover, if their stumbling is bringing riches to the world — that is, if Isra’el’s being placed temporarily in a condition less favored than that of the Gentiles is bringing riches to the latter — how much greater riches will Isra’el in its fullness bring them!
ROM.11.13	However, to those of you who are Gentiles I say this: since I myself am an emissary sent to the Gentiles, I make known the importance of my work 
ROM.11.14	in the hope that somehow I may provoke some of my own people to jealousy and save some of them! 
ROM.11.15	For if their casting Yeshua aside means reconciliation for the world, what will their accepting him mean? It will be life from the dead!
ROM.11.16	Now if the 
ROM.11.17	But if some of the branches were broken off, and you — a wild olive — were grafted in among them and have become equal sharers in the rich root of the olive tree, 
ROM.11.18	then don’t boast as if you were better than the branches! However, if you do boast, remember that you are not supporting the root, the root is supporting you. 
ROM.11.19	So you will say, “Branches were broken off so that I might be grafted in.” 
ROM.11.20	True, but so what? They were broken off because of their lack of trust. However, you keep your place only because of your trust. So don’t be arrogant; on the contrary, be terrified! 
ROM.11.21	For if God did not spare the natural branches, he certainly won’t spare you! 
ROM.11.22	So take a good look at God’s kindness and his severity: on the one hand, severity toward those who fell off; but, on the other hand, God’s kindness toward you — provided you maintain yourself in that kindness! Otherwise, you too will be cut off! 
ROM.11.23	Moreover, the others, if they do not persist in their lack of trust, will be grafted in; because God is able to graft them back in. 
ROM.11.24	For if you were cut out of what is by nature a wild olive tree and grafted, contrary to nature, into a cultivated olive tree, how much more will these natural branches be grafted back into their own olive tree!
ROM.11.25	For, brothers, I want you to understand this truth which God formerly concealed but has now revealed, so that you won’t imagine you know more than you actually do. It is that stoniness, to a degree, has come upon Isra’el, until the Gentile world enters in its fullness; 
ROM.11.26	and that it is in this way that all Isra’el will be saved. As the 
ROM.11.26	“Out of Tziyon will come the Redeemer;
ROM.11.26	he will turn away ungodliness from Ya‘akov
ROM.11.27	and this will be my covenant with them, . . .
ROM.11.27	when I take away their sins.”
ROM.11.28	With respect to the Good News they are hated for your sake. But with respect to being chosen they are loved for the Patriarchs’ sake, 
ROM.11.29	for God’s free gifts and his calling are irrevocable. 
ROM.11.30	Just as you yourselves were disobedient to God before but have received mercy now because of Isra’el’s disobedience; 
ROM.11.31	so also Isra’el has been disobedient now, so that by your showing them the same mercy that God has shown you, they too may now receive God’s mercy. 
ROM.11.32	For God has shut up all mankind together in disobedience, in order that he might show mercy to all.
ROM.11.33	O the depth of the riches
ROM.11.33	and the wisdom and knowledge of God!
ROM.11.33	How inscrutable are his judgments!
ROM.11.33	How unsearchable are his ways!
ROM.11.34	For, ‘Who has known the mind of the Lord?
