GEN.1.1	起初，上帝创造天地。 
2CO.6.13	你们也要照样用宽宏的心报答我；我这话正像对自己的孩子说的。
2CO.6.14	你们不要和不信的人同负一轭。义和不义有什么相关？光明和黑暗有什么相连？ 
2CO.6.15	基督和
2CO.6.16	上帝的殿和偶像有什么相同？因为我们是永生上帝的殿，就如上帝曾说：
2CO.6.16	“我要在他们中间居住来往；
2CO.6.16	我要作他们的上帝，
2CO.6.16	他们要作我的子民。”
2CO.6.17	所以主说：
2CO.6.17	“你们务要从他们中间出来，
2CO.6.17	跟他们分别；
2CO.6.17	不要沾不洁净的东西，
2CO.6.17	我就收纳你们。
2CO.6.18	我要作你们的父，
2CO.6.18	你们要作我的儿女。
2CO.6.18	这是全能的主说的。”
2CO.7.1	所以，亲爱的，既然我们有这样的应许，就当洁净自己，除去身体和灵魂一切的污秽，藉着敬畏上帝，得以成圣。
2CO.7.2	宽宏大量地接纳我们吧！我们未曾亏负谁，未曾败坏谁，未曾占谁的便宜。 
2CO.7.3	我说这话，不是要定你们的罪，我已经说过，你们常在我们心里，我们情愿与你们同生共死。 
2CO.7.4	我对你们很是放心，多多夸耀你们；我满有安慰，在我们一切患难中格外喜乐。
2CO.7.5	我们从前到了
2CO.7.6	但那安慰灰心之人的上帝藉着
2CO.7.7	不但藉着他来，也藉着他从你们所得的安慰安慰了我们，因为他把你们的思念，你们的哀恸，你们对我的热忱，都告诉了我，使我更加欢喜。 
2CO.7.8	即使我先前那封信使你们忧愁，后来我曾懊悔，如今却不懊悔；因为我知道，那封信使你们忧愁，不过是暂时的。 
2CO.7.9	如今我欢喜，不是因你们曾忧愁，而是因忧愁导致你们的悔改。你们依着上帝的意思忧愁，凡事就不至于因我们受亏损了。 
2CO.7.10	因为依着上帝的意思而忧愁，就生出没有懊悔的悔改来，以致得救；但世俗的忧愁叫人死。 
2CO.7.11	你看，你们依着上帝的意思而忧愁，这在你们当中产生了何等的殷勤、甚至辩白、甚至愤慨、甚至恐惧、甚至渴望、甚至热忱、甚至责罚。在这一切事上，你们都表明自己是无可指责的。 
2CO.7.12	所以，虽然我从前写信给你们，却不是为那亏负人的，也不是为那受人亏负的，而是要在上帝面前把你们顾念我们的热忱表现出来。 
2CO.7.13	因此，我们得了安慰。
2CO.7.13	在我们所得的安慰之外，又因你们众人使
2CO.7.14	我若对
2CO.7.15	一想起你们众人的顺服，怎样恐惧战兢地接待他，他爱你们的心就越发热切了。 
2CO.7.16	我如今欢喜，因为我在一切事上对你们有信心。
2CO.8.1	弟兄们，我们要把上帝赐给
2CO.8.2	他们在患难中受大考验的时候，仍然满有喜乐，在极度贫穷中还格外显出他们乐捐的慷慨。 
2CO.8.3	我可以证明，他们是按着能力，而且超过了能力来捐助，主动 
2CO.8.4	再三恳求我们，准他们在这供给圣徒的善事上有份； 
2CO.8.5	并且他们所做的，不但照我们所期望的，更照上帝的旨意先把自己献给主，又给了我们。 
2CO.8.6	因此，我们劝
2CO.8.7	既然你们在信心、口才、知识、万分的热忱，以及我们对你们
2CO.8.8	我说这话，并不是命令你们，而是藉着别人的热忱来考验你们爱心的真诚。 
2CO.8.9	你们知道我们主耶稣基督的恩典：他本是富足，却为你们成了贫穷，好使你们因他的贫穷而成为富足。 
2CO.8.10	我在这事上把我的意见告诉你们，是对你们有益，因为你们开始办这事，而且起此心意已经有一年了。 
2CO.8.11	如今就当办成这事，既然有愿做的心，也当照你们所有的去办成。 
2CO.8.12	因为人只要有愿做的心，必照他所有的蒙悦纳，并不是照他所没有的。 
2CO.8.13	我不是要别人轻松，你们受累，而是要均匀： 
2CO.8.14	就是要你们现在的富余补他们的不足，使他们的富余将来也可以补你们的不足，这就均匀了。 
2CO.8.15	如经上所记：
2CO.8.15	多收的没有余，
2CO.8.15	少收的也没有缺。
2CO.8.16	感谢上帝，把我对你们的热忱同样放在
2CO.8.17	他固然听了我的劝告，但自己更加热心，自愿往你们那里去。 
2CO.8.18	我们还差遣一位弟兄和他同去，这人在传福音的事上得了众教会的称赞； 
2CO.8.19	不但这样，他也被众教会选派跟我们同行，把所交托我们的这捐款送到了，为的是荣耀主，也表明我们的好意。 
2CO.8.20	我们这样做，免得有人因我们收的捐款多而挑剔我们。 
2CO.8.21	我们留心做好事，不但在主面前，就是在人面前也是这样。 
2CO.8.22	我们又差遣一位弟兄同去。这人的热忱，我们在许多事上屡次考验过，现在他因为深深信任你们，就更加热心了。 
2CO.8.23	至于
2CO.8.24	所以，你们务要在众教会面前向他们显明你们的爱心和我所夸奖你们的凭据。
2CO.9.1	关于供给圣徒的事，我本来不必写信给你们； 
2CO.9.2	因为我知道你们的好意，常对
2CO.9.3	但我差遣那几位弟兄去，要使你们照我的话预备妥当，免得我们在这事上夸奖你们的话落了空。 
2CO.9.4	万一有
2CO.9.5	因此，我想必须鼓励那几位弟兄先到你们那里去，把从前所应许的捐款预备妥当，好显出你们所捐的是出于乐意，不是出于勉强。
2CO.9.6	还有一点：“少种的少收；多种的多收。” 
2CO.9.7	各人要随心所愿，不要为难，不要勉强，因为上帝爱乐捐的人。 
2CO.9.8	上帝能将各样的恩惠多多加给你们，使你们凡事常常充足，能多做各样善事。 
2CO.9.9	如经上所记：
2CO.9.9	“他施舍，周济贫穷；
2CO.9.9	他的义行存到永远。”
2CO.9.10	那赐种子给撒种的，赐粮食给人吃的，必多多加给你们种地的种子，又增添你们仁义的果子。 
2CO.9.11	你们必凡事富足，能多多施舍，使人藉着我们而生感谢上帝的心。 
2CO.9.12	因为办这供给的事，不但补圣徒的缺乏，而且使许多人对上帝充满更多的感谢。 
2CO.9.13	他们从这供给的事上得了凭据，知道你们宣认基督，顺服他的福音，慷慨捐助给他们和众人，把荣耀归给上帝。 
2CO.9.14	他们也因上帝极大的恩赐显在你们身上而切切想念你们，为你们祈祷。 
2CO.9.15	感谢上帝，因他有说不尽的恩赐！
2CO.10.1	我－
2CO.10.2	有人认为我们是凭着血气行事，我认为必须敢于对付这等人；我但求在那里的时候，不必这样勇敢。 
2CO.10.3	我们虽然在血气中行事，却不凭着血气争战。 
2CO.10.4	因为我们争战的兵器本不是属血气的，而是凭着上帝的能力，能够攻破坚固的营垒。我们攻破各样的计谋， 
2CO.10.5	和各样拦阻人认识上帝的高垒，又夺回人心来顺服基督。 
2CO.10.6	我已经预备好了，等你们完全顺服的时候来惩罚所有不顺服的人。
2CO.10.7	你们只看事情的外表。倘若有人自信是属基督的，他要再想想，他属基督，我们也属基督。 
2CO.10.8	主赐给我们权柄，是要造就你们，并不是要拆毁你们；我就是为这权柄稍微夸口也不觉得惭愧。 
2CO.10.9	我说这话，免得你们以为我写信是要恐吓你们。 
2CO.10.10	因为有人说：“他信上的语气既严厉又强硬，他本人却软弱无能，言语粗俗。” 
2CO.10.11	这等人当明白，我们不在那里时信上怎么说，见面时也必怎么做。
2CO.10.12	因为我们不敢将自己和某些自我推荐的人并列相比；他们用自己度量自己，用自己比较自己，是不明智的。 
2CO.10.13	我们不愿意过分夸口，但是我们只在上帝划定的界限内夸口。这界限甚至扩展到你们那里。 
2CO.10.14	我们扩展到你们那里时并没有越过了自己的界限，其实我们是首先到你们那里传基督福音的。 
2CO.10.15	我们不靠别人所劳碌的过分夸口；我们只希望你们信心增长的时候，所划定给我们的范围也能够因着你们更加扩展， 
2CO.10.16	使福音得以传到你们以外的地方，而不在别人的范围之内，以别人所成就的事夸口。 
2CO.10.17	但“要夸耀的，该夸耀主”。 
2CO.10.18	因为蒙悦纳的，不是自我称许的，而是主所称许的。
2CO.11.1	但愿你们容忍我小小的愚蠢；请你们务必容忍我。 
2CO.11.2	我以上帝嫉妒的爱来爱你们，因为我曾把你们许配给一个丈夫，要把你们如同贞洁的童女献给基督。 
2CO.11.3	我只怕你们的心偏邪了，失去那向基督所献诚恳贞洁
2CO.11.4	假如有人来，传另一个耶稣，不是我们所传过的；或者你们另受一个灵，不是你们所受过的圣灵；或者接纳另一个福音，不是你们所接纳过的；你们居然容忍了！ 
2CO.11.5	但我想，我一点也不在那些超级使徒以下。 
2CO.11.6	虽然我不擅长说话，我的知识却不如此。这点我们已经在每一方面各样事上向你们表明了。
2CO.11.7	我贬低自己，为了使你们高升，因为我白白地传上帝的福音给你们，难道这算是我犯了错吗？ 
2CO.11.8	我剥夺了别的教会，向他们取了报酬来效劳你们。 
2CO.11.9	我在你们那里有缺乏的时候，并没有连累你们一个人，因为我所缺乏的，那些从
2CO.11.10	既有基督的真诚在我里面，在
2CO.11.11	为什么呢？是因我不爱你们吗？上帝知道，我爱你们！
2CO.11.12	我现在所做的，将来还要做，为要断绝那些寻机会之人的机会，不让他们在所夸耀的事上被人认为与我们一样。 
2CO.11.13	那样的人是假使徒，行事诡诈，装作基督的使徒。 
2CO.11.14	这也不足为奇，因为连撒但也装作光明的天使。 
2CO.11.15	所以，他的差役若装作公义的差役也没有什么大不了。他们的结局必然跟他们的行为相符。
2CO.11.16	我再说，谁都不可把我看作愚蠢的；即使你们把我当作愚蠢人，那么，也让我稍微夸夸口吧。 
2CO.11.17	我说的话不是奉主的权柄说的，而是像愚蠢人具有自信地放胆夸口。 
2CO.11.18	既然有好些人凭着血气在夸口，我也要夸口了。 
2CO.11.19	你们是聪明人，竟能甘心容忍愚蠢人！ 
2CO.11.20	假若有人奴役你们，或侵吞你们，或压榨你们，或侮辱你们，或打你们的脸，你们居然都能容忍。 
2CO.11.21	说来惭愧，在这方面好像我们是太软弱了。
2CO.11.21	然而，我说句蠢话，人在什么事上敢夸口，我也敢夸口。 
2CO.11.22	他们是
2CO.11.23	他们是基督的用人吗？我说句狂话，我更是。我比他们忍受更多劳苦，坐过更多次监牢，受过无数次的鞭打，常常冒死。 
2CO.11.24	我被
2CO.11.25	被棍打了三次，被石头打了一次，遭海难三次，一昼一夜在深海里挣扎。 
2CO.11.26	我又屡次行远路，遭江河的危险，盗贼的危险，同族人的危险，外族人的危险，城里的危险，旷野的危险，海中的危险，假弟兄的危险。 
2CO.11.27	我劳碌困苦，常常失眠，又饥又渴，忍饥耐寒，赤身露体。 
2CO.11.28	除了这些外表的事以外，我还有为众教会操心的事天天压在我身上。 
2CO.11.29	有谁软弱，我不软弱呢？有谁跌倒，我不焦急呢？
2CO.11.30	我若必须夸口，就夸我软弱的事好了。 
2CO.11.31	那永远可称颂之主耶稣的父上帝知道我不说谎。 
2CO.11.32	在
2CO.11.33	我被人用筐子从城墙上的窗口缒下，逃脱了他的手。
2CO.12.1	虽然自夸无益，我还是不得不夸。我现在要提到主的异象和启示。 
2CO.12.2	我认识一个在基督里的人，他在十四年前被提到第三层天上去；或在身内，我不知道，或在身外，我也不知道，只有上帝知道。 
2CO.12.3	我认识的这样的一个人—或在身内，或在身外，我都不知道，只有上帝知道— 
2CO.12.4	他被提到乐园里，听见隐秘的言语，是人不可说的。 
2CO.12.5	为这人，我要夸口；但是为我自己，除了我的软弱以外，我并不夸口。 
2CO.12.6	就是我愿意夸口也不算狂，因为我会说实话；只是我绝口不谈，恐怕有人把我看得太高了，过于他在我身上所看见所听见的； 
2CO.12.7	又恐怕我因所得的启示太高深，就过于高抬自己，所以
2CO.12.8	为了这事，我曾三次求主使这根刺离开我。 
2CO.12.9	他对我说：“我的恩典是够你用的，因为我的能力是在人的软弱上显得完全。”所以，我更喜欢夸耀自己的软弱，好使基督的能力覆庇我。 
2CO.12.10	为基督的缘故，我以软弱、凌辱、艰难、迫害、困苦为可喜乐的事；因为我什么时候软弱，什么时候就刚强了。
2CO.12.11	我成了愚蠢人，是被你们逼出来的，因为我本该被你们赞许才是。虽然我算不了什么，却没有一件事在那些超级使徒以下。 
