MAT.1.1	Quemënga imnamna Jesucristbe bëts taitanga: Jesucristna Rey David y Abrahámbents̈ana ents̈á inamna.
1PE.1.13	Chíyeca, botamana jtsejuabnayëse ts̈abá jatrabájama, y cach ts̈ëngaftanga jenomándama jtsobenëse, yejuana s̈mochtsobátmana, Bëngbe Bëtsá soyënga cmochjáts̈atayama ts̈ëngaftangbe ts̈abiama jtsejuabnayëse, Jesucristo quem luaroye yochjésabo ora. 
1PE.1.14	Ts̈ëngaftanga Bëngbe Bëtsabe básenga uauenanënga quetsomñecá, ndoñe s̈mattsiyena nts̈amo cach ts̈ëngaftangbe bacna juabnënga yomncá nÿe ts̈abá jtsomñama, nts̈amo Bëngbe Bëtsábioye cabá nduabuatma ora s̈monjanbomncá. 
1PE.1.15	Chamna, s̈mochtsiyena mo chë Bëngbe Bëtsabe ents̈angcá, puerte ts̈abe ents̈angcá jtsamëse, er Bëngbe Bëtsá, nda tcmojáchembo chca chas̈motsemnama, sempre uamaná endmëna. 
1PE.1.16	Er Bëngbe Bëtsabe uabemana palabrënguiñe mënts̈á endayana: “Ts̈ëngaftanga Bëngbe Bëtsábeñe uámanënga s̈mochtsemna, er ats̈e uamaná sëndmëna ca.”
1PE.1.17	Ts̈ëngaftanga Bëngbe Bëtsábioye s̈mondbuyana “Taita ca”, s̈mondbóts̈ëmbona ora. Bëngbe Bëtsabiama nÿetscanga cachcá mondmëna. Chíyeca, nts̈amo nÿetscanga tmojamama ts̈abá o ndoñe ts̈abá yontsemna ca cha yochjayana ora, cha chca echanjama nÿe nts̈amo chënga tmojamcá jtsonÿayëse. “Taita ca” chábioye s̈mondbuyánayeca, quem luarents̈e s̈mochtsiyenëntscuana sempre s̈mochtsejuabnaye cha nÿetscangbiama más bëtsá yomnama, chë s̈mojtsama sóyeca chca jtsinÿanÿnayëse. 
1PE.1.18	Ts̈ëngaftanga s̈mondë́tats̈ëmbo, Jesucristo, mo nda ínÿengbioye játsebacama crocénana cuafjëtsjajocá, tonjanóbana ts̈ëngaftanga játsebacama, chë nÿetsca soyënga nÿe bonamente jtsamëse oyenents̈ana, nts̈amo jtsiyenama ts̈ëngaftangbe bëts taitángbents̈ana s̈mojanatsjinÿcá. Cristo ndoñe checmatanatsebacá, yopodena jtsopochócama soyënga jëtsjájuase, mo crocénana o castellancá, 
1PE.1.19	ndayá cachá jóbanëse, chabe uámana buiñe juabuáshanëse. Cristo chë ndocna bacna soye ndbomná, tonjanóbana ora enjamna mo canÿe oveshatemcá, tondaye ndbemaná, ni tsengana ndbomná, Bëngbe Bëtsábioye jëtschuayama altaroca obaná. 
1PE.1.20	Chama Bëngbe Bëtsá Crístbeñe tojanjuabó y tbojanábuayana, cabá quem luare ndë́tsemna ora; pero quem tempo, Cristo ents̈ángbeñe tonjábocna ts̈ëngaftangbe ts̈abiama. 
1PE.1.21	Crístbeyeca, ts̈ëngaftanga s̈mondos̈buaché Bëngbe Bëtsábeñe, nda tonjanma Cristo cháuatayenama y puerte uamaná tbonjánbema. Mënts̈á, ndábeñe ts̈ëngaftanga s̈mos̈buaché y s̈mobátmana, Bëngbe Bëtsábeñe endmëna.
1PE.1.22	Ts̈ëngaftanga s̈mojama ndocna bacna soyënga ainaniñe ntsebomnama, Jesucrístbeyeca cats̈átangbioye ndegombre jtsababuánÿeshanama, er ts̈ëngaftanga nts̈amo ndegombre yomncá jtsamëse, Bëngbe Bëtsá s̈moyeunana. Chcasna, sempre nÿets ainánaca nÿetscanga s̈mochtsenbobonshana. 
1PE.1.23	Bëngbe Bëtsá tojama ts̈ëngaftanga tsëm vida chas̈motsebomnama; pero ts̈ëngaftanga tsëm vida s̈montsebomna, ndoñe nÿe quem luarents̈a ents̈anga ndayá tmojamama, sinó ndayá Bëngbe Bëtsá chë ndocna te jobanamá tojamama. Cha chca tojama cachabe palábraca, ndayá endoyebuambná nts̈amo ents̈anga muantsobena ts̈abe vida jtsebomnama y chë palabra ndocna te queochaisopochóca. 
1PE.1.24	Nts̈amo Bëngbe Bëtsabe uabemana palabrënguiñe endayancá:
1PE.1.24	Nÿetsca ents̈anga mondmëna mo shacuancá,
1PE.1.24	y chënga imobomna ts̈abe soyënga, endmëna mo chë shacuanents̈a uants̈efjushangacá.
1PE.1.24	Chë shácuana jtsanctana y chë uants̈efjushangá jtsatquë́cjanana;
1PE.1.24	ents̈anga cachcá, nÿets tempo quem luarents̈e ndoñe quemochátiyena;
1PE.1.25	pero Bëngbe Bëtsabe palabra nÿets tempo echanjesomñe ca —chiñe endayana.
1PE.1.25	Y chë palabra endmëna chë Jesucristbe ts̈abe noticiënga, chë buayenánana nts̈amo ínÿenga tcmojabuayenacá.
1PE.2.1	Chcáyecna, nÿetsca tescama s̈mochtsajbaná nÿetsca bacna soyënga amana, ínÿengbioye áingñayana, bacna ents̈anga chë nts̈amo ndegombre s̈mojuabnacá ndinÿinÿnayënga ntsemnana, ínÿengbioye unts̈abos̈ana, y ínÿengbiama uayátsenayana. 
1PE.2.2	Mo cabá mora onÿnana s̈es̈oncá, ts̈a jtsebos̈ana chabe mamabe léts̈iye, cachcá ts̈ëngaftanga cmontsamna puerte jtsebos̈ana nÿets tempo Bëngbe Bëtsabe soyënga jtsebomnama, chë soyë́ngaca Jesucrístbeñe corente chas̈motsos̈buáchema, y chca, atsebácanënga chas̈motsemnama; 
1PE.2.3	nts̈amo Bëngbe Bëtsabe uabemana palabrënguiñe endayancá: “Ts̈ëngaftanga s̈mojátats̈ëmbona Bëngbe Utabná puerte ts̈abia nÿetscángaftaca yomnama ca.”
1PE.2.4	Bëngbe Utabnábioye s̈mochtobeconá, nda endmëna mo canÿe aina ndëts̈becá, ndëmuanÿëse tojtsama ents̈anga ts̈abe vida chamotsebomnama. Báseftanga cha tmojtsaboté, mo nts̈amo chë ndëts̈béngaca canÿe yebna tmojtsejebuana ora, luaroca tmojtsejajó ndëts̈becá; pero Bëngbe Bëtsá chábioye tbojuábuayana, y chabe bominÿiñe cha puerte uamaná endmëna. 
1PE.2.5	Chábioye s̈mochtobeconá, ts̈ëngaftanga chë ts̈abe vida s̈mojóyëngacñënga, cánÿiñe mo aina ndëts̈bengcá, Bëngbe Bëtsabiama jajebuama canÿe yebnents̈ama chas̈motsemnama; mo Bëngbe Bëtsabiama bachnangcá chas̈motsemnama, nÿe Bëngbe Bëtsábioye jtseservénama jtsents̈énëse, chábioye jtsatschuanayama. Nts̈amo Bëngbe Bëtsábioye jtseservénama s̈mojtsamcá, chábioye ts̈abá jtsinÿanana, ndayá Jesucristo tojanmama. 
1PE.2.6	Chca ndegombre endmëna, er Bëngbe Bëtsabe uabemana palabrënguiñe, Bëngbe Bëtsá Jesucristbiama mënts̈á tojánayana:
1PE.2.6	S̈mochjinÿe, ats̈e sënjama Jerusalenents̈e canÿa chaotsemna,
1PE.2.6	y cha endmëna mo chë canÿe yebna jajebuáments̈e chë más bëts uashacuanës̈ents̈e jajona ndëts̈becá.
1PE.2.6	Cha ats̈be Uabuayaná endmëna, y ats̈biama puerte enduámana.
1PE.2.6	Nda chábeñe tojtsos̈buaché, ndocna te nÿe bonamente chábeñe queochátobatmana ca.
1PE.2.7	Ts̈ëngaftanga, chábeñe os̈buáchiyëngbiama, nda endmëna mo chë yebna jajebuáments̈e más bëts uashacuanës̈ents̈e jajona ndëts̈becá, cha puerte enduámana; pero chábeñe ndos̈buáchiyëngbiamna, entsopasana nts̈amo Bëngbe Bëtsabe uabemana palabrënguiñe Cristbiama endayancá:
1PE.2.7	Chë yebna jebuanënga tmontsanaboté ndëts̈bé,
1PE.2.7	mora chë más bëts uashacuanës̈ents̈e entsejájona ca.
1PE.2.8	Inÿoca, Bëngbe Bëtsabe uabemana palabrënguiñe mënts̈ánaca chabiama endayana:
1PE.2.8	Cha endmëna mo ndëts̈bé ndayents̈e jtsojestjiyamcá;
1PE.2.8	y mo peñës̈cá yomna chënga chamotsótsats̈ama ca.
1PE.2.8	Chënga Jesucristo jtsabotena, chabe buayenánana ndoñe ntjoyeunaycá; Bëngbe Bëtsá cabá chca ndopása ora tojanjuabó chca chaotsemnama.
1PE.2.9	Pero ts̈ëngaftanga s̈mondmëna Bëngbe Bëtsábeyeca bocacánënga, y mo canÿe rey tmojtseservena bachnangcá, y s̈mondmëna Bëngbe Bëtsabe ents̈anga nÿe chabiama jtsetrabájayama, y chë nÿe Bëngbe Bëtsábenga s̈momnënga. Y chca endmëna, ts̈ëngaftanga chë bëts soyënga nts̈amo Bëngbe Bëtsá tojamcá chas̈motsabuayiynama. Cha endmëna nda tcmojáchembo chas̈motsajbanama oyenana mo ndoñe binÿniñcá jtsejuabnayëse y jtsamëse, cháftaca jtsemnama chas̈motsobenama, chë ts̈ëngaftangbe juabnënga puerte binÿnayáftaca. 
1PE.2.10	Tempo ts̈ëngaftanga ni mo cánÿents̈a ents̈angcá ndoñe ques̈mënjatsmëna, nÿe ujquë́shenënga; pero mora, Bëngbe Bëtsabe ents̈anga s̈montsemna; tempo s̈monjamna ents̈anga ndocná tonjánalastemanga, pero mora, Bëngbe Bëtsá aíñe lastemado ts̈ëngaftangaftaca entsemna.
1PE.2.11	Ats̈be bonshánënga, ndayents̈e ts̈ëngaftangbe ndegombre luare yomna, celoca endmëna, y muents̈e quem luarents̈e, ts̈ëngaftanga s̈mondmëna mo ínÿoicana ashjajnëngcá, y mo canÿe luarëjana nÿe achnëjuanëngcá, cach ts̈ëngaftangbe luaroye átayiñe. Chíyeca cbontsaimpadana, ndoñe chas̈mondë́tsama soyënga nts̈amo chë s̈mobomna bacna juabnënga tomncá, ainaniñe bacna soyënga bomna causa; chca juabnënga ainaniñe jtsenpenzéntsiayana, chents̈e jtsemándayama y Uámana Espíritu ndoñe chaondëtsemándama. 
1PE.2.12	Chë Bëngbe Bëtsábioye nduabuatmë́ngbeñe sempre s̈mochtsiyena ts̈abá jtsamëse; chca chënga, masque mora ts̈ëngaftangbe contra imojtsoyebuambná, ts̈ëngaftanga mo bacá uamana ents̈anga cuaftsemnëngcá, chë ts̈abe soyënga nts̈amo ts̈ëngaftanga s̈mojtsamcá chamuinÿama, y chca, Bëngbe Bëtsá chë́ngbioye chaojenonÿinÿé te, chábioye chënga chamotsatschuanama.
1PE.2.13	Bëngbe Bëtsá s̈moyeunanama, nÿetsca ents̈anga mando bomnë́ngbioye s̈mochtsobedecena; chë Romoca bëts mandádbioye, cha chë quem luarents̈a más uámana puesto jtsemándayama endbómnayeca; 
1PE.2.14	y chë ts̈ëngaftangbeñe mandadëngbióynaca, ndëmuanÿenga cha jíchamuana chë bacna soyënga amënga jácastigama, y chë ts̈abe soyënga amëngbiama ts̈abá imojtsama ca chamuayanama. 
1PE.2.15	Chë mando bomnë́ngbioye s̈mochtsobedecena, er Bëngbe Bëtsá endbos̈e ts̈ëngaftanga ts̈abe soyënga chas̈motsamama, chca, chë ndosertánënga chë ts̈ëngaftangbiama podesca ichámënga, nts̈amo ndegombre yomncá ntsetats̈ëmbcá, tondaye chamondë́tsebomna ts̈ëngaftangbe contra jayanama.
1PE.2.16	S̈mochtsiyena ts̈abá jtsamëse, mo chë ya ndoñe más bacna soyë́ngaca y bacna juabnë́ngaca ndëmandanëngcá; pero chca s̈mojtsemnama ndoñe s̈mattsejuabnaye nÿe ndaye bacna soye jamama s̈mojtsobena ca, y nÿe chca s̈mochjátama. Más ts̈abá endmëna jtsiyenana, mo chë Bëngbe Bëtsá imoservenëngcá. 
1PE.2.17	Nÿetscangbiama respeto s̈mochtsebomna, chë Jesucrístbeyeca cats̈átangbioye s̈mochtsababuánÿeshana, sempre s̈mochtsiyena Bëngbe Bëtsabiama jtsejuabnayëse cha chë más bëtsá yomnama, y chë Romoca bëts mandado s̈mochtserrespetana.
1PE.2.18	Ts̈ëngaftanga, chë nÿets tempo ínÿabiama canÿe yebnents̈e oservénënga, ts̈ëngaftangbe nduiñë́ngbioye s̈mochtsayaunana, puerte respeto chëngbiama jtsebomnëse; y ndoñe nÿe chë ts̈ábengbioye y nÿe ts̈abá mandbomnë́ngbioye, ndayá chë bacá mandbomnë́ngbioynaca. 
1PE.2.19	Nderado nda, nts̈amo Bëngbe Bëtsá yobos̈cá jamama bos̈ama, tojoboyá chabe nduiño cha chaosufrima tojtsama ora, masque chama jasúfriama ndoñe tbondmëna, chca jamëse, Bëngbe Bëtsá corente ts̈abá jtsinÿanana. 
1PE.2.20	Er nderado tcmojtsacastigá ndaye bacna soye s̈mojama causa, y chora ts̈a uantadënga chiñe s̈mojachnëngo, chë soye ndoñe yapa ntsámanana. Pero ts̈abe soyënga s̈mojtsama y chë causa s̈mojtsesufrina, y ts̈a uantadënga chiñe s̈mojachnëngo, chë soye cocayé Bëngbe Bëtsá corente ts̈abá jtsinÿanana. 
1PE.2.21	Chca cmontsamna, er Bëngbe Bëtsá tcmojánachembo ts̈abe soyënga jamama y chca jasúfriama; chca ndegombre endmëna, er Cristo ts̈ëngaftangbiama tonjansufrí, y chca cha tcmonjaninÿanÿé, nts̈amo jamama cmojtsamna, ts̈ëngaftanga chca chas̈motsamama. 
1PE.2.22	Cristo ndocna te ndocna bacna soye chenáisema, ni ndocnábioye chebnaiseingñé. 
1PE.2.23	Chábioye tmojtsoyenguá ora, chë́ngbioye ndoñe ntëyánguanguana. Cha chaosufrima tmonjanma ora, cha ndocá ntjatëtsëtsnayana jaútatjayama, ndayá Bëngbe Bëtsábeñe jtos̈buáchiyëse, chábeñe yojanobátmana. Bëngbe Bëtsá nts̈amo nÿetscanga tmojamama ts̈abá o ndoñe ts̈abá yonjamna ca yochjayana ora, chca echanjama nÿe nts̈amo chënga tmojamcá jtsonÿayëse. 
1PE.2.24	Cristo cruciñe tonjanóbana ora, cha tonjansufrí chë castigo, chë bëngbe bacna soyëngama cach bënga s̈ojánamna jasúfriama castigo, bënga chë bacna soyënga jamama juabnë́ngaca ndoñe más mandánënga chamondë́tsemnama, y bënga nts̈amo Bëngbe Bëtsabe bominÿiñe ts̈abá yomncá jtsamëse chamotsiyenama. Er Crístbioye chënga tmonjanlisiá chaóbanama y tonjansufrí jobanëntscuana, y chca, bënga s̈onjanatsebacá. 
1PE.2.25	Er ts̈ëngaftanga, tempo Bëngbe Bëtsábents̈ana bënoca s̈monjamna, mo óts̈ena oveshëngcá; pero mora Cristbe benache s̈mojtishache, y cha cmontsanÿena, mo oveshëngbe canÿe abuajënÿacá, y cha entsantjes̈na ts̈ëngaftanga ts̈abá chas̈motsemnama.
1PE.3.1	Cachcá mo chë oservenëngcá, ts̈ëngaftángnaca shémanga, ts̈ëngaftangbe boyángbioye s̈mochtsayaunana, chca, chë Bëngbe Bëtsabe buayenana soyënguiñe ndos̈buáchiye boyángbioye chas̈mobená jáyënjanama, Jesucrístbeñe chamotsos̈buáchema, nts̈amo ts̈ëngaftanga s̈mojtsiyenama. Ndoñe queochátsiyta chë buayenánama chënga jatëtsëtsnayana, 
1PE.3.2	er chënga mochanjinÿe ts̈ëngaftanga s̈mojtsiyena, Bëngbe Bëtsá nÿetscangbiama más bëtsá yomnama sempre jtsejuabnayëse, y nts̈amo s̈mojtsamcá chca yojtsinÿinÿnáyeca. 
1PE.3.3	Cach ts̈ëngaftangbiama ndoñe mënts̈á s̈mattsejuabnaye: “Ents̈anga ats̈e botamaná tsmëna ca chamotsejuabnama ats̈e nÿa mo chca chantenochquëca, chantenóbotamaye ba castellano soyë́ngaca o ba uámana ents̈ayangá chantichëtjo ca”; 
1PE.3.4	ndayá chca chaotsemna, nts̈amo ts̈ëngaftanga chë Uámana Espíritbeyeca mandánënga jtsemnëse ainaniñe s̈mojuabnama, cmëbionama y s̈mobos̈ama; ndocna te ndopochócaye botamanana jtsebomnama, ainaniñe nÿe cach ts̈ëngaftanga uámanënga jenobiamama juabnënga ntsebomncá, pero aíñe ainaniñe ts̈abe ebionana jtsebomnëse. Chë soyënga Bëngbe Bëtsabe bominÿiñe puerte enduámana. 
1PE.3.5	Tempo chca, chë puerte ts̈abe shembásenga, chë Bëngbe Bëtsabe bocacanënguents̈ënga, imojanamana jtenóbotamayana; chënga Bëngbe Bëtsábeñe imojtsanos̈buaché y chábeñe imojanobátmana, y nÿetscanga chëngbe boyángbioye imojánayaunana. 
1PE.3.6	Chca yojamna Sara, Abrahámbioye ibnayeunana y chábioye “Taita ca” ibojanábobuatma. Ts̈ëngaftanga Sarabe bembiangcá jtsemnana, ts̈abe soyënga s̈mojtsamëse, y tondayama uatjana s̈montsebomnëse.
1PE.3.7	Cachcá, ts̈ëngaftanga boyanga, cada ona cachabe shémaftaca chaotsiyena, ts̈abá jtsenëyeunanëse, y cha respeto buajoná chaotsemnama jtsamëse; pero chca, ndoñe nÿe cha acbiama más bats̈á obenana bomná bétsemnama, ndayá Bëngbe Bëtsá chabiama ts̈abe juabna yobómnayeca, nts̈amo cach aca ts̈abe vida tcmojas̈buachenacá chábioynaca tbojas̈buáchenama. Chca s̈mochtsama, Bëngbe Bëtsáftaca jencuéntama totcá chaondë́tsemnama.
1PE.3.8	Y morna, nÿetsca ts̈ëngaftanga cachcá s̈mochtsejuabnaye, ínÿenga s̈mochtsalastemana, chë Jesucrístbeyeca cats̈átangbioye s̈mochtsababuánÿeshana, ínÿengbiama chacmóngmiaye, y cada ona chaotsejuabná chë ínÿenga chabiama más uámanënga imomna ca. 
1PE.3.9	Inÿenga ts̈ëngaftangbiama nts̈amo tcmojaborlá ora, ndoñe s̈mattë́chenanguaye; ni chacmojtsëyanguá ora, chë́ngbioye ndoñe s̈mattoyánguango. Chca játamama cuentna, Bëngbe Bëtsá s̈mochjaimpáda, chë́ngbeñe ts̈abe bendicionënga chaotsemnama cha chaomama, er Bëngbe Bëtsá tcmojáchembo chca chas̈motsamama, y Bëngbe Bëtsábiocana ts̈abe bendicionënga chas̈mosháchiñama. 
1PE.3.10	Nts̈amo Bëngbe Bëtsabe uabemana palabrënguiñe endayancá:
1PE.3.10	Nda tobos̈e ts̈abe vida jëftsebomnama y puerte oyejuayá tempënga jtsebomnama,
1PE.3.10	yejuana chaochtsenojuabná bacna soyëngama ndoñe chaondëtsóyebuambnama,
1PE.3.10	y ndoñe chaondë́tsebosterama.
1PE.3.11	Bacna soyënguents̈ana chaotsojuánañe y ts̈abe soyënga chaotsama,
1PE.3.11	natjë́mbana nÿetscángaftaca jtsiyenama chaotsebos̈e, y chca chaotsemnama sempre chaotsents̈ena.
1PE.3.12	Chca bontsemna jamana, er Bëngbe Utabná, chabe bominÿiñe ts̈abe soyënga amë́ngbioye jtsanÿenana, chëngbiama sempre jtsantjes̈nëse;
1PE.3.12	y sempre chë́ngbioye jtsayaunanana, chábioye ndayámnaca tmojtsotjanañe ora;
1PE.3.12	pero chë bacna soyënga jamana uamanëngbe contra cha jtsemnana ca —chiñe endayana.
1PE.3.13	¿Nda nanjobenaye ts̈ëngaftangbiama bacna soyënga jamama, ts̈ëngaftanga chë ts̈abe soyënga jamama sempre s̈mojtsents̈énëse? 
1PE.3.14	Pero masque ts̈ëngaftanga cmojtsamna jasúfriama ts̈abe soyënga s̈mojtsamama, Bëngbe Bëtsá chama ts̈abe soyënga cmochántats̈ataye. Chë ts̈ëngaftanga chas̈mosufrima amëngbiama ndoñe matauatjëngana, ni ainana tsets̈enánënga ndoñe matsmënëngana, 
1PE.3.15	ndayá ainaniñe sempre s̈mochtsejuabnaye Cristbiama mo Bëngbe Utabnacá y chabiama respeto s̈mochtsebomna; y sempre s̈mochtseprontana jojuama ndëmuanÿenga tcmojtsatjaná ndáyeca ts̈ëngaftanga Bëngbe Bëtsábeñe jtsos̈buáchiyëse, chabiama ainaniñe s̈mobátmanama. 
1PE.3.16	Pero chca s̈mochjama ts̈abe ainánaca jtsë́nÿayëse y Bëngbe Bëtsabiama respeto jtsebomnëse. S̈mochtsiyena ts̈abá jtsamëse, y chama ainaniñe ndoñe chas̈mondë́tsebomna juabnënga y chamuayana chca ndegombre ndoñe ts̈abá s̈montsama ca, chca, ínÿenga ts̈ëngaftangbiama podesca chamojtsoyebuambná ora, ts̈ëngaftanga Crístbeñe os̈buáchiyënga quetsomñecá ts̈abe soyënga s̈mojtsamama, chënga chamotsëuatja chca tmojtsóyebuambnama.
1PE.3.17	Más ts̈abá endmëna jasúfriana ts̈abe soyënga tcojamama, nderado Bëngbe Bëtsá chca chaotsemnama tojtsebos̈ëse, y ndoñe chë jasúfriana ndaye bacna soye tcojamama. 
1PE.3.18	Er Cristo nÿe canÿe tonjanóbana bënga bacna soyëngama jáperdonama; chë nÿetsca soyënguiñe ts̈abá amá, chë Bëngbe Bëtsabe bominÿiñe ndoñe ts̈abá yondmëna soyënga amëngbiama, ts̈ëngaftanga Bëngbe Bëtsáftaca chas̈motsatsmënama. Ents̈acá, Cristo tonjanóbana, pero Bëngbe Bëtsá tonjanma, cha cachiñe vida chabe espiritiñe chaotsatsbomnama. 
1PE.3.19	Pero Cristo cháuatayenama Bëngbe Bëtsá cabá ndëma ora, chabe espiritiñe cha tojána chë ndoñe ts̈abe ents̈anga imonjamnëngbe espíritënga utámenënga imojamnoye, chëngbiama castigo tojtsemnëntscuana; y cha tojanayë́njanama chënga tojanabuayená. 
1PE.3.20	Quem espíritënga bayté entsemna, Bëngbe Bëtsábioye ndoñe monjánëyeunana, Noebe yojëftsiyena ora, chë bacna soyënga amënga chca amama chamotsajbanama y ts̈abe benache chámuatishachama Bëngbe Bëtsá bën yojanobátmana ora, barquë́sha canduapormantscuana. Chents̈ana chë barquë́shañe báseftanga tmojanotsbocá, posufta ents̈anga, búyeshe juatsbuacá chë barquë́sha yojtsámnayeca. 
1PE.3.21	Chë chënga chamótsbocama tojanë́jabuache béjaye, enjamna mo chë mora jenábayama buyeshcá, chca, atsebácanënga bënga chamotsemnama. Pero tmojenábaye ora, bënga atsebácanënga jtsemnana, ndoñe chë cuerpents̈a tsengá tmojtsenóbolimpiama, ndayá bëngbe ainaniñe ndocna bacna juabnënga ntsebomnama Bëngbe Bëtsá tmojtseimpadánama; y bënga atsebácanënga mondmëna, Jesucristo cháuatayenama Bëngbe Bëtsá tojánmayeca. 
1PE.3.22	Cristo celoye tojtantsjuá y Bëngbe Bëtsabe cats̈bioica yomna jamándama. Cha endmëna chë amëndayá angelëngbiama y espíritënga mando y obenana bomnëngbiama.
1PE.4.1	Chcasna, nts̈amo Cristo tojansufricá, chabe cuerpiñe mo ents̈acá játsets̈enëse, ts̈ëngaftángnaca cmontsamna jtseprontánana chca jasúfriama. Er chë Crístbeñe os̈buachiyá nda chabe cuerpiñe tojasufrí, chë bacna soyënga aments̈ana tojtsojuánañe, 
1PE.4.2	chca, chabe vidiñe, morscana y jobanëntscuana, jëftsiyenama nts̈amo Bëngbe Bëtsá yobos̈cá, y ndoñe nÿe ents̈angbe bacna juabnë́ngaca, nÿe quem luarents̈e ts̈abá jëftsemnama. 
1PE.4.3	Tempo, bayté enjamna, ndayëntscuana ts̈ëngaftanga s̈monjánama soyënga, mo chë Bëngbe Bëtsábioye nduabuátmënga mondbetsamcá; nÿa ndoñe más. Chë tempo, ts̈ëngaftanga s̈monjaniyena nÿetsca bacna soyënga jtsamëse, jenomándama ntsobencá; ts̈ëngaftanga s̈monjánama soyënga nÿe nts̈amo s̈mojanbos̈cá, nÿe ts̈ëngaftanga ts̈abá jtsomñama; s̈monjanamana jotmenangana y ba fiestënga jtsebomnana, y chora chë ófjanënga ts̈a jtsetmoyana y ts̈a jtseyoyana, y ba uabouana soyënga s̈monjanamana jtsamana chë diosënga yojamna ca s̈mojanjuabná soyënga jadórama. 
1PE.4.4	Morna, chë Bëngbe Bëtsábioye nduabuátmënga montsenjnaná, ts̈ëngaftanga ya ndoñe más bacna soyënga jtsamëse s̈mojtsiyenama, nts̈amo tempo s̈monjaniyena, nts̈amo chënga jtsamëse mondoyena, jenomándama ntsobencá; y chë causa, chënga bacna soyënga ts̈ëngaftangbiama jtsóyebuambnayana. 
1PE.4.5	Pero chënga echanjótocaye jayanama ndáyeca chca tmojamama, chë ents̈angbiama, chë ainënga y chë ya mochjóbanëngbiama, nts̈amo tmojamama, aíñe o ndoñe ts̈abá bétsemnama jayanama entseprontanabe delante. 
1PE.4.6	Chíyeca, Crístbeñe os̈buáchiyënga, chë mora obanënga imojtsemnënga, ainënga monjamna ora, ínÿenga chë ts̈abe noticiëngama chë́ngbioye monjanabuayiyná, chënga chamobenama chë nÿetsca tescama yomna ts̈abe vida chëngbe espíritoftaca jtsebomnama, nts̈amo Bëngbe Bëtsá yobomncá; masque mora quem luarents̈e, chëngbe cuerpo tojóbana, er Bëngbe Bëtsá tojayana nÿetsca ents̈anga yojtsamna jóbanama ca.
1PE.4.7	Ndoñe bayté y nÿetsca soyënga echanjopochóca. Chíyeca, ts̈ëngaftanga cmontsamna botamana jtsejuabnayana y jenomándama jtsobenana, Bëngbe Bëtsáftaca jencuéntama chas̈motsobenama. 
