GEN.1.1	起初，上帝創造天地。 
LUK.7.25	你們出去到底是要看甚麼？穿細軟衣服的人嗎？看哪，那穿華麗衣服、宴樂度日的人是在王宮裏。 
LUK.7.26	你們出去究竟是要看甚麼？是先知嗎？是的，我告訴你們，他比先知大多了。 
LUK.7.27	這個人就是經上所說的：
LUK.7.27	『看哪，我要差遣我的使者在你面前，
LUK.7.27	他要在你前面為你預備道路。』
LUK.7.28	我告訴你們，凡女子所生的，沒有比
LUK.7.29	眾百姓和稅吏已受過
LUK.7.30	但法利賽人和律法師沒有受過
LUK.7.31	主又說：「這樣，我該用甚麼來比這世代的人呢？他們好像甚麼呢？ 
LUK.7.32	這正像孩童坐在街市上，彼此喊叫：
LUK.7.32	『我們為你們吹笛，你們不跳舞；
LUK.7.32	我們唱哀歌，你們不啼哭。』
LUK.7.33	施洗的
LUK.7.34	人子來，也吃也喝，你們又說這人貪食好酒，是稅吏和罪人的朋友。 
LUK.7.35	而智慧是由所有智慧的人來證實的。」
LUK.7.36	有一個法利賽人請耶穌和他吃飯，耶穌就到那法利賽人家裏去坐席。 
LUK.7.37	那城裏有一個女人，是個罪人，知道耶穌在法利賽人家裏坐席，就拿著盛滿香膏的玉瓶， 
LUK.7.38	站在耶穌背後，挨著他的腳哭，眼淚滴濕了耶穌的腳，就用自己的頭髮擦乾，又用嘴連連親他的腳，把香膏抹上。 
LUK.7.39	請耶穌的法利賽人看見這事，心裏說：「這人若是先知，一定知道摸他的是誰，是個怎樣的女人；她是個罪人哪！」 
LUK.7.40	耶穌回應他說：「
LUK.7.41	耶穌說：「有兩個人欠了某一個債主的錢，一個欠五百個銀幣，一個欠五十個銀幣。 
LUK.7.42	因為他們無力償還，債主就開恩赦免了他們兩個人的債。那麼，這兩個人哪一個更愛他呢？」 
LUK.7.43	回答：「我想是那多得赦免的人。」耶穌對他說：「你的判斷不錯。」 
LUK.7.44	於是他轉過來向著那女人，對
LUK.7.45	你沒有親我，但這女人從我進來就不住地親我的腳。 
LUK.7.46	你沒有用油抹我的頭，但這女人用香膏抹我的腳。 
LUK.7.47	所以我告訴你，她許多的罪都赦免了，因為她愛的多；而那少得赦免的，愛的就少。」 
LUK.7.48	於是耶穌對那女人說：「你的罪都赦免了。」 
LUK.7.49	同席的人心裏說：「這是甚麼人，竟赦免人的罪呢？」 
LUK.7.50	耶穌對那女人說：「你的信救了你，平安地回去吧！」
LUK.8.1	過了不久，耶穌周遊各城各鄉傳道，宣講上帝國的福音。和他同去的有十二個使徒， 
LUK.8.2	還有曾被邪靈所附，被疾病所纏，而已經治好的幾個婦女，其中有稱為
LUK.8.3	又有
LUK.8.4	當一大群人聚集，又有人從各城裏出來見耶穌的時候，耶穌用比喻說： 
LUK.8.5	「有一個撒種的出去撒種。他撒的時候，有的落在路旁，被人踐踏，天上的飛鳥又來把它吃掉了。 
LUK.8.6	有的落在磐石上，一出來就枯乾了，因為得不著滋潤。 
LUK.8.7	有的落在荊棘裏，荊棘跟它一同生長，把它擠住了。 
LUK.8.8	又有的落在好土裏，生長起來，結實百倍。」耶穌說完這些話，大聲說：「有耳可聽的，就應當聽！」
LUK.8.9	門徒問耶穌這比喻是甚麼意思。 
LUK.8.10	他說：「上帝國的奧祕只讓你們知道，至於別人，就用比喻，要
LUK.8.10	他們看也看不見，
LUK.8.10	聽也不明白。」
LUK.8.11	「這比喻是這樣的：種子就是上帝的道。 
LUK.8.12	那些在路旁的，就是人聽了道，隨後魔鬼來，從他們心裏把道奪去，以免他們信了得救。 
LUK.8.13	那些在磐石上的，就是人聽道，歡喜領受，但沒有根，不過暫時相信，等到碰上試煉就退後了。 
LUK.8.14	那落在荊棘裏的，就是人聽了道，走開以後，被今生的憂慮、錢財、宴樂擠住了，結不出成熟的子粒來。 
LUK.8.15	那落在好土裏的，就是人聽了道，並用純真善良的心持守它，耐心等候結果實。」
LUK.8.16	「沒有人點燈用器皿蓋上，或放在床底下，而是放在燈臺上，讓進來的人看見亮光。 
LUK.8.17	因為掩藏的事沒有不顯出來的，隱瞞的事也沒有不露出來被人知道的。 
LUK.8.18	所以，你們應當小心怎樣聽。因為凡有的，還要給他；凡沒有的，連他自以為有的也要奪去。」
LUK.8.19	耶穌的母親和他兄弟來看他，因為人多，不能到他跟前。 
LUK.8.20	有人告訴他說：「你母親和你兄弟站在外邊，要見你。」 
LUK.8.21	耶穌回答他們：「聽了上帝的道而遵行的人，就是我的母親，我的兄弟了。」
LUK.8.22	有一天，耶穌和門徒上了船，他對門徒說：「我們渡到湖的對岸去吧。」他們就開了船。 
LUK.8.23	船行的時候，耶穌睡著了。湖上忽然起了狂風，船將灌滿了水，很危險。 
LUK.8.24	門徒去叫醒他，說：「老師！老師！我們快沒命啦！」耶穌醒了，斥責那狂風大浪，風浪就止住，平靜了。 
LUK.8.25	耶穌對他們說：「你們的信心在哪裏呢？」他們又懼怕又驚訝，彼此說：「這到底是誰？他吩咐風和水，連風和水都聽從他。」
LUK.8.26	他們到了
LUK.8.27	耶穌上了岸，就有城裏一個被鬼附的人迎著他走來。這個人好久不穿衣服，不住在屋子裏，而住在墳墓裏。 
LUK.8.28	他看見耶穌，就喊叫著俯伏在他面前，大聲說：「至高上帝的兒子耶穌，你為甚麼干擾我？我求你，不要叫我受苦！」 
LUK.8.29	這是因耶穌曾吩咐污靈從這人身上出來。原來這污靈屢次抓住他；他常被人看守，又被鐵鏈和腳鐐捆鎖，他竟把鎖鏈掙斷，被鬼趕到曠野去。 
LUK.8.30	耶穌問他：「你的名字叫甚麼？」他說：「
LUK.8.31	鬼就央求耶穌不要命令他們到無底坑裏去。
LUK.8.32	那裏有一大群豬正在山坡上吃食，鬼央求耶穌准他們進入豬裏；耶穌准了他們。 
LUK.8.33	於是鬼從那人出來，進入豬裏，那群豬就闖下山崖，投進湖裏，淹死了。 
LUK.8.34	放豬的看見這事就逃跑了，去告訴城裏和鄉下的人。 
LUK.8.35	眾人出來，要看發生了甚麼事；到了耶穌那裏，發現那人坐在耶穌腳前，鬼已離開了他，穿著衣服，神智清醒，他們就害怕。 
LUK.8.36	看見這事的人把被鬼附的人怎麼得醫治的事告訴他們。 
LUK.8.37	周圍地區的人，因為害怕得很，都求耶穌離開他們；耶穌就上船回去了。 
LUK.8.38	鬼已從身上出去的那人懇求要和耶穌在一起，耶穌卻打發他回去，說： 
LUK.8.39	「你回家去，傳講上帝為你做了多麼大的事。」他就走遍全城，傳揚耶穌為他做了多麼大的事。
LUK.8.40	耶穌回來的時候，眾人迎接他，因為他們都等候著他。 
LUK.8.41	有一個會堂主管，名叫
LUK.8.42	因為他有一個獨生女，約十二歲，快要死了。
LUK.8.42	耶穌去的時候，眾人簇擁著他。 
LUK.8.43	有一個女人，患了經血不止的病有十二年，在醫生手裏花盡了一生所有的
LUK.8.44	她來到耶穌背後，摸他的衣裳繸子，經血立刻止住了。 
LUK.8.45	耶穌說：「摸我的是誰？」眾人都不承認。
LUK.8.46	耶穌說：「有人摸了我，因為我覺得有能力從我身上出去。」 
LUK.8.47	那女人知道瞞不住了，就戰戰兢兢地俯伏在耶穌跟前，把摸他的緣故和怎樣立刻痊癒的事，當著眾人都說出來。 
LUK.8.48	耶穌對她說：「女兒，你的信救了你。平安地回去吧！」
LUK.8.49	耶穌還在說話的時候，有人從會堂主管的家裏來，說：「你的女兒死了，不要勞駕老師了。」 
LUK.8.50	耶穌聽見就對他說：「不要怕，只要信！她必得痊癒。」 
LUK.8.51	耶穌到了他的家，除了
LUK.8.52	眾人都在為這女孩哀哭捶胸。耶穌說：「不要哭，她不是死了，是睡著了。」 
LUK.8.53	他們知道她已經死了，就嘲笑耶穌。 
LUK.8.54	耶穌拉著她的手，呼叫著：「孩子，起來吧！」 
LUK.8.55	她的靈魂就回來了，她立刻起來。耶穌吩咐給她東西吃。 
LUK.8.56	她的父母非常驚奇；耶穌吩咐他們不要把所發生的事告訴任何人。
LUK.9.1	耶穌叫齊了十二使徒，給他們能力和權柄制伏一切的鬼，醫治疾病， 
LUK.9.2	又差遣他們宣講上帝的國，醫治病人， 
LUK.9.3	對他們說：「途中甚麼都不要帶；不要帶手杖和行囊，不要帶食物和銀錢，也不要帶兩件內衣
LUK.9.4	你們無論進哪一家，就住在哪裏，也從那裏離開。 
LUK.9.5	凡不接待你們的，你們離開那城的時候，要跺掉你們腳上的塵土，證明他們的不是。」 
LUK.9.6	於是使徒出去，走遍各鄉傳福音，到處治病。
LUK.9.8	又有人說：「
LUK.9.9	說：「
LUK.9.10	使徒們回來，把所做的事告訴耶穌，耶穌就私下帶他們離開那裏，往一座叫
LUK.9.11	眾人知道了，就跟著他去；耶穌接待他們，對他們講論上帝國的事，治好那些需要醫治的人。
LUK.9.12	太陽快要下山，十二使徒進前來對他說：「請叫眾人散去，他們好往四面村莊鄉鎮裏去借宿和找吃的，因為我們這裏地方偏僻。」 
LUK.9.13	耶穌對他們說：「你們給他們吃吧！」他們說：「我們不過有五個餅、兩條魚，若不去為這許多人買食物就不夠。」 
LUK.9.14	那時，男人約有五千。耶穌對門徒說：「叫他們分組坐下，每組大約五十個人。」 
LUK.9.15	門徒就這樣做了，叫眾人都坐下。 
LUK.9.16	耶穌拿著這五個餅和兩條魚，望著天祝福，擘開，遞給門徒，擺在眾人面前。 
LUK.9.17	所有的人都吃，並且吃飽了。他們把剩下的碎屑收拾起來，裝滿了十二個籃子。
LUK.9.18	耶穌獨自禱告的時候，門徒也同他在那裏。耶穌問他們：「眾人說我是誰？」 
LUK.9.19	他們回答：「是施洗的
LUK.9.20	耶穌問他們：「你們說我是誰？」
LUK.9.21	耶穌切切吩咐他們，命令他們不可把這事告訴任何人； 
LUK.9.22	又說：「人子必須受許多的苦，被長老、祭司長和文士棄絕，並且被殺，第三天復活。」
LUK.9.23	耶穌又對眾人說：「若有人要跟從我，就當捨己，天天背起自己的十字架來跟從我。 
LUK.9.24	因為凡要救自己生命的，必喪失生命；凡為我喪失生命的，他必救自己的生命。 
LUK.9.25	人就是賺得全世界，卻喪失了自己，或賠上自己，有甚麼益處呢？ 
LUK.9.26	凡把我和我的道當作可恥的，人子在自己的榮耀裏，和天父與聖天使的榮耀裏來臨的時候，也要把那人當作可恥的。 
LUK.9.27	我實在告訴你們，站在這裏的，有人在沒經歷死亡以前，必定看見上帝的國。」
LUK.9.28	說了這些話以後約有八天，耶穌帶著
LUK.9.29	正禱告的時候，他的面貌改變了，衣服潔白放光。 
LUK.9.30	忽然有
LUK.9.31	他們在榮光裏顯現，談論耶穌去世的事，就是他在
LUK.9.32	和他的同伴都打盹，但一清醒，就看見耶穌的榮光和與他一起站著的那兩個人。 
LUK.9.33	二人正要和耶穌分離的時候，
LUK.9.34	說這些話的時候，有一朵雲彩來遮蓋他們；他們一進入雲彩就很懼怕。 
LUK.9.35	有聲音從雲彩裏出來，說：「這是我的兒子，我所揀選的
LUK.9.36	聲音停止後，只見耶穌獨自一人。當那些日子，門徒保持沉默，不把所看見的事告訴任何人。
LUK.9.37	第二天，他們下了山，有一大群人來迎見耶穌。 
LUK.9.38	其中有一人喊著說：「老師！求你看看我的兒子，因為他是我的獨子。 
LUK.9.39	他被靈拿住就突然喊叫，那靈又使他抽風，口吐白沫，並且重重地傷害他，不輕易放過他。 
LUK.9.40	我求過你的門徒把那靈趕出去，他們卻不能。」 
LUK.9.41	耶穌回答：「唉！這又不信又悖謬的世代啊，我和你們在一起，忍耐你們，要到幾時呢？把你的兒子帶到這裏來！」 
LUK.9.42	他正來的時候，那鬼把他摔倒，使他重重地抽風。耶穌斥責那污靈，把孩子治好了，交給他父親。 
LUK.9.43	眾人都詫異上帝的大能
LUK.9.43	眾人正驚訝於耶穌所做的一切事的時候，耶穌對門徒說： 
LUK.9.44	「你們要把這些話聽進去，因為人子將要被交在人手裏。」 
LUK.9.45	門徒卻不明白這話，其中的意思對他們隱藏著，使他們不能明白，他們也不敢問這話的意思。
LUK.9.46	門徒互相議論，他們中間誰最大。 
LUK.9.47	耶穌看出他們心中的議論，就領一個小孩子來，叫他站在自己旁邊， 
LUK.9.48	對他們說：「凡為我的名接納這小孩子的，就是接納我；凡接納我的，就是接納那差我來的。你們中間最小的，他就是最大的。」
LUK.9.50	耶穌對他說：「不要阻止他，因為不抵擋你們的，就是幫助你們的。」
LUK.9.51	耶穌被接上升的日子將到，他決定面向
LUK.9.52	他打發使者在他前頭走；他們進了
LUK.9.53	那裏的人不接待他，因為他面向著
LUK.9.54	他的門徒
LUK.9.55	耶穌轉身責備兩個門徒。
LUK.9.56	於是他們就往別的村莊去了。
LUK.9.57	他們在路上走的時候，有一個人對耶穌說：「你無論往哪裏去，我都要跟從你。」 
LUK.9.58	耶穌對他說：「狐狸有洞，天空的飛鳥有窩，人子卻沒有枕頭的地方。」 
LUK.9.59	他又對另一個人說：「來跟從我！」那人說：「主啊
LUK.9.60	耶穌對他說：「讓死人埋葬他們的死人，你只管去傳講上帝的國。」 
LUK.9.61	又有一人說：「主啊，我要跟從你，但容許我先去辭別我家裏的人。」 
LUK.9.62	耶穌對他說：「手扶著犁向後看的人，不配進上帝的國。」
LUK.10.1	這些事以後，主另外指定七十二個人
LUK.10.2	他對他們說：「要收的莊稼多，做工的人少。所以，你們要求莊稼的主差遣做工的人出去收他的莊稼。 
LUK.10.3	你們去吧！看！我差你們出去，如同羔羊進入狼群。 
LUK.10.4	不要帶錢囊，不要帶行囊，不要帶鞋子；在路上也不要向人問安。 
LUK.10.5	無論進哪一家，先要說：『願這一家平安。』 
LUK.10.6	那裏若有當得平安的人，你們所求的平安就必臨到那家，不然，將歸還你們。 
LUK.10.7	你們要住在那家，吃喝他們所供給的，因為工人得工錢是應當的；不要從這家搬到那家。 
LUK.10.8	無論進哪一城，人若接待你們，給你們擺上甚麼食物，你們就吃甚麼。 
LUK.10.9	要醫治那城裏的病人，對他們說：『上帝的國臨近你們了。』 
LUK.10.10	無論進哪一城，人若不接待你們，你們就到大街上去，說： 
LUK.10.11	『就是你們城裏的塵土黏在我們的腳上，我們也當著你們擦去。但是，你們該知道上帝的國臨近了。』 
LUK.10.12	我告訴你們，在那日子，
LUK.10.13	「
LUK.10.14	在審判的時候，
LUK.10.15	啊，
LUK.10.15	你以為要被舉到天上嗎？
LUK.10.15	你要被推下陰間！」
LUK.10.16	耶穌又對門徒說：「聽從你們的就是聽從我；棄絕你們的就是棄絕我；棄絕我的就是棄絕差遣我來的那位。」
LUK.10.17	那七十二個人歡歡喜喜地回來，說：「主啊，因你的名，就是鬼也服了我們。」 
LUK.10.18	耶穌對他們說：「我看見撒但從天上墜落，像閃電一樣。 
LUK.10.19	我已經給你們權柄可以踐踏蛇和蠍子，又勝過仇敵一切的能力，絕沒有甚麼能害你們。 
LUK.10.20	然而，不要因靈服了你們就歡喜，而要因你們的名記錄在天上歡喜。」
LUK.10.21	正當那時，耶穌被聖靈感動而歡喜快樂，說：「父啊，天地的主，我感謝你！因為你把這些事向聰明智慧的人隱藏起來，而向嬰孩啟示出來。父啊，是的，因為你的美意本是如此。 
