MAT.1.1	Kyeka mankombo ma ɓankɔkɔ ɓa Yesu-Klisto: Yesu ali nkɔkɔ wa Davidi, na nkɔkɔ wa Abalayama.
1TH.4.15	Emba kyeka uŋwaŋwa eye loewɔlɛ ɓanga, eli iloɓa sa Nkolo: Ɓanga ɓaali na ɓomɔɔ, ɓaamoikala nɔnɔ o iya sa Nkolo, etelokyɛndɛ na ŋwana ɓokyikyi o ɓoo pha ɓaawa. 
1TH.4.16	Waamookana iya samoambya yo, na ŋwɛsi ŋwa mokonzi ŋwa ɓaanzelu na ilela sa mumbɛnzɔ ŋwa Ŋwaphongo, Nkolo yo mampenza amouta o ikolo: Emba ɓaawa onte ya ianola Klisto ɓamokundwa phanza. 
1TH.4.17	Sima ɓanga ɓaamoɓa na ɓomɔɔ imbɛlɛ mɛ, ɓanga ná ɓɛ́ɛ tomunetwa o mampata, phɔ yaikyɛ vana na Nkolo o ikolo. Emba ɓanga ɓasɔ tomoɓa na Nkolo phɔ ya ɓoɓɛlɛ. 
1TH.4.18	Yango mɛna, kuyanaka ɓɛ̀ɛ na ɓɛ̀ɛ na mateya mamana.
1TH.5.1	Ɓande, phɔ ya lowɔ lokyekyi imbɛlɛ na bileko, tewali ntina oɓokye toekomele mokanda phɔ ya lango. 
1TH.5.2	Phɔ ɓɛ̀ɛ mampenza koeɓe na ɓolaa oɓokye mokɔlɔ ŋwa Nkolo ŋwamoya ndokolo waaye mwibi na mokɔlɔ. 
1TH.5.3	Imbɛlɛ sa mowɔ ɓato oɓokye: «Eye ɓose, eye ɓokyɛngyi», emba nde o sina imbɛlɛ sasina ephambo ya ɓayelela mbala yɔnɔyɔ ndokolo ɓolɔsi pha eswɛtɛ ekyeokye ŋwaŋwasi owa ekama ɓo kalukye iɓota, emba moto nɔnɔ mɔnɔmɔ etakokye ilota. 
1TH.5.4	Kasi ɓɛ̀ɛ, ɓande, ɓɛ̀ɛ toli o enzɔmbi, phɔ ya oɓokye mokɔlɔ mɛ moeɓalikyinya ndokolo mwibi. 
1TH.5.5	Ɓɛ̀ɛ ɓasɔ oli ɓana ɓa moo, ɓana ɓa nzanga: Teloli ɓana ɓa mokɔlɔ, na ɓa enzɔmbi. 
1TH.5.6	Yango mɛna, ɓanga salala ebu ya ɓato ɓaayɔkɔ, kasi tokyɛngyɛkye emba tombe na miɓanza. 
1TH.5.7	Ɓaalale ebu, ɓalale na mokɔlɔ, emba ɓalangye malɛku, ɓalangye na mokɔlɔ. 
1TH.5.8	Kasi ɓanga ɓaali ɓato ɓa nzanga, toɓanza nzoto ya ɓanga na ɓolaa, tolate ianola na lozingo ndokolo etobu ya eɓasi, tolate o moto eboko ya molemo ŋwa lobiko.
1TH.5.9	Phɔ Ŋwaphongo taika loɔlɔ phɔ ya kabu yɛ, kasi aloɔlɔ phɔ ya oɓokye alobikya na nzela ya Nkolo wa ɓanga Yesu Klisto. 
1TH.5.10	Awa phɔ ya ɓanga phɔ ya oɓokye na ɓo tokyekye na ɓo tolasi ebuu toɓee na ɓomɔɔ isanga nɛ. 
1TH.5.11	Yango mɛna, kuyinya ɓɛ̀ɛ na ɓɛ̀ɛ emba ombe na sungana ɓɛ̀ɛ na ɓɛ̀ɛ, nde ɓokokyele ɓɛ̀ɛ phanza.
1TH.5.12	Ɓande, toongye na ɓɛ̀ɛ oɓokye okumole ɓaamiphɛ mpasi ya ikyela etoma onte ya ɓɛ̀ɛ, ɓaateya Nkolo phɔ ya iyeɓanza na iyeteya nzela 
1TH.5.13	Ɓa na ɓɛ́ɛ na ikumo siikye, na lozingo phɔ ya etoma ya ɓɛ. Ɓa na ɓose onte ya ɓɛ̀ɛ.
1TH.5.14	Ɓande, toongye na ɓɛ̀ɛ oɓokye oteya ɓato ɓa ɓokɔɔ, okuya ɓato ɓali na iɓale, sunga ɓato ɓate ɓali na ɓokusi, kanga motema na ɓato ɓasɔ. 
1TH.5.15	Kyeɓa oɓokye moto sabuya ɓoɓe phɔ ya ɓoɓe, kasi nkɔlɔ isɔ, luka ikyela ɓolaa ɓɛ̀ɛ na ɓɛ̀ɛ na ná ɓato ɓasɔ.
1TH.5.16	Ndekoɓe na nkyisa nkɔlɔ isɔ, 
1TH.5.17	ɓɔndɛlɛkyɛ sa ema, 
1TH.5.18	phɛkyɛ Ŋwaphongo mɛlɛsi mi maphɔɔ masɔ, phɔ Ŋwaphongo kazingye oɓokye okyelakye ɓaɓona, ɓɛ̀ɛ ɓaangana na Yesu Klisto.
1TH.5.19	Sakubya etoma ya Ɓolɔɓɔ Ɓosantu, 
1TH.5.20	sasemola maloɓa ma ɓaimosi. 
1TH.5.21	Kyitolela maphɔɔ masɔ na ɓolaa: Ombe ɓanza loolaa, 
1TH.5.22	omizile na maphɔɔ masɔ maaɓe.
1TH.5.23	Lɛ oɓokye Ŋwaphongo owa ɓose, yo mampenza aebuya moɓimba ɓasantu. Lɛ oɓokye aɓanza molimo ŋwa ɓɛ̀ɛ, na mokali ŋwa ɓɛ̀ɛ, na nzoto ya ɓɛ̀ɛ, iɓe sa mooya phɔ ya mokɔlɔ ŋwa moya Nkolo wa ɓanga Yesu Klisto. 
1TH.5.24	Okoeɓangye ali moto okokokya mambunu mɛ: Ekuli ɓa nde yo owa mokyela.
1TH.5.25	Ɓande, ɓɔndɛlɛ na phɔ ya ɓanga mɛ. 
1TH.5.26	Ɓeya ɓaanosi ɓasɔ na ikoo na ikoo.
1TH.5.27	Naeyongye na kombo ya Nkolo oɓokye: Mokanda mumu motangyeme o ɓoo pha ɓɛbi ɓasɔ.
1TH.5.28	Lɛ oɓokye ngɔlu ya Nkolo wa ɓanga Yesu Klisto eɓe na ɓɛ̀ɛ.
2TH.1.1	Inga Polo, Silivɛ na Timote tokomele ingomba sa Tesaloniki siili onte ya Tata Ŋwaphongo na Nkolo wa ɓanga Yesu Klisto. 
2TH.1.2	Lɛ oɓokye ngɔlu na ɓose ikyiute oka Ŋwaphongo Tata na Nkolo Yesu Klisto iɓee na ɓɛ̀ɛ.
2TH.1.3	Ɓande, tosengyesi iphɛ Ŋwaphongo mɛlɛsi imbɛlɛ sisɔ phɔ ya ɓɛ̀ɛ, embi ɓa nde ɓomɔ, phɔ ianola sa ɓɛ̀ɛ sikole na ɓokusi, na lozingo loli na ɓɛ̀ɛ onte ya ɓɛ̀ɛ, lokole onte ya mɔnɔmɔ na mɔnɔmɔ na ɓɛ̀ɛ ɓasɔ. 
2TH.1.4	Yango mɛna ɓanga tomiphambe na ɓɛ̀ɛ onte ya mangomba ma Ŋwaphongo, phɔ ya ikanga sa ɓɛ̀ɛ sa motema na ianola sa ɓɛ̀ɛ onte ya minyɔkɔ misɔ na bimekyi bizwe ɓɛ̀ɛ. 
2TH.1.5	Isɔ miina ili elembo ya ɓolombe pha ɓosembo pha Ŋwaphongo, ntina mɛ eli ya iyebuya ɓato ɓaalongoɓa phɔ ya Ɓokonzi pha Ŋwaphongo ɓookyele ɓɛ̀ɛ ɓolɔsi.
2TH.1.6	Yango mɛna, Ŋwaphongo na ɓolombe phɛ amoenza maɓeku oka ɓato ɓaenyɔkɔlɔ. 
2TH.1.7	Emba amoephɛ ɓɛ̀ɛ ɓanyɔkɔlɔ ɓɛ, iyema na ɓanga elele yɔnɔyɔ, imbɛlɛ saa mowɛnɛnɛ Nkolo Yesu, owamouta o ikolo na ɓanze ɓɛ́ɛ ɓa mwiya. 
2TH.1.8	Amoya onte ya itumbu sa ŋwenya, phɔ ya iya phɛ etumbu oka ɓato ɓaate ɓaeɓe Ŋwaphongo na ɓaate ɓakuummole Simo Elaa ya Nkolo wa ɓanga Yesu. 
2TH.1.9	Etumbu ya ɓɛ́ɛ yamoɓa iwa sa ɓoɓɛlɛ na ɓoɓɛlɛ, itakye na ɓoo pha Nkolo na ná nkyɛmɔ ya ɓokonzi phɛ. 
2TH.1.10	Imbɛlɛ sa moya yo, mokɔlɔ mɛ, ɓasantu ɓɛ̀ɛ ɓaamophɛ nkyɛmɔ na ɓato ɓasɔ ɓaanola Ŋwaphongo ɓaamosamba. Emba ɓɛ̀ɛ ɓaanola simo eyaeyimolaka ɓanga wamoɓa o motango ŋwa ɓɛ. 
2TH.1.11	Kyeka ntina ekye ɓɔndɛlɛ ɓanga imbɛlɛ sisɔ phɔ ya ɓɛ̀ɛ, phɔ Ŋwaphongo wa ɓanga awɛnɛ oɓokye olongoɓa na mbela eya eɓanga yo, oɓokye na mwiya nwɛ, akyele oɓokye okokya ɓolaa ɓosɔ ɓozingye yo ambe na buya ianola sa ɓɛ̀ɛ siɓe na bitoma. 
2TH.1.12	Na ɓomɔɔ nkombo ya Nkolo wa ɓanga Yesu yamoɓa na kyɛmɔ onte ya ɓɛ̀ɛ, emba ɓɛ̀ɛ onte yɛ, phɔ ya ngɔlu ya Ŋwaphongo wa ɓanga ná ya Nkolo Yesu Klisto.
2TH.2.1	Ɓande, phɔ ya lowɔ lokyekyi iyaa sa Nkolo wa ɓanga Yesu Klisto na phɔ ya iyangana sa ɓanga phɛnɛphɛ nɛ, toongye na ɓɛ̀ɛ oɓokye: 
2TH.2.2	Saɔtɔ maumunya ma ɓɛ̀ɛ izele na sa lota phɔ ya iwɛnɛ sa ɓaimosi, phɔ ya Iloɓa na phɔ ya mokanda mɔnɔmɔ ɓaiteye ndokolo yiuti na ɓanga, yamba ekyela oɓokye oanole oɓokye mokɔlɔ ŋwa Nkolo mokomi. 
2TH.2.3	Moto saekatela naa na ndengye iye. Phɔ oɓoo pha oɓokye mokɔlɔ mamuna mokokye, ɓato ɓaikye ɓamolɛ Ŋwaphongo emba na moto moɓe amiwɛninya. Moto mɛ eli yo moto wa mophɛ yo etumbu. 
2TH.2.4	Iyo amotɛmɛlɛ isɔ ikyi ɓangye ɓɛ́ɛ manzambe na isɔ ikyi kumole ɓɛ, amokoma nɔnɔ ikyɛ zala o Ingambi sinɛnɛ sa Ŋwaphongo phɔ ya iwɔ yokye ali Ŋwaphongo.
2TH.2.5	Tokuli na eɓa oɓokye naewɔlɛkyɛ maphɔɔ mamana wataka nga ɓa oka ɓɛ̀ɛ? 
2TH.2.6	Emba iŋwaŋwa eye, ɓɛ̀ɛ koeɓe ekpele ekyemozimbe phɔ ya oɓokye amiwɛninya nde o imbɛlɛ sɛ. 
2TH.2.7	Phɔ sekyele ya ikyela ɓoɓe kyekyele lɔlɔ etoma, esengyesi nde imanya okoezimbe uŋwaŋwa eye. 
2TH.2.8	Emba moto moɓe aamiwɛninya, Nkolo Yesu amba mɔɔtɔ na muwɛ ŋwa munɔkɔ nwɛ emba aamounva na mwiya ŋwa iya sɛ. 
2TH.2.9	Waamoya moto o moɓe na mwiya ŋwa Molemba, amiwɛninya na bitoma bikusi ndengye na ndengye, na bilekyesako, na mayaa ɓaɓɔɔlɛ. 
2TH.2.10	Naa na malondo masɔ matemali na ɓosembo phɔ ya ikatela ɓato ɓamobunga, phɔ teɓaika yamba lozingo la ɓosembo lokokakyi iɓabikya. 
2TH.2.11	Yango mɛna, Ŋwaphongo kaɓatomele mwiya mwa iɓabungya, mokyele oɓokye ɓaanole maphɔɔ ma ɓɔɔlɛ, 
2TH.2.12	phɔ ya oɓokye ɓa phɛ etumbu ɓato ɓasɔ ɓaalɛ ianola maphɔɔ maa phɛlɛ kasi ɓawɛnɛ ɓolaa nde o ikyela maphɔɔ matemali ma ɓosembo.
2TH.2.13	Kasi phɔ ya ɓanga, ɓande ɓa lozingo la Nkolo, toengyesi iphɛ Ŋwaphongo mɛlɛsi imbɛlɛ sisɔ phɔ ya ɓɛ̀ɛ, phɔ Ŋwaphongo aeyɔlɔ tata etatele phɔ obikye na nzela ya Ɓolɔɓɔ ɓoemanya masumu, na ná ianola sa ɓɛ̀ɛ sa maphɔɔ ma phɛlɛ. 
2TH.2.14	Ŋwaphongo aeɓanga phɔ ya izwa iɓikyi na nzela ya Simo Elaa eya imola ɓanga phɔ ya oɓokye ozwe nkyɛmɔ na Nkolo wa ɓanga Yesu Klisto. 
2TH.2.15	Yango mɛna, ɓɛbi, phila na ɓolaa ombe na ɓanza na ɓokusi mateya masɔ maeteyaka ɓanga, na ŋwɛsi ikolo naa na mokanda. 
2TH.2.16	Lɛ oɓokye Nkolo wa ɓanga Yesu Klisto yo mampenza na Ŋwaphongo Ango wa ɓanga owalozinga na owalophɛ na ngɔlu yɛ, nbɔndi sa ɓoɓɛlɛ na ɓoɓɛlɛ na molemo moolaa, 
2TH.2.17	ɓaeɓɔndɔ, ɓambe naekuya o maphɔɔ masɔ malaa makyele ɓɛ̀ɛ na maawɔ ɓɛ̀ɛ.
2TH.3.1	Phɔ ya isɔkya, ɓande, ɓɔndɛlɛ phɔ ya ɓanga, phɔ ya oɓokye Iloɓa sa Nkolo sikyɛndɛ o ɓoo izele emba ɓato ɓasikumole ɓookokyele ɓɛ̀ɛ mɛ. 
2TH.3.2	Ɓɔndɛlɛ na phɔ ya ɓanga oɓokye tomane o nsɛɛ ya ɓato ɓaa yɔɔ na ya ɓanguna: Phɔ ɓasɔ teɓali na ianola.
2TH.3.3	Nkolo yo ookokokya isɔ ikyiwɔ yo: Amoekuya, amba na eɓanza phɔ Munguna saekyela ɓoɓe. 
2TH.3.4	Phɔ ya ɓɛ̀ɛ, toli na ianola na nkombo ya Nkolo oɓokye ikyiwɔ ɓanga na ɓɛ̀ɛ, koikyele, wamba na ikala nde ikyela. 
2TH.3.5	Lɛ oɓokye Nkolo akambe mandondo ma ɓɛ̀ɛ phɔ ya izinga Ŋwaphongo na ná iititala ya Klisto.
2TH.3.6	Ɓande, towɔ na ɓɛ̀ɛ o nkombo ya Nkolo Yesu Klisto oɓokye: Oɓe itakye na nwɛbi munsɔ owa ɓokɔɔ na otookye mateya maeteya ɓanga. 
2TH.3.7	Ɓɛ̀ɛ mampenza koeɓe ndengye'ye esengyesi ɓɛ̀ɛ ikyela phɔ ya iɓenga matambe ma ɓanga. Waɓa ɓanga onte ya ɓɛ̀ɛ, toloika ɓa ɓato ɓa ɓokɔɔ. 
2TH.3.8	Toloika onga na moto ipa sa iza, kasi onte ya minyɔkɔ na iphɛmbɛ, na moo na mokɔlɔ, tokyelaka etoma phɔ ɓanga saɓaa ephesi ya mɔnɔmɔ na ɓɛ̀ɛ.
2TH.3.9	Nde phɛlɛ, tokokaka iyeyonga, kasi tozingaka iɓaa ndakyisa ya imekola phɔ ya ɓɛ̀ɛ. 
2TH.3.10	Kasi waaɓaka ɓanga oka ɓɛ̀ɛ, toephɛkyɛ moɓeko mumu: Ɓo moto tazingye ikyela etoma, yo samba na zaa! 
2TH.3.11	Emba tookye ɓawɔ oɓokye wali onte ya ɓɛ̀ɛ ɓato ɓa ɓokɔɔ, teɓakyele ekpele kasi ɓanyɔlɔ nde o maphɔɔ ma ɓato. 
2TH.3.12	Towɔ na ɓato ɓaaɓana, tombe na ɓalenza na nkombo ya Nkolo Yesu Klisto oɓokye: Ɓakyele etoma ya ɓɛ́ɛ ɓose emba ɓazee ipa siizwe ɓɛ́ɛ mampenza.
2TH.3.13	Phɔ ya ɓɛ̀ɛ, ɓande, ɓɛ̀ɛ saotwa ikyela ɓolaa. 
2TH.3.14	Ɓo moto tatosee ikyiewɔlɛ ɓanga o mokanda mumu, okyeɓe nɛ, ɓɛ̀ɛ sakula ɓa nɛ phɔ aokye sɔɔ. 
2TH.3.15	Samba mokpa ndokolo mbomi, kasi omooya ɓo ookooya ɓɛ́ɛ nwɛbi.
2TH.3.16	Lɛ oɓokye Nkolo owa ɓose aephɛ yo mampenza ɓose nkɔlɔ isɔ na ndengye isɔ. Nkolo aɓe na ɓɛ̀ɛ ɓasɔ.
2TH.3.17	Eli nga mampenza Polo oekomesi munkanda mumu na eɓɔkɔ ya nga mampenza na oeɓeye. Mɛna eli elembetele ekyekyele nga o nkanda ya nga. Eli mokomesi ŋwa nga. 
2TH.3.18	Lɛ oɓokye ngɔlu ya Nkolo wa ɓanga Yesu Klisto eɓe na ɓɛ̀ɛ ɓasɔ.
1TI.1.1	Nga Polo, toma wa Yesu Klisto, phɔ ya ndingyisa ya Ŋwaphongo Mobikye wa ɓanga na Yesu Klisto molemo ŋwa ɓanga, 
1TI.1.2	oka wɛ Timote, owakolo ŋwana wa nga o ianola, naekomele oɓokye: Ngɔlu, ngɔngɔ, ɓose pha Tata Ŋwaphongo na pha Yesu Klisto Nkolo wa ɓanga iɓe na wɛ.
1TI.1.3	Ɓo wawɔkɔ nga na wɛ imbɛlɛ sa kyɛkyɛ nga o Makedoniya, ɓa o Efese phɔ ya ikatela ɓato ɓaayɔkɔ ɓɛ́ɛ sateya mateya maa ɓɔlɛ. 
1TI.1.4	Oɓakatele ɓɛ́ɛ samiambya o bikoo ɓa pha na itɔndɔlɔkɔ maɓota saunva. Maphɔɔ mamana maɓote nde miko kasi ŋwango ŋwa Ŋwaphongo phe, mookokyisame onte ya ianola. 
1TI.1.5	Ntina ya motindo mɛ eli lozingo looute o ndondo elaa, na maumunya malaa na ianola sa phɛlɛ. 
1TI.1.6	Phɔ ya iɓa saɓenga nzela eye, ɓato ɓayɔkɔ ɓabungyi nzela, ɓaɓengi ɓowɔlɛ ɓowɔlɛ phaazanga ntina. 
1TI.1.7	Ɓamitate iɓa ɓateye ɓa miɓeko, nzuka teɓaeɓe naa maphɔɔ mawɔ ɓɛ́ɛ naa maphɔɔ mateya ɓɛ.
1TI.1.8	Phɔ toeɓe oɓokye moɓeko ali molaa ɓo moto kamokyelele ndokolo moɓeko. 
1TI.1.9	Phɔ, toeɓe na ɓolaa ɓoɓo: Moɓeko temoli phɔ ya moto o molaa, kasi phɔ ya ɓato ɓaateɓatosa na ɓatɔmbi, ɓato ɓaɓe na ɓato ɓa masumu, ɓaateɓakumole Ŋwaphongo eɓe na mbolo iisantu, ɓaɓomi ɓa ɓato, eɓe ɓa ango eɓe ɓa nyango, 
1TI.1.10	ɓaakyele ɓondumba, ɓaalale na ɓɛbi na ɓɛ́ɛ ɓampele, ɓaaungye ɓa ɓaombo, ɓakati ɓa ɓɔlɛ, ɓaakate seleka ya ɓɔlɛ, na maphɔɔ masɔ maatɛmɛlɛ mateya ma phɛlɛ. 
1TI.1.11	Mateya mɛ eli Simo Elaa ya nkyɛmɔ ya Ŋwaphongo owa ngambo eya mpɛ ɓɛ́ɛ phɔ naeɓanza.
1TI.1.12	Naphɛ mɛlɛsi na owampɛ ɓokusi, Yesu Klisto Nkolo wa ɓanga: Eli yo moto owa wɛnɛ oɓokye nakokyi amba nkpa o etoma yɛ, 
1TI.1.13	nga owaɓaka phanza motiyosi, munyɔkɔsi na moto wa nkamba. Kasi anzokyela ngɔngɔ phɔ nakyelaka saeɓa ntina, na izanga ianola. 
1TI.1.14	Phɛlɛ, ngɔlu ya Nkolo wa ɓanga, eɓe na ianola, na lozingo looli onte ya Yesu Klisto yatonda mi nga.
1TI.1.15	Iloɓa sisi sili sa phɛlɛ, sikokyi ianolama na ɓato ɓasɔ oɓokye Yesu Klisto aya o mokyisi phɔ ya ibikya ɓato ɓa masumu ɓoli nga, inga moto owa o ɓoo. 
1TI.1.16	Kasi ɓo anzokyelaka ngɔngɔ, eli phɔ ya oɓokye oka nga, moto owa o ɓoo, Yesu Klisto ateya ndondo yɛ elaa, ndokolo ndakyisa phɔ ya ɓato ɓamoanolela, phɔ ya ɓomɔɔ pha ɓoɓɛlɛ.
1TI.1.17	Oka mokonzi owa ɓoɓɛlɛ,
1TI.1.17	Ŋwaphongo ooli nde yo mɔnɔmɔ, ootowe, ootowɛnɛnɛ,
1TI.1.17	ngambo na nkyɛmɔ
1TI.1.17	phɔ ya ɓoɓɛlɛ na ɓoɓɛlɛ. Amɛ.
1TI.1.18	Timote, ŋwana wa nga, kyeka moɓeko moephɛ nga, ikokana na nɔkɔ ya ɓaimosi ɓaakalakala phɔ ya wɛ. Nɔkɔ mɛ iɓe ɓokusi pha wɛ o eɓasi elaa ekye ŋwane wɛ; 
1TI.1.19	na ianola na maumunya malaa. Ɓato ɓaayɔkɔ ɓalɛkyɛ ikyela ɓaɓona, emba ɓamba zinza ianola sa ɓɛ. 
1TI.1.20	Onte ya ɓɛ́ɛ wamozwa Imene na Alegizandre, na ɓaambya oka Zabulu, phɔ ɓaekole iɓa sakula tiyola Ŋwaphongo.
1TI.2.1	Naongye na ɓɛ̀ɛ oɓokye o ɓoo pha maphɔɔ masɔ, nde koongye, nde koɓɔndɛlɛ, nde konyingonele, nde kophɛ mɛlɛsi, phɔ ya ɓato ɓasɔ. 
1TI.2.2	Phɔ ya ɓakonzi na ɓaaloangyele, phɔ toɓe ɓose na ikyela maphɔɔ malaa na ma kaa. 
1TI.2.3	Kyeka maphɔɔ malaa na masepelisa Ŋwaphongo Mobikye wa ɓanga, 
1TI.2.4	okozingye oɓokye ɓato ɓasɔ ɓabikye emba ɓaeɓe ɓosembo.
1TI.2.5	Phɔ Ŋwaphongo ali nde yo mɔnɔmɔ,
1TI.2.5	na moɓɔngyɛ ali nde yo mɔnɔmɔ onte ya Ŋwaphongo na ɓato,
1TI.2.5	moto mɔnɔmɔ: Yesu Klisto,
1TI.2.6	owa miambya phɔ ya iikola ɓato ɓasɔ.
1TI.2.6	Mɛna eli Simo eya imola ɓɛ́ɛ o imbɛlɛ sa mekama, 
1TI.2.7	na phɔ ya simo mɛ nakyelamaka na nga owakolo toma, na wɔ nde phɛlɛ, siikate, nga nali nganga mayɛlɛ wa nkyisi onte ya ianola na onte ya ɓosembo.
1TI.2.8	Nazingyi oɓokye ɓampele ɓaɓɔndɛlɛ o bilele bisɔ, ɓatombe maɓɔkɔ masantu o ikolo, sa kabu na ná ɓookaaa.
1TI.2.9	Phɔ ya ɓaɓasi, ɓalate molato molongoɓa, ɓɛ́ɛ sa lekyinya ndelo: Naa na itonga suwe, naa na ɓayaka ɓa wolo, naa na mbɔngyɛsi ya motuya. 
1TI.2.10	Kasi ɓalate nde bitoma bilaa, ɓolongoɓaa na ɓaɓasi ɓakyele etoma ya ɓosembo.
1TI.2.11	Imbɛlɛ sa mateya, ŋwaŋwasi asengyesi ikala ɓose na imiuya sisɔ. 
1TI.2.12	Nga, siiphɛ nzela oɓokye ŋwaŋwasi kateya na aangyele lele. Aikale ɓose. 
1TI.2.13	Eli nde Adama owa kyeka ɓɛ́ɛ phanza. Ewa sima. 
1TI.2.14	Emba teli Adama owa kosaka ɓɛ, kasi eli ŋwaŋwasi owa kosama, amba buka miɓeko. 
1TI.2.15	Na ɓo eɓe ɓɔmɔ, ŋwaŋwasi amobika na iɓota sɛ, kasi ambe nde ɓanza ianola, lozingo na ɓosantu phɛ sa mawala.
1TI.3.1	Lowɔɔ loowɔ nga lolo loli nde phɛlɛ: Ɓo moto ali na phowa ya iɓa mokambi, mɛna kazingye etoma eli elaa. 
1TI.3.2	Mokambi ŋwa ingomba, yo sa ɓa moto wa maphɔɔ maɓe oɓokye ɓato ɓamooya, lele wa ŋwaŋwasi mɔnɔmɔ, yo sa ɓa moto wa looto, aɓe na maumunya malaa, moɓesi molaa, kayambe ɓabutu, akokye na iteya, 
1TI.3.3	yo sa ɓa munwe ŋwa malɛku, sa ɓa muŋwani ŋwa biɓasi, kasi moto wa ɓonyilɛ, yo sa ɓa moto wa maoka, na moto wa phowa enɛnɛ ya ɓaphalanga, 
1TI.3.4	aeɓe ikamba ingambi sɛ ambe na teya ɓana ɓɛ̀ɛ imiuya na kaa esɔ: 
1TI.3.5	Ɓo moto taakokye ikamba ingambi sɛ mampenza, amba koka iɓɔngya ingomba sa Ŋwaphongo ndengye'ye? 
1TI.3.6	Kasi yango sa ɓa moto naino otookɔkyi o ianola, phɔ yo sa kaa, ɓo mawala mamozibi miyo, o mazɛngyɛ maɓekya Molemba. 
1TI.3.7	Elaa na oɓokye ɓato ɓaate ɓali ɓaklisto ɓawɔɔ na ɓolaa phɔ yɛɛ, phɔ yo sa zwa sɔɔ, yo saamba na ikaa mbala yɔnɔyɔ o mazɛngyɛ ma Molemba.
1TI.3.8	Ɓa diakre nde ɓomɔ mɛ, ɓasengyesi iɓa ɓato ɓa kaa, ɓasengyesi iɓa nde na ewɔlɛ yɔnɔyɔ, ɓɛ́ɛ samiambya o malɛku naa na iluka ɓaphalanga na manzela maa sɔɔ. 
1TI.3.9	Ɓasengyesi iɓanza ɓosembo pha ɓaawɛninya ianola sa ɓɛ́ɛ na ndondo yɔnɔyɔ. 
1TI.3.10	Na ɓɛ́ɛ mɛ ɓasengyesi iɓameka phanza, emba sima, ɓo teɓaɓazwe na lowɔɔ looɓe, ɓakokyi imba kyela etoma ya ɓɛ́ɛ ya ɓo diakre.
1TI.3.11	Na ɓaɓasi nde ɓomɔ mɛ, ɓasengyesi iɓa ɓaɓasi ɓakumole ɓɛ, ɓaate ɓali na ewɔlɛ eɓe, ɓaate ɓali na looto, ɓaakokya maloɓa ma ɓɛ́ɛ o maphɔɔ masɔ.
1TI.3.12	Ɓa diakre ɓasengyesi ilonga nde ŋwaŋwasi mɔnɔmɔ, ɓaangyele mangambi ma ɓɛ́ɛ na ɓana ɓa ɓɛ́ɛ na ɓolaa. 
1TI.3.13	Phɔ ɓaakyele etoma ya diakre na ɓolaa ɓazwe ikumo sa ɓato ɓasɔ, na ɓokusi pha ianola ɓoli na Yesu Klisto.
1TI.3.14	Naekomele ɓaɓona na iumunya oɓokye namoya zwana na wɛ mizele.
1TI.3.15	Kasi na ɓo nazimbane, wamoeɓa nde mɛ imikamba o ingambi sa Ŋwaphongo, sili ingomba sa Ŋwaphongo oli na ɓomɔɔ, ikonzi na iingo ya ɓosembo. 
1TI.3.16	Nde phɛlɛ, sekyele ya ikumola maphɔɔ ma Ŋwaphongo eli enɛnɛ!
1TI.3.16	Yo owamiwɛninyaka onte ya nzoto,
1TI.3.16	Ɓolɔɓɔ amolongya,
1TI.3.16	ɓaanzelu ɓamowɛnɛ,
1TI.3.16	ɓato ɓaate ɓaaeɓe Ŋwaphongo ɓaoka simo yɛ,
1TI.3.16	o munse munsɔ ɓamoanola,
1TI.3.16	azwa nkyɛmɔ ya Ŋwaphongo.
1TI.4.1	Ɓolɔɓɔ kawɔ polele oɓokye: O imbɛlɛ sa suka, ɓato ɓayɔkɔ ɓamoangana ianola sa ɓɛ, ɓamoɓenga malɔɓɔ ma ɓakose na mateya ma malɔɓɔ maɓe, 
1TI.4.2	phɔ ikosa sa ɓanyamaɓɔlɛ na isɔsɔlɔ sa ɓato ɓaɓana simbo zika. 
1TI.4.3	Ɓamokatela malonga; ɓamokyisa ntoma iyɔkɔ, nzuka Ŋwaphongo aikyela phɔ ya oɓokye ɓaanosi, ɓɛ́ɛ ɓaeɓe maphɔɔ ma phɛlɛ, ɓaize, ɓambe mophɛ mɛlɛsi. 
1TI.4.4	Phɔ isɔ yakyela Ŋwaphongo ili ndaa, ekpele yɔnɔyɔ teli ya ilɛ ɓo tophɛ Ŋwaphongo mɛlɛsi o ɓoo pha iye zaa. 
1TI.4.5	Phɔ na Iloɓa sa Ŋwaphongo na ná iɓɔndɛsi ibuto pɛtɔ.
1TI.4.6	Teya ɓɛbi maphɔɔ masɔ mamana: Wa moɓa moto wa etoma omolaa wa Yesu Klisto, okookye maloɓa ma ianola na iteya sila saɓenga wɛ. 
1TI.4.7	Ka phɔ ya bikoo biiɓe na ɓowɔlɛɓowɔlɛ pha ɓakasi ɓaɓaɓasi, obilɛ.
1TI.4.7	Omikuya wɛ mampenza nde o moɓesi ŋwa moto wa Ŋwaphongo. 
1TI.4.8	Phɔ ikuya sa nzoto sili na ntina mi maphɔɔ makyi, kasi moɓesi ŋwa moto wa Ŋwaphongo, ŋwango, moli na ntina o maphɔɔ masɔ. Ŋwango moli na mbunu ya ɓomɔɔ, ya ɓomɔɔ pha lɔlɔ, na ya ɓomɔɔ pha moya. 
