MAT.1.1	LLyver 
PSA.107.32	A’ derchafant ef yn-Cynnlleidfa y popul, ac yn 
PSA.107.33	Efe a dry y llifeiriaint yn 
PSA.107.34	[A’] thir ffrwythlawn yn 
PSA.107.35	Trachefyn e dry y diffeithwch yn lynn dwfyr, a’r tir sych yn 
PSA.107.36	Ac yno y gesot e yr ei newynoc, ac yr 
PSA.107.37	Ac y heuant vaesydd, ac y 
PSA.107.38	Can ys ef ei bendithia, ac eu 
PSA.107.39	Thrachefyn y llaiéir [dynion], ac ei gostynger 
PSA.107.40	Ef a dywallt dremic ar dywysogion, ac awna yddwynt grwydro yn yr anialwch o yar y ffordd.
PSA.107.41	Ac ef y gyvyt e y tlawt o advyd, ac a wna yddo duyluoeð mal [cadw] defeit.
PSA.107.42	Yr ei vnion ei gwyl, ac a lawenánt, ac oll enwiredd a gae ei eneu.
PSA.107.43	Pwy ys y ddoeth, val y catwo y pethae hyn? can ys wy a ddyallant drugareddeu yr Arglwydd.
PSA.108.1	A Ddew parawt [yw] vy-calon, velly [y mae] vy-tavot: canaf, a’ chanmolaf.
PSA.108.3	Clodvoraf dydy Arglwydd, ym-plith y populoedd, a’ chanaf yty ymplith y 
PSA.108.4	Can ys mawr dy drugaredd uch y nefoedd, ath wirionedd yd yr 
PSA.108.5	Ymddercha Ddew, uwch law y nefoedd, ac ar yr oll ddaiar [bit] dy ’ogoniant,
PSA.108.7	Dew a 
PSA.108.9	Moab [vydd] 
PSA.108.10	Pwy am 
PSA.108.11	A ny [tydi] Ddew, yr hwn an gwrthddodesyt ni, ac nyd ayt ymaith Ddew y gyd a’n lluoedd?
PSA.108.12	Dyred ath borth rac cyvingder: can ys gwac ymwared dyn.
PSA.108.13	Trwy Ddew y gwnawn 
PSA.109.1	DEw vy moliant, na thaw-son.
PSA.109.2	Can ys genae yr andewiol, a’ genae y 
PSA.109.3	Cylchynesont vi hefyt a gairieu dygaseð, ac ymladdesont im erbyn yn ddiachos.
PSA.109.4	Am vy-
PSA.109.5	A’ [hwy] a dalesont ymy ddrwc dros dda, a’ chas 
PSA.109.6	Gosot [tithau] yr andewiol arnaw, a safet y 
PSA.109.7	Pan varner ef 
PSA.109.8	Bid ei ddyddiae ychydigion, a’ chymred arall ei 
PSA.109.9	Bit ei blant yn amdifait, a’ei wreic yn wedw [o hanaw].
PSA.109.10	Elet ei blant y grwydraw, a’ 
PSA.109.12	Na bo neb a estenno yðo drugareð, ac na bo neb a drugará wrth ei amddiveit.
PSA.109.13	Destrywier ei 
PSA.109.14	Coffaer enwireð ei dadae wrth yr Arglwyð: a’phechat ei vam na 
PSA.109.15	[Eithr] byddant 
PSA.109.16	Can na chofiawdd ef wneuthur trugaredd, eithyr erlyd y gwr tlawt a’ rhaidus, a’r cystuddedic o galon y’w 
PSA.109.17	Mal y carawdd ef velltith, velly y daw yddaw, [ac] mal na hoffawdd vendith, velly yr 
PSA.109.18	Megis yr ymwiscawdd a melltith mal a dillat, velly hi daw yw ymyscaroedd ef mal dwfr, ac mal 
PSA.109.19	Bid yddaw mal yn 
PSA.109.20	Poet hyn vo 
PSA.109.21	Tithau Arglwydd vy-Dew, gwna a mi yn ol dy Enw: ymwared vi, (can ys da yw dy drugaredd)
PSA.109.22	Can ys tlawt ac angenawc ytwyf, a’m calon a archollwyt 
PSA.109.23	Myn’d ymaith ydd wyf val gwascawt yn 
PSA.109.24	Vy-gliniae ys ydd 
PSA.109.25	A’ mi aethym yn 
PSA.109.26	Cymporth vi, Arglwydd vy-Dew: 
PSA.109.27	A’ hwynt a wybyddant, may hyn yw dy law, [a’c mae] ti, Arglwydd, ei 
PSA.109.28	[Cyd] melltithient wy, tithau a vendithi: wy a godant ac awradwyddir, ath was di a vydd llawen.
PSA.109.29	Gwiscer vy-gwrthnebwyr a 
PSA.109.30	Mi a 
PSA.109.31	Can ys ef a saif ar ddeeulaw y tlawt, y’w 
PSA.110.1	S
PSA.110.2	Yr Arglwydd y ddenfyn wialen dy 
PSA.110.3	Dy bopul [a ddeuant] yn wyllysgar yn-dydd [cymmynva]: dy lu ym-prydverthwch sanctaiðrwyð: 
PSA.110.4	Tyngawdd yr Arglwydd ac nys ediveira, Yr wyt yn Offeiriat yn tragyvyth 
PSA.110.5	Yr Arglwydd [’rhwn ’sy] ar dy ddeeulaw, a 
PSA.110.6	Efe varn ymplith y cenedloedd: ef a lainw [bob lle] a chelanedd, ac a dery y penn ar 
PSA.110.7	O’r 
PSA.111.1	CLodvoraf [vi] yr Arglwydd 
PSA.111.2	Ys mowrion [yw] gweithredeð yr Arglwyð, ac y h’ymgais pawp aeu hoffant.
PSA.111.5	Roddes ef 
PSA.111.6	Nerth ei weithrededd a ddangosawð ef y’w bopul, wrth roddy yddwynt etiveddieth y cenedloedd.
PSA.111.7	Gweithrededd y ddwylaw [yw] gwirionedd a’ barn: ei oll ’orchmynion ’sy gywir.
PSA.111.9	Anvonawdd ymwared y’w bopul: gorchymynawdd ei ddygymbot yn tragywyth: sanctaiddiol a’ 
PSA.111.10	Dechreuat doethinep [yw] ofn yr Arglwydd: [ys] da [yw] deall yr oll rei’eu gwnant: y voliant ef a 
PSA.112.1	GWynvydedic yw’r gwr y ofna yr Arglwydd, ac a [dra hoffo ei ’orgchymyneu.
PSA.112.2	Galluawc ar y ddaiar vydd ei had, cenedlaeth yr ei vnion y vendithir.
PSA.112.3	Cyvoeth a’ golud [vydd] yn ei duy, a’ ei gyfiawnder a 
PSA.112.4	Ir ei gwirion y cyfyt goleu yn-tywyllwch: [efe ’sy] drugarawc ac yn llawn-tosturi, a’ chyfiawnder.
PSA.112.5	Gwr da 
PSA.112.8	Cynnaliedic yw ei galon: [am hynny] nyd ofna, yd ban welo [ei wyllys] 
PSA.112.10	Yr andewiol ei gwyl, ac a 
PSA.113.1	MOlwch, chwychwi weision yr Arglwydd, molwch Enw yr Arglwydd.
PSA.113.2	Bendiget vo Enw yr Arglwydd, o’r 
PSA.113.3	O godiat haul yd 
PSA.113.4	Goruchel yw yr Arglwydd ar yr oll genetloedd, [a’] goruch y nefoedd ei 
PSA.113.5	Pwy sy 
PSA.113.6	Yr hwn a y ymestwng y edrych ar [bethae] yn y nefoedd ac 
PSA.113.7	Cyfyt ef y 
PSA.113.8	Y ny osoto ef gyd a’r 
PSA.113.9	Efe wna ir wraic 
PSA.114.1	PAn aeth Israel allan o’r 
PSA.114.2	Ydd oedd Iudah yn sancteiddiat yddaw, [ac] Israel 
PSA.114.3	Y mor [ei] gwelawð, ac a 
PSA.114.4	Y mynyðedd a naidient val 
PSA.114.6	Chwychwy vynydde [paam] y naidiech val 
PSA.114.8	Yr hwn y dry y graic yn llyn o ddwfr, [a’r] callestr yn ffynnon o ddufredd.
PSA.115.1	NId y 
PSA.115.2	Paam y dyweit y cenedledd, P’le ’r 
PSA.115.4	Y 
PSA.115.5	Genae ’s’yddynt ac ny 
PSA.115.6	Clustiae y sy yddwynt ac ny chlywant: 
PSA.115.7	Dwylaw sy yddwynt ac ny 
PSA.115.10	Tuy Aaron ymddiriedwch yn yr Arglwydd: [can ys] ef yw eu 
PSA.115.11	Yr ei y ofnoch yr Arglwydd, ymddiriedwch yn yr Arglwydd: can ys ef yw eu porth a’ ei tarian.
PSA.115.12	Yr Arglwydd a veddyliawdd am danam: ef a’n] bendithia, bendithia ef duy Israel, bendithia ef duy Aaron.
PSA.115.13	Bendithia ef y sawl y ofnant yr Arglwydd, 
PSA.115.14	Yr Arglwydd a angwnega [ei ddonien] arnoch, [ys] arno-chwi ac ar eich plant.
PSA.115.15	Bendigeit ydych gan yr Arglwydd, yr hwn a wnaeth nef a’ daiar.
PSA.115.16	Y nefoedd, [ys] y nefoedd ys ydd ir Arglwydd: a’r ddaiar a roes e y veibion dynion.
PSA.115.17	Ny volant y meirw yr Arglwydd, na’r ei y ddescennāt i’r 
PSA.116.2	Can ys 
PSA.116.3	[Pan] im cylchynent 
PSA.116.4	Yno y galwn at Enw yr Arglwyð, [gan dywedyt], atolwc yt’, Arglwydd 
PSA.116.5	Trugarawc yw’r Arglwydd a’chyfiawn, a’ ein Dew ’syd yn llawn tosturi.
PSA.116.6	Ys caidw yr Arglwydd y rei 
PSA.116.7	Ymchwel â vy eneit, ith ’orffwysfa: can ys yr Arglwyð a 
PSA.116.8	O bleit yti wared vy eneit rhac angae, vy llygait rac daigrae, a’m traet rac cwympo.
PSA.116.9	Rodiaf rhac bron yr Arglwydd, yn-tir y bywion.
PSA.116.10	Credais, ac am hyny y 
PSA.116.11	Mi ddywedwn yn vy 
PSA.116.12	Pa beth a roddaf ir Arglwydd, am ei oll 
PSA.116.13	Phial iechyt a gymeraf, ac ar Enw yr Arglwydd y galwaf.
PSA.116.14	Vy eddunedae y dalaf ir Arglwydd, [ys] yr owrhon yn-gwydd ei oll popul.
PSA.116.15	Gwerthvawr yn-golwc yr Arglwydd [yw] angae y Sainct ef.
PSA.116.16	Wely Arglwydd: can ys dy was wyf, dy was ytwyf. a’ map dy 
PSA.116.18	Vy eddunedae y dalaf ir Arglwydd, [ys] yr owrhon yn-gwydd ei oll popul,
PSA.116.19	Yn neuaddae tuy yr Arglwyð, [ys] ith 
PSA.117.1	MOlwch yr Arglwydd yr oll genetloeð: molwch ef yr oll populoedd.
PSA.117.2	Can ys 
PSA.118.1	CLodvorwch yr Arglwydd can ys da 
PSA.118.2	Dywedet yr 
PSA.118.3	Dywedet yr owrhon tuy Aharon 
PSA.118.4	Dywedēt yr owrhon yr ei ofnant yr Arglwydd, Bot y drugared ef [yn paráu] yn tragywyth.
PSA.118.5	Yn 
PSA.118.6	Yr Arglwydd ys 
PSA.118.7	Yr Arglwydd ’sydd 
PSA.118.8	Gwell yw ymddyriet yn yr Arglwyð, na 
PSA.118.9	Gwell yw ymddiriet yn yr Arglwydd, na rhoi coel ar dywysogion.
PSA.118.10	Oll genetloedd am cylchynesont: eithr yn Enw yr Arglwydd y destrywiaf hwy.
PSA.118.11	Cylchynelsynt vi, ys cylchynesont vi: eithr yn Enw yr Arglwydd ei destwywiaf hwy.
PSA.118.12	Amgylchynesont vi mal gwenyn, 
PSA.118.13	Gwthiest vi yn ddirvawr, im cwympo: a’r Arglwydd am cymporthawdd.
PSA.118.14	Vy-
PSA.118.15	Llef gorvoleð ac ymwaret, a vyð ym-pepyll yr ei cyfion, [gan ðywedyt], Deheulaw yr Arglwydd a wnaeth 
PSA.118.16	Deeulaw yr Arglwydd y ðerchavwyt: deeulaw yr Arglwydd y wnaeth 
PSA.118.17	Ny byddaf varw, eithyr byw, a’ manegy gweithrededd yr Arglwydd.
PSA.118.18	Yr Arglwydd am cospawdd 
PSA.118.19	Agorwch ymy byrth iawnder mal ydd elwyf y mewn yddwynt, [a’] chlodvori yr Arglwydd.
PSA.118.20	Hwn yw porth yr Arglwydd: yr ei cyfiawn y ant y mewn iddaw.
PSA.118.21	Clodvoraf dydy: can ys im gwrandeweist, a’buost ymy yn ymwaret.
PSA.118.22	Y 
PSA.118.23	Gwaith yr Arglwydd ytoedd hyn, [a’] rhyvedd yw yn ein 
PSA.118.24	Hwn [ywr] dydd y wnaeth yr Arglwydd: byddwn lawen a’ hyfryt ynthaw.
PSA.118.25	Atolwc, Arglwydd, ymwared 
PSA.118.26	Bendiget [vo yr hwn] a ddel yn Enw yr Arglwydd: 
PSA.118.27	Ys 
PSA.118.28	Vy-Dew ytwyt, ac ith glodvoraf, [ys] vy-Dew: am hyny ith dderchafaf.
PSA.118.29	Clodvorwch yr Arglwydd can ysda 
PSA.119.1	GWyn ei byd y 
PSA.119.2	Gwyn ei byd yr ei y gawant ei destolaethae, [ac] a i h’oll galon y 
PSA.119.4	Ti orch’mynaist gadw dy ’orchymynion yn 
PSA.119.5	O am gyferio vy ffyrð, er mwyn cadw dy 
PSA.119.6	Yno nim gwradwyddit, 
PSA.119.7	Clodvoraf dydy a chalon vnion, 
PSA.119.8	Dy gynneddfeu a gadwaf: na ad vi yn 
PSA.119.9	A’Pha beth y 
PSA.119.10	Am oll calon ith ceisiais: naad ymi 
PSA.119.11	Yn vy-calon y cuddiais dy 
PSA.119.12	Bendiget ytwyt, Arglwydd: dysc ymy dy gynneddfae.
PSA.119.13	Am gwefulae y mynageis oll varneu dy eneu.
PSA.119.14	Bu mor 
PSA.119.15	Yn dy orchymynion y 
PSA.119.16	Yn dy gynneddfae yr ymddigrifaf, [ac] nyd 
PSA.119.17	Bydd dda wrth dy was, [val y byddwy vyw, a’ chatw dy ’air.
PSA.119.18	Agor vy llygait, val y gwelwyf ryveddodae dy 
PSA.119.21	Destruwieist y beilchion: melltigedic yw’r ei a 
PSA.119.22	Gwrthladd y wrthyf gywilydd a’ thremic: can ys dy destolaethae y gadweis.
PSA.119.23	Tywysogion hefyd y eisteddesant, [ac] y ddywedsont im erbyn: ath was y vevyriei yn dy gynneddfae.
PSA.119.24	Hefyt dy destolaethae, yw vy 
PSA.119.25	GLynawdd vy eneit wrth y llwch: bywá vi 
PSA.119.26	Vy ffyrdd a vanegais [y-ty], a’ gwrandewest’ vi: dysc y my dy 
PSA.119.27	Par ymy ddeall ffordd dy orchymynion, a’ 
PSA.119.28	Toddawdd vy eneit gan 
PSA.119.29	Cymer y wrthyf ffordd y celwydd, a’ 
PSA.119.30	Fordd wirioedd y 
PSA.119.31	Glynais wrth dy destolaethae, Arglwydd: na’m gwradwydda.
PSA.119.32	Fyrdd dy ’orchmyneu y redaf, pan ehengych vy-calon.
PSA.119.32	Boreu weddi.
PSA.119.33	DYsc ymy Arglwydd ffordd dy 
PSA.119.34	Par i mi ðeall, a’ chatwaf dy Ddeddyf: ac hei catwaf a’m oll calon.
PSA.119.35	Par y-mi gerddet yn llwybr dy ’or chmyneu: can ys 
PSA.119.37	Tro heibio vy 
PSA.119.38	Cadarna dy 
PSA.119.39	Dwc ymaith vy-
PSA.119.40	Wele, vy chwant ys ydd ith ’orchmynion: bywoca vi 
PSA.119.41	A’ Dauet 
PSA.119.42	Yno ydd atebaf im cablwyr: can ys ymddiriedaf yn dy ’air.
PSA.119.43	Ac na ddwc ’air y gwirionedd yn 
PSA.119.44	Yno y catwaf dy 
PSA.119.45	A’ rhodiaf mewn 
PSA.119.47	Am 
PSA.119.48	Am dwylaw y dderchafaf ar dy ’orchymymynneu, yr ei y gereis, a’ mevyriaf yn dy gynneddfeu.
PSA.119.50	Hyn yw vy-
PSA.119.51	Y beilchion am gwatworesont 
PSA.119.52	Cofiais dy vairn 
PSA.119.54	Vy-canyat oedd dy 
PSA.119.55	Cofiais dy Enw, Arglwydd, yn y nos, a’ chedwais dy Ddeddyf.
PSA.119.56	Hyn y 
PSA.119.57	ARglwyð yr hwn wyt vy rran, meðyliais gadw dy ’airieu.
PSA.119.58	Gweddiais 
PSA.119.59	Yyltyriais vy ffyrdd, a’ throeisym vy-traet ith testolaethae.
PSA.119.62	Haner nos y cyfodaf ith glodvory, o bleit dy gyfiawn=veirn.
PSA.119.64	Oth trugaredd, Arglwydd, cyflawn yw y ddaiar: dysc ymy dy gynnyddfeu.
PSA.119.65	ARglwyð ys da vuost’ wrth dy was, yn ol dy air.
PSA.119.66	Dysc ymy iawn ddeall a’ gwybyddieth: can ys dy orchymynion y gredais.
PSA.119.67	Cyn 
PSA.119.68	Ys da wyt a’ 
PSA.119.69	Dychymygawdd y beilchion gelwydd arnaf: minau a gatwaf dy ’orchymynae a’m oll calon.
PSA.119.70	Cy vraset a’r blonec yw ei calon: minau yn dy Ddeðyf ys ydd am 
PSA.119.71	Ys da i mi, vot vy-cystuddio, er mwyn dyscy dy gynnyddfeu.
PSA.119.72	Gwell y mi Ddeddyf dy enae na, 
PSA.119.72	Prydnavvn vveddi.
PSA.119.73	DY ddwylaw am gwnaethant ac am ffurfiasant: [gan hyny] moes i mi deall, y [gahel] dyscy dy ’orchymyniō
PSA.119.74	Yno yr ei ath ofnāt, wrth vy-gwelet a lawenánt, can ys 
PSA.119.75	Mi wn, Arglwydd, mae cyfiawn [yw] dy varnae, ac yti yn gyfiawn vy-
PSA.119.76	Bit atolwg dy drugaredd im confforto yn ol dy air ith was[anaethwr.]
PSA.119.77	Deuet dy dosturiol-drugareddae attaf, val y bwy vyw: can ys dy Ddeddyf yw 
PSA.119.78	Cywylyddier y beilchion: can ys gwnaethant yn andewiol [ac] yn auoc a mi: minau a vevyriaf yn dy 
PSA.119.79	Ymchwelant attaf y sawl ath ofnant, a’r ei y adwaenant dy destolaethae.
PSA.119.81	D
PSA.119.83	Can ys 
PSA.119.84	Pa 
PSA.119.85	Cloddiawdd y beilchion 
PSA.119.86	Dy oll ’orchymynion [ynt 
PSA.119.87	Braidd na ddivasont vi ar y ddaiar: a’ mi nyd ymedeis ath ’orchymynion.
PSA.119.88	Yn ol dy drugaredd bywocá vi: 
PSA.119.89	DY ’air, Arglwydd, y bery byth yn y nefoedd.
PSA.119.90	Dy wirionedd [ys ydd] o genedlaeth y genedlaeth: 
PSA.119.91	Y maent wy yn paráu [ys 
PSA.119.92	Pe na bysei dy Ddeddyf 
PSA.119.93	Byth nid ancofiaf dy ’orchymynion: can ys 
PSA.119.95	Yr andewolion am dysgwilient er vy-diva: ceisiaf-ddeall dy destolaethae.
PSA.119.96	Gwelais dervyn bop 
PSA.119.99	Vchlaw vy-dyscyawdwyr y dyellais: can ys dy destolaethae [ynt] vy mevyrdawt.
PSA.119.100	Dyellais yn vwy na’r 
PSA.119.102	O ywrth dy 
PSA.119.103	Mor velus yw dy ’eiriae im 
PSA.119.104	Can dy ’orchymynion y dauthym y ddyall: am hyny y caséis pop llwybr 
PSA.119.104	Boreu vveddi.
PSA.119.105	L
PSA.119.106	Tyngais a’ chwpláf, ar gadw dy iawn-veirn.
PSA.119.107	Im 
PSA.119.109	Vy eneit ys ydd yn vy llaw yu oystat: er hyny nid angof genyf dy Ddeddyf.
PSA.119.110	Gosodawdd yr andewolion 
PSA.119.111	Etiveddais dy destolaethae yn tragyvyth: can ys llawenydd vy-calon ytynt.
PSA.119.112	Pwysais vy-calon y gyflawny dy gynneddfeu bop amser, [ys] yd y dywedd.
PSA.119.113	MEddyliae-gweigion y gafeis: eithr dy Ddeddyf a garaf.
PSA.119.114	Vy 
PSA.119.115	Tynwch y wrthyf chwi 
PSA.119.117	Attega vi, ac 
PSA.119.119	Peraist ymaith oll andewolion y ddaiar val 
PSA.119.121	GWneythym varn a’ chyfiawnder: na ad vi im gorthrymwyr.
PSA.119.122	Par ith was roi ei vryd ar ddaoni, [ac] na’d ir beilchion vy-gorthrymu.
PSA.119.124	Gwna ath was yn ol dy drugaredd, a’dysc i mi dy gynneddfae.
PSA.119.125	Gwas y ti ytwyf: can hyny 
PSA.119.127	Am hyny y caraf dy ’orchymynion 
PSA.119.128	Can hynny ys vnion y barnais dy oll ’orchmynion: a’ phop 
PSA.119.129	YS rhyvedd [yw] dy destolaethae: am hyny y caidw vy enait wyntwy.
PSA.119.131	Agoreis vy-genae ac 
PSA.119.132	Edrych arnaf a’ thrugará wrthyf, yn ol dy ddevot ir ei y garant dy Enw.
PSA.119.135	Llewycha d’wynep ar dy was, a’ dysc ymy dy 
PSA.119.136	Avonydd 
PSA.119.137	KYfiawn ytwyt Arglwydd, ac vnion yw dy varn.
PSA.119.138	Ath testiolaethoe y gorchymyneist gifiawnder, a’ gwirionedd yn 
PSA.119.139	Vyg 
PSA.119.141	Bychan ytwyf a’ thremigus: er hyny nyd ancofiaf dy ’orchymynion.
PSA.119.142	Dy gyfiawnder [sy] gyfiawnder tragywyddawl, ath Ddeddyf gwirionedd [yw].
PSA.119.144	Iawnder dy testiolaethae [sy] tragyvythawl: dod y my ddeall, a’ byw vyddaf.
PSA.119.144	Prydnawn weddi.
PSA.119.145	LLevais am oll galon: clyw vi, Arglwyð, [ath] gynneðfeu a gatwaf
PSA.119.146	Arnat y gelwais: ymwared vi, a’ chatwaf dy destliolaethae.
PSA.119.148	Vy llygait y achubent 
PSA.119.149	Clyw vy llef yn ol dy drugararwgwydd: Arglwydd yn ol dy 
PSA.119.151	Cyfagos wyt Arglwydd: can ys dy oll’ orchymynion [’sy] gywir.
PSA.119.153	EDrych ar vy-
PSA.119.156	Ys mawr dy dosturiaethe. Arglwydd: bywia vi-
PSA.119.157	Llawer [’s ydd] im erlid ac im gorthrymu, [ac] ywrth dy testoliaeth nyd enciliaf.
PSA.119.158	Gwelwn y troseddwyr a ’govit oedd genyf, can na chatwent dy ’air.
PSA.119.160	[O’r] pen cyntaf y mae dy air yn 
PSA.119.162	Llawen yw vi 
PSA.119.164	Seithweith yn y dydd ith volaf, o erwydd dy iawn varneu.
PSA.119.165	Mawr vydd 
PSA.119.166	Ys gwiliais wrth dy iechyt, Arglwydd, ath ’orchymynion a wneuthym.
PSA.119.167	Catwadd vy eneit dy destoliaethae: canys caraf wynt yn ddirvawr
PSA.119.168	Cetweis dy ’orchymynion ath testoliaethae: can ys vy oll ffyrdd [ynt] 
PSA.119.169	DEuet vy-cwyn 
PSA.119.170	Deuet vy 
PSA.119.171	Vy-gwefuse a 
PSA.119.172	Vy-tavod a’ draetha oth ’air: can ys dy oll ’orchymynion [sy] gyfiawn.
PSA.119.173	Boet dy law am cymportho: can ys dy ’orchymynion y ddywyseis.
PSA.119.174	Bu arnaf hiraeth am dy iechyt, Arglwydd, ath Ddeddyf yw vy hyfrydwch.
PSA.119.175	Bid vyw vy eneit, ac ef ath vawl, ath vairn am cymporthant.
PSA.120.1	AR yr Arglwydd yn vy 
PSA.120.2	Arglwydd gwared vy eneit rac gwesusae celwyddawc, [a’] rrac tavot 
PSA.120.3	Pa [beth] a 
PSA.120.4	Tebic yw y saetheu [blaenllymion gwr cadarn, a’ megis 
PSA.120.5	Gwae vi vy-bot yn 
PSA.120.6	Ryhir y trigawdd vy eneit gyd a hwn oedd 
PSA.120.7	[Gwr] tangneddyf yw vi, a phan gympwyllwyf [am danaw] 
PSA.121.1	DErchafaf vy 
PSA.121.2	Vy-cymporth [y ddaw] y gan yr Arglwydd, yr hwn y wnaeth nef a’ daiar.
PSA.121.3	Ny ad ef ith troet lithro: [can] ny huna dy geidwat.
PSA.121.4	Wele, yr hwn a geidw Israel, ny chwsc ddim ac ny hepia.
PSA.121.5	Yr Arglwydd [yw] dy geidwat: yr Arglwydd yw dy 
PSA.121.6	Nyth tery yr haul y dydd, na’r lleuat [liw] nos.
PSA.121.7	Yr Arglwydd ath ceidw rac pop drwc: 
PSA.121.8	Yr Arglwydd a geidw dy vynediat, ath ddyvodiat o’r awr-hon yd tragyvyth.
PSA.122.1	YS llawen oedwn pan ddywedynt wrthyf, Ni awn y duy yr Arglwydd.
PSA.122.2	Ein traet a saif yn dy byrth, Caerusalem.
PSA.122.3	Caerusalem y adailadwyt mal dinas, yr hon y gyssylltir ynghyt ynthei yhun.
PSA.122.5	Can ys yno gesodwyt 
PSA.122.7	Bid tangneddyf o vewn dy 
PSA.122.8	Er mwyn vy-broder a’m cymydogion, y damunaf yty’r owrhon lwyddiant.
PSA.122.9	O bleit Tuy yr Arglwyd ein Dew, y 
PSA.123.1	ARrnat y 
PSA.123.2	Wele, mal [ydd edrych] llygait gweision ar ddwylaw ei arglwyddi, [ac] mal llygait llawvorwyn ar law hei arglwyddes: velly [ydysgwyl] ein llygait ar yr Arglwydd ein Dew yd yny drugarao wrthym.
PSA.123.3	Trugará wrthym Arglwydd, trugará wrthym: canys dyoddefesam ’ormodd tremic.
PSA.123.4	Ein eneit y ry gyflawnwyt o watworgerdd yr 
PSA.124.1	PE na bysei yr Arglwyð ar ein pleit, ygall Israel ddywedyt yr owrhon.
PSA.124.3	Yno in llyncesynt yn vyw, pan lidiawdd in erbyn.
PSA.124.4	Yno in boddesei y dyfredd, [ar] 
PSA.124.5	Yno yr aethesei y balch ddwfr dros ein eneit.
PSA.124.6	Bendigedic [vo] yr Arglwydd, yr hwn ny ’n rhoddes yn 
PSA.124.7	Ein eneit a ddiangawdd, val aderyn o 
PSA.124.8	Ein porth ys ydd yn Enw yr Arglwydd, yr hwn y wnaeth nef a’ daiar.
PSA.125.1	YR ei ymddiriedant yn yr Arglwyð, [vyddant] mal mynyth Tsijon, [yr hwn] nyd 
PSA.125.2	[Mal y mae] y mynyddeu yn-cylch Caerusalem velly [y mae] yr Arglwydd o amgylch ei bopul o’r pryd hyn yd yn tragyvyth.
PSA.125.3	Can na ’orphwys gwialen yr andewiol ar 
PSA.125.4	Gwna yn dda, Arglwydd, ir ei da ac vnion o galon.
PSA.125.5	A’r ei y ymcwhelant yw [ffyrdd] enwir, wyntwy a 
PSA.126.1	PAn 
PSA.126.2	Yno y llanwyt ein genae o 
PSA.126.3	Yno y dywedynt ymplith y cenedloedd,
PSA.126.4	Ys 
PSA.126.5	Ys 
PSA.126.7	Yr ei yn-daigrae y heuant, mewn llawenydd y metant.
PSA.126.8	Aethant gan wylo a, dwyn had gwerthvawr: [anid] hwy ddauant a llawenydd, ac a ddugan ei h’escupeu.
PSA.127.1	A
PSA.127.2	Ys over y-chwy gody 
PSA.127.3	Wele, plant yw y 
PSA.127.4	Mal y saethae yn llaw 
PSA.127.5	Gwyn ei vyd y gwr, sydd a’ei 
PSA.128.1	GWyn ei vyd pop vn y ofna yr Arglwydd, ac y rodia yn ei ffyrdd.
PSA.128.2	Pan vwyteych lavur dy ddwylaw, ys gwyn dy vyd, ac ys 
PSA.128.3	Dy wreic [vyddd] val gwnwydden ffrwythlawn rhyd ystlysae dy duy, ath plant mal planigion olewydd oy amgylch dy 
PSA.128.5	Yr Arglwydd o Tsijon ath vendithia, a’ chai welet 
PSA.128.6	Sef y gwely blant dy blant, [a’] thangneddyf, ar Israel.
PSA.129.2	[Ys] llawer gwaith im cystuddiesont om ieunctit: ac ny allasant-
PSA.129.3	Arddawdd yr 
PSA.129.4	Eithr yr Arglwydd cyfiawn, a dorawdd raffeu yr andewolion.
PSA.129.5	Gwradwyðir ac ymchwelir 
PSA.129.6	Wy vyddant val 
PSA.129.7	O’r 
PSA.129.8	Ar ny’s dywet yr ei ant heibio, Bendith yr Arglwydd 
PSA.130.1	OR dwfn-leodd y llefais arnat, Arglwydd.
PSA.130.2	Arglwydd clyw vy lleferydd: ystyriet dy glustieu wrth leferydd vy-gweddieu.
PSA.130.3	A’s 
PSA.130.4	Eithr cenyt [y mae) trugaredd, mal ith ofner.
PSA.130.5	Ys gwiliais, am yr Arglwydd, ys gwyliawdd vy eneit, ac yn ei ’air yr ymddiriedais.
PSA.130.6	Vy eneit ysy yn dysgwyl am yr Arglwydd yn vwy na’ 
PSA.130.7	Ysgwilet Israel am yr Arglwydd: o bleit gyd ar Arglwydd [y mae] trugaredd, a’ 
PSA.130.8	Ac ef a bryn Israel o ei oll enwireddeu.
PSA.131.1	ARglwydd nyd 
PSA.131.2	Ac ny rodiais ym-pethae mawrion, na dirgeledic rragof.
PSA.131.3	Canys mi a ymðugais mal vn wedy ei ddiðyfnu ywrth ei vam, ac a ymoystegais: ydd wyf om mewn mal vn a ddiddyfnit.
PSA.132.1	ARglwydd, coffa Ddauid [ef] a’ei oll vlinvyd.
PSA.132.2	Yr hwn a dyngawdd wrth yr Arglwydd, [ac] addunawdd ir alluawc Ddew Iaco, [gan ddywedyt],
PSA.132.3	Nyd af y mewn gwersyllt vy-tuy, ac nyd af i wely [na] 
PSA.132.4	Na goddef im llygait huno, nac im amranneu hepian.
PSA.132.5	Yd pan gaffwyf le ir Arglwydd, yn drigua i allluawc [Ddew] Iaco.
PSA.132.7	Yd-awn y mewn y’w Bebyll ac 
PSA.132.8	Cyvot, Arglwyð, [y ddyvot] ith ’orphwysfa, ti ac arch dy gadernit.
PSA.132.9	Ymwiscet dy Offeirieit 
PSA.132.10	Er mwyu Dauid dy was, na wrthddot wynep dy 
