MAT.1.1	Dammbe Iisaa 
REV.10.5	Non malaa'ika mo njii-mi ana darii e geeci kaɲum e njoorndi oo hunci junngo mum ɲaamo faa toowi, 
REV.10.6	hunorii Guurɗo duumiiɗo faa abada, taguɗo kammu e ko woni e mum, taguɗo leydi e geeci e ko woni e mum'en. Malaa'ika oo wii:
REV.10.6	—Ɓooyataa hankasen! 
REV.10.7	Kaa e ley balɗe ɗe buututal malaa'ika jeɗɗaɓo ngal fuufata ɗee, Laamɗo tabintinan anniya mum cuuɗinooɗo. Ɗum laatorto no o haalanirnoo annabaaɓe gollanooɓe mo ɓee nii.
REV.10.8	Non daande iwrunoonde kam dow kammu ndee wii kam kasen:
REV.10.8	—Yaa ɓamoy dewtel udditiingel gonngel e junngo malaa'ika dariiɗo e geeci e njoorndi oo.
REV.10.9	Njaa-mi to malaa'ika oo, mbii-mi ɗum hokka kam dewtel ngel. O wii kam:
REV.10.9	—Ɓamu ngel moɗaa ngel! Ngel welan e hunduko maa no njuumri nii, kaa ngel wulnan reedu maa taw.
REV.10.10	Nanngu-mi dewtel ngel e junngo malaa'ika oo, moɗu-mi ngel. Ngel weliri e hunduko am no njuumri nii, kaa reedu am wuli taw!
REV.10.11	Caggal ɗum, mbiyaa-mi:
REV.10.11	—Ana tilsi mbaajo-ɗaa ko Laamɗo loowi e maa koo kasen e jaaleɲi keewɗi e leɲi keewɗi e ɗemɗe keewɗe e kaanankooɓe heewɓe.
REV.11.1	Ndokkaa-mi kuɗol eenndirgol, wiyaa:
REV.11.1	—Imma, eenndoy suudu Laamɗo seniindu nduu e 
REV.11.2	kaa pati eenndu daalaare mayru ndee, sabi nde hokkaama heeferɓe ɓee. Ɓe njaɓɓan ngeenndi ceniindi ndii ko waarata e lebbi capanɗe nay e ɗiɗi. 
REV.11.3	Mi neloyan seedee'en am ɗiɗon ɓee, ɓe ɓoornoyto licce caakuuji,
REV.11.4	Ɓeen seedee'en ɗiɗon ngoni jaytuunaaje ɗiɗi e moottilaaji ɗiɗi dariiɗi yeeso Joomiraaɗo jom aduna oo. 
REV.11.5	Gaɲo fuu muuyɗo torrude ɓe, yiite yaltoyan e kunduɗe annabaaɓe ɓee halka ɗum. Muuyɗo torrude ɓe, waajibi halkiree non. 
REV.11.6	Eɓe njogii yamiroore haɗude kammu toɓude e ley balɗe ɗe ɓe mbaajotoo konngol Laamɗo ngol e mum ɗee. Eɓe njogii yamiroore waylitinde ndiyameeji laatoo ƴiiƴam, kasen duu eɓe mbaawi jippinde e aduna oo sii balaawu fuu nde ɓe muuyi fuu.
REV.11.7	Nde ɗiɗon ɓee tilii e seedaaku mum'en oo fuu, taktakol jeyaangol e ɓunndu ndu luggeefi mum walaa ɗo haaɗi nduu yaltan yana e maɓɓe, jaaloo ɓe, wara ɓe. 
REV.11.8	Tewuuji maɓɓe ngona e daalaare ngalluure mawnde, ɗo Joomiraaɗo maɓɓe feŋanoo e 
REV.11.9	Yimɓe jaaleɲi fuu e cuuɗi baaba fuu e ɗemɗe fuu e leɲi fuu njiyan tewuuji maɓɓe ko waarata e ɲaloomaaji tati e feccere ɲalooma, fay gooto ɓe nduŋantaako ira ɗi ley 
REV.11.10	Wonɓe e aduna oo ɓee fuu mbeltoto e maayde maɓɓe ndee, faa wa'ana ɗum'en no iidi nii, hedde eɓe ndokkondira dow weltaare. Sabi annabaaɓe ɗiɗon ɓee torriino ɓe sanne. 
REV.11.11	Kaa caggal ɲaloomaaji tati e feccere ɗii, fuufaango nguurndam iwngo to Laamɗo naati e maɓɓe, non ɓe immitii ɓe ndarii e koyɗe maɓɓe. Kulol manngol nanngi yiyannooɓe ɓe ɓee fuu. 
REV.11.12	Daande toownde iwri ɓe dow kammu, ana wiya ɓe:
REV.11.12	—Ŋabbee gaa!
REV.11.12	Ɓe ŋabbi dow kammu e ley luurde, wayɓe maɓɓe fuu keddii ana ƴeewa ɓe. 
REV.11.13	E oon wakkati, leydi dimmbii semmbe wurjini sappoɓere ngalluure ndee. Ujunaaji jeɗɗi neɗɗo halkii hen, heddiiɓe ɓee kuli, njaɓani Laamɗo Jom kammu oo teddeengal.
REV.11.14	Tayka, bone ɗiɗaɓo oo yawtii, bone tataɓo oo ana wara ɓooyataa.
REV.11.15	Malaa'ika jeɗɗaɓo oo fuufi buututal mum, daaɗe toowɗe nanaa dow kammu, ana mbiya:
REV.11.15	—Laamuuji aduna oo fuu laatike laamu Joomiraaɗo men kaɲum e 
REV.11.16	Mawɓe noogayon e nayon jooɗiiɓe dow bimmbeeje yeeso Laamɗo ɓee kippii e leydi, cujidani Laamɗo, 
REV.11.17	ana mbiya:
REV.11.17	«Miɗen njette, Joomiraaɗo Laamɗo Jom Baawɗe,
REV.11.17	gooduɗo goodunooɗo oo miɗen njette,
REV.11.17	sabi a gollirii baawɗe maa mawɗe ɗee,
REV.11.17	a tabintinii laamu maa.
REV.11.18	Heeferɓe ɓee yo tikkuɓe,
REV.11.18	kaa tikkere maa aan warii,
REV.11.18	wakkati mo carataa maayɓe yonii,
REV.11.18	wakkati warii, mo barjoto-ɗaa annabaaɓe gollanooɓe ma ɓee,
REV.11.18	seniiɓe hulɓe innde maa ɓee,
REV.11.18	tedduɓe e lo'uɓe fuu,
REV.11.18	e wakkati mo kalkataa bonnooɓe leydi ɓee.»
REV.11.19	Suudu Laamɗo seniindu wonndu dow kammu nduu udditaa, 
REV.12.1	Taagumansa kaayniiɗo ɓanngi dow kammu, ɗum woni debbo ɓoorniiɗo naange ana fawi koyɗe mum e lewru ana filkii pilkol koode sappo e ɗiɗi. 
REV.12.2	O haamili, omo wulla saabe tampere e naawalla ŋatawere. 
REV.12.3	Taagumansa goɗɗo ɓanngi dow kammu, ɗum woni kuungal boɗewal manngal nanndungal e mboddi. Engal jogii ko'e jeɗɗi e luwe sappo, hoore fuu ana jogii tenngaade laamu. 
REV.12.4	Laaci maggal wuuwi tatoɓere koode kammu, wedii ɗum e leydi. Ngal darii yeeso debbo ŋaywuɗo oo faa ngal moɗa ɓiyiiko nde o rimii ɗum.
REV.12.5	Non o rimi ɓiɗɗo gorko. Oon woni durdoowo leɲi ɗii fuu loocol naawngol. Ɓiɗɗo oo diwtaa faade to Laamɗo e bimmbeere mum laamu. 
REV.12.6	Debbo oo dogi yehi ley ladde, nokku ɗo Laamɗo moƴƴinannoo ɗum. O hayboyaa ton balɗe ujunere e teemeɗe ɗiɗi e capanɗe jeegom (1 260).
REV.12.7	Wolde waɗi to dow kammu too. Malaa'ika biyeteeɗo Miikaa'iilu e malaa'ika'en mum kaɓi e kuungal ngal e malaa'ika'en mum, 
REV.12.8	ngal jaalaa, kanngal e malaa'ika'en maggal, ɓe mursi nokku maɓɓe gonɗo dow kammu too oo. 
REV.12.9	Ngal kuungal manngal nanndungal e mboddi ribbaama. Kanngal woni mboddi aranndeeri mbiyeteendi 
REV.12.10	Non daande toownde iwri kam dow kammu, ana wiya:
REV.12.10	«Jooni kisindam ɗam wari!
REV.12.10	Jooni semmbe e 
REV.12.10	laamu ana e hawju 
REV.12.10	Sabi kalmotooɗo sakiraaɓe meeɗen,
REV.12.10	kalmotooɗo ɓe to Laamɗo jemma e ɲalooma oo,
REV.12.10	ribbaama iwde dow kammu.
REV.12.11	Sakiraaɓe men ɓee liɓii mo saabe ƴiiƴam Njawdiri ndii,
REV.12.11	kaɲum e dow haala seedaaku maɓɓe,
REV.12.11	ɓe cuɓaaki nguurndam maɓɓe e dow maayde.
REV.12.12	Saabe ɗum, kammu e hoɗuɓe e mum fuu mbeltee!
REV.12.12	Kaa leydi e geeci, bone woodanii on!
REV.12.12	Sabi Ibiliisa jippiima e mon ana tikki tikkere mawnde,
REV.12.12	sabi ana anndi wakkati seeɗa heddanii ɗum.»
REV.12.13	Nde kuungal manngal nanndungal e mboddi ngal anndunoo wedaama e leydi ndee, ngal jokkitii debbo dimɗo ɓiɗɗo gorko oo. 
REV.12.14	Debbo oo hokkaa biifoole ciilal manngal, faa mo diwira faade to nokku mo o moƴƴinanaa ley ladde oo, ɗo o haybetee hakke duuɓi tati e feccere, faa o reenoo e mboddi ndii. 
REV.12.15	Kuungal manngal ngal sirƴi ndiyam, ɗam ili caggal debbo oo no maayo nii faa ɗam naɓa mo. 
REV.12.16	Kaa noo, leydi ndii faabii debbo oo, ndi aari hunduko mayri, ndi moɗi ndiyam ɗam kuungal ngal sirƴi ɗam. 
REV.12.17	Kuungal manngal ngal tikkani debbo oo sanne, yehi haɓoyde e ko heddii e iwdi debbo oo koo, ɗum woni ɗowtaniiɓe jamirooje Laamɗo so tiiɗi e seettanaade Iisaa. 
REV.12.18	Non Kuungal ngal
REV.13.1	Caggal ɗum, njii-mi taktakol jogiingol luwe sappo e ko'e jeɗɗi ana ƴeeŋa iwde e geeci oo. Hoore fuu ana jogii tenngaade laamu. Inɗe bonkorɗe Laamɗo ana mbinndaa e ko'e ɗee fuu. 
REV.13.2	Taktakol ngol njii-mi ngol ana nanndi e ndoɓu, koyɗe maggol ana wa'i no koyɗe taktakol mbiyeteengol ursa
REV.13.3	Hoore wootere e ko'e taktakol ngol ana wa'i hono ko barminanoo barmere waawnoonde warde ɗum, kaa barmere ndee sellinaama, faa ɗum haaynii wonɓe e aduna oo ɓee fuu, ɓe njokki e maggol. 
REV.13.4	Ɓe cujidani kuungal ngal sabi ngal hokkii taktakol ngol baawɗe maggal laamaade. Kasen duu, ɓe cujidani taktakol ngol, eɓe mbiya:
REV.13.4	—Homo nanndi e taktakol ngol? Homo waawi haɓude e maggol?
REV.13.5	Taktakol ngol hokkaa haalde haalaaji mantorɗi bonkotooɗi Laamɗo, ngol hokkaa baawɗe laamaade lebbi capanɗe nay e ɗiɗi. 
REV.13.6	Ngol fuɗɗi bonkaade Laamɗo, engol bonkoo innde makko ndee, kaɲum e hoɗorde makko, ɗum woni ɓe hoɗorde mum'en woni dow kammu too ɓee. 
REV.13.7	Ngol hokkaa baawɗe haɓude e seniiɓe ɓee, ngol jaaloo ɗum'en. Ngol hokkaa baawɗe laamaade suudu baaba fuu e jaaleɲol fuu e ɗemngal fuu e leɲol fuu. 
REV.13.8	Yimɓe wonɓe e aduna oo ɓee fuu cujidanan taktakol ngol, ɗum woni neɗɗo fuu mo innde mum tawaaka ana winndii gila e diidugol aduna oo e ley dewtere nguurndam ndee, dewtere Njawdiri kirsanoondi ndii.
REV.13.9	Jogiiɗo noppi fuu, yo nanu! 
REV.13.10	Neɗɗo fuu podanaaɗo haɓɓeede so naɓee, haɓɓete naɓee. Neɗɗo fuu podanaaɗo wardeede kaafaawi, wardete kaafaawi. Ɗum nee, waajibi yimɓe Laamɗo ɓee tawree muɲal e hoolaare.
REV.13.11	Caggal ɗum, njii-mi taktakol gonngol ana yalta e ley leydi. Engol jogii luwe ɗiɗi nannduɗe e luwe ɓii-mbaalu, kaa engol haaldannoo hono no kuungal nanndungal e mboddi ngal nii. 
REV.13.12	Ngol golliri baawɗe taktakol aranndeewol ngol barmere mum hosunoo warde ɗum so sellinaa ngol, fuu e dow yamiroore mum. Ngol doolɗini yimɓe aduna ɓee cujidana ngol. 
REV.13.13	Taktakol ɗiɗaɓol ngol waɗii kaayeefiiji mawɗi, ɓamii faa ngol jippini yiite iwde dow kammu faa yottii leydi, yimɓe fuu ana ƴeewa. 
REV.13.14	Ngol ƴoɲɲiri yimɓe aduna kaayɗe ɗe ngol hokkaa waɗude e dow yamiroore taktakol aranndeewol ngol. Engol tinndina yimɓe aduna moƴƴina tooru nanndundu e taktakol barminiranoongol kaafaawi faa hosi waatude kaa ana wuuri ngol. 
REV.13.15	Ngol hokkaa baawɗe ngol waɗa yonki e tooru nduu faa ndu watti haalde e waɗude faa neɗɗo fuu mo sujidanaali ndu waree. 
REV.13.16+REV.13.17	Taktakol ngol doolɗini yimɓe fuu yo keɓu maande e juuɗe mum'en ɲaame naa e tiiɗe mum'en, yalla tedduɓe e lo'uɓe, arsukunte'en e misikiina'en, rimɓe e riimayɓe, fuu ana ndonka soodude e soottude so tawraaka maande ndee. Maande ndee yo innde taktakol ngol naa limre innde maggol. 
REV.13.18	Ɗo kaan-ɗaa faamude ɗoo annii: neɗɗo fuu jom hakkille waawan faamude limre taktakol ngol, sabi limre ndee ana hawra e loomto innde neɗɗo. Limre mayre yo teemeɗe jeegom e capanɗe jeegom e jeegom (666).
REV.14.1	Ƴeew-mi, njii-mi Njawdiri ana darii dow haayre 
REV.14.2	Nan-mi daande iwrii kam dow kammu wa'unde no dillere ndiyam keewɗam nii, no gidaango manngo nii. Daande nde nan-mi ndee ana wa'i no dillere fiyooɓe kolli mum'en nii. 
REV.14.3	Ɓeen yimɓe fuu ana njima jimol kesol yeeso bimmbeere Laamɗo ndee e yeeso kuɗɗe nay guurɗe ɗee e yeeso mawɓe ɓee. Fay gooto waawaano ekkitaade jimol ngol so wanaa yimɓe ujunaaji teemedere e capanɗe nay e nayon (144 000) soottitanooɓe e aduna oo ɓee. 
REV.14.4	Ɓeen ngoni ɓe meeɗaali tuunninde ko'e mum'en banngal rewɓe, sabi ɓe laaɓuɓe. Eɓe njokki e Njawdiri ndii ɗo ndi waawi yaade fuu. Ɓeen ngoni soottitanooɓe e hakkunde yimɓe, yalla eɓe laatoo adiiɓe fuu sakkeede Laamɗo kaɲum e Njawdiri ndii, 
REV.14.5	kasen duu fenaande meeɗaali yaltude e kunduɗe maɓɓe, ɓe ngalaa ɲiŋoore.
REV.14.6	Oon wakkati njii-mi malaa'ika goɗɗo ana diwa dow mbeeyu, ana jogii Kabaaru Lobbo duumiiɗo oo, omo waajoo ɗum yimɓe aduna oo, ɗum woni yimɓe leɲol fuu e suudu baaba fuu e ɗemngal fuu e jaaleɲol fuu. 
REV.14.7	Omo eewnotonoo e daande toownde, omo wiya:
REV.14.7	—Kulee Laamɗo teddinon mo, sabi wakkati mo o sarata oo warii. Cujidanee taguɗo kammu e leydi e geeci e cewle ndiyam oo!
REV.14.8	Malaa'ika goɗɗo ɗiɗaɓo jokki e makko, ana wiya:
REV.14.8	—Nde halkiima! Baabila ngalluure mawnde ndee halkiima! Nde sigirinii leɲi ɗii fuu fijirde mayre bonnde.
REV.14.9	Malaa'ika goɗɗo, tataɓo, jokki e maɓɓe ana eewnoo daande toownde, ana wiya:
REV.14.9	—Neɗɗo fuu cujidanɗo taktakol ngol e tooru nanndundu e maggol nduu, keɓuɗo maande maggol e tiinde naa e junngo, 
REV.14.10	waajibi joomum yara 
REV.14.11	Cuurki jukkungo maɓɓe duumoto faa abada, ɓe keɓataa fowtere jemma e ɲalooma fuu. Sabi ɓe cujidanii taktakol ngol e tooru nanndundu e maggol nduu, ɓe keɓii maande innde maggol.
REV.14.12	Ɗum nee, waajibi yimɓe Laamɗo ɓee tawree muɲal. Ɓeen ngoni haybuɓe jamirooje Laamɗo so ngoonɗini Iisaa ɓee.
REV.14.13	Oon wakkati nan-mi daande ana iwra kam dow kammu, ana wiya:
REV.14.13	—Winndu ɗum ɗoo: gila jooni, maayooɓe saabe gollande Joomiraaɗo ɓee mbelii hoore.
REV.14.13	—Goonga! Ɓe ŋoottinoyto iwde e tampere maɓɓe ndee, sabi barke golleeji maɓɓe jokkan e maɓɓe.
REV.14.14	Ƴeew-mi, njii-mi luurde raneere, nanndoore neɗɗo nii ana jooɗii dow mayre. Tenngaade saɲiraande kaŋŋe ana e dow hoore makko, omo jogii wawdu welndu e junngo makko. 
REV.14.15	Malaa'ika goɗɗo yalti e suudu Laamɗo seniindu nduu ana eewnoo daande toownde, ana wiya jooɗiiɗo e luurde oo:
REV.14.15	—Jippin wawdu maa nduu kettaa, sabi wakkati kettal yottiima, ko woni e leydi ndii koo yonii hetteede!
REV.14.16	Non jooɗiiɗo e luurde oo sadiri ko woni e leydi ndii koo wawdu mum, leydi ndii fuu hettaa.
REV.14.17	Malaa'ika goɗɗo yalti e suudu Laamɗo seniindu wonndu dow kammu nduu, ana jogii kaɲum duu wawdu welndu. 
REV.14.18	Malaa'ika goɗɗo kawjotooɗo yiite oo yalti e ley 
REV.14.18	—Jippin wawdu maa nduu, kettaa ɓiɓɓe peguuje leydi ndii ɗee, sabi ɗe ɓenndii.
REV.14.19	Malaa'ika oo sadiri ɓiɓɓe peguuje leydi ndii wawdu mum, teɓi ɗe, wedii ɗe e ɓoosirde mawnde. Ɗum woni tikkere Laamɗo jukkoowo jukkungo naawngo. 
REV.14.20	Ɓiɓɓe peguuje ɗee ɓosaa to caggal ngeenndi too, ƴiiƴam yalti e ɓoosirde ndee faa hewti labaale pucci, ɗam ili ko waarata e njuunndi kilooji teemeɗe tati.
REV.15.1	Caggal ɗum, njii-mi dow kammu taagumansa goɗɗo mawɗo kaayniiɗo. Njii-mi malaa'ika'en njeɗɗon ana njogii balaawuuji jeɗɗi cakitiiɗi ɗii, sabi e majji tikkere Laamɗo ndee timmata.
REV.15.2	Njii-mi weendu nanndundu e timtorgal jillondirndu e yiite. Jaalinooɓe taktakol ngol ɓee ana ndarii bannge mayru. Ɓeen ngoni jaalinooɓe ngol, kanngol e tooru nanndundu e maggol nduu e limre innde maggol ndee, eɓe njogii kolli ɗi Laamɗo hokki ɓe ɗii. 
REV.15.3	Eɓe mbiya e ley jimol Muusaa maccuɗo Laamɗo oo e ngol Njawdiri ndii:
REV.15.3	«Joomiraaɗo Laamɗo Jom Baawɗe,
REV.15.3	golleeji maa yo mawɗi, yo kaayniiɗi!
REV.15.3	Laawi maa yo poocciiɗi, yo goonɗuɗi,
REV.15.3	aan woni kaananke jaaleɲi!
REV.15.4	Homo woni mo hulataa ma, Joomiraaɗo,
REV.15.4	mo teddintaa innde maa?
REV.15.4	Sabi aan woni gooto Ceniiɗo.
REV.15.4	Leɲi fuu ngaran cujida yeeso maa,
REV.15.4	sabi ɓe njii no golleeji maa pooccitorii.»
REV.15.5	Caggal ɗum, njii-mi suudu Laamɗo seniindu – ɗum woni 
REV.15.6	Malaa'ika'en njeɗɗon jogiiɓe balaawuuji jeɗɗi ɓee njalti e mayru, ana ɓoornii kaddule laaɓuɗe paca jalbooje, ana kaɓɓi ganndilaaji kaŋŋe e becce mum'en. 
REV.15.7	Wootere e kuɗɗe nay guurɗe ɗee hokki malaa'ika'en njeɗɗon ɓee le'e kaŋŋeeje jeɗɗi keewɗe tikkere Laamɗo guurɗo faa abada oo. 
REV.15.8	Non suudu nduu heewi cuurki saabe annoora Laamɗo e semmbe mum. Fay gooto waawaano naatude e mayru, so wanaa nde balaawuuji jeɗɗi ɗi malaa'ika'en njeɗɗon ngaddi ɗii timmi.
REV.16.1	Non nan-mi daande toownde iwrii kam to suudu seniindu too, ana wiya malaa'ika'en njeɗɗon ɓee:
REV.16.1	—Njehee, njuppoyee e aduna oo le'e tikkere Laamɗo jeɗɗi ɗee!
REV.16.2	Malaa'ika arano oo yehi, yuppi la'al mum e leydi, uube bonɗe naawɗe kewtii yimɓe tawraaɓe maande taktakol ngol e sujidanooɓe tooru nanndundu e maggol ɓee.
REV.16.3	Malaa'ika ɗiɗaɓo oo yuppi la'al mum e geeci, geeci oo waylitii, laatii no heƴƴere ƴiiƴam maayɗo nii. Ko tagaa ko wuuri ko woni ley geeci fuu waati.
REV.16.4	Malaa'ika tataɓo oo yuppi la'al mum e dow maaje e cewle, ɗe mbaylitii ƴiiƴam. 
REV.16.5	Non nan-mi malaa'ika kawjotooɗo ndiyameeji oo, ana wiya:
REV.16.5	—Aan Laamɗo a pooccitiiɗo, a gooduɗo goodunooɗo, aan woni Ceniiɗo oo, sabi a jaadirɗo e sariya maa. 
REV.16.6	Saabe ko ɓe njuppi ƴiiƴam seniiɓe e ƴiiƴam annabaaɓe koo, aan duu, ndokku-ɗaa ɓe ƴiiƴam ɓe njara! Eɓe kaandi hen.
REV.16.7	Non nan-mi daande iwrii to 
REV.16.7	—Goonga! Joomiraaɗo Laamɗo Jom Baawɗe, sariyaaji maa yo goongaraaji yo pooccitiiɗi!
REV.16.8	Malaa'ika nayaɓo oo yuppi la'al mum e dow yitere naange, nde hokkaa sumirde yimɓe nguleefi mayre. 
REV.16.9	Yimɓe ɓee cumiraa nguleefi cattuki, kaa ɓe tuubaali ɓe teddinaali Laamɗo. Ko ɓe ngaɗi dee, ɓe njennu innde Laamɗo mo baawɗe ngoodani dow ɗii balaawuuji oo.
REV.16.10	Malaa'ika joyaɓo oo yuppi la'al mum e dow bimmbeere taktakol ngol, ɗo o laamii ɗoo niɓɓinaa tika, yimɓe ndarii ana ŋata toni mum'en saabe naawalla. 
REV.16.11	Ɓe njenni Laamɗo jom kammu oo saabe uube maɓɓe e naawalla maɓɓe, kaa fuu, ɓe tuubaali iwde e golleeji maɓɓe bonɗi ɗii.
REV.16.12	Malaa'ika jeegaɓo oo yuppi la'al mum dow maayo manngo wiyeteengo Efarata, ndiyam maggo ɓeeɓi faa yoori faa mo hokka kaanankooɓe iwrooɓe funnaange ɓee laawol. 
REV.16.13	Non njii-mi seyɗaani'en tati bonɓe nannduɓe e paaɓi, wooturu ana yalta e hunduko kuungal nanndungal e mboddi ngal, wooturu ana yalta e hunduko taktakol manngol ngol, wooturu ana yalta e hunduko annabaajo peneejo oo. 
REV.16.14	Ɓeen seyɗaani'en bonɓe yo waɗooɓe kaayeefiiji, yahooɓe e kaanankooɓe aduna oo fuu faa hawrintinana ɗum'en wolde ley ɲalaande darngal, ɲalaande Laamɗo Jom Baawɗe oo.
REV.16.15	Joomiraaɗo wii:
REV.16.15	—Kakkilee! Miɗo nii warda no gujjo nii. Baalɗo ɗaanaaki haybi kaddule mum pati yaara terɗe ɓole yimɓe njiya ɗum ana taartii, welii hoore!
REV.16.16	Ɗi kawrintini ɓe e nokku biyeteeɗo e ibaraninkoore Harmagedon.
REV.16.17	Malaa'ika jeɗɗaɓo oo yuppi la'al mum e mbeeyu, daande toownde yalti e suudu seniindu nduu to bimmbeere laamu too, ana wiya:
REV.16.17	—Timmii!
REV.16.18	Maje maji, dillereeji e gidaali ngaɗi, dimmbagol leydi manngol waɗi. Hono ngol dimmbagol leydi waɗaali e aduna oo gila yimɓe tagaa, no ngol sattiri mawnude! 
REV.16.19	Ngalluure mawnde ndee feccaa pecce tati. Galluuje jaaleɲi goɗɗe ɗee fuu kalkii. Laamɗo rewtii ngalluure mawnde wiyeteende Baabila, mo yarni nde horde 
REV.16.20	Duuɗe ɗee fuu kalkii, baamle kaaƴe ɗee fuu majji fey. 
REV.16.21	Malumaluuje ɓutte caami e yimɓe, wootere hen fuu teddeefi mum ana waara e kilooji capanɗe nay. Yimɓe ɓee njenni Laamɗo saabe balaawu malumaluuje oo, sabi oon balaawu sattii bonde sanne.
REV.17.1	Caggal ɗum, gooto e malaa'ika'en njeɗɗon jogiiɓe le'e jeɗɗi ɓee wari, wii kam:
REV.17.1	—War faa mi holle jukkungo bamfaaru rewru anndaandu sanne, jooɗiindu dow ndiyameeji keewɗi nduu. 
REV.17.2	Kayru kaanankooɓe aduna ɓee pijata, yimɓe aduna ɓee cigirii e bamfaaraaku mayru.
REV.17.3	Keew-mi 
REV.17.4	Debbo oo ana ɓoornii kaddule lobbe boɗeeje, ana soɗii kaŋŋe, kaaƴe dime e ɲaaƴe luulu. Omo jogii e junngo makko horde loonde kaŋŋe heewnde ko harmi heewnde tuundi bamfaaraaku makko. 
REV.17.5	Ndee ɗoo innde nde maanaa mum suuɗii ana winndaa e tiinde makko:
REV.17.5	«Baabila ngalluure mawnde, inna bamfaaraaku,
REV.17.5	kaɲum e ko harmi ley aduna oo fuu».
REV.17.6	Njii-mi oon debbo sigirii saabe heewgol ko yari ƴiiƴam seniiɓe ɓee e ƴiiƴam waraaɓe saabe njoppaali haala Iisaa.
REV.17.6	Ko njii-moo-mi koo, kaaynaa-mi sanne. 
REV.17.7	Kaa malaa'ika oo wii kam:
REV.17.7	—Ko saabii so ɗum ana haayni maa? Mi firritante maanaa cuuɗiiɗo oo, maanaa debbo oo e taktakol ngol o waɗɗii jogiingol ko'e jeɗɗi e luwe sappo ngol. 
REV.17.8	Taktakol ngol njii-ɗaa ngol, engol woodunoo, kaa ngol heddaaki jooni. Engol haani yaltude e ɓunndu ndu luggeefi mum walaa ɗo haaɗi nduu, ngol halkoyoo. Yimɓe aduna ɓe inɗe mum'en mbinndaaka e dewtere nguurndam ndee gila e fuɗɗoode aduna ɓee, so njii ngol, kaayɗe nanngan ɗum'en, sabi engol woodunoo ngol heddaaki, ngol ɓanngoyan kasen duu.
REV.17.9	Ɗum ɗoo ana holla waajibi neɗɗo tawree hakkilantaaku e faamu: ko'e jeɗɗi ɗee yo kaaƴe jeɗɗi ɗe debbo oo jooɗii e mum ɗee. Eɗe cappoo kasen kaanankooɓe njeɗɗon: 
REV.17.10	njoyon ƴaɓɓike, njeegaɓo oo ana woodi jooni, njeɗɗaɓo oo waraali tafon, kaa so o warii, wakkatiiwel seeɗa o laamotoo. 
REV.17.11	Taktakol goodunoongol ngol yo gooto e njeɗɗon ɓee, ngol wartan hono kaananke jettaɓo nii, kaa cakite maggol yo halkaare.
REV.17.12	Luwe sappo ɗe njii-ɗaa ɗee yo kaanankooɓe sappo ɓe keɓaali laamu tafon, kaa ɓe keɓoyan baawɗe laamaade no kaanankooɓe nii hakke wakkatiiwel gootel, kamɓe e taktakol ngol. 
REV.17.13	Ɓe fuu ɓe anniya gooto, eɓe ndokka taktakol ngol doole maɓɓe e laamu maɓɓe. 
REV.17.14	Ɓe kaɓan e Njawdiri ndii, kaa ndi jaaloto ɓe sabi kayri woni Joomiraaɗo joomiraaɓe e Kaananke kaanankooɓe, kasen duu wondiiɓe mayri ɓee yo noddaaɓe, suɓaaɓe, goonɗinɓe.
REV.17.15	Malaa'ika oo wii kam kasen:
REV.17.15	—Ndiyameeji ɗi njii-ɗaa bamfaaru nduu ana jooɗii dow mum'en ɗii, kanji ngoni jaaleɲi e jamaa e leɲi e ɗemɗe. 
REV.17.16	Luwe sappo ɗe njii-ɗaa ɗee, kaɲum e taktakol ngol, mbaɲan bamfaaru rewru nduu, ɓola ɗum faa laaɓa heddoroo terɗe ɓole, ɲaama tew mum, nduppa ko heddii koo e yiite. 
REV.17.17	Sabi Laamɗo loowii e ɓerɗe maɓɓe waɗude anniya mum, ɓe laatoo daande wootere, ɓe ndokka taktakol ngol laamu maɓɓe, faa nde konngi Laamɗo ɗii fuu tabiti.
REV.17.18	Bamfaaru rewru ndu njii-ɗaa nduu, kaɲum woni ngalluure mawnde huɓindiinde kaanankooɓe aduna.
REV.18.1	Caggal ɗum, njii-mi malaa'ika goɗɗo keewɗo baawɗe ana iwa dow kammu ana jippoo, fooyre makko yaayni e aduna oo. 
REV.18.2	O eewnii faa toowi, o wii:
REV.18.2	«Nde halkiima!
REV.18.2	Baabila ngalluure mawnde ndee halkiima!
REV.18.2	Nde laatike hoɗorde seyɗaani'en bonɓe,
REV.18.2	suuɗorde ruuhu tuunnuɗo fuu
REV.18.2	e foondu tuunnundu waɲaandu fuu!
REV.18.3	Sabi leyɗe ɗee fuu cigirii caamii
REV.18.3	saabe bamfaaraaku mayre oo,
REV.18.3	Kaanankooɓe aduna ɓee pijii e mayre,
REV.18.3	jaagotooɓe e aduna ɓee fuu keɓii jawdi
REV.18.3	saabe neemaaji mayre ƴaɓɓitiiɗi ɗii.»
REV.18.4	Non daande wonnde iwri kam dow kammu, ana wiya:
REV.18.4	—Njaltee e mayre, onon yimɓe am! Pati on ndeentu e mayre luutti, pati balaawuuji mayre hewta on. 
REV.18.5	Sabi luutti mayre njowondirii faa njottii kammu, Laamɗo rewtike golleeji mayre bonɗi ɗii. 
REV.18.6	Ngaɗiranee nde no nde waɗirani on nii. Njoɓto-ɗon ko nde waɗi on koo cowe ɗiɗi. Horde loonde nde nde siiwani on e mum ndee, ciiwanee nde hen cili ɗiɗi! 
