MAT.1.1	耶穌基督——
HEB.9.13	實際上，如果山羊和公牛的血，以及母牛犢的灰，灑在那些汙穢的人身上，能使他們分別為聖、肉身潔淨，
HEB.9.14	更何況基督的血呢！基督藉著永恆的聖靈
HEB.9.15	為此，基督做了新約的中保，藉著死贖清了人在第一個約之下的過犯，好使那些蒙召的人可以得到所應許的永恆繼業。
HEB.9.16	要知道，遺囑
HEB.9.17	事實上，人死了，遺囑
HEB.9.18	原來不用血，第一個約也不能成立，
HEB.9.19	就是說，
HEB.9.20	說：「這是立約的血，是神吩咐給你們的。」
HEB.9.21	然後，他又同樣地把血灑在會幕和服事用的所有器皿上。
HEB.9.22	按照律法，幾乎一切都是用血潔淨的；沒有流血，就沒有赦免。
HEB.9.23	既然那些諸天之上事物的模型，必須用這些祭物
HEB.9.24	因為基督不是進入了人手所造的聖所——那不過是真聖所的象徵——而是進入了上天本身，如今替我們顯現在神的面前。
HEB.9.25	他也不用再三地將自己獻上，像大祭司年年帶著牛羊的
HEB.9.26	否則，從創世以來，他就必須再三地受難了。但如今，他在萬世的末期顯現了一次，好藉著獻上自己為祭，把罪除掉。
HEB.9.27	就如人人註定都有一死，而且死後有審判，
HEB.9.28	照樣，基督為了擔當眾人的罪孽，也被獻上一次；將來還要再一次顯現，不是為了罪，而是為了使那些熱切等待他的人得到救恩。
HEB.10.1	既然律法帶有那將要來的美好事物的影子，它不是那些事物的本像，就絕不能藉著年年不斷地獻上同樣的祭物，使近前來的人得以完全。
HEB.10.2	否則，事奉的人因為一次性地被潔淨，不再覺得有罪孽，難道不早就停止獻祭了嗎？
HEB.10.3	然而這些祭物使人年年都想起罪孽來，
HEB.10.4	因為公牛和山羊的血，不可能把罪孽除去。
HEB.10.5	所以，基督進入世界的時候，他說：
HEB.10.5	「神哪
HEB.10.5	你為我預備了一個身體。
HEB.10.6	燔祭和贖罪祭不是你所喜悅的；
HEB.10.7	於是我說：『看哪，我來了！
HEB.10.7	關於我的事，
HEB.10.7	經卷上已經記載了。
HEB.10.7	神哪，我來是要遵行你的旨意！』」
HEB.10.8	上文說：祭物、供物、燔祭和贖罪祭不是你所希望的，也不是你所喜悅的，儘管這些都是照著律法獻上的；
HEB.10.9	接著又說：「看哪
HEB.10.10	我們憑著這旨意，藉著耶穌基督身體做供物，就已經一次性地被分別為聖了。
HEB.10.11	所有的祭司天天都站著服事，再三地獻上同樣的祭物，但這些祭物絕不能把罪孽除掉，
HEB.10.12	而這一位為贖罪孽獻上了一個永遠的祭物，就在神的右邊坐下了，
HEB.10.13	此後一直等候他的敵人被放在他的腳下做腳凳。
HEB.10.14	事實上，他藉著一個供物，使那些被分別為聖的人永遠得以完全。
HEB.10.15	聖靈也向我們做見證，因為他說過
HEB.10.16	「主說：『在那些日子以後，
HEB.10.16	我要與他們訂立這樣的約：
HEB.10.16	我要把我的法則放在他們的心上，
HEB.10.16	刻在他們的意念中。』」
HEB.10.17	然後又說：
HEB.10.17	「我絕不再想起他們的罪孽和他們的罪惡
HEB.10.18	所以在哪裡這些罪得了赦免，在哪裡就不再有贖罪的供物了。
HEB.10.19	因此，弟兄們，我們藉著耶穌的血，可以坦然無懼地進入至聖所。
HEB.10.20	他為我們開闢了一條又新又活的道路，從幔子經過；這幔子就是他的身體。
HEB.10.21	既然我們有一位偉大的祭司管理神的家，
HEB.10.22	既然我們的心被血
HEB.10.23	讓我們毫不動搖地持守所告白的盼望，因為向我們應許的那一位是信實的；
HEB.10.24	讓我們彼此看顧，好激勵愛心和美好的工作。
HEB.10.25	你們不要放棄自己的聚會，像某些人所習慣的那樣，而要彼此鼓勵；你們既然看見那日子
HEB.10.26	要知道，我們領受了真理的知識以後，如果還故意犯罪，就不再有贖罪的祭物被保留下來；
HEB.10.27	只保留了對審判的可怕等待，和那將要吞滅敵對者的嫉恨之火。
HEB.10.28	任何拒絕
HEB.10.29	何況一個人踐踏了神的兒子，把那使自己成聖的立約之血看做是俗物，又侮辱了恩典的聖靈，你們想想，這個人難道不該受更厲害的懲罰嗎？
HEB.10.30	因為我們認識曾說過「報應在我，我將回報
HEB.10.31	落在永生神的手中實在可怕。
HEB.10.32	你們要回想原先的日子：當你們蒙了光照以後，忍受了許多痛苦掙扎；
HEB.10.33	有時候當眾受責罵、受患難；有時候陪伴那些受到同樣遭遇的人。
HEB.10.34	的確，你們不但同情了那些被囚禁的人
HEB.10.35	所以，不要丟棄你們的確信，這確信帶來極大的報償。
HEB.10.36	其實，你們需要忍耐，好在你們行完神的旨意以後，可以領受所應許的。
HEB.10.37	要知道，還有一點點時候，
HEB.10.37	「要來的那一位就要來臨，他不會遲延。
HEB.10.38	我的義人將因信而活；
HEB.10.38	如果他退縮，
HEB.10.38	我的心就不喜悅他。」
HEB.10.39	然而，我們不是退縮以致滅亡
HEB.11.1	信，是對所盼望的事有把握，對看不見的事有確據。
HEB.11.2	古人因著這信曾受到了讚許。
HEB.11.3	因著信，我們明白宇宙
HEB.11.4	因著信，
HEB.11.5	因著信，
HEB.11.6	沒有信，就不可能蒙神喜悅，因為來到神面前的人，必須相信神存在，並且相信他報償那些尋求他的人。
HEB.11.7	因著信，
HEB.11.8	因著信，
HEB.11.9	因著信，他做為外人客居在應許之地，住在帳幕裡，與同一個應許的共同繼承人
HEB.11.10	因為他等待著那座有根基的城；那城是神所設計、所建造的。
HEB.11.11	同樣因著信，不能生育的
HEB.11.12	所以從一個如同已經死了的人，就生出了許多人，像天空的星那樣眾多，像海邊的沙那樣無法數算。
HEB.11.13	這些人都懷著信仰死去，沒有得到那些所應許的，卻遠遠地看見
HEB.11.14	實際上，說這樣話的人，是表明他們在尋求一個家鄉。
HEB.11.15	如果他們真是想念自己所離開的地方，他們還有機會回去；
HEB.11.16	但如今，他們所嚮往的是一個更美好的，就是在天上的家鄉。因此，神被稱為「他們的神」並不以為恥；原來他已經為他們預備了一座城。
HEB.11.17	因著信，
HEB.11.18	關於這兒子，神曾經說過：「從
HEB.11.19	認為，神真的能使人從死人中復活。故此，用比喻來說，他真的從死人中得回了
HEB.11.20	同樣因著信，
HEB.11.21	因著信，
HEB.11.22	因著信，
HEB.11.23	因著信，
HEB.11.24	因著信，
HEB.11.25	他寧願選擇與神的子民同受虐待，也不願享受暫時的罪中之樂。
HEB.11.26	他把為基督受的責罵看做是比
HEB.11.27	因著信，他不怕王的憤怒，離開了
HEB.11.28	因著信，他立
HEB.11.29	因著信，他們走過了紅海，像走過乾地那樣；
HEB.11.30	因著信，他們圍繞
HEB.11.31	因著信，妓女
HEB.11.32	我還要再說什麼呢？如果我一一述說
HEB.11.33	他們藉著信，征服了列國，行了公義，獲得了那些應許；他們堵住了獅子的口，
HEB.11.34	滅了烈火的威力，逃脫了刀劍的鋒刃，從軟弱中得以剛強，在戰爭中得以強大，擊敗了外國的軍隊。
HEB.11.35	有些婦女得回了那些從死人中復活的親人；有些人受酷刑至死也不肯接受釋放，為要得到更美好的復活；
HEB.11.36	另有些人經受了戲弄、鞭打的試煉；還有些人受了捆鎖、監禁的試煉；
HEB.11.37	他們被石頭砸死，被鋸成兩截，
HEB.11.38	他們是這世界不配有的。他們在曠野、山嶺、岩穴、地洞中漂流無定。
HEB.11.39	這些人雖然都藉著信受到了讚許，還是沒有領受到所應許的，
HEB.11.40	因為神為我們預備了更美好的事，使他們沒有我們，就不能得以完全。
HEB.12.1	因此，我們既然有這麼一大群見證人，如同雲彩圍繞著我們，就讓我們脫去各樣的重擔和容易纏累我們的罪，藉著忍耐去跑那擺在我們前面的賽程，
HEB.12.2	仰望信仰的創始者和成終者耶穌。他為了
HEB.12.3	其實，你們應當仔細地思想耶穌如何忍受了罪人的頂撞，這樣你們心裡
HEB.12.4	你們與罪爭戰，還沒有抵抗到流血的地步。
HEB.12.5	難道你們已經忘記那安慰的話嗎？就是他對你們如同對兒女那樣講論的話：
HEB.12.5	「我兒，你不可輕看主的管教；
HEB.12.5	被他責備的時候，也不可喪氣。
HEB.12.6	因為主所愛的人，主都管教；
HEB.12.6	他所接納的每一個兒子，他都鞭打。」
HEB.12.7	對管教的事，你們要忍受；神對待你們，就像對待兒女那樣。到底哪一個兒子不受父親的管教呢？
HEB.12.8	大家都有份受管教；你們如果沒有受管教，那麼，你們就是私生子，不是兒子了。
HEB.12.9	再者，我們有肉身的父親來管教我們，我們尚且敬重他們，何況對這位萬靈之父，我們難道不更要服從他而活著嗎？
HEB.12.10	肉身的父親在短暫的日子裡，固然照著自己的意思來管教我們；但萬靈之父是為了我們的益處管教我們，好使我們在他的聖潔上有份。
HEB.12.11	不過所有的管教，當時雖然不覺得是愉快的事，反覺得是憂傷的事，而後來卻為那些由此受到操練的人，結出平安和義行的果子。
HEB.12.12	因此，你們要把發軟的手、發痠的腿伸直吧！
HEB.12.13	也要為你們的腳把道路修直
HEB.12.14	你們要追求與眾人和睦，要追求聖潔。任何不聖潔的人，都不能見到主。
HEB.12.15	你們要謹慎，免得有人虧缺了神的恩典；免得有苦毒的根長起來攪擾你們，使許多人因此被汙穢了；
HEB.12.16	又免得有淫亂的，或像
HEB.12.17	你們知道，後來他想繼承祝福，卻被棄絕了，雖然他流著淚水尋求，還是找不到悔改的機會。
HEB.12.18	你們並不是來到了摸得著的山
HEB.12.19	號角的響聲和說話的聲音面前——那些聽見這聲音的人，都懇求不要再向他們說話了，
HEB.12.20	因為他們擔當不了那吩咐他們的話：「即使是野獸觸摸這山，也要用石頭砸死
HEB.12.21	那景象實在可怕，連
HEB.12.22	相反，你們卻是來到了
HEB.12.23	來到了長子們
HEB.12.24	來到了耶穌面前——他是新約的中保；來到了所灑的血面前——這血比
HEB.12.25	你們要當心，不要拒絕向你們
HEB.12.26	那時候，他的聲音震動了大地，但如今他應許說：「我不僅要再一次震動地，而且還要震動天。」
HEB.12.27	「再一次」這句話表明了那些能夠被震動的，就如被造之物，都要被挪去，好使那些不能被震動的可以存留。
HEB.12.28	因此，我們既然在領受一個不能被震動的國度，就讓我們懷有感恩的心
HEB.12.29	要知道，我們的神實在是吞噬的烈火。
HEB.13.1	你們當常存弟兄之愛。
HEB.13.2	不要忘記款待客旅，因為曾經有些人這樣做，在無意中就招待了天使。
HEB.13.3	你們要顧念那些被囚禁的人，好像與他們一同被囚禁；要記念那些受虐待的人，好像你們自己也是在肉體中受虐待。
HEB.13.4	婚姻當受所有人尊重，床也不可玷汙，因為神將要審判淫亂和通姦的人。
HEB.13.5	你們行事為人不要愛錢財，要以現有的為滿足，因為神自己說過：「我絕不撇下你，也絕不離棄你。」
HEB.13.6	所以，我們可以滿懷勇氣地說：
HEB.13.6	「主是我的幫助，
HEB.13.6	我就不懼怕，
HEB.13.6	人能把我怎麼樣呢？」
HEB.13.7	你們當記住那些帶領你們、把神的話語
HEB.13.8	耶穌基督昨天、今天、直到永遠，都是一樣的。
HEB.13.9	你們不要被各種怪異的教導引入歧途
HEB.13.10	我們有一個祭壇，這壇上的祭物
HEB.13.11	原來動物的血由大祭司帶進聖所，是為了贖罪，而動物的身體卻在營地外面被燒掉；
HEB.13.12	所以耶穌為了藉著自己的血使子民分別為聖，也在城門外受難。
HEB.13.13	因此，讓我們到營地外面他那裡去，擔當他所受的責罵。
HEB.13.14	因為在這裡，我們沒有長存的城；相反，我們是在尋求那將要來臨的城。
HEB.13.15	這樣，讓我們藉著耶穌，常常以頌讚為祭物獻給神，這祭物就是承認他名的嘴唇所結的
HEB.13.16	你們不可忘記行善和分享
HEB.13.17	你們要信任那些帶領你們的人，要服從他們，因為他們做為要交帳的人，要為你們的靈魂時刻警醒。你們要讓他們能懷著喜樂的心做這事，而不至嘆息，因為讓他們嘆息，對你們並沒有益處。
HEB.13.18	請為我們禱告；因為我們深信自己有無愧的良心，願意在一切事上行事正直。
HEB.13.19	我特別請求你們禱告，好讓我能快一點回到你們那裡。
HEB.13.20	願賜平安的神，就是藉著永恆之約的血，把群羊的大牧人我們的主耶穌從死人中領上來的那一位，
HEB.13.21	在一切美善之事上使你們完備，好遵行他的旨意。願神藉著耶穌基督，在我們裡面行他看為喜悅的事。願榮耀歸於他，直到永永遠遠！阿們。
HEB.13.22	弟兄們，我懇求你們容忍我這勸勉的話，因為我只是簡略地寫信給你們。
HEB.13.23	你們要知道，我們的弟兄
HEB.13.24	請問候所有帶領你們的人和所有的聖徒。從
HEB.13.25	願恩典與你們大家同在！
JAS.1.1	神和主耶穌基督的奴僕
JAS.1.1	問候散居在各地的十二個支派。
JAS.1.2	我的弟兄們，你們遇到各種試煉的時候，應當看做是極大的喜樂，
JAS.1.3	因為你們知道，你們的信仰經過考驗就生出忍耐；
JAS.1.4	但要讓忍耐發揮完全的功效，好使你們成熟、完備，在任何事上都沒有缺欠。
JAS.1.5	如果你們中間有人缺乏智慧，他就應當向那慷慨賜予萬人又不責罵人的神祈求；神就會賜予他。
JAS.1.6	不過他要憑著信仰祈求，不要有任何疑惑，因為疑惑的人就像海中的波浪，被風吹動翻騰。
